Criado como novo conjunto de dados;"0307_DANIEL.spp","55445.0 Secs"
cm-1;Abs
10000.000000;0.474760
9999.000000;0.473525
9998.000000;0.472294
9997.000000;0.471066
9996.000000;0.469842
9995.000000;0.468621
9994.000000;0.467403
9993.000000;0.466191
9992.000000;0.464976
9991.000000;0.463777
9990.000000;0.462557
9989.000000;0.461438
9988.000000;0.460429
9987.000000;0.459408
9986.000000;0.458432
9985.000000;0.457582
9984.000000;0.456849
9983.000000;0.456089
9982.000000;0.455130
9981.000000;0.453858
9980.000000;0.452304
9979.000000;0.450675
9978.000000;0.449212
9977.000000;0.447974
9976.000000;0.446815
9975.000000;0.445592
9974.000000;0.444330
9973.000000;0.443134
9972.000000;0.442067
9971.000000;0.441162
9970.000000;0.440423
9969.000000;0.439738
9968.000000;0.438859
9967.000000;0.437628
9966.000000;0.436161
9965.000000;0.434728
9964.000000;0.433465
9963.000000;0.432310
9962.000000;0.431166
9961.000000;0.430023
9960.000000;0.428913
9959.000000;0.427816
9958.000000;0.426668
9957.000000;0.425418
9956.000000;0.424087
9955.000000;0.422776
9954.000000;0.421585
9953.000000;0.420511
9952.000000;0.419452
9951.000000;0.418337
9950.000000;0.417194
9949.000000;0.416078
9948.000000;0.414981
9947.000000;0.413874
9946.000000;0.412747
9945.000000;0.411575
9944.000000;0.410309
9943.000000;0.408973
9942.000000;0.407692
9941.000000;0.406538
9940.000000;0.405416
9939.000000;0.404189
9938.000000;0.402864
9937.000000;0.401558
9936.000000;0.400317
9935.000000;0.399102
9934.000000;0.397902
9933.000000;0.396737
9932.000000;0.395564
9931.000000;0.394279
9930.000000;0.392871
9929.000000;0.391463
9928.000000;0.390194
9927.000000;0.389126
9926.000000;0.388249
9925.000000;0.387500
9924.000000;0.386725
9923.000000;0.385744
9922.000000;0.384490
9921.000000;0.383061
9920.000000;0.381612
9919.000000;0.380223
9918.000000;0.378903
9917.000000;0.377629
9916.000000;0.376371
9915.000000;0.375099
9914.000000;0.373828
9913.000000;0.372620
9912.000000;0.371519
9911.000000;0.370462
9910.000000;0.369296
9909.000000;0.367902
9908.000000;0.366335
9907.000000;0.364832
9906.000000;0.363624
9905.000000;0.362696
9904.000000;0.361776
9903.000000;0.360610
9902.000000;0.359206
9901.000000;0.357776
9900.000000;0.356465
9899.000000;0.355213
9898.000000;0.353881
9897.000000;0.352422
9896.000000;0.350912
9895.000000;0.349464
9894.000000;0.348128
9893.000000;0.346858
9892.000000;0.345565
9891.000000;0.344198
9890.000000;0.342792
9889.000000;0.341417
9888.000000;0.340124
9887.000000;0.338941
9886.000000;0.337877
9885.000000;0.336886
9884.000000;0.335872
9883.000000;0.334774
9882.000000;0.333608
9881.000000;0.332381
9880.000000;0.331041
9879.000000;0.329556
9878.000000;0.328009
9877.000000;0.326510
9876.000000;0.325073
9875.000000;0.323653
9874.000000;0.322276
9873.000000;0.320992
9872.000000;0.319735
9871.000000;0.318365
9870.000000;0.316867
9869.000000;0.315391
9868.000000;0.314045
9867.000000;0.312755
9866.000000;0.311397
9865.000000;0.309979
9864.000000;0.308602
9863.000000;0.307310
9862.000000;0.306063
9861.000000;0.304824
9860.000000;0.303595
9859.000000;0.302361
9858.000000;0.301078
9857.000000;0.299728
9856.000000;0.298361
9855.000000;0.297058
9854.000000;0.295848
9853.000000;0.294662
9852.000000;0.293371
9851.000000;0.291899
9850.000000;0.290309
9849.000000;0.288753
9848.000000;0.287336
9847.000000;0.286040
9846.000000;0.284787
9845.000000;0.283514
9844.000000;0.282187
9843.000000;0.280772
9842.000000;0.279257
9841.000000;0.277689
9840.000000;0.276151
9839.000000;0.274677
