Criado como novo conjunto de dados;"0307_DANIEL.spp","41224.5 Secs"
cm-1;Abs
10000.000000;1.068780
9999.000000;1.067689
9998.000000;1.066601
9997.000000;1.065515
9996.000000;1.064432
9995.000000;1.063353
9994.000000;1.062273
9993.000000;1.061202
9992.000000;1.060124
9991.000000;1.059066
9990.000000;1.057974
9989.000000;1.057063
9988.000000;1.056516
9987.000000;1.056138
9986.000000;1.055528
9985.000000;1.054295
9984.000000;1.052504
9983.000000;1.050587
9982.000000;1.048880
9981.000000;1.047367
9980.000000;1.045917
9979.000000;1.044574
9978.000000;1.043527
9977.000000;1.042838
9976.000000;1.042309
9975.000000;1.041670
9974.000000;1.040870
9973.000000;1.040114
9972.000000;1.039497
9971.000000;1.038669
9970.000000;1.037055
9969.000000;1.034537
9968.000000;1.031768
9967.000000;1.029649
9966.000000;1.028571
9965.000000;1.028253
9964.000000;1.028137
9963.000000;1.027740
9962.000000;1.026755
9961.000000;1.025141
9960.000000;1.023179
9959.000000;1.021261
9958.000000;1.019569
9957.000000;1.018063
9956.000000;1.016726
9955.000000;1.015643
9954.000000;1.014814
9953.000000;1.014056
9952.000000;1.013128
9951.000000;1.011902
9950.000000;1.010450
9949.000000;1.009075
9948.000000;1.008138
9947.000000;1.007677
9946.000000;1.007262
9945.000000;1.006415
9944.000000;1.005101
9943.000000;1.003548
9942.000000;1.001737
9941.000000;0.999457
9940.000000;0.996858
9939.000000;0.994534
9938.000000;0.992913
9937.000000;0.991891
9936.000000;0.991184
9935.000000;0.990673
9934.000000;0.990178
9933.000000;0.989255
9932.000000;0.987622
9931.000000;0.985616
9930.000000;0.983883
9929.000000;0.982685
9928.000000;0.981755
9927.000000;0.980734
9926.000000;0.979512
9925.000000;0.978188
9924.000000;0.976972
9923.000000;0.976071
9922.000000;0.975451
9921.000000;0.974727
9920.000000;0.973480
9919.000000;0.971690
9918.000000;0.969698
9917.000000;0.967809
9916.000000;0.966158
9915.000000;0.964839
9914.000000;0.963845
9913.000000;0.962867
9912.000000;0.961465
9911.000000;0.959620
9910.000000;0.957870
9909.000000;0.956706
9908.000000;0.955981
9907.000000;0.955096
9906.000000;0.953718
9905.000000;0.952118
9904.000000;0.950772
9903.000000;0.949762
9902.000000;0.948655
9901.000000;0.946960
9900.000000;0.944664
9899.000000;0.942256
9898.000000;0.940235
9897.000000;0.938698
9896.000000;0.937465
9895.000000;0.936464
9894.000000;0.935811
9893.000000;0.935516
9892.000000;0.935290
9891.000000;0.934701
9890.000000;0.933466
9889.000000;0.931600
9888.000000;0.929427
9887.000000;0.927448
9886.000000;0.926023
9885.000000;0.925057
9884.000000;0.924053
9883.000000;0.922550
9882.000000;0.920529
9881.000000;0.918371
9880.000000;0.916507
9879.000000;0.915113
9878.000000;0.914041
9877.000000;0.912979
9876.000000;0.911724
9875.000000;0.910359
9874.000000;0.909123
9873.000000;0.908101
9872.000000;0.907145
9871.000000;0.906096
9870.000000;0.904957
9869.000000;0.903728
9868.000000;0.902232
9867.000000;0.900280
9866.000000;0.897988
9865.000000;0.895762
9864.000000;0.893921
9863.000000;0.892443
9862.000000;0.891143
9861.000000;0.889986
9860.000000;0.889079
9859.000000;0.888360
9858.000000;0.887477
9857.000000;0.886093
9856.000000;0.884276
9855.000000;0.882440
9854.000000;0.880889
9853.000000;0.879553
9852.000000;0.878198
9851.000000;0.876758
9850.000000;0.875323
9849.000000;0.873893
9848.000000;0.872319
9847.000000;0.870487
9846.000000;0.868473
9845.000000;0.866530
9844.000000;0.864977
9843.000000;0.863980
9842.000000;0.863305
9841.000000;0.862386
9840.000000;0.860865
9839.000000;0.859010
9838.000000;0.857363
9837.000000;0.856005
9836.000000;0.854487
9835.000000;0.852509
9834.000000;0.850356
9833.000000;0.848493
9832.000000;0.847055
9831.000000;0.845913
9830.000000;0.844973
9829.000000;0.844094
9828.000000;0.842959
9827.000000;0.841373
9826.000000;0.839592
9825.000000;0.838052
9824.000000;0.836809
9823.000000;0.835545
9822.000000;0.834035
9821.000000;0.832306
9820.000000;0.830368
9819.000000;0.828178
9818.000000;0.825912
9817.000000;0.823919
9816.000000;0.822284
9815.000000;0.820718
9814.000000;0.819000
9813.000000;0.817251
9812.000000;0.815629
9811.000000;0.814097
9810.000000;0.812674
9809.000000;0.811618
9808.000000;0.811039
9807.000000;0.810557
9806.000000;0.809646
9805.000000;0.808202
9804.000000;0.806479
9803.000000;0.804608
9802.000000;0.802530
9801.000000;0.800342
9800.000000;0.798341
9799.000000;0.796653
9798.000000;0.795121
9797.000000;0.793619
9796.000000;0.792212
9795.000000;0.790904
9794.000000;0.789498
9793.000000;0.787857
9792.000000;0.786096
9791.000000;0.784385
9790.000000;0.782721
9789.000000;0.781052
9788.000000;0.779453
9787.000000;0.777971
9786.000000;0.776432
9785.000000;0.774602
9784.000000;0.772492
9783.000000;0.770326
9782.000000;0.768284
9781.000000;0.766428
9780.000000;0.764813
9779.000000;0.763450
9778.000000;0.762159
9777.000000;0.760701
9776.000000;0.759087
9775.000000;0.757560
9774.000000;0.756219
9773.000000;0.754871
9772.000000;0.753383
9771.000000;0.751938
9770.000000;0.750708
9769.000000;0.749423
9768.000000;0.747593
9767.000000;0.745183
9766.000000;0.742744
9765.000000;0.740758
9764.000000;0.739115
9763.000000;0.737413
9762.000000;0.735596
9761.000000;0.733979
9760.000000;0.732675
9759.000000;0.731335
9758.000000;0.729567
9757.000000;0.727423
9756.000000;0.725280
9755.000000;0.723378
9754.000000;0.721637
9753.000000;0.719865
9752.000000;0.717984
9751.000000;0.716059
9750.000000;0.714233
9749.000000;0.712607
9748.000000;0.711085
9747.000000;0.709350
9746.000000;0.707163
9745.000000;0.704709
9744.000000;0.702515
9743.000000;0.700928
9742.000000;0.699746
9741.000000;0.698425
9740.000000;0.696611
9739.000000;0.694422
9738.000000;0.692263
9737.000000;0.690442
9736.000000;0.688952
9735.000000;0.687527
9734.000000;0.685913
9733.000000;0.684061
9732.000000;0.682077
9731.000000;0.680064
9730.000000;0.678105
9729.000000;0.676350
9728.000000;0.674936
9727.000000;0.673711
9726.000000;0.672200
9725.000000;0.670022
9724.000000;0.667321
9723.000000;0.664646
9722.000000;0.662413
9721.000000;0.660587
9720.000000;0.658918
9719.000000;0.657310
9718.000000;0.655871
9717.000000;0.654642
9716.000000;0.653413
9715.000000;0.651845
9714.000000;0.649761
9713.000000;0.647272
9712.000000;0.644660
9711.000000;0.642183
9710.000000;0.639983
9709.000000;0.638088
9708.000000;0.636410
9707.000000;0.634780
9706.000000;0.633099
9705.000000;0.631450
9704.000000;0.629948
9703.000000;0.628452
9702.000000;0.626622
9701.000000;0.624365
9700.000000;0.622066
9699.000000;0.620162
9698.000000;0.618582
9697.000000;0.616812
9696.000000;0.614529
9695.000000;0.611950
9694.000000;0.609511
9693.000000;0.607429
9692.000000;0.605674
9691.000000;0.604145
9690.000000;0.602678
9689.000000;0.601000
9688.000000;0.598936
9687.000000;0.596655
9686.000000;0.594532
9685.000000;0.592736
9684.000000;0.591083
9683.000000;0.589297
9682.000000;0.587282
9681.000000;0.585088
9680.000000;0.582772
9679.000000;0.580388
9678.000000;0.578047
9677.000000;0.575857
9676.000000;0.573806
9675.000000;0.571793
9674.000000;0.569777
9673.000000;0.567834
9672.000000;0.566036
9671.000000;0.564321
9670.000000;0.562519
9669.000000;0.560504
9668.000000;0.558313
9667.000000;0.556098
9666.000000;0.553969
9665.000000;0.551915
9664.000000;0.549921
9663.000000;0.548073
9662.000000;0.546429
9661.000000;0.544786
9660.000000;0.542726
9659.000000;0.540038
9658.000000;0.537021
9657.000000;0.534251
9656.000000;0.532052
9655.000000;0.530278
9654.000000;0.528582
9653.000000;0.526746
9652.000000;0.524731
9651.000000;0.522592
9650.000000;0.520455
9649.000000;0.518486
9648.000000;0.516696
9647.000000;0.514815
9646.000000;0.512506
9645.000000;0.509735
9644.000000;0.506841
9643.000000;0.504197
9642.000000;0.501901
9641.000000;0.499821
9640.000000;0.497823
9639.000000;0.495854
9638.000000;0.493853
9637.000000;0.491690
9636.000000;0.489243
9635.000000;0.486535
9634.000000;0.483818
9633.000000;0.481471
9632.000000;0.479718
9631.000000;0.478362
9630.000000;0.476854
9629.000000;0.474766
9628.000000;0.472202
9627.000000;0.469653
9626.000000;0.467446
9625.000000;0.465400
9624.000000;0.463086
9623.000000;0.460356
9622.000000;0.457536
9621.000000;0.455093
9620.000000;0.453161
9619.000000;0.451426
9618.000000;0.449459
9617.000000;0.447111
9616.000000;0.444566
9615.000000;0.442075
9614.000000;0.439728
9613.000000;0.437510
9612.000000;0.435435
9611.000000;0.433488
9610.000000;0.431499
9609.000000;0.429231
9608.000000;0.426666
9607.000000;0.424064
9606.000000;0.421667
9605.000000;0.419438
9604.000000;0.417191
9603.000000;0.414876
9602.000000;0.412606
9601.000000;0.410437
9600.000000;0.408270
9599.000000;0.405977
9598.000000;0.403508
9597.000000;0.400857
9596.000000;0.398055
9595.000000;0.395274
9594.000000;0.392797
9593.000000;0.390767
9592.000000;0.389005
9591.000000;0.387163
9590.000000;0.385046
9589.000000;0.382717
9588.000000;0.380343
9587.000000;0.378039
9586.000000;0.375795
9585.000000;0.373477
9584.000000;0.370935
9583.000000;0.368204
9582.000000;0.365535
9581.000000;0.363125
9580.000000;0.360862
9579.000000;0.358526
9578.000000;0.356194
9577.000000;0.354204
9576.000000;0.352606
9575.000000;0.350913
9574.000000;0.348585
9573.000000;0.345652
9572.000000;0.342632
9571.000000;0.339914
9570.000000;0.337427
9569.000000;0.334909
9568.000000;0.332274
9567.000000;0.329639
9566.000000;0.327132
9565.000000;0.324801
9564.000000;0.322630
9563.000000;0.320570
9562.000000;0.318588
9561.000000;0.316706
9560.000000;0.314940
9559.000000;0.313178
9558.000000;0.311196
9557.000000;0.308872
9556.000000;0.306309
9555.000000;0.303700
9554.000000;0.301113
9553.000000;0.298463
9552.000000;0.295696
9551.000000;0.292924
9550.000000;0.290379
9549.000000;0.288227
9548.000000;0.286399
9547.000000;0.284623
9546.000000;0.282655
9545.000000;0.280499
9544.000000;0.278330
9543.000000;0.276230
9542.000000;0.274110
9541.000000;0.271909
9540.000000;0.269757
9539.000000;0.267798
9538.000000;0.265914
9537.000000;0.263751
9536.000000;0.261105
9535.000000;0.258205
9534.000000;0.255548
9533.000000;0.253462
9532.000000;0.251842
9531.000000;0.250295
9530.000000;0.248499
9529.000000;0.246404
9528.000000;0.244114
9527.000000;0.241701
9526.000000;0.239196
9525.000000;0.236723
9524.000000;0.234452
9523.000000;0.232384
9522.000000;0.230302
9521.000000;0.228043
9520.000000;0.225707
9519.000000;0.223512
9518.000000;0.221530
9517.000000;0.219715
9516.000000;0.218105
9515.000000;0.216759
9514.000000;0.215496
9513.000000;0.213908
9512.000000;0.211802
9511.000000;0.209463
9510.000000;0.207325
9509.000000;0.205497
9508.000000;0.203774
9507.000000;0.202021
9506.000000;0.200302
9505.000000;0.198623
9504.000000;0.196835
9503.000000;0.194921
9502.000000;0.193185
9501.000000;0.191882
9500.000000;0.190737
9499.000000;0.189108
9498.000000;0.186731
9497.000000;0.184120
9496.000000;0.182084
9495.000000;0.180934
9494.000000;0.180282
9493.000000;0.179512
9492.000000;0.178302
9491.000000;0.176696
9490.000000;0.174898
9489.000000;0.173105
9488.000000;0.171451
9487.000000;0.169986
9486.000000;0.168682
9485.000000;0.167510
9484.000000;0.166476
9483.000000;0.165547
9482.000000;0.164603
9481.000000;0.163548
9480.000000;0.162467
9479.000000;0.161551
9478.000000;0.160842
9477.000000;0.160119
9476.000000;0.159101
9475.000000;0.157715
9474.000000;0.156128
9473.000000;0.154580
9472.000000;0.153236
9471.000000;0.152164
9470.000000;0.151324
9469.000000;0.150546
9468.000000;0.149625
9467.000000;0.148519
9466.000000;0.147449
9465.000000;0.146722
9464.000000;0.146434
9463.000000;0.146371
9462.000000;0.146223
9461.000000;0.145853
9460.000000;0.145338
9459.000000;0.144787
9458.000000;0.144184
9457.000000;0.143433
9456.000000;0.142494
9455.000000;0.141458
9454.000000;0.140518
9453.000000;0.139886
9452.000000;0.139663
9451.000000;0.139704
9450.000000;0.139652
9449.000000;0.139226
9448.000000;0.138543
9447.000000;0.138061
9446.000000;0.138115
9445.000000;0.138563
9444.000000;0.138931
9443.000000;0.138879
9442.000000;0.138446
9441.000000;0.137886
9440.000000;0.137432
9439.000000;0.137217
9438.000000;0.137288
9437.000000;0.137581
9436.000000;0.137924
9435.000000;0.138181
9434.000000;0.138364
9433.000000;0.138578
9432.000000;0.138850
9431.000000;0.139067
9430.000000;0.139099
9429.000000;0.138968
9428.000000;0.138864
9427.000000;0.139000
9426.000000;0.139444
9425.000000;0.140110
9424.000000;0.140908
9423.000000;0.141817
9422.000000;0.142767
9421.000000;0.143551
9420.000000;0.143996
9419.000000;0.144231
9418.000000;0.144624
9417.000000;0.145391
9416.000000;0.146364
9415.000000;0.147199
