Criado como novo conjunto de dados;"0307_DANIEL.spp","4502.2 Secs"
cm-1;Abs
10000.000000;0.236209
9999.000000;0.235156
9998.000000;0.234106
9997.000000;0.233059
9996.000000;0.232014
9995.000000;0.230971
9994.000000;0.229932
9993.000000;0.228892
9992.000000;0.227862
9991.000000;0.226821
9990.000000;0.225808
9989.000000;0.224698
9988.000000;0.223518
9987.000000;0.222410
9986.000000;0.221303
9985.000000;0.220137
9984.000000;0.218948
9983.000000;0.217799
9982.000000;0.216663
9981.000000;0.215495
9980.000000;0.214338
9979.000000;0.213294
9978.000000;0.212403
9977.000000;0.211589
9976.000000;0.210675
9975.000000;0.209494
9974.000000;0.208048
9973.000000;0.206541
9972.000000;0.205184
9971.000000;0.204013
9970.000000;0.202951
9969.000000;0.201973
9968.000000;0.201084
9967.000000;0.200191
9966.000000;0.199168
9965.000000;0.198036
9964.000000;0.196925
9963.000000;0.195873
9962.000000;0.194804
9961.000000;0.193674
9960.000000;0.192517
9959.000000;0.191325
9958.000000;0.190049
9957.000000;0.188711
9956.000000;0.187398
9955.000000;0.186139
9954.000000;0.184920
9953.000000;0.183789
9952.000000;0.182814
9951.000000;0.181921
9950.000000;0.180926
9949.000000;0.179750
9948.000000;0.178486
9947.000000;0.177228
9946.000000;0.175995
9945.000000;0.174793
9944.000000;0.173643
9943.000000;0.172485
9942.000000;0.171219
9941.000000;0.169866
9940.000000;0.168583
9939.000000;0.167472
9938.000000;0.166477
9937.000000;0.165495
9936.000000;0.164499
9935.000000;0.163501
9934.000000;0.162474
9933.000000;0.161358
9932.000000;0.160109
9931.000000;0.158733
9930.000000;0.157320
9929.000000;0.156013
9928.000000;0.154869
9927.000000;0.153788
9926.000000;0.152629
9925.000000;0.151371
9924.000000;0.150079
9923.000000;0.148786
9922.000000;0.147480
9921.000000;0.146185
9920.000000;0.144925
9919.000000;0.143658
9918.000000;0.142344
9917.000000;0.141043
9916.000000;0.139840
9915.000000;0.138710
9914.000000;0.137560
9913.000000;0.136375
9912.000000;0.135208
9911.000000;0.134053
9910.000000;0.132850
9909.000000;0.131587
9908.000000;0.130312
9907.000000;0.129046
9906.000000;0.127788
9905.000000;0.126570
9904.000000;0.125417
9903.000000;0.124264
9902.000000;0.123011
9901.000000;0.121643
9900.000000;0.120230
9899.000000;0.118860
9898.000000;0.117624
9897.000000;0.116586
9896.000000;0.115665
9895.000000;0.114638
9894.000000;0.113357
9893.000000;0.111916
9892.000000;0.110483
9891.000000;0.109070
9890.000000;0.107600
9889.000000;0.106106
9888.000000;0.104703
9887.000000;0.103416
9886.000000;0.102187
9885.000000;0.100995
9884.000000;0.099844
9883.000000;0.098665
9882.000000;0.097393
9881.000000;0.096087
9880.000000;0.094838
