Criado como novo conjunto de dados;"0307_DANIEL.spp","25743.3 Secs"
cm-1;Abs
10000.000000;1.107148
9999.000000;1.105196
9998.000000;1.103252
9997.000000;1.101317
9996.000000;1.099390
9995.000000;1.097472
9994.000000;1.095562
9993.000000;1.093660
9992.000000;1.091768
9991.000000;1.089882
9990.000000;1.088007
9989.000000;1.086142
9988.000000;1.084393
9987.000000;1.082947
9986.000000;1.081827
9985.000000;1.080819
9984.000000;1.079767
9983.000000;1.078813
9982.000000;1.078193
9981.000000;1.077851
9980.000000;1.077367
9979.000000;1.076319
9978.000000;1.074654
9977.000000;1.072696
9976.000000;1.070879
9975.000000;1.069479
9974.000000;1.068482
9973.000000;1.067606
9972.000000;1.066504
9971.000000;1.065034
9970.000000;1.063347
9969.000000;1.061695
9968.000000;1.060173
9967.000000;1.058735
9966.000000;1.057394
9965.000000;1.056235
9964.000000;1.055225
9963.000000;1.054194
9962.000000;1.053099
9961.000000;1.052093
9960.000000;1.051163
9959.000000;1.049923
9958.000000;1.048105
9957.000000;1.046149
9956.000000;1.044885
9955.000000;1.044517
9954.000000;1.044302
9953.000000;1.043427
9952.000000;1.041946
9951.000000;1.040559
9950.000000;1.039645
9949.000000;1.038888
9948.000000;1.037799
9947.000000;1.036311
9946.000000;1.034744
9945.000000;1.033419
9944.000000;1.032425
9943.000000;1.031619
9942.000000;1.030723
9941.000000;1.029468
9940.000000;1.027766
9939.000000;1.025772
9938.000000;1.023805
9937.000000;1.022214
9936.000000;1.021226
9935.000000;1.020783
9934.000000;1.020454
9933.000000;1.019606
9932.000000;1.017873
9931.000000;1.015507
9930.000000;1.013212
9929.000000;1.011570
9928.000000;1.010608
9927.000000;1.009902
9926.000000;1.009057
9925.000000;1.008014
9924.000000;1.006908
9923.000000;1.005810
9922.000000;1.004752
9921.000000;1.003826
9920.000000;1.003041
9919.000000;1.002108
9918.000000;1.000641
9917.000000;0.998643
9916.000000;0.996593
9915.000000;0.994919
9914.000000;0.993580
9913.000000;0.992273
9912.000000;0.990894
9911.000000;0.989604
9910.000000;0.988549
9909.000000;0.987721
9908.000000;0.987043
9907.000000;0.986351
9906.000000;0.985307
9905.000000;0.983586
9904.000000;0.981303
9903.000000;0.979073
9902.000000;0.977488
9901.000000;0.976534
9900.000000;0.975631
9899.000000;0.974258
9898.000000;0.972429
9897.000000;0.970529
9896.000000;0.968775
9895.000000;0.967034
9894.000000;0.965173
9893.000000;0.963427
9892.000000;0.962222
9891.000000;0.961656
9890.000000;0.961311
9889.000000;0.960598
9888.000000;0.959201
9887.000000;0.957191
9886.000000;0.954865
9885.000000;0.952603
9884.000000;0.950757
9883.000000;0.949510
9882.000000;0.948760
9881.000000;0.948217
9880.000000;0.947616
9879.000000;0.946833
