Criado como novo conjunto de dados;"0307_DANIEL.spp","69665.7 Secs"
cm-1;Abs
10000.000000;0.604914
9999.000000;0.603698
9998.000000;0.602487
9997.000000;0.601276
9996.000000;0.600075
9995.000000;0.598862
9994.000000;0.597707
9993.000000;0.596883
9992.000000;0.596438
9991.000000;0.596096
9990.000000;0.595494
9989.000000;0.594579
9988.000000;0.593628
9987.000000;0.592898
9986.000000;0.592366
9985.000000;0.591800
9984.000000;0.590986
9983.000000;0.589862
9982.000000;0.588563
9981.000000;0.587380
9980.000000;0.586582
9979.000000;0.586195
9978.000000;0.585978
9977.000000;0.585619
9976.000000;0.584935
9975.000000;0.583926
9974.000000;0.582746
9973.000000;0.581622
9972.000000;0.580671
9971.000000;0.579775
9970.000000;0.578755
9969.000000;0.577666
9968.000000;0.576780
9967.000000;0.576238
9966.000000;0.575842
9965.000000;0.575267
9964.000000;0.574331
9963.000000;0.573021
9962.000000;0.571443
9961.000000;0.569857
9960.000000;0.568601
9959.000000;0.567799
9958.000000;0.567237
9957.000000;0.566674
9956.000000;0.566148
9955.000000;0.565783
9954.000000;0.565369
9953.000000;0.564455
9952.000000;0.562899
9951.000000;0.561131
9950.000000;0.559780
9949.000000;0.559116
9948.000000;0.558916
9947.000000;0.558708
9946.000000;0.558119
9945.000000;0.557080
9944.000000;0.555832
9943.000000;0.554704
9942.000000;0.553845
9941.000000;0.553165
9940.000000;0.552491
9939.000000;0.551707
9938.000000;0.550758
9937.000000;0.549650
9936.000000;0.548492
9935.000000;0.547462
9934.000000;0.546652
9933.000000;0.546003
9932.000000;0.545389
9931.000000;0.544719
9930.000000;0.543941
9929.000000;0.543035
9928.000000;0.542058
9927.000000;0.541147
9926.000000;0.540405
9925.000000;0.539798
9924.000000;0.539174
9923.000000;0.538378
9922.000000;0.537369
9921.000000;0.536270
9920.000000;0.535307
9919.000000;0.534608
9918.000000;0.534028
9917.000000;0.533246
9916.000000;0.532082
9915.000000;0.530667
9914.000000;0.529271
9913.000000;0.528026
9912.000000;0.526873
9911.000000;0.525692
9910.000000;0.524420
9909.000000;0.523079
9908.000000;0.521794
9907.000000;0.520765
9906.000000;0.520121
9905.000000;0.519745
9904.000000;0.519310
9903.000000;0.518523
9902.000000;0.517342
9901.000000;0.515953
9900.000000;0.514592
9899.000000;0.513385
9898.000000;0.512318
9897.000000;0.511312
9896.000000;0.510306
9895.000000;0.509288
9894.000000;0.508275
9893.000000;0.507295
9892.000000;0.506404
9891.000000;0.505662
9890.000000;0.505021
9889.000000;0.504267
9888.000000;0.503173
9887.000000;0.501791
9886.000000;0.500505
9885.000000;0.499706
9884.000000;0.499405
9883.000000;0.499210
9882.000000;0.498676
9881.000000;0.497624
9880.000000;0.496188
9879.000000;0.494671
9878.000000;0.493383
9877.000000;0.492474
9876.000000;0.491802
9875.000000;0.491014
9874.000000;0.489864
9873.000000;0.488452
9872.000000;0.487087
9871.000000;0.485975
9870.000000;0.485087
9869.000000;0.484266
9868.000000;0.483338
9867.000000;0.482185
9866.000000;0.480850
9865.000000;0.479600
9864.000000;0.478708
9863.000000;0.478114
9862.000000;0.477409
9861.000000;0.476237
9860.000000;0.474629
9859.000000;0.472930
9858.000000;0.471465
9857.000000;0.470347
9856.000000;0.469478
9855.000000;0.468614
9854.000000;0.467520
9853.000000;0.466168
9852.000000;0.464769
9851.000000;0.463552
9850.000000;0.462537
9849.000000;0.461583
9848.000000;0.460608
9847.000000;0.459662
9846.000000;0.458821
9845.000000;0.458069
9844.000000;0.457239
9843.000000;0.456077
9842.000000;0.454443
9841.000000;0.452545
9840.000000;0.450857
9839.000000;0.449688
9838.000000;0.448902
9837.000000;0.448141
9836.000000;0.447245
9835.000000;0.446279
9834.000000;0.445266
9833.000000;0.444112
9832.000000;0.442821
