Criado como novo conjunto de dados;"0307_DANIEL.spp","43564.3 Secs"
cm-1;Abs
10000.000000;1.071144
9999.000000;1.069326
9998.000000;1.067516
9997.000000;1.065713
9996.000000;1.063918
9995.000000;1.062131
9994.000000;1.060349
9993.000000;1.058578
9992.000000;1.056804
9991.000000;1.055361
9990.000000;1.054355
9989.000000;1.053686
9988.000000;1.053185
9987.000000;1.052804
9986.000000;1.052515
9985.000000;1.052080
9984.000000;1.051216
9983.000000;1.049983
9982.000000;1.048677
9981.000000;1.047336
9980.000000;1.045681
9979.000000;1.043629
9978.000000;1.041546
9977.000000;1.039864
9976.000000;1.038724
9975.000000;1.038039
9974.000000;1.037599
9973.000000;1.037025
9972.000000;1.035995
9971.000000;1.034675
9970.000000;1.033598
9969.000000;1.032910
9968.000000;1.032093
9967.000000;1.030650
9966.000000;1.028772
9965.000000;1.027011
9964.000000;1.025578
9963.000000;1.024259
9962.000000;1.022788
9961.000000;1.020999
9960.000000;1.018854
9959.000000;1.016647
9958.000000;1.014987
9957.000000;1.014221
9956.000000;1.013993
9955.000000;1.013625
9954.000000;1.012775
9953.000000;1.011483
9952.000000;1.009847
9951.000000;1.008102
9950.000000;1.006809
9949.000000;1.006399
9948.000000;1.006542
9947.000000;1.006398
9946.000000;1.005528
9945.000000;1.004144
9944.000000;1.002480
9943.000000;1.000453
9942.000000;0.998145
9941.000000;0.996145
9940.000000;0.995037
9939.000000;0.994738
9938.000000;0.994564
9937.000000;0.993851
9936.000000;0.992390
9935.000000;0.990414
9934.000000;0.988356
9933.000000;0.986550
9932.000000;0.985030
9931.000000;0.983590
9930.000000;0.982042
9929.000000;0.980404
9928.000000;0.978875
9927.000000;0.977710
9926.000000;0.977030
9925.000000;0.976585
9924.000000;0.975789
9923.000000;0.974236
9922.000000;0.972199
9921.000000;0.970394
9920.000000;0.969247
9919.000000;0.968586
9918.000000;0.967986
9917.000000;0.967163
9916.000000;0.965979
9915.000000;0.964382
9914.000000;0.962510
9913.000000;0.960634
9912.000000;0.958860
9911.000000;0.957031
9910.000000;0.955050
9909.000000;0.953137
9908.000000;0.951645
9907.000000;0.950714
9906.000000;0.950200
9905.000000;0.949805
9904.000000;0.949202
9903.000000;0.948158
9902.000000;0.946677
9901.000000;0.944945
9900.000000;0.943110
9899.000000;0.941250
9898.000000;0.939559
9897.000000;0.938311
9896.000000;0.937482
9895.000000;0.936627
9894.000000;0.935366
9893.000000;0.933842
9892.000000;0.932464
9891.000000;0.931284
9890.000000;0.929938
9889.000000;0.928198
9888.000000;0.926322
9887.000000;0.924727
9886.000000;0.923471
9885.000000;0.922218
9884.000000;0.920638
9883.000000;0.918739
9882.000000;0.916834
9881.000000;0.915246
9880.000000;0.914091
9879.000000;0.913267
9878.000000;0.912573
9877.000000;0.911790
9876.000000;0.910675
9875.000000;0.909039
9874.000000;0.906924
9873.000000;0.904695
9872.000000;0.902813
9871.000000;0.901444
9870.000000;0.900316
9869.000000;0.899031
9868.000000;0.897519
9867.000000;0.896098
9866.000000;0.895055
9865.000000;0.894242
9864.000000;0.893197
9863.000000;0.891638
9862.000000;0.889725
9861.000000;0.887830
9860.000000;0.886197
9859.000000;0.884866
9858.000000;0.883758
9857.000000;0.882680
9856.000000;0.881361
9855.000000;0.879663
9854.000000;0.877764
9853.000000;0.876029
9852.000000;0.874684
9851.000000;0.873697
9850.000000;0.872905
9849.000000;0.872142
9848.000000;0.871233
9847.000000;0.870018
9846.000000;0.868465
9845.000000;0.866667
9844.000000;0.864703
9843.000000;0.862562
9842.000000;0.860287
9841.000000;0.858117
9840.000000;0.856380
9839.000000;0.855218
9838.000000;0.854433
9837.000000;0.853644
9836.000000;0.852577
9835.000000;0.851183
9834.000000;0.849516
9833.000000;0.847607
9832.000000;0.845563
9831.000000;0.843637
9830.000000;0.842022
9829.000000;0.840599
9828.000000;0.839072
9827.000000;0.837378
9826.000000;0.835789
9825.000000;0.834540
9824.000000;0.833573
9823.000000;0.832693
9822.000000;0.831747
9821.000000;0.830540
9820.000000;0.828835
9819.000000;0.826680
9818.000000;0.824521
9817.000000;0.822722
9816.000000;0.821125
9815.000000;0.819325
9814.000000;0.817293
9813.000000;0.815401
9812.000000;0.813914
9811.000000;0.812729
9810.000000;0.811611
9809.000000;0.810394
9808.000000;0.808967
9807.000000;0.807351
9806.000000;0.805809
9805.000000;0.804607
9804.000000;0.803591
9803.000000;0.802254
9802.000000;0.800345
9801.000000;0.798172
9800.000000;0.796205
9799.000000;0.794594
9798.000000;0.793193
9797.000000;0.791829
9796.000000;0.790369
9795.000000;0.788683
9794.000000;0.786721
9793.000000;0.784610
9792.000000;0.782572
9791.000000;0.780807
9790.000000;0.779423
9789.000000;0.778313
9788.000000;0.777105
9787.000000;0.775430
9786.000000;0.773323
9785.000000;0.771191
