Criado como novo conjunto de dados;"0307_DANIEL.spp","9362.5 Secs"
cm-1;Abs
10000.000000;0.345586
9999.000000;0.344732
9998.000000;0.343738
9997.000000;0.342751
9996.000000;0.341844
9995.000000;0.340917
9994.000000;0.339794
9993.000000;0.338406
9992.000000;0.336907
9991.000000;0.335577
9990.000000;0.334585
9989.000000;0.333851
9988.000000;0.333139
9987.000000;0.332247
9986.000000;0.331110
9985.000000;0.329771
9984.000000;0.328334
9983.000000;0.326928
9982.000000;0.325662
9981.000000;0.324594
9980.000000;0.323701
9979.000000;0.322882
9978.000000;0.321993
9977.000000;0.320951
9976.000000;0.319793
9975.000000;0.318606
9974.000000;0.317401
9973.000000;0.316122
9972.000000;0.314785
9971.000000;0.313526
9970.000000;0.312464
9969.000000;0.311577
9968.000000;0.310757
9967.000000;0.309925
9966.000000;0.309035
9965.000000;0.308052
9964.000000;0.306996
9963.000000;0.305949
9962.000000;0.304952
9961.000000;0.303910
9960.000000;0.302704
9959.000000;0.301353
9958.000000;0.300008
9957.000000;0.298773
9956.000000;0.297619
9955.000000;0.296472
9954.000000;0.295309
9953.000000;0.294154
9952.000000;0.293023
9951.000000;0.291919
9950.000000;0.290829
9949.000000;0.289738
9948.000000;0.288646
9947.000000;0.287549
9946.000000;0.286400
9945.000000;0.285116
9944.000000;0.283683
9943.000000;0.282228
9942.000000;0.280922
9941.000000;0.279811
9940.000000;0.278803
9939.000000;0.277799
9938.000000;0.276776
9937.000000;0.275747
9936.000000;0.274691
9935.000000;0.273574
9934.000000;0.272394
9933.000000;0.271175
9932.000000;0.269926
9931.000000;0.268618
9930.000000;0.267226
9929.000000;0.265800
9928.000000;0.264468
9927.000000;0.263341
9926.000000;0.262391
9925.000000;0.261464
9924.000000;0.260443
9923.000000;0.259342
9922.000000;0.258216
9921.000000;0.257051
9920.000000;0.255814
9919.000000;0.254545
9918.000000;0.253316
9917.000000;0.252097
9916.000000;0.250793
9915.000000;0.249396
9914.000000;0.248020
9913.000000;0.246757
9912.000000;0.245581
9911.000000;0.244421
9910.000000;0.243261
9909.000000;0.242120
9908.000000;0.240993
9907.000000;0.239859
9906.000000;0.238707
9905.000000;0.237525
9904.000000;0.236289
9903.000000;0.234993
9902.000000;0.233677
9901.000000;0.232387
9900.000000;0.231118
9899.000000;0.229841
9898.000000;0.228562
9897.000000;0.227336
9896.000000;0.226201
9895.000000;0.225124
9894.000000;0.224017
9893.000000;0.222822
9892.000000;0.221571
9891.000000;0.220348
9890.000000;0.219188
9889.000000;0.218024
9888.000000;0.216744
9887.000000;0.215316
9886.000000;0.213820
9885.000000;0.212392
9884.000000;0.211112
9883.000000;0.209958
9882.000000;0.208834
9881.000000;0.207661
9880.000000;0.206441
9879.000000;0.205217
9878.000000;0.203992
9877.000000;0.202698
9876.000000;0.201271
9875.000000;0.199723
9874.000000;0.198150
9873.000000;0.196680
9872.000000;0.195405
9871.000000;0.194302
9870.000000;0.193204
9869.000000;0.191921
9868.000000;0.190439
9867.000000;0.188938
9866.000000;0.187591
9865.000000;0.186382
9864.000000;0.185171
9863.000000;0.183866
9862.000000;0.182470
9861.000000;0.181015
9860.000000;0.179544
