Criado como novo conjunto de dados;"0307_DANIEL.spp","50224.1 Secs"
cm-1;Abs
10000.000000;0.493255
9999.000000;0.492035
9998.000000;0.490842
9997.000000;0.489823
9996.000000;0.488929
9995.000000;0.487967
9994.000000;0.486883
9993.000000;0.485771
9992.000000;0.484707
9991.000000;0.483622
9990.000000;0.482437
9989.000000;0.481173
9988.000000;0.479913
9987.000000;0.478708
9986.000000;0.477575
9985.000000;0.476524
9984.000000;0.475527
9983.000000;0.474516
9982.000000;0.473446
9981.000000;0.472345
9980.000000;0.471252
9979.000000;0.470161
9978.000000;0.469052
9977.000000;0.467944
9976.000000;0.466857
9975.000000;0.465750
9974.000000;0.464570
9973.000000;0.463341
9972.000000;0.462165
9971.000000;0.461097
9970.000000;0.460061
9969.000000;0.458925
9968.000000;0.457668
9967.000000;0.456424
9966.000000;0.455347
9965.000000;0.454438
9964.000000;0.453544
9963.000000;0.452527
9962.000000;0.451396
9961.000000;0.450261
9960.000000;0.449181
9959.000000;0.448098
9958.000000;0.446897
9957.000000;0.445516
9956.000000;0.443993
9955.000000;0.442454
9954.000000;0.441041
9953.000000;0.439819
9952.000000;0.438735
9951.000000;0.437679
9950.000000;0.436593
9949.000000;0.435517
9948.000000;0.434510
9947.000000;0.433535
9946.000000;0.432466
9945.000000;0.431215
9944.000000;0.429838
9943.000000;0.428486
9942.000000;0.427269
9941.000000;0.426195
9940.000000;0.425211
9939.000000;0.424259
9938.000000;0.423253
9937.000000;0.422089
9936.000000;0.420740
9935.000000;0.419311
9934.000000;0.417944
9933.000000;0.416689
9932.000000;0.415494
9931.000000;0.414305
9930.000000;0.413117
9929.000000;0.411935
9928.000000;0.410760
9927.000000;0.409605
9926.000000;0.408481
9925.000000;0.407360
9924.000000;0.406187
9923.000000;0.404945
9922.000000;0.403677
9921.000000;0.402452
9920.000000;0.401313
9919.000000;0.400236
9918.000000;0.399112
9917.000000;0.397844
9916.000000;0.396499
9915.000000;0.395286
9914.000000;0.394287
9913.000000;0.393271
9912.000000;0.391919
9911.000000;0.390225
9910.000000;0.388510
9909.000000;0.387052
9908.000000;0.385829
9907.000000;0.384682
9906.000000;0.383540
9905.000000;0.382405
9904.000000;0.381227
9903.000000;0.379937
9902.000000;0.378560
9901.000000;0.377188
9900.000000;0.375865
9899.000000;0.374581
9898.000000;0.373338
9897.000000;0.372155
9896.000000;0.371014
9895.000000;0.369857
9894.000000;0.368618
9893.000000;0.367257
9892.000000;0.365791
9891.000000;0.364309
9890.000000;0.362899
9889.000000;0.361551
9888.000000;0.360187
9887.000000;0.358809
9886.000000;0.357536
9885.000000;0.356436
9884.000000;0.355410
9883.000000;0.354309
9882.000000;0.353102
9881.000000;0.351843
9880.000000;0.350531
9879.000000;0.349099
9878.000000;0.347550
9877.000000;0.346000
9876.000000;0.344588
9875.000000;0.343373
9874.000000;0.342307
9873.000000;0.341254
9872.000000;0.340052
9871.000000;0.338613
9870.000000;0.337000
9869.000000;0.335394
9868.000000;0.333962
9867.000000;0.332739
9866.000000;0.331606
9865.000000;0.330380
9864.000000;0.328970
9863.000000;0.327446
9862.000000;0.325935
9861.000000;0.324481
9860.000000;0.323059
9859.000000;0.321694
9858.000000;0.320462
9857.000000;0.319337
9856.000000;0.318150
9855.000000;0.316752
9854.000000;0.315153
9853.000000;0.313470
9852.000000;0.311808
9851.000000;0.310236
9850.000000;0.308789
9849.000000;0.307417
9848.000000;0.306013
9847.000000;0.304577
9846.000000;0.303257
9845.000000;0.302152
9844.000000;0.301143
9843.000000;0.300016
9842.000000;0.298699
9841.000000;0.297274
9840.000000;0.295801
9839.000000;0.294286
9838.000000;0.292783
9837.000000;0.291398
9836.000000;0.290136
9835.000000;0.288824
9834.000000;0.287271
9833.000000;0.285463
9832.000000;0.283599
9831.000000;0.281928
9830.000000;0.280580
9829.000000;0.279480
9828.000000;0.278444
9827.000000;0.277322
9826.000000;0.276063
9825.000000;0.274657
9824.000000;0.273096
9823.000000;0.271425
9822.000000;0.269759
9821.000000;0.268168
9820.000000;0.266603
9819.000000;0.265008
9818.000000;0.263441
9817.000000;0.261995
9816.000000;0.260638
