Criado como novo conjunto de dados;"0307_DANIEL.spp","12422.6 Secs"
cm-1;Abs
10000.000000;0.810001
9999.000000;0.807931
9998.000000;0.806236
9997.000000;0.805346
9996.000000;0.804943
9995.000000;0.804275
9994.000000;0.802999
9993.000000;0.801449
9992.000000;0.800141
9991.000000;0.799206
9990.000000;0.798435
9989.000000;0.797613
9988.000000;0.796679
9987.000000;0.795656
9986.000000;0.794588
9985.000000;0.793521
9984.000000;0.792463
9983.000000;0.791382
9982.000000;0.790274
9981.000000;0.789142
9980.000000;0.787924
9979.000000;0.786544
9978.000000;0.785079
9977.000000;0.783719
9976.000000;0.782512
9975.000000;0.781293
9974.000000;0.779948
9973.000000;0.778616
9972.000000;0.777492
9971.000000;0.776568
9970.000000;0.775707
9969.000000;0.774880
9968.000000;0.774138
9967.000000;0.773420
9966.000000;0.772556
9965.000000;0.771469
9964.000000;0.770236
9963.000000;0.768949
9962.000000;0.767631
9961.000000;0.766310
9960.000000;0.765044
9959.000000;0.763825
9958.000000;0.762551
9957.000000;0.761122
9956.000000;0.759522
9955.000000;0.757792
9954.000000;0.756015
9953.000000;0.754374
9952.000000;0.753136
9951.000000;0.752451
9950.000000;0.752163
9949.000000;0.751856
9948.000000;0.751158
9947.000000;0.750008
9946.000000;0.748637
9945.000000;0.747308
9944.000000;0.746106
9943.000000;0.744929
9942.000000;0.743616
9941.000000;0.742038
9940.000000;0.740189
9939.000000;0.738272
9938.000000;0.736644
9937.000000;0.735482
9936.000000;0.734527
9935.000000;0.733324
9934.000000;0.731764
9933.000000;0.730219
9932.000000;0.729038
9931.000000;0.728107
9930.000000;0.727049
9929.000000;0.725737
9928.000000;0.724380
9927.000000;0.723170
9926.000000;0.722082
9925.000000;0.721039
9924.000000;0.720052
9923.000000;0.719109
9922.000000;0.718092
9921.000000;0.716942
9920.000000;0.715764
9919.000000;0.714648
9918.000000;0.713487
9917.000000;0.712098
9916.000000;0.710475
9915.000000;0.708761
9914.000000;0.707029
9913.000000;0.705240
9912.000000;0.703444
9911.000000;0.701866
9910.000000;0.700680
9909.000000;0.699791
9908.000000;0.698910
9907.000000;0.697820
9906.000000;0.696496
9905.000000;0.695025
9904.000000;0.693510
9903.000000;0.692034
9902.000000;0.690628
9901.000000;0.689256
9900.000000;0.687876
9899.000000;0.686545
9898.000000;0.685373
9897.000000;0.684383
9896.000000;0.683475
9895.000000;0.682532
9894.000000;0.681480
9893.000000;0.680208
9892.000000;0.678586
9891.000000;0.676661
9890.000000;0.674745
9889.000000;0.673151
9888.000000;0.671884
9887.000000;0.670708
9886.000000;0.669487
9885.000000;0.668303
9884.000000;0.667245
9883.000000;0.666243
9882.000000;0.665189
9881.000000;0.664064
9880.000000;0.662867
9879.000000;0.661530
9878.000000;0.660038
9877.000000;0.658540
9876.000000;0.657192
9875.000000;0.655944
9874.000000;0.654620
9873.000000;0.653190
9872.000000;0.651792
9871.000000;0.650488
9870.000000;0.649140
9869.000000;0.647608
9868.000000;0.645944
9867.000000;0.644283
9866.000000;0.642636
9865.000000;0.640938
9864.000000;0.639273
9863.000000;0.637873
9862.000000;0.636830
9861.000000;0.635911
9860.000000;0.634770
9859.000000;0.633309
9858.000000;0.631751
9857.000000;0.630350
9856.000000;0.629107
9855.000000;0.627792
9854.000000;0.626202
9853.000000;0.624360
9852.000000;0.622488
9851.000000;0.620804
9850.000000;0.619340
9849.000000;0.617963
9848.000000;0.616557
9847.000000;0.615143
9846.000000;0.613792
9845.000000;0.612452
9844.000000;0.610958
9843.000000;0.609250
9842.000000;0.607509
9841.000000;0.605996
9840.000000;0.604786
9839.000000;0.603711
9838.000000;0.602544
9837.000000;0.601202
9836.000000;0.599762
9835.000000;0.598340
9834.000000;0.596973
9833.000000;0.595620
9832.000000;0.594246
9831.000000;0.592864
9830.000000;0.591462
9829.000000;0.589964
9828.000000;0.588320
9827.000000;0.586644
9826.000000;0.585124
9825.000000;0.583763
9824.000000;0.582330
9823.000000;0.580665
9822.000000;0.578942
9821.000000;0.577488
9820.000000;0.576379
9819.000000;0.575342
9818.000000;0.574044
9817.000000;0.572388
9816.000000;0.570519
9815.000000;0.568677
9814.000000;0.567062
9813.000000;0.565709
9812.000000;0.564437
9811.000000;0.562978
9810.000000;0.561232
9809.000000;0.559371
9808.000000;0.557626
9807.000000;0.556046
9806.000000;0.554503
9805.000000;0.552894
9804.000000;0.551245
9803.000000;0.549628
9802.000000;0.548046
9801.000000;0.546436
9800.000000;0.544763
9799.000000;0.543064
9798.000000;0.541420
9797.000000;0.539890
9796.000000;0.538503
9795.000000;0.537255
9794.000000;0.536088
9793.000000;0.534854
9792.000000;0.533397
9791.000000;0.531725
9790.000000;0.530039
9789.000000;0.528529
9788.000000;0.527137
9787.000000;0.525610
9786.000000;0.523786
9785.000000;0.521781
9784.000000;0.519859
9783.000000;0.518153
9782.000000;0.516542
9781.000000;0.514797
9780.000000;0.512861
9779.000000;0.510951
9778.000000;0.509328
9777.000000;0.507963
9776.000000;0.506525
9775.000000;0.504766
9774.000000;0.502831
9773.000000;0.501079
9772.000000;0.499645
9771.000000;0.498337
9770.000000;0.496927
9769.000000;0.495390
9768.000000;0.493803
9767.000000;0.492168
9766.000000;0.490450
9765.000000;0.488697
9764.000000;0.486986
9763.000000;0.485320
9762.000000;0.483665
9761.000000;0.482076
9760.000000;0.480633
9759.000000;0.479241
9758.000000;0.477630
9757.000000;0.475646
9756.000000;0.473499
9755.000000;0.471590
9754.000000;0.470084
9753.000000;0.468737
9752.000000;0.467193
9751.000000;0.465374
9750.000000;0.463497
9749.000000;0.461741
9748.000000;0.460033
9747.000000;0.458177
9746.000000;0.456109
9745.000000;0.453966
9744.000000;0.451954
9743.000000;0.450224
9742.000000;0.448794
9741.000000;0.447534
9740.000000;0.446259
9739.000000;0.444885
9738.000000;0.443443
9737.000000;0.441919
9736.000000;0.440193
9735.000000;0.438213
9734.000000;0.436122
9733.000000;0.434106
9732.000000;0.432180
9731.000000;0.430248
9730.000000;0.428313
9729.000000;0.426476
9728.000000;0.424746
9727.000000;0.423002
9726.000000;0.421169
9725.000000;0.419279
9724.000000;0.417364
9723.000000;0.415413
9722.000000;0.413457
9721.000000;0.411555
9720.000000;0.409666
9719.000000;0.407686
9718.000000;0.405654
9717.000000;0.403746
9716.000000;0.402019
9715.000000;0.400289
9714.000000;0.398383
9713.000000;0.396401
9712.000000;0.394614
9711.000000;0.393140
9710.000000;0.391808
9709.000000;0.390291
9708.000000;0.388351
9707.000000;0.386047
9706.000000;0.383746
9705.000000;0.381820
9704.000000;0.380271
9703.000000;0.378717
9702.000000;0.376829
9701.000000;0.374661
9700.000000;0.372475
9699.000000;0.370398
9698.000000;0.368378
9697.000000;0.366393
9696.000000;0.364499
9695.000000;0.362709
9694.000000;0.360939
9693.000000;0.359095
9692.000000;0.357119
9691.000000;0.354995
9690.000000;0.352817
9689.000000;0.350793
9688.000000;0.349054
9687.000000;0.347481
9686.000000;0.345812
9685.000000;0.343931
9684.000000;0.341941
9683.000000;0.339979
9682.000000;0.338065
9681.000000;0.336148
9680.000000;0.334202
9679.000000;0.332231
9678.000000;0.330274
9677.000000;0.328416
9676.000000;0.326713
9675.000000;0.325082
9674.000000;0.323324
9673.000000;0.321300
9672.000000;0.319034
9671.000000;0.316658
9670.000000;0.314300
9669.000000;0.312045
9668.000000;0.309921
9667.000000;0.307876
9666.000000;0.305799
9665.000000;0.303597
9664.000000;0.301268
9663.000000;0.298911
9662.000000;0.296705
9661.000000;0.294802
9660.000000;0.293158
9659.000000;0.291488
9658.000000;0.289483
9657.000000;0.287107
9656.000000;0.284609
9655.000000;0.282240
9654.000000;0.280030
9653.000000;0.277877
9652.000000;0.275743
9651.000000;0.273694
9650.000000;0.271771
9649.000000;0.269899
9648.000000;0.267955
9647.000000;0.265900
9646.000000;0.263840
9645.000000;0.261927
9644.000000;0.260156
9643.000000;0.258304
9642.000000;0.256118
9641.000000;0.253588
9640.000000;0.250971
9639.000000;0.248554
9638.000000;0.246426
9637.000000;0.244468
9636.000000;0.242496
9635.000000;0.240400
9634.000000;0.238206
9633.000000;0.236033
9632.000000;0.233943
9631.000000;0.231833
9630.000000;0.229520
9629.000000;0.226974
9628.000000;0.224389
9627.000000;0.221986
9626.000000;0.219787
9625.000000;0.217648
9624.000000;0.215458
9623.000000;0.213251
9622.000000;0.211126
9621.000000;0.209133
9620.000000;0.207238
9619.000000;0.205343
9618.000000;0.203321
9617.000000;0.201077
9616.000000;0.198641
9615.000000;0.196183
9614.000000;0.193891
9613.000000;0.191792
9612.000000;0.189708
9611.000000;0.187440
9610.000000;0.185002
9609.000000;0.182621
9608.000000;0.180478
9607.000000;0.178491
9606.000000;0.176418
9605.000000;0.174142
9604.000000;0.171769
9603.000000;0.169430
9602.000000;0.167117
9601.000000;0.164747
9600.000000;0.162337
9599.000000;0.160028
9598.000000;0.157940
9597.000000;0.156051
9596.000000;0.154187
9595.000000;0.152119
9594.000000;0.149701
9593.000000;0.146976
9592.000000;0.144159
9591.000000;0.141469
9590.000000;0.138983
9589.000000;0.136678
9588.000000;0.134531
9587.000000;0.132494
9586.000000;0.130402
9585.000000;0.128032
9584.000000;0.125339
9583.000000;0.122554
9582.000000;0.119972
9581.000000;0.117693
9580.000000;0.115604
9579.000000;0.113556
9578.000000;0.111473
9577.000000;0.109302
9576.000000;0.107001
9575.000000;0.104617
9574.000000;0.102287
9573.000000;0.100096
9572.000000;0.097958
9571.000000;0.095705
9570.000000;0.093266
9569.000000;0.090691
9568.000000;0.088051
9567.000000;0.085421
9566.000000;0.082949
9565.000000;0.080816
9564.000000;0.079040
9563.000000;0.077367
9562.000000;0.075447
9561.000000;0.073136
9560.000000;0.070603
9559.000000;0.068142
9558.000000;0.065910
9557.000000;0.063824
9556.000000;0.061674
9555.000000;0.059309
9554.000000;0.056759
9553.000000;0.054197
9552.000000;0.051792
9551.000000;0.049572
9550.000000;0.047440
9549.000000;0.045299
9548.000000;0.043137
9547.000000;0.040995
9546.000000;0.038889
9545.000000;0.036808
9544.000000;0.034761
9543.000000;0.032796
9542.000000;0.030916
9541.000000;0.029043
9540.000000;0.027067
9539.000000;0.024943
9538.000000;0.022680
9537.000000;0.020279
9536.000000;0.017749
9535.000000;0.015200
9534.000000;0.012844
9533.000000;0.010811
9532.000000;0.009001
9531.000000;0.007148
9530.000000;0.005058
9529.000000;0.002736
9528.000000;0.000335
9527.000000;-0.001977
9526.000000;-0.004095
9525.000000;-0.006025
9524.000000;-0.007908
9523.000000;-0.009932
9522.000000;-0.012141
9521.000000;-0.014366
9520.000000;-0.016382
9519.000000;-0.018160
9518.000000;-0.019901
9517.000000;-0.021818
9516.000000;-0.023899
9515.000000;-0.025914
9514.000000;-0.027653
9513.000000;-0.029124
9512.000000;-0.030520
9511.000000;-0.032025
9510.000000;-0.033675
9509.000000;-0.035413
9508.000000;-0.037184
9507.000000;-0.038965
9506.000000;-0.040730
9505.000000;-0.042481
9504.000000;-0.044269
9503.000000;-0.046141
