Criado como novo conjunto de dados;"0307_DANIEL.spp","76686.1 Secs"
cm-1;Abs
10000.000000;0.538386
9999.000000;0.537609
9998.000000;0.536555
9997.000000;0.535650
9996.000000;0.535143
9995.000000;0.534933
9994.000000;0.534687
9993.000000;0.534087
9992.000000;0.533080
9991.000000;0.531907
9990.000000;0.530859
9989.000000;0.530028
9988.000000;0.529310
9987.000000;0.528577
9986.000000;0.527779
9985.000000;0.526914
9984.000000;0.525998
9983.000000;0.525062
9982.000000;0.524161
9981.000000;0.523357
9980.000000;0.522704
9979.000000;0.522156
9978.000000;0.521483
9977.000000;0.520419
9976.000000;0.518984
9975.000000;0.517582
9974.000000;0.516641
9973.000000;0.516213
9972.000000;0.516013
9971.000000;0.515768
9970.000000;0.515390
9969.000000;0.514869
9968.000000;0.514207
9967.000000;0.513467
9966.000000;0.512721
9965.000000;0.511918
9964.000000;0.510905
9963.000000;0.509641
9962.000000;0.508290
9961.000000;0.507052
9960.000000;0.506004
9959.000000;0.505121
9958.000000;0.504377
9957.000000;0.503754
9956.000000;0.503202
9955.000000;0.502629
9954.000000;0.501900
9953.000000;0.500891
9952.000000;0.499635
9951.000000;0.498393
9950.000000;0.497453
9949.000000;0.496830
9948.000000;0.496277
9947.000000;0.495608
9946.000000;0.494878
9945.000000;0.494195
9944.000000;0.493527
9943.000000;0.492782
9942.000000;0.491985
9941.000000;0.491223
9940.000000;0.490457
9939.000000;0.489527
9938.000000;0.488361
9937.000000;0.487096
9936.000000;0.485992
9935.000000;0.485220
9934.000000;0.484733
9933.000000;0.484291
9932.000000;0.483638
9931.000000;0.482694
9930.000000;0.481582
9929.000000;0.480487
9928.000000;0.479517
9927.000000;0.478669
9926.000000;0.477869
9925.000000;0.477026
9924.000000;0.476115
9923.000000;0.475235
9922.000000;0.474501
9921.000000;0.473863
9920.000000;0.473096
9919.000000;0.472030
9918.000000;0.470761
9917.000000;0.469575
9916.000000;0.468683
9915.000000;0.468049
9914.000000;0.467433
9913.000000;0.466573
9912.000000;0.465367
9911.000000;0.463930
9910.000000;0.462488
9909.000000;0.461207
9908.000000;0.460117
9907.000000;0.459163
9906.000000;0.458271
9905.000000;0.457391
9904.000000;0.456541
9903.000000;0.455813
9902.000000;0.455238
9901.000000;0.454653
9900.000000;0.453819
9899.000000;0.452728
9898.000000;0.451676
9897.000000;0.450929
9896.000000;0.450391
9895.000000;0.449708
9894.000000;0.448671
9893.000000;0.447409
9892.000000;0.446182
9891.000000;0.445115
