Criado como novo conjunto de dados;"0307_DANIEL.spp","5042.2 Secs"
cm-1;Abs
10000.000000;0.258039
9999.000000;0.256800
9998.000000;0.255669
9997.000000;0.254704
9996.000000;0.253850
9995.000000;0.252986
9994.000000;0.251985
9993.000000;0.250814
9992.000000;0.249561
9991.000000;0.248368
9990.000000;0.247297
9989.000000;0.246310
9988.000000;0.245343
9987.000000;0.244372
9986.000000;0.243387
9985.000000;0.242371
9984.000000;0.241310
9983.000000;0.240201
9982.000000;0.239053
9981.000000;0.237877
9980.000000;0.236692
9979.000000;0.235509
9978.000000;0.234325
9977.000000;0.233160
9976.000000;0.232058
9975.000000;0.231035
9974.000000;0.230025
9973.000000;0.228926
9972.000000;0.227695
9971.000000;0.226376
9970.000000;0.225063
9969.000000;0.223855
9968.000000;0.222802
9967.000000;0.221856
9966.000000;0.220887
9965.000000;0.219800
9964.000000;0.218612
9963.000000;0.217406
9962.000000;0.216245
9961.000000;0.215169
9960.000000;0.214198
9959.000000;0.213282
9958.000000;0.212295
9957.000000;0.211143
9956.000000;0.209876
9955.000000;0.208618
9954.000000;0.207420
9953.000000;0.206244
9952.000000;0.205049
9951.000000;0.203845
9950.000000;0.202670
9949.000000;0.201575
9948.000000;0.200586
9947.000000;0.199618
9946.000000;0.198487
9945.000000;0.197107
9944.000000;0.195640
9943.000000;0.194348
9942.000000;0.193288
9941.000000;0.192280
9940.000000;0.191152
9939.000000;0.189934
9938.000000;0.188757
9937.000000;0.187672
9936.000000;0.186614
9935.000000;0.185494
9934.000000;0.184289
9933.000000;0.183040
9932.000000;0.181806
9931.000000;0.180601
9930.000000;0.179404
9929.000000;0.178215
9928.000000;0.177078
9927.000000;0.175997
9926.000000;0.174897
9925.000000;0.173712
9924.000000;0.172466
9923.000000;0.171204
9922.000000;0.169905
9921.000000;0.168548
9920.000000;0.167215
9919.000000;0.166018
9918.000000;0.164937
9917.000000;0.163826
9916.000000;0.162585
9915.000000;0.161245
9914.000000;0.159885
9913.000000;0.158549
9912.000000;0.157249
9911.000000;0.155983
9910.000000;0.154724
9909.000000;0.153461
9908.000000;0.152250
9907.000000;0.151172
9906.000000;0.150208
9905.000000;0.149232
9904.000000;0.148115
9903.000000;0.146816
9902.000000;0.145380
9901.000000;0.143908
9900.000000;0.142510
9899.000000;0.141231
9898.000000;0.140010
9897.000000;0.138767
9896.000000;0.137523
9895.000000;0.136371
9894.000000;0.135333
9893.000000;0.134320
9892.000000;0.133222
9891.000000;0.131986
9890.000000;0.130610
9889.000000;0.129144
9888.000000;0.127702
9887.000000;0.126380
9886.000000;0.125150
9885.000000;0.123880
9884.000000;0.122486
9883.000000;0.121003
9882.000000;0.119518
9881.000000;0.118073
9880.000000;0.116667
9879.000000;0.115289
9878.000000;0.113932
9877.000000;0.112610
9876.000000;0.111359
9875.000000;0.110197
9874.000000;0.109087
9873.000000;0.107970
9872.000000;0.106818
9871.000000;0.105616
9870.000000;0.104323
9869.000000;0.102901
9868.000000;0.101395
9867.000000;0.099913
9866.000000;0.098522
9865.000000;0.097210
9864.000000;0.095927
9863.000000;0.094630
9862.000000;0.093299
9861.000000;0.091938
9860.000000;0.090576
9859.000000;0.089224
9858.000000;0.087871
9857.000000;0.086526
9856.000000;0.085234
9855.000000;0.083985
9854.000000;0.082684
9853.000000;0.081267
9852.000000;0.079816
9851.000000;0.078467
9850.000000;0.077218
9849.000000;0.075927
9848.000000;0.074499
9847.000000;0.073000
9846.000000;0.071563
9845.000000;0.070246
9844.000000;0.068997
9843.000000;0.067709
9842.000000;0.066301
9841.000000;0.064771
9840.000000;0.063185
9839.000000;0.061604
9838.000000;0.060043
9837.000000;0.058524
9836.000000;0.057091
9835.000000;0.055748
9834.000000;0.054420
9833.000000;0.053065
9832.000000;0.051749
9831.000000;0.050550
9830.000000;0.049399
9829.000000;0.048128
9828.000000;0.046668
9827.000000;0.045120
9826.000000;0.043628
9825.000000;0.042241
9824.000000;0.040896
9823.000000;0.039486
9822.000000;0.037946
9821.000000;0.036329
9820.000000;0.034776
9819.000000;0.033381
9818.000000;0.032098
9817.000000;0.030813
9816.000000;0.029461
9815.000000;0.028027
9814.000000;0.026504
9813.000000;0.024923
9812.000000;0.023379
9811.000000;0.021936
9810.000000;0.020542
9809.000000;0.019110
9808.000000;0.017639
9807.000000;0.016180
9806.000000;0.014708
9805.000000;0.013159
9804.000000;0.011544
9803.000000;0.009939
9802.000000;0.008366
9801.000000;0.006777
9800.000000;0.005161
9799.000000;0.003558
9798.000000;0.001981
9797.000000;0.000399
9796.000000;-0.001189
9795.000000;-0.002744
9794.000000;-0.004241
9793.000000;-0.005678
9792.000000;-0.007052
9791.000000;-0.008392
9790.000000;-0.009788
9789.000000;-0.011291
9788.000000;-0.012818
9787.000000;-0.014270
9786.000000;-0.015694
9785.000000;-0.017219
9784.000000;-0.018851
9783.000000;-0.020467
9782.000000;-0.022022
9781.000000;-0.023611
9780.000000;-0.025285
9779.000000;-0.026955
9778.000000;-0.028531
9777.000000;-0.030050
9776.000000;-0.031605
9775.000000;-0.033221
9774.000000;-0.034873
9773.000000;-0.036562
9772.000000;-0.038273
9771.000000;-0.039940
9770.000000;-0.041497
9769.000000;-0.042960
9768.000000;-0.044407
9767.000000;-0.045909
9766.000000;-0.047496
9765.000000;-0.049160
9764.000000;-0.050852
9763.000000;-0.052497
9762.000000;-0.054052
9761.000000;-0.055549
9760.000000;-0.057086
9759.000000;-0.058777
9758.000000;-0.060660
9757.000000;-0.062610
9756.000000;-0.064398
9755.000000;-0.065913
9754.000000;-0.067298
9753.000000;-0.068804
9752.000000;-0.070509
9751.000000;-0.072273
9750.000000;-0.073957
9749.000000;-0.075571
9748.000000;-0.077192
9747.000000;-0.078834
9746.000000;-0.080457
9745.000000;-0.082042
9744.000000;-0.083606
9743.000000;-0.085170
9742.000000;-0.086766
9741.000000;-0.088440
9740.000000;-0.090228
9739.000000;-0.092110
9738.000000;-0.094023
9737.000000;-0.095884
9736.000000;-0.097654
9735.000000;-0.099377
9734.000000;-0.101140
9733.000000;-0.102945
9732.000000;-0.104678
9731.000000;-0.106262
9730.000000;-0.107783
9729.000000;-0.109409
9728.000000;-0.111194
9727.000000;-0.113046
9726.000000;-0.114882
9725.000000;-0.116686
9724.000000;-0.118442
9723.000000;-0.120103
9722.000000;-0.121688
9721.000000;-0.123309
9720.000000;-0.125065
9719.000000;-0.126929
9718.000000;-0.128800
9717.000000;-0.130614
9716.000000;-0.132365
9715.000000;-0.134081
9714.000000;-0.135783
9713.000000;-0.137486
9712.000000;-0.139205
9711.000000;-0.140978
9710.000000;-0.142848
9709.000000;-0.144803
9708.000000;-0.146747
9707.000000;-0.148580
9706.000000;-0.150312
9705.000000;-0.152046
9704.000000;-0.153866
9703.000000;-0.155769
9702.000000;-0.157700
9701.000000;-0.159608
9700.000000;-0.161474
9699.000000;-0.163319
9698.000000;-0.165196
9697.000000;-0.167140
9696.000000;-0.169123
9695.000000;-0.171084
9694.000000;-0.172978
9693.000000;-0.174786
9692.000000;-0.176513
9691.000000;-0.178210
9690.000000;-0.179963
9689.000000;-0.181806
9688.000000;-0.183674
9687.000000;-0.185501
9686.000000;-0.187325
9685.000000;-0.189241
9684.000000;-0.191265
9683.000000;-0.193313
9682.000000;-0.195289
9681.000000;-0.197165
9680.000000;-0.198976
9679.000000;-0.200794
9678.000000;-0.202688
9677.000000;-0.204659
9676.000000;-0.206648
9675.000000;-0.208628
9674.000000;-0.210644
9673.000000;-0.212712
9672.000000;-0.214729
9671.000000;-0.216586
9670.000000;-0.218314
9669.000000;-0.220043
9668.000000;-0.221849
9667.000000;-0.223729
9666.000000;-0.225689
9665.000000;-0.227765
9664.000000;-0.229938
9663.000000;-0.232139
9662.000000;-0.234329
9661.000000;-0.236512
9660.000000;-0.238668
9659.000000;-0.240746
9658.000000;-0.242741
9657.000000;-0.244712
9656.000000;-0.246716
9655.000000;-0.248775
9654.000000;-0.250879
9653.000000;-0.252967
9652.000000;-0.254940
9651.000000;-0.256777
9650.000000;-0.258622
9649.000000;-0.260650
9648.000000;-0.262854
9647.000000;-0.265052
9646.000000;-0.267095
9645.000000;-0.268999
9644.000000;-0.270862
9643.000000;-0.272765
9642.000000;-0.274767
9641.000000;-0.276905
9640.000000;-0.279125
9639.000000;-0.281293
9638.000000;-0.283335
9637.000000;-0.285333
9636.000000;-0.287439
9635.000000;-0.289704
9634.000000;-0.292031
9633.000000;-0.294278
9632.000000;-0.296399
9631.000000;-0.298481
9630.000000;-0.300621
9629.000000;-0.302802
9628.000000;-0.304909
9627.000000;-0.306894
9626.000000;-0.308861
9625.000000;-0.310930
9624.000000;-0.313092
9623.000000;-0.315236
9622.000000;-0.317293
9621.000000;-0.319289
9620.000000;-0.321298
9619.000000;-0.323412
9618.000000;-0.325700
9617.000000;-0.328131
9616.000000;-0.330540
9615.000000;-0.332787
9614.000000;-0.334906
9613.000000;-0.337054
9612.000000;-0.339323
9611.000000;-0.341696
9610.000000;-0.344116
9609.000000;-0.346516
9608.000000;-0.348789
9607.000000;-0.350855
9606.000000;-0.352784
9605.000000;-0.354758
9604.000000;-0.356902
9603.000000;-0.359198
9602.000000;-0.361551
9601.000000;-0.363863
9600.000000;-0.366048
9599.000000;-0.368099
9598.000000;-0.370141
9597.000000;-0.372334
9596.000000;-0.374690
9595.000000;-0.377063
9594.000000;-0.379331
9593.000000;-0.381512
9592.000000;-0.383671
9591.000000;-0.385818
9590.000000;-0.387942
9589.000000;-0.390074
9588.000000;-0.392247
9587.000000;-0.394443
9586.000000;-0.396630
9585.000000;-0.398819
9584.000000;-0.401061
9583.000000;-0.403385
9582.000000;-0.405774
9581.000000;-0.408168
9580.000000;-0.410498
9579.000000;-0.412725
9578.000000;-0.414890
9577.000000;-0.417082
9576.000000;-0.419360
9575.000000;-0.421702
9574.000000;-0.424018
9573.000000;-0.426216
9572.000000;-0.428293
9571.000000;-0.430369
9570.000000;-0.432590
9569.000000;-0.434977
9568.000000;-0.437402
9567.000000;-0.439749
9566.000000;-0.442023
9565.000000;-0.444261
9564.000000;-0.446424
9563.000000;-0.448459
9562.000000;-0.450435
9561.000000;-0.452500
9560.000000;-0.454731
9559.000000;-0.457089
9558.000000;-0.459491
9557.000000;-0.461838
9556.000000;-0.464024
9555.000000;-0.466033
9554.000000;-0.468019
9553.000000;-0.470180
9552.000000;-0.472546
9551.000000;-0.474967
9550.000000;-0.477303
9549.000000;-0.479529
9548.000000;-0.481675
9547.000000;-0.483766
9546.000000;-0.485854
9545.000000;-0.487985
9544.000000;-0.490105
9543.000000;-0.492103
9542.000000;-0.493987
9541.000000;-0.495930
9540.000000;-0.498088
9539.000000;-0.500429
9538.000000;-0.502794
9537.000000;-0.505069
9536.000000;-0.507244
9535.000000;-0.509351
9534.000000;-0.511404
9533.000000;-0.513402
9532.000000;-0.515355
9531.000000;-0.517319
9530.000000;-0.519359
9529.000000;-0.521472
9528.000000;-0.523552
9527.000000;-0.525506
9526.000000;-0.527370
9525.000000;-0.529269
9524.000000;-0.531264
9523.000000;-0.533315
9522.000000;-0.535353
9521.000000;-0.537322
9520.000000;-0.539163
9519.000000;-0.540854
9518.000000;-0.542485
9517.000000;-0.544209
9516.000000;-0.546067
9515.000000;-0.547947
9514.000000;-0.549742
9513.000000;-0.551472
9512.000000;-0.553211
9511.000000;-0.554970
9510.000000;-0.556725
9509.000000;-0.558499
9508.000000;-0.560333
9507.000000;-0.562198
9506.000000;-0.564002
9505.000000;-0.565698
9504.000000;-0.567343
