Criado como novo conjunto de dados;"0307_DANIEL.spp","37804.2 Secs"
cm-1;Abs
10000.000000;1.018871
9999.000000;1.018284
9998.000000;1.018060
9997.000000;1.017827
9996.000000;1.017257
9995.000000;1.016365
9994.000000;1.015058
9993.000000;1.013256
9992.000000;1.011177
9991.000000;1.009380
9990.000000;1.008154
9989.000000;1.007237
9988.000000;1.006214
9987.000000;1.004984
9986.000000;1.003669
9985.000000;1.002321
9984.000000;1.000962
9983.000000;0.999721
9982.000000;0.998738
9981.000000;0.998007
9980.000000;0.997423
9979.000000;0.996830
9978.000000;0.995944
9977.000000;0.994432
9976.000000;0.992268
9975.000000;0.989871
9974.000000;0.987728
9973.000000;0.985972
9972.000000;0.984472
9971.000000;0.983171
9970.000000;0.982168
9969.000000;0.981498
9968.000000;0.981000
9967.000000;0.980402
9966.000000;0.979498
9965.000000;0.978265
9964.000000;0.976855
9963.000000;0.975425
9962.000000;0.974001
9961.000000;0.972588
9960.000000;0.971342
9959.000000;0.970443
9958.000000;0.969784
9957.000000;0.969029
9956.000000;0.968028
9955.000000;0.966981
9954.000000;0.966078
9953.000000;0.965186
9952.000000;0.964063
9951.000000;0.962685
9950.000000;0.961188
9949.000000;0.959628
9948.000000;0.957999
9947.000000;0.956371
9946.000000;0.954828
9945.000000;0.953356
9944.000000;0.951931
9943.000000;0.950625
9942.000000;0.949464
9941.000000;0.948299
9940.000000;0.946951
9939.000000;0.945437
9938.000000;0.943902
9937.000000;0.942431
9936.000000;0.941088
9935.000000;0.940039
9934.000000;0.939359
9933.000000;0.938763
9932.000000;0.937787
9931.000000;0.936310
9930.000000;0.934707
9929.000000;0.933371
9928.000000;0.932240
9927.000000;0.930947
9926.000000;0.929320
9925.000000;0.927596
9924.000000;0.926151
9923.000000;0.925116
9922.000000;0.924263
9921.000000;0.923159
9920.000000;0.921478
9919.000000;0.919313
9918.000000;0.917257
9917.000000;0.916068
9916.000000;0.916022
9915.000000;0.916541
9914.000000;0.916553
9913.000000;0.915359
9912.000000;0.913132
9911.000000;0.910562
9910.000000;0.908186
9909.000000;0.906198
9908.000000;0.904660
9907.000000;0.903557
9906.000000;0.902631
9905.000000;0.901487
9904.000000;0.900017
9903.000000;0.898553
9902.000000;0.897424
9901.000000;0.896521
9900.000000;0.895459
9899.000000;0.894052
9898.000000;0.892444
9897.000000;0.890848
9896.000000;0.889344
9895.000000;0.887922
9894.000000;0.886568
9893.000000;0.885249
9892.000000;0.883939
9891.000000;0.882682
9890.000000;0.881560
9889.000000;0.880556
9888.000000;0.879501
9887.000000;0.878173
9886.000000;0.876445
9885.000000;0.874394
9884.000000;0.872313
9883.000000;0.870573
9882.000000;0.869361
9881.000000;0.868516
9880.000000;0.867674
9879.000000;0.866565
9878.000000;0.865165
9877.000000;0.863594
9876.000000;0.861970
9875.000000;0.860349
9874.000000;0.858737
9873.000000;0.857122
9872.000000;0.855529
9871.000000;0.854042
9870.000000;0.852734
9869.000000;0.851568
9868.000000;0.850405
9867.000000;0.849140
9866.000000;0.847780
9865.000000;0.846400
9864.000000;0.845055
9863.000000;0.843753
9862.000000;0.842450
9861.000000;0.841021
9860.000000;0.839301
9859.000000;0.837240
9858.000000;0.835084
9857.000000;0.833315
9856.000000;0.832284
9855.000000;0.831826
9854.000000;0.831298
9853.000000;0.830111
9852.000000;0.828238
9851.000000;0.826170
9850.000000;0.824377
9849.000000;0.822887
9848.000000;0.821401
9847.000000;0.819714
9846.000000;0.817952
9845.000000;0.816426
9844.000000;0.815306
9843.000000;0.814425
9842.000000;0.813369
9841.000000;0.811795
9840.000000;0.809716
9839.000000;0.807467
9838.000000;0.805422
9837.000000;0.803765
9836.000000;0.802481
9835.000000;0.801423
9834.000000;0.800305
9833.000000;0.798792
9832.000000;0.796786
9831.000000;0.794618
9830.000000;0.792799
9829.000000;0.791521
9828.000000;0.790498
9827.000000;0.789331
9826.000000;0.787905
9825.000000;0.786381
9824.000000;0.784893
9823.000000;0.783403
9822.000000;0.781835
9821.000000;0.780216
9820.000000;0.778661
9819.000000;0.777254
9818.000000;0.775930
9817.000000;0.774469
9816.000000;0.772665
9815.000000;0.770582
9814.000000;0.768587
9813.000000;0.767008
9812.000000;0.765770
9811.000000;0.764503
9810.000000;0.763009
9809.000000;0.761445
9808.000000;0.759972
9807.000000;0.758414
9806.000000;0.756517
9805.000000;0.754434
9804.000000;0.752700
9803.000000;0.751616
9802.000000;0.750850
9801.000000;0.749778
9800.000000;0.748177
9799.000000;0.746420
9798.000000;0.744973
9797.000000;0.743804
9796.000000;0.742401
9795.000000;0.740376
9794.000000;0.737930
9793.000000;0.735660
9792.000000;0.733941
9791.000000;0.732657
9790.000000;0.731492
9789.000000;0.730317
9788.000000;0.729170
9787.000000;0.727972
9786.000000;0.726477
9785.000000;0.724522
9784.000000;0.722222
9783.000000;0.719895
9782.000000;0.717852
9781.000000;0.716232
9780.000000;0.714932
9779.000000;0.713663
9778.000000;0.712164
9777.000000;0.710398
9776.000000;0.708525
9775.000000;0.706714
9774.000000;0.705036
9773.000000;0.703492
9772.000000;0.702025
9771.000000;0.700524
9770.000000;0.698922
9769.000000;0.697284
9768.000000;0.695703
9767.000000;0.694123
9766.000000;0.692427
9765.000000;0.690694
9764.000000;0.689192
9763.000000;0.688028
9762.000000;0.686921
9761.000000;0.685441
9760.000000;0.683426
9759.000000;0.681107
9758.000000;0.678858
9757.000000;0.676893
9756.000000;0.675159
9755.000000;0.673504
9754.000000;0.671915
9753.000000;0.670526
9752.000000;0.669330
9751.000000;0.667980
9750.000000;0.666066
9749.000000;0.663587
9748.000000;0.660995
9747.000000;0.658733
9746.000000;0.656870
9745.000000;0.655215
9744.000000;0.653604
9743.000000;0.651958
9742.000000;0.650196
9741.000000;0.648246
9740.000000;0.646149
9739.000000;0.644058
9738.000000;0.642126
9737.000000;0.640386
9736.000000;0.638725
9735.000000;0.637006
9734.000000;0.635269
9733.000000;0.633709
9732.000000;0.632362
9731.000000;0.630939
9730.000000;0.629170
9729.000000;0.627229
9728.000000;0.625510
9727.000000;0.624013
9726.000000;0.622308
9725.000000;0.620198
9724.000000;0.618059
9723.000000;0.616294
9722.000000;0.614745
9721.000000;0.612912
9720.000000;0.610588
9719.000000;0.607979
9718.000000;0.605395
9717.000000;0.603113
9716.000000;0.601422
9715.000000;0.600407
9714.000000;0.599660
9713.000000;0.598490
9712.000000;0.596543
9711.000000;0.594036
9710.000000;0.591379
9709.000000;0.588782
9708.000000;0.586293
9707.000000;0.584017
9706.000000;0.582086
9705.000000;0.580488
9704.000000;0.579015
9703.000000;0.577421
9702.000000;0.575626
9701.000000;0.573796
9700.000000;0.572181
9699.000000;0.570813
9698.000000;0.569421
9697.000000;0.567689
9696.000000;0.565533
9695.000000;0.563062
9694.000000;0.560381
9693.000000;0.557609
9692.000000;0.555000
9691.000000;0.552813
9690.000000;0.551028
9689.000000;0.549337
9688.000000;0.547499
9687.000000;0.545590
9686.000000;0.543827
9685.000000;0.542250
9684.000000;0.540661
9683.000000;0.538840
9682.000000;0.536734
9681.000000;0.534455
9680.000000;0.532132
9679.000000;0.529829
9678.000000;0.527586
9677.000000;0.525492
9676.000000;0.523613
9675.000000;0.521836
9674.000000;0.519904
9673.000000;0.517684
9672.000000;0.515325
9671.000000;0.513071
9670.000000;0.511004
9669.000000;0.509079
9668.000000;0.507313
9667.000000;0.505773
9666.000000;0.504372
9665.000000;0.502852
9664.000000;0.501032
9663.000000;0.498975
9662.000000;0.496818
9661.000000;0.494543
9660.000000;0.492023
9659.000000;0.489265
9658.000000;0.486456
9657.000000;0.483764
9656.000000;0.481188
9655.000000;0.478700
9654.000000;0.476438
9653.000000;0.474589
9652.000000;0.473064
9651.000000;0.471494
9650.000000;0.469634
9649.000000;0.467612
9648.000000;0.465626
9647.000000;0.463569
9646.000000;0.461221
9645.000000;0.458714
9644.000000;0.456454
9643.000000;0.454523
9642.000000;0.452505
9641.000000;0.450035
9640.000000;0.447312
9639.000000;0.444828
9638.000000;0.442789
9637.000000;0.440989
9636.000000;0.439124
9635.000000;0.437029
9634.000000;0.434697
9633.000000;0.432260
9632.000000;0.429928
9631.000000;0.427807
9630.000000;0.425793
9629.000000;0.423722
9628.000000;0.421542
9627.000000;0.419265
9626.000000;0.416893
9625.000000;0.414496
9624.000000;0.412225
9623.000000;0.410113
9622.000000;0.407968
9621.000000;0.405623
9620.000000;0.403165
9619.000000;0.400745
9618.000000;0.398341
9617.000000;0.395895
9616.000000;0.393551
9615.000000;0.391449
9614.000000;0.389388
9613.000000;0.386995
9612.000000;0.384260
9611.000000;0.381603
9610.000000;0.379369
9609.000000;0.377486
9608.000000;0.375660
9607.000000;0.373682
9606.000000;0.371462
9605.000000;0.369017
9604.000000;0.366541
9603.000000;0.364302
9602.000000;0.362332
9601.000000;0.360368
9600.000000;0.358196
9599.000000;0.355898
9598.000000;0.353643
9597.000000;0.351392
9596.000000;0.349010
9595.000000;0.346552
9594.000000;0.344201
9593.000000;0.341970
9592.000000;0.339676
9591.000000;0.337224
9590.000000;0.334754
9589.000000;0.332426
9588.000000;0.330195
9587.000000;0.327886
9586.000000;0.325428
9585.000000;0.322913
9584.000000;0.320450
9583.000000;0.318063
9582.000000;0.315744
9581.000000;0.313522
9580.000000;0.311427
9579.000000;0.309423
9578.000000;0.307413
9577.000000;0.305291
9576.000000;0.302984
9575.000000;0.300493
9574.000000;0.297900
9573.000000;0.295296
9572.000000;0.292686
9571.000000;0.290022
9570.000000;0.287353
9569.000000;0.284838
9568.000000;0.282529
9567.000000;0.280252
9566.000000;0.277857
9565.000000;0.275471
9564.000000;0.273306
9563.000000;0.271278
9562.000000;0.269079
9561.000000;0.266635
9560.000000;0.264210
9559.000000;0.261990
9558.000000;0.259830
9557.000000;0.257557
9556.000000;0.255273
9555.000000;0.253168
9554.000000;0.251195
9553.000000;0.249170
9552.000000;0.247064
9551.000000;0.244980
9550.000000;0.242906
9549.000000;0.240693
9548.000000;0.238257
9547.000000;0.235672
9546.000000;0.233100
9545.000000;0.230736
9544.000000;0.228703
9543.000000;0.226857
9542.000000;0.224789
9541.000000;0.222227
9540.000000;0.219405
9539.000000;0.216844
9538.000000;0.214773
9537.000000;0.212898
9536.000000;0.210750
9535.000000;0.208131
9534.000000;0.205245
9533.000000;0.202498
9532.000000;0.200159
9531.000000;0.198168
9530.000000;0.196299
9529.000000;0.194515
9528.000000;0.192977
9527.000000;0.191636
9526.000000;0.190056
9525.000000;0.187900
9524.000000;0.185409
9523.000000;0.183116
9522.000000;0.181199
9521.000000;0.179420
9520.000000;0.177624
9519.000000;0.175915
9518.000000;0.174293
9517.000000;0.172477
9516.000000;0.170275
9515.000000;0.167892
9514.000000;0.165710
9513.000000;0.163919
9512.000000;0.162453
9511.000000;0.161101
9510.000000;0.159556
9509.000000;0.157561
9508.000000;0.155158
9507.000000;0.152682
9506.000000;0.150410
9505.000000;0.148321
9504.000000;0.146290
9503.000000;0.144362
9502.000000;0.142665
9501.000000;0.141166
9500.000000;0.139680
9499.000000;0.138081
9498.000000;0.136402
9497.000000;0.134756
9496.000000;0.133256
9495.000000;0.131939
9494.000000;0.130704
9493.000000;0.129360
9492.000000;0.127822
9491.000000;0.126204
9490.000000;0.124656
9489.000000;0.123192
9488.000000;0.121782
9487.000000;0.120504
9486.000000;0.119460
9485.000000;0.118549
9484.000000;0.117477
9483.000000;0.116061
9482.000000;0.114449
9481.000000;0.112981
9480.000000;0.111884
9479.000000;0.111111
9478.000000;0.110448
9477.000000;0.109715
9476.000000;0.108838
9475.000000;0.107786
9474.000000;0.106534
9473.000000;0.105154
9472.000000;0.103855
9471.000000;0.102820
9470.000000;0.102007
9469.000000;0.101179
9468.000000;0.100138
9467.000000;0.098887
9466.000000;0.097578
9465.000000;0.096393
9464.000000;0.095477
9463.000000;0.094839
9462.000000;0.094322
9461.000000;0.093753
9460.000000;0.093177
9459.000000;0.092781
9458.000000;0.092563
9457.000000;0.092245
9456.000000;0.091649
9455.000000;0.091002
9454.000000;0.090692
9453.000000;0.090780
9452.000000;0.090937
9451.000000;0.090843
9450.000000;0.090466
9449.000000;0.089962
9448.000000;0.089476
9447.000000;0.089118
9446.000000;0.088974
9445.000000;0.089040
9444.000000;0.089220
9443.000000;0.089436
9442.000000;0.089686
9441.000000;0.089927
9440.000000;0.090006
9439.000000;0.089808
9438.000000;0.089421
9437.000000;0.089075
9436.000000;0.088931
9435.000000;0.088974
9434.000000;0.089093
9433.000000;0.089179
9432.000000;0.089178
9431.000000;0.089131
9430.000000;0.089170
9429.000000;0.089408
9428.000000;0.089822
9427.000000;0.090280
9426.000000;0.090701
