Criado como novo conjunto de dados;"0307_DANIEL.spp","22503.0 Secs"
cm-1;Abs
10000.000000;1.083835
9999.000000;1.082691
9998.000000;1.080968
9997.000000;1.079034
9996.000000;1.077365
9995.000000;1.075976
9994.000000;1.074780
9993.000000;1.073739
9992.000000;1.072920
9991.000000;1.072086
9990.000000;1.070826
9989.000000;1.069053
9988.000000;1.067223
9987.000000;1.065824
9986.000000;1.064849
9985.000000;1.063889
9984.000000;1.062603
9983.000000;1.060937
9982.000000;1.059037
9981.000000;1.057167
9980.000000;1.055648
9979.000000;1.054669
9978.000000;1.054109
9977.000000;1.053633
9976.000000;1.052954
9975.000000;1.051960
9974.000000;1.050685
9973.000000;1.049294
9972.000000;1.048034
9971.000000;1.047020
9970.000000;1.046071
9969.000000;1.044910
9968.000000;1.043542
9967.000000;1.042284
9966.000000;1.041356
9965.000000;1.040590
9964.000000;1.039628
9963.000000;1.038337
9962.000000;1.036908
9961.000000;1.035605
9960.000000;1.034509
9959.000000;1.033500
9958.000000;1.032381
9957.000000;1.031072
9956.000000;1.029740
9955.000000;1.028679
9954.000000;1.027964
9953.000000;1.027252
9952.000000;1.026088
9951.000000;1.024413
9950.000000;1.022630
9949.000000;1.021118
9948.000000;1.019822
9947.000000;1.018432
9946.000000;1.016852
9945.000000;1.015327
9944.000000;1.014140
9943.000000;1.013310
9942.000000;1.012584
9941.000000;1.011630
9940.000000;1.010208
9939.000000;1.008272
9938.000000;1.006003
9937.000000;1.003775
9936.000000;1.002015
9935.000000;1.000996
9934.000000;1.000618
9933.000000;1.000404
9932.000000;0.999805
9931.000000;0.998615
9930.000000;0.997060
9929.000000;0.995460
9928.000000;0.993959
9927.000000;0.992594
9926.000000;0.991436
9925.000000;0.990429
9924.000000;0.989229
9923.000000;0.987470
9922.000000;0.985263
9921.000000;0.983209
9920.000000;0.981813
9919.000000;0.981007
9918.000000;0.980307
9917.000000;0.979317
9916.000000;0.977974
9915.000000;0.976420
9914.000000;0.974799
9913.000000;0.973253
9912.000000;0.971983
9911.000000;0.971181
9910.000000;0.970785
9909.000000;0.970337
