Criado como novo conjunto de dados;"1909daniel.spp","-4292265.1 Secs"
cm-1;Abs
10000.000000;0.993962
9999.000000;0.992549
9998.000000;0.991141
9997.000000;0.989737
9996.000000;0.988336
9995.000000;0.986943
9994.000000;0.985550
9993.000000;0.984169
9992.000000;0.982779
9991.000000;0.981418
9990.000000;0.980006
9989.000000;0.978894
9988.000000;0.978482
9987.000000;0.978563
9986.000000;0.978684
9985.000000;0.978359
9984.000000;0.977355
9983.000000;0.975843
9982.000000;0.974366
9981.000000;0.973398
9980.000000;0.972885
9979.000000;0.972355
9978.000000;0.971561
9977.000000;0.970765
9976.000000;0.970284
9975.000000;0.970015
9974.000000;0.969618
9973.000000;0.968962
9972.000000;0.968115
9971.000000;0.967072
9970.000000;0.965876
9969.000000;0.964925
9968.000000;0.964710
9967.000000;0.965160
9966.000000;0.965558
9965.000000;0.965297
9964.000000;0.964494
9963.000000;0.963680
9962.000000;0.963137
9961.000000;0.962740
9960.000000;0.962301
9959.000000;0.961809
9958.000000;0.961325
9957.000000;0.960831
9956.000000;0.960236
9955.000000;0.959492
9954.000000;0.958686
9953.000000;0.957967
9952.000000;0.957378
9951.000000;0.956765
9950.000000;0.955912
9949.000000;0.954713
9948.000000;0.953189
9947.000000;0.951480
9946.000000;0.949952
9945.000000;0.949157
9944.000000;0.949358
9943.000000;0.950061
9942.000000;0.950276
9941.000000;0.949424
9940.000000;0.947848
9939.000000;0.946388
9938.000000;0.945611
9937.000000;0.945529
9936.000000;0.945800
9935.000000;0.945994
9934.000000;0.945757
9933.000000;0.944956
9932.000000;0.943741
9931.000000;0.942445
9930.000000;0.941416
9929.000000;0.940870
9928.000000;0.940773
9927.000000;0.940810
9926.000000;0.940578
9925.000000;0.939901
9924.000000;0.938910
9923.000000;0.937811
9922.000000;0.936683
9921.000000;0.935530
9920.000000;0.934409
9919.000000;0.933404
9918.000000;0.932548
9917.000000;0.931812
9916.000000;0.931150
9915.000000;0.930562
9914.000000;0.930149
9913.000000;0.930046
9912.000000;0.930168
9911.000000;0.930082
9910.000000;0.929307
9909.000000;0.927830
9908.000000;0.926169
9907.000000;0.924902
9906.000000;0.924182
9905.000000;0.923718
9904.000000;0.923096
9903.000000;0.922138
9902.000000;0.921063
9901.000000;0.920315
9900.000000;0.920118
9899.000000;0.920213
9898.000000;0.920136
9897.000000;0.919719
9896.000000;0.919145
9895.000000;0.918538
9894.000000;0.917785
9893.000000;0.916822
9892.000000;0.915852
9891.000000;0.915098
9890.000000;0.914477
9889.000000;0.913698
9888.000000;0.912648
9887.000000;0.911581
9886.000000;0.910925
9885.000000;0.910904
9884.000000;0.911273
9883.000000;0.911426
9882.000000;0.910857
9881.000000;0.909574
9880.000000;0.908011
9879.000000;0.906611
9878.000000;0.905566
9877.000000;0.904883
9876.000000;0.904518
9875.000000;0.904393
9874.000000;0.904380
9873.000000;0.904290
9872.000000;0.903851
9871.000000;0.902858
9870.000000;0.901490
9869.000000;0.900329
9868.000000;0.899823
9867.000000;0.899766
9866.000000;0.899565
9865.000000;0.898928
9864.000000;0.898074
9863.000000;0.897338
9862.000000;0.896847
9861.000000;0.896537
9860.000000;0.896154
9859.000000;0.895271
9858.000000;0.893699
9857.000000;0.891913
9856.000000;0.890681
9855.000000;0.890221
9854.000000;0.890074
9853.000000;0.889888
9852.000000;0.889787
9851.000000;0.889806
9850.000000;0.889481
9849.000000;0.888448
9848.000000;0.887089
9847.000000;0.886117
9846.000000;0.885716
9845.000000;0.885437
9844.000000;0.884824
9843.000000;0.883776
9842.000000;0.882434
9841.000000;0.881070
9840.000000;0.880044
9839.000000;0.879557
9838.000000;0.879404
9837.000000;0.879177
9836.000000;0.878713
9835.000000;0.878146
9834.000000;0.877605
9833.000000;0.877070
9832.000000;0.876492
9831.000000;0.875846
9830.000000;0.875063
9829.000000;0.874088
9828.000000;0.872999
9827.000000;0.871947
9826.000000;0.871054
9825.000000;0.870444
9824.000000;0.870258
9823.000000;0.870433
9822.000000;0.870541
9821.000000;0.870095
9820.000000;0.869040
9819.000000;0.867790
9818.000000;0.866807
9817.000000;0.866245
9816.000000;0.865961
9815.000000;0.865705
9814.000000;0.865296
9813.000000;0.864706
9812.000000;0.863984
9811.000000;0.863087
9810.000000;0.861908
9809.000000;0.860560
9808.000000;0.859461
9807.000000;0.858950
9806.000000;0.858895
9805.000000;0.858820
9804.000000;0.858348
9803.000000;0.857388
9802.000000;0.856035
9801.000000;0.854559
9800.000000;0.853415
9799.000000;0.852932
9798.000000;0.852939
9797.000000;0.852866
9796.000000;0.852315
9795.000000;0.851394
9794.000000;0.850458
9793.000000;0.849723
9792.000000;0.849176
9791.000000;0.848721
9790.000000;0.848263
9789.000000;0.847689
9788.000000;0.846880
9787.000000;0.845788
9786.000000;0.844549
9785.000000;0.843521
9784.000000;0.843081
9783.000000;0.843244
9782.000000;0.843551
9781.000000;0.843516
9780.000000;0.843143
9779.000000;0.842815
9778.000000;0.842659
9777.000000;0.842290
9776.000000;0.841305
9775.000000;0.839869
9774.000000;0.838566
9773.000000;0.837731
9772.000000;0.837143
9771.000000;0.836397
9770.000000;0.835407
9769.000000;0.834430
9768.000000;0.833710
9767.000000;0.833233
9766.000000;0.832823
9765.000000;0.832374
9764.000000;0.831934
9763.000000;0.831604
9762.000000;0.831404
9761.000000;0.831214
9760.000000;0.830840
9759.000000;0.830155
9758.000000;0.829181
9757.000000;0.828030
9756.000000;0.826818
9755.000000;0.825705
9754.000000;0.824932
9753.000000;0.824612
9752.000000;0.824438
9751.000000;0.823803
9750.000000;0.822432
9749.000000;0.820775
9748.000000;0.819634
9747.000000;0.819410
9746.000000;0.819833
9745.000000;0.820324
9744.000000;0.820449
9743.000000;0.820062
9742.000000;0.819237
9741.000000;0.818168
9740.000000;0.817039
9739.000000;0.815965
9738.000000;0.815054
9737.000000;0.814434
9736.000000;0.814104
9735.000000;0.813834
9734.000000;0.813362
9733.000000;0.812667
9732.000000;0.811930
9731.000000;0.811276
9730.000000;0.810712
9729.000000;0.810239
9728.000000;0.809829
9727.000000;0.809349
9726.000000;0.808716
9725.000000;0.808094
9724.000000;0.807680
9723.000000;0.807325
9722.000000;0.806662
9721.000000;0.805648
9720.000000;0.804691
9719.000000;0.804116
9718.000000;0.803762
9717.000000;0.803259
9716.000000;0.802479
9715.000000;0.801585
9714.000000;0.800769
9713.000000;0.800079
9712.000000;0.799401
9711.000000;0.798522
9710.000000;0.797371
9709.000000;0.796245
9708.000000;0.795603
9707.000000;0.795528
9706.000000;0.795561
9705.000000;0.795182
9704.000000;0.794288
9703.000000;0.793114
9702.000000;0.791890
9701.000000;0.790767
9700.000000;0.789924
9699.000000;0.789537
9698.000000;0.789635
9697.000000;0.790042
9696.000000;0.790372
9695.000000;0.790108
9694.000000;0.788951
9693.000000;0.787261
9692.000000;0.785941
9691.000000;0.785649
9690.000000;0.786180
9689.000000;0.786709
9688.000000;0.786559
9687.000000;0.785655
9686.000000;0.784385
9685.000000;0.783174
9684.000000;0.782139
9683.000000;0.781074
9682.000000;0.779807
9681.000000;0.778542
9680.000000;0.777658
9679.000000;0.777173
9678.000000;0.776678
9677.000000;0.775909
9676.000000;0.775100
9675.000000;0.774598
9674.000000;0.774387
9673.000000;0.774207
9672.000000;0.773905
9671.000000;0.773419
9670.000000;0.772634
9669.000000;0.771568
9668.000000;0.770547
9667.000000;0.769864
9666.000000;0.769356
9665.000000;0.768630
9664.000000;0.767648
9663.000000;0.766791
9662.000000;0.766346
9661.000000;0.766203
9660.000000;0.766073
9659.000000;0.765781
9658.000000;0.765294
9657.000000;0.764657
9656.000000;0.763965
9655.000000;0.763266
9654.000000;0.762490
9653.000000;0.761606
9652.000000;0.760780
9651.000000;0.760234
9650.000000;0.759968
9649.000000;0.759799
9648.000000;0.759597
9647.000000;0.759294
9646.000000;0.758731
9645.000000;0.757783
9644.000000;0.756619
9643.000000;0.755569
9642.000000;0.754708
9641.000000;0.753829
9640.000000;0.752905
9639.000000;0.752259
9638.000000;0.752100
9637.000000;0.752117
9636.000000;0.751760
9635.000000;0.750840
9634.000000;0.749668
9633.000000;0.748667
9632.000000;0.747994
9631.000000;0.747521
9630.000000;0.747050
9629.000000;0.746533
9628.000000;0.746126
9627.000000;0.746020
9626.000000;0.746141
9625.000000;0.746090
9624.000000;0.745424
9623.000000;0.744057
9622.000000;0.742362
9621.000000;0.740944
9620.000000;0.740277
9619.000000;0.740413
9618.000000;0.740888
9617.000000;0.740989
9616.000000;0.740292
9615.000000;0.739052
9614.000000;0.738017
9613.000000;0.737754
9612.000000;0.738139
9611.000000;0.738537
9610.000000;0.738430
9609.000000;0.737838
9608.000000;0.737138
9607.000000;0.736565
9606.000000;0.735986
9605.000000;0.735147
9604.000000;0.734022
9603.000000;0.732834
9602.000000;0.731780
9601.000000;0.730839
9600.000000;0.729893
9599.000000;0.728949
9598.000000;0.728137
9597.000000;0.727522
9596.000000;0.727014
9595.000000;0.726502
9594.000000;0.726003
9593.000000;0.725576
9592.000000;0.725138
9591.000000;0.724500
9590.000000;0.723637
9589.000000;0.722800
9588.000000;0.722283
9587.000000;0.722132
9586.000000;0.722127
9585.000000;0.722014
9584.000000;0.721652
9583.000000;0.720996
9582.000000;0.720081
9581.000000;0.719047
9580.000000;0.718103
9579.000000;0.717393
9578.000000;0.716908
9577.000000;0.716542
9576.000000;0.716225
9575.000000;0.715979
9574.000000;0.715788
9573.000000;0.715425
9572.000000;0.714556
9571.000000;0.713148
9570.000000;0.711734
9569.000000;0.711013
9568.000000;0.711116
9567.000000;0.711447
9566.000000;0.711320
9565.000000;0.710601
9564.000000;0.709622
9563.000000;0.708733
9562.000000;0.708149
9561.000000;0.708007
9560.000000;0.708179
9559.000000;0.708130
9558.000000;0.707353
9557.000000;0.705982
9556.000000;0.704694
9555.000000;0.703957
9554.000000;0.703638
9553.000000;0.703357
9552.000000;0.702901
9551.000000;0.702208
9550.000000;0.701262
9549.000000;0.700225
9548.000000;0.699476
9547.000000;0.699267
9546.000000;0.699427
9545.000000;0.699500
9544.000000;0.699141
9543.000000;0.698319
9542.000000;0.697287
9541.000000;0.696442
9540.000000;0.696058
9539.000000;0.696035
9538.000000;0.695989
9537.000000;0.695669
9536.000000;0.695184
9535.000000;0.694754
9534.000000;0.694375
9533.000000;0.693833
9532.000000;0.692945
9531.000000;0.691713
9530.000000;0.690305
9529.000000;0.688951
9528.000000;0.687820
9527.000000;0.686955
9526.000000;0.686391
9525.000000;0.686247
9524.000000;0.686540
9523.000000;0.686925
9522.000000;0.686880
9521.000000;0.686216
9520.000000;0.685229
9519.000000;0.684286
9518.000000;0.683477
9517.000000;0.682753
9516.000000;0.682161
9515.000000;0.681744
9514.000000;0.681430
9513.000000;0.681167
9512.000000;0.681009
9511.000000;0.680906
9510.000000;0.680579
9509.000000;0.679808
9508.000000;0.678726
9507.000000;0.677656
9506.000000;0.676773
9505.000000;0.676084
9504.000000;0.675625
9503.000000;0.675427
9502.000000;0.675365
9501.000000;0.675218
9500.000000;0.674870
9499.000000;0.674352
9498.000000;0.673763
9497.000000;0.673264
9496.000000;0.673029
9495.000000;0.673017
9494.000000;0.672890
9493.000000;0.672332
9492.000000;0.671384
9491.000000;0.670305
9490.000000;0.669232
9489.000000;0.668170
9488.000000;0.667208
9487.000000;0.666477
9486.000000;0.665895
9485.000000;0.665239
9484.000000;0.664494
