Criado como novo conjunto de dados;"1909daniel.spp","-4280024.8 Secs"
cm-1;Abs
10000.000000;1.395196
9999.000000;1.395169
9998.000000;1.395082
9997.000000;1.394699
9996.000000;1.394008
9995.000000;1.393386
9994.000000;1.393120
9993.000000;1.393013
9992.000000;1.392603
9991.000000;1.391625
9990.000000;1.390128
9989.000000;1.388404
9988.000000;1.387003
9987.000000;1.386533
9986.000000;1.387022
9985.000000;1.387562
9984.000000;1.387043
9983.000000;1.385342
9982.000000;1.383459
9981.000000;1.382386
9980.000000;1.382182
9979.000000;1.382216
9978.000000;1.381925
9977.000000;1.381126
9976.000000;1.379854
9975.000000;1.378224
9974.000000;1.376411
9973.000000;1.374594
9972.000000;1.372942
9971.000000;1.371682
9970.000000;1.371020
9969.000000;1.370916
9968.000000;1.371027
9967.000000;1.370955
9966.000000;1.370495
9965.000000;1.369678
9964.000000;1.368795
9963.000000;1.368401
9962.000000;1.368989
9961.000000;1.370437
9960.000000;1.371891
9959.000000;1.372340
9958.000000;1.371350
9957.000000;1.369336
9956.000000;1.367272
9955.000000;1.366054
9954.000000;1.365834
9953.000000;1.365806
9952.000000;1.364881
9951.000000;1.362795
9950.000000;1.360406
9949.000000;1.358743
9948.000000;1.357948
9947.000000;1.357387
9946.000000;1.356663
9945.000000;1.356172
9944.000000;1.356496
9943.000000;1.357430
9942.000000;1.357843
9941.000000;1.356723
9940.000000;1.354358
9939.000000;1.352184
9938.000000;1.351413
9937.000000;1.351978
9936.000000;1.352851
9935.000000;1.353148
9934.000000;1.352646
9933.000000;1.351404
9932.000000;1.349427
9931.000000;1.346916
9930.000000;1.344569
9929.000000;1.343194
9928.000000;1.342979
9927.000000;1.343307
9926.000000;1.343272
9925.000000;1.342385
9924.000000;1.340907
9923.000000;1.339571
9922.000000;1.338940
9921.000000;1.338976
9920.000000;1.339179
9919.000000;1.339112
9918.000000;1.338755
9917.000000;1.338317
9916.000000;1.337786
9915.000000;1.336814
9914.000000;1.335202
9913.000000;1.333465
9912.000000;1.332590
9911.000000;1.333009
9910.000000;1.333989
9909.000000;1.334384
9908.000000;1.333872
9907.000000;1.332953
9906.000000;1.331829
9905.000000;1.330014
9904.000000;1.327298
9903.000000;1.324449
9902.000000;1.322465
9901.000000;1.321629
9900.000000;1.321722
9899.000000;1.322593
9898.000000;1.323883
9897.000000;1.324647
9896.000000;1.324106
9895.000000;1.322650
9894.000000;1.321310
9893.000000;1.320349
9892.000000;1.319194
9891.000000;1.317707
9890.000000;1.316616
9889.000000;1.316387
9888.000000;1.316483
9887.000000;1.316157
9886.000000;1.315419
9885.000000;1.314786
9884.000000;1.314532
9883.000000;1.314620
9882.000000;1.315003
9881.000000;1.315480
9880.000000;1.315423
9879.000000;1.314108
9878.000000;1.311371
9877.000000;1.307807
9876.000000;1.304488
9875.000000;1.302466
9874.000000;1.302180
9873.000000;1.303062
9872.000000;1.303949
9871.000000;1.304102
9870.000000;1.303686
9869.000000;1.303174
9868.000000;1.302662
9867.000000;1.302000
9866.000000;1.301206
9865.000000;1.300390
9864.000000;1.299500
9863.000000;1.298481
9862.000000;1.297525
9861.000000;1.296836
9860.000000;1.296268
9859.000000;1.295499
9858.000000;1.294484
9857.000000;1.293450
9856.000000;1.292484
9855.000000;1.291390
9854.000000;1.290009
9853.000000;1.288517
9852.000000;1.287330
9851.000000;1.286696
9850.000000;1.286390
9849.000000;1.285858
9848.000000;1.284791
9847.000000;1.283535
9846.000000;1.282819
9845.000000;1.283074
9844.000000;1.284076
9843.000000;1.285124
9842.000000;1.285419
9841.000000;1.284418
9840.000000;1.282245
9839.000000;1.279804
9838.000000;1.278168
9837.000000;1.277683
9836.000000;1.277796
9835.000000;1.277778
9834.000000;1.277418
9833.000000;1.276944
9832.000000;1.276571
9831.000000;1.276351
9830.000000;1.276267
9829.000000;1.276213
9828.000000;1.275924
9827.000000;1.275085
9826.000000;1.273624
9825.000000;1.271933
9824.000000;1.270747
9823.000000;1.270569
9822.000000;1.271027
9821.000000;1.270972
9820.000000;1.269584
9819.000000;1.267311
9818.000000;1.265402
9817.000000;1.264596
9816.000000;1.264632
9815.000000;1.264942
9814.000000;1.265295
9813.000000;1.265655
9812.000000;1.265897
9811.000000;1.265926
9810.000000;1.265694
9809.000000;1.264857
9808.000000;1.262831
9807.000000;1.259616
9806.000000;1.256348
9805.000000;1.254589
9804.000000;1.254991
9803.000000;1.256719
9802.000000;1.258136
9801.000000;1.258088
9800.000000;1.256781
9799.000000;1.255498
9798.000000;1.255241
9797.000000;1.255594
9796.000000;1.255156
9795.000000;1.253235
9794.000000;1.250723
9793.000000;1.249027
9792.000000;1.248489
9791.000000;1.248218
9790.000000;1.247251
9789.000000;1.245527
9788.000000;1.243794
9787.000000;1.242893
9786.000000;1.243083
9785.000000;1.243807
9784.000000;1.244091
9783.000000;1.243356
9782.000000;1.241905
9781.000000;1.240549
9780.000000;1.239834
9779.000000;1.239680
9778.000000;1.239609
9777.000000;1.239128
9776.000000;1.238009
9775.000000;1.236385
9774.000000;1.234674
9773.000000;1.233396
9772.000000;1.232976
9771.000000;1.233519
9770.000000;1.234551
9769.000000;1.235079
9768.000000;1.234288
9767.000000;1.232354
9766.000000;1.230332
9765.000000;1.229099
9764.000000;1.228609
9763.000000;1.228245
