Criado como novo conjunto de dados;"1909daniel.spp","-4216121.1 Secs"
cm-1;Abs
10000.000000;1.380343
9999.000000;1.379657
9998.000000;1.378650
9997.000000;1.378056
9996.000000;1.378343
9995.000000;1.378805
9994.000000;1.378134
9993.000000;1.376122
9992.000000;1.374081
9991.000000;1.373285
9990.000000;1.373636
9989.000000;1.374180
9988.000000;1.374362
9987.000000;1.374273
9986.000000;1.374012
9985.000000;1.373431
9984.000000;1.372490
9983.000000;1.371449
9982.000000;1.370558
9981.000000;1.369708
9980.000000;1.368522
9979.000000;1.366864
9978.000000;1.365250
9977.000000;1.364565
9976.000000;1.365138
9975.000000;1.366171
9974.000000;1.366455
9973.000000;1.365714
9972.000000;1.364805
9971.000000;1.364534
9970.000000;1.364694
9969.000000;1.364519
9968.000000;1.363709
9967.000000;1.362654
9966.000000;1.361822
9965.000000;1.361252
9964.000000;1.360699
9963.000000;1.360057
9962.000000;1.359542
9961.000000;1.359431
9960.000000;1.359578
9959.000000;1.359298
9958.000000;1.357922
9957.000000;1.355540
9956.000000;1.353042
9955.000000;1.351374
9954.000000;1.350829
9953.000000;1.350942
9952.000000;1.350942
9951.000000;1.350402
9950.000000;1.349616
9949.000000;1.349268
9948.000000;1.349564
9947.000000;1.349877
9946.000000;1.349533
9945.000000;1.348722
9944.000000;1.348128
9943.000000;1.347772
9942.000000;1.346837
9941.000000;1.344808
9940.000000;1.342325
9939.000000;1.340726
9938.000000;1.340977
9937.000000;1.342987
9936.000000;1.345525
9935.000000;1.346893
9934.000000;1.346220
9933.000000;1.344229
9932.000000;1.342374
9931.000000;1.341295
9930.000000;1.340530
9929.000000;1.339678
9928.000000;1.338979
9927.000000;1.338458
9926.000000;1.337405
9925.000000;1.335362
9924.000000;1.333054
9923.000000;1.331580
9922.000000;1.331061
9921.000000;1.330754
9920.000000;1.330209
9919.000000;1.329624
9918.000000;1.329194
9917.000000;1.328839
9916.000000;1.328568
9915.000000;1.328508
9914.000000;1.328456
9913.000000;1.327922
9912.000000;1.326761
9911.000000;1.325402
9910.000000;1.324312
9909.000000;1.323565
9908.000000;1.323046
9907.000000;1.322740
9906.000000;1.322694
9905.000000;1.322884
9904.000000;1.323185
9903.000000;1.323357
9902.000000;1.323151
9901.000000;1.322578
9900.000000;1.321956
9899.000000;1.321465
9898.000000;1.320825
9897.000000;1.319739
9896.000000;1.318537
9895.000000;1.317930
9894.000000;1.318083
9893.000000;1.318308
9892.000000;1.317728
9891.000000;1.316011
9890.000000;1.313453
9889.000000;1.310687
9888.000000;1.308432
9887.000000;1.307181
9886.000000;1.306863
9885.000000;1.306864
9884.000000;1.306537
9883.000000;1.305714
9882.000000;1.304779
9881.000000;1.304376
9880.000000;1.304965
9879.000000;1.306352
9878.000000;1.307587
9877.000000;1.307617
9876.000000;1.306264
9875.000000;1.304397
9874.000000;1.303042
9873.000000;1.302495
9872.000000;1.302401
9871.000000;1.302445
9870.000000;1.302718
9869.000000;1.303377
9868.000000;1.304172
9867.000000;1.304467
9866.000000;1.303820
9865.000000;1.302441
9864.000000;1.300976
9863.000000;1.299812
9862.000000;1.298716
9861.000000;1.297254
9860.000000;1.295412
9859.000000;1.293659
9858.000000;1.292497
9857.000000;1.292078
9856.000000;1.292101
9855.000000;1.291955
9854.000000;1.291134
9853.000000;1.289738
9852.000000;1.288455
9851.000000;1.287849
9850.000000;1.287732
9849.000000;1.287427
9848.000000;1.286521
9847.000000;1.285060
9846.000000;1.283208
9845.000000;1.281197
9844.000000;1.279589
9843.000000;1.279106
9842.000000;1.279918
9841.000000;1.281335
9840.000000;1.282295
9839.000000;1.282040
9838.000000;1.280451
9837.000000;1.278167
9836.000000;1.276434
9835.000000;1.276264
9834.000000;1.277338
9833.000000;1.278089
9832.000000;1.277293
9831.000000;1.275344
9830.000000;1.273559
9829.000000;1.272611
9828.000000;1.272171
9827.000000;1.271799
9826.000000;1.271475
9825.000000;1.271184
9824.000000;1.270667
9823.000000;1.269841
9822.000000;1.269036
9821.000000;1.268494
9820.000000;1.268020
9819.000000;1.267429
9818.000000;1.266982
9817.000000;1.266938
9816.000000;1.266919
9815.000000;1.266283
9814.000000;1.265074
9813.000000;1.264090
9812.000000;1.263866
9811.000000;1.264015
9810.000000;1.263789
9809.000000;1.262970
9808.000000;1.261927
9807.000000;1.261040
9806.000000;1.260374
9805.000000;1.259810
9804.000000;1.259201
9803.000000;1.258423
9802.000000;1.257517
9801.000000;1.256734
9800.000000;1.256250
9799.000000;1.255866
9798.000000;1.255221
9797.000000;1.254285
9796.000000;1.253426
9795.000000;1.252927
9794.000000;1.252648
9793.000000;1.252283
9792.000000;1.251795
9791.000000;1.251448
9790.000000;1.251455
9789.000000;1.251708
9788.000000;1.251892
9787.000000;1.251801
9786.000000;1.251452
9785.000000;1.250905
9784.000000;1.250074
9783.000000;1.248854
9782.000000;1.247396
9781.000000;1.246004
9780.000000;1.244762
9779.000000;1.243562
9778.000000;1.242617
9777.000000;1.242486
9776.000000;1.243226
9775.000000;1.243836
9774.000000;1.243135
9773.000000;1.241129
9772.000000;1.238964
9771.000000;1.237590
9770.000000;1.237024
9769.000000;1.236903
9768.000000;1.237070
9767.000000;1.237375
9766.000000;1.237474
9765.000000;1.237239
9764.000000;1.236991
9763.000000;1.236931
9762.000000;1.236653
9761.000000;1.235606
9760.000000;1.233829
9759.000000;1.231903
9758.000000;1.230331
9757.000000;1.229232
9756.000000;1.228467
9755.000000;1.227789
9754.000000;1.227048
9753.000000;1.226434
9752.000000;1.226279
9751.000000;1.226419
9750.000000;1.226061
9749.000000;1.224689
9748.000000;1.222884
9747.000000;1.221807
9746.000000;1.221941
9745.000000;1.222651
9744.000000;1.222911
9743.000000;1.222190
9742.000000;1.220725
9741.000000;1.219266
9740.000000;1.218477
9739.000000;1.218313
9738.000000;1.218066
9737.000000;1.217273
9736.000000;1.216343
9735.000000;1.215891
9734.000000;1.215759
9733.000000;1.215271
9732.000000;1.214329
9731.000000;1.213591
9730.000000;1.213527
9729.000000;1.213849
9728.000000;1.214002
9727.000000;1.213740
9726.000000;1.213084
9725.000000;1.212205
9724.000000;1.211506
9723.000000;1.211299
9722.000000;1.211151
9721.000000;1.210076
9720.000000;1.207832
9719.000000;1.205634
9718.000000;1.204975
9717.000000;1.205967
9716.000000;1.207298
9715.000000;1.207651
9714.000000;1.206702
9713.000000;1.204828
9712.000000;1.202481
9711.000000;1.200102
9710.000000;1.198187
9709.000000;1.197034
9708.000000;1.196516
9707.000000;1.196320
9706.000000;1.196289
9705.000000;1.196287
9704.000000;1.195845
9703.000000;1.194352
9702.000000;1.191854
9701.000000;1.189458
9700.000000;1.188529
9699.000000;1.189418
9698.000000;1.191123
9697.000000;1.192306
9696.000000;1.192482
9695.000000;1.192036
9694.000000;1.191382
9693.000000;1.190574
9692.000000;1.189713
9691.000000;1.189171
9690.000000;1.189089
9689.000000;1.188944
9688.000000;1.188023
9687.000000;1.186281
9686.000000;1.184448
9685.000000;1.183281
9684.000000;1.182937
9683.000000;1.183112
9682.000000;1.183547
9681.000000;1.184161
9680.000000;1.184740
9679.000000;1.184758
9678.000000;1.183721
9677.000000;1.181698
9676.000000;1.179412
9675.000000;1.177708
9674.000000;1.177014
9673.000000;1.177265
9672.000000;1.178095
9671.000000;1.178894
9670.000000;1.178903
9669.000000;1.177715
9668.000000;1.175825
9667.000000;1.174353
9666.000000;1.173962
9665.000000;1.174230
9664.000000;1.174298
9663.000000;1.173896
9662.000000;1.173408
9661.000000;1.173085
9660.000000;1.172652
9659.000000;1.171798
9658.000000;1.170620
9657.000000;1.169366
9656.000000;1.168057
9655.000000;1.166693
9654.000000;1.165622
9653.000000;1.165289
9652.000000;1.165608
9651.000000;1.165923
9650.000000;1.165730
9649.000000;1.165171
9648.000000;1.164680
9647.000000;1.164387
9646.000000;1.164104
9645.000000;1.163678
9644.000000;1.163048
9643.000000;1.162037
9642.000000;1.160477
9641.000000;1.158614
9640.000000;1.157135
9639.000000;1.156616
9638.000000;1.156990
9637.000000;1.157610
9636.000000;1.157776
9635.000000;1.157202
9634.000000;1.156133
9633.000000;1.155040
9632.000000;1.154171
9631.000000;1.153401
9630.000000;1.152512
9629.000000;1.151452
9628.000000;1.150270
9627.000000;1.148976
9626.000000;1.147701
9625.000000;1.146836
9624.000000;1.146673
9623.000000;1.146918
9622.000000;1.146926
9621.000000;1.146520
9620.000000;1.146255
9619.000000;1.146641
9618.000000;1.147379
9617.000000;1.147588
9616.000000;1.146685
9615.000000;1.144882
9614.000000;1.142967
9613.000000;1.141740
9612.000000;1.141493
9611.000000;1.141803
9610.000000;1.141884
9609.000000;1.141270
9608.000000;1.140119
9607.000000;1.138867
9606.000000;1.137819
9605.000000;1.137162
9604.000000;1.137020
9603.000000;1.137231
9602.000000;1.137312
9601.000000;1.136977
9600.000000;1.136498
9599.000000;1.136249
9598.000000;1.136040
9597.000000;1.135329
9596.000000;1.134026
9595.000000;1.132727
9594.000000;1.132064
9593.000000;1.132076
9592.000000;1.132208
9591.000000;1.131767
9590.000000;1.130436
9589.000000;1.128623
9588.000000;1.127319
9587.000000;1.127277
9586.000000;1.128198
9585.000000;1.128960
9584.000000;1.128748
9583.000000;1.127757
9582.000000;1.126676
9581.000000;1.125795
9580.000000;1.124879
9579.000000;1.123715
9578.000000;1.122449
9577.000000;1.121370
9576.000000;1.120590
9575.000000;1.120013
9574.000000;1.119535
9573.000000;1.119168
9572.000000;1.118959
9571.000000;1.118828
9570.000000;1.118571
9569.000000;1.118090
9568.000000;1.117565
9567.000000;1.117246
9566.000000;1.117077
9565.000000;1.116717
9564.000000;1.115973
9563.000000;1.115108
9562.000000;1.114586
9561.000000;1.114544
9560.000000;1.114613
9559.000000;1.114306
9558.000000;1.113532
9557.000000;1.112642
9556.000000;1.112010
9555.000000;1.111705
9554.000000;1.111629
9553.000000;1.111796
9552.000000;1.112214
9551.000000;1.112506
9550.000000;1.111970
9549.000000;1.110239
9548.000000;1.107742
9547.000000;1.105305
9546.000000;1.103426
9545.000000;1.102125
9544.000000;1.101310
9543.000000;1.100955
9542.000000;1.100941
9541.000000;1.101032
9540.000000;1.101114
9539.000000;1.101311
9538.000000;1.101729
9537.000000;1.102222
9536.000000;1.102527
9535.000000;1.102522
9534.000000;1.102214
9533.000000;1.101518
9532.000000;1.100265
9531.000000;1.098550
9530.000000;1.096944
9529.000000;1.096088
9528.000000;1.096001
9527.000000;1.095977
9526.000000;1.095342
9525.000000;1.094185
9524.000000;1.093057
9523.000000;1.092140
9522.000000;1.091177
9521.000000;1.090202
9520.000000;1.089741
9519.000000;1.089990
9518.000000;1.090264
9517.000000;1.089756
9516.000000;1.088592
9515.000000;1.087616
9514.000000;1.087246
9513.000000;1.087092
9512.000000;1.086690
9511.000000;1.086117
9510.000000;1.085732
9509.000000;1.085663
9508.000000;1.085718
9507.000000;1.085557
9506.000000;1.084851
9505.000000;1.083555
9504.000000;1.082113
9503.000000;1.081130
9502.000000;1.080718
9501.000000;1.080416
9500.000000;1.079891
9499.000000;1.079419
9498.000000;1.079441
9497.000000;1.079827
9496.000000;1.079873
9495.000000;1.079091
9494.000000;1.077802
9493.000000;1.076866
9492.000000;1.076793
9491.000000;1.077146
9490.000000;1.076881
9489.000000;1.075413
9488.000000;1.073297
9487.000000;1.071694
9486.000000;1.071231
9485.000000;1.071582
9484.000000;1.072062
9483.000000;1.072277
9482.000000;1.072132
9481.000000;1.071616
9480.000000;1.070906
9479.000000;1.070440
9478.000000;1.070523
9477.000000;1.070862
9476.000000;1.070770
9475.000000;1.069877
9474.000000;1.068443
9473.000000;1.066999
9472.000000;1.065870
9471.000000;1.065106
9470.000000;1.064679
9469.000000;1.064536
9468.000000;1.064487
9467.000000;1.064202
9466.000000;1.063503
9465.000000;1.062625
9464.000000;1.062020
9463.000000;1.061814
9462.000000;1.061609
9461.000000;1.061006
9460.000000;1.060207
9459.000000;1.059799
9458.000000;1.059895
9457.000000;1.059832
9456.000000;1.058953
9455.000000;1.057470
9454.000000;1.056234
9453.000000;1.055701
9452.000000;1.055463
9451.000000;1.054843
9450.000000;1.053751
9449.000000;1.052756
9448.000000;1.052431
9447.000000;1.052799
9446.000000;1.053399
9445.000000;1.053719
9444.000000;1.053524
9443.000000;1.052925
9442.000000;1.052275
9441.000000;1.051896
9440.000000;1.051715
9439.000000;1.051236
9438.000000;1.050086
9437.000000;1.048685
9436.000000;1.048085
9435.000000;1.048914
9434.000000;1.050613
9433.000000;1.051898
9432.000000;1.051921
9431.000000;1.050761
9430.000000;1.048946
9429.000000;1.046930
9428.000000;1.045094
9427.000000;1.043813
9426.000000;1.043176
9425.000000;1.042791
9424.000000;1.042162
9423.000000;1.041210
9422.000000;1.040279
9421.000000;1.039708
9420.000000;1.039598
9419.000000;1.039928
9418.000000;1.040614
9417.000000;1.041384
9416.000000;1.041776
9415.000000;1.041478
9414.000000;1.040612
9413.000000;1.039538
9412.000000;1.038399
9411.000000;1.037045
9410.000000;1.035448
9409.000000;1.034009
9408.000000;1.033217
9407.000000;1.033075
9406.000000;1.033124
9405.000000;1.033096
9404.000000;1.033267
9403.000000;1.033928
9402.000000;1.034722
9401.000000;1.034861
9400.000000;1.034016
9399.000000;1.032670
9398.000000;1.031499
9397.000000;1.030704
9396.000000;1.030073
9395.000000;1.029436
9394.000000;1.028792
9393.000000;1.028150
9392.000000;1.027498
9391.000000;1.026901
9390.000000;1.026428
9389.000000;1.025972
9388.000000;1.025354
9387.000000;1.024670
9386.000000;1.024349
9385.000000;1.024703
9384.000000;1.025441
9383.000000;1.025775
9382.000000;1.025160
9381.000000;1.023902
9380.000000;1.022908
9379.000000;1.022781
9378.000000;1.023233
9377.000000;1.023441
9376.000000;1.022928
9375.000000;1.021927
9374.000000;1.020933
9373.000000;1.020173
9372.000000;1.019613
9371.000000;1.019236
9370.000000;1.018998
9369.000000;1.018600
9368.000000;1.017671
9367.000000;1.016300
9366.000000;1.015127
9365.000000;1.014675
9364.000000;1.014714
9363.000000;1.014497
9362.000000;1.013630
9361.000000;1.012482
9360.000000;1.011672
9359.000000;1.011359
9358.000000;1.011230
9357.000000;1.011038
9356.000000;1.010870
9355.000000;1.010841
9354.000000;1.010782
9353.000000;1.010383
9352.000000;1.009547
9351.000000;1.008493
9350.000000;1.007568
9349.000000;1.007033
9348.000000;1.006949
9347.000000;1.007134
9346.000000;1.007274
9345.000000;1.007157
9344.000000;1.006770
9343.000000;1.006130
9342.000000;1.005169
9341.000000;1.003906
9340.000000;1.002626
9339.000000;1.001686
9338.000000;1.001222
9337.000000;1.001242
9336.000000;1.001883
9335.000000;1.003145
9334.000000;1.004325
9333.000000;1.004187
9332.000000;1.002170
9331.000000;0.999262
9330.000000;0.997253
9329.000000;0.997079
9328.000000;0.998126
9327.000000;0.999110
9326.000000;0.999350
9325.000000;0.999075
9324.000000;0.998766
9323.000000;0.998547
9322.000000;0.998249
9321.000000;0.997786
9320.000000;0.997236
9319.000000;0.996596
9318.000000;0.995673
9317.000000;0.994350
9316.000000;0.992907
9315.000000;0.991879
9314.000000;0.991535
9313.000000;0.991622
9312.000000;0.991691
9311.000000;0.991556
9310.000000;0.991374
9309.000000;0.991345
9308.000000;0.991484
9307.000000;0.991643
9306.000000;0.991596
9305.000000;0.991120
9304.000000;0.990158
9303.000000;0.989013
9302.000000;0.988211
9301.000000;0.988040
9300.000000;0.988284
9299.000000;0.988475
9298.000000;0.988333
9297.000000;0.987848
9296.000000;0.987055
9295.000000;0.986001
9294.000000;0.984975
9293.000000;0.984442
9292.000000;0.984524
9291.000000;0.984666
9290.000000;0.984101
9289.000000;0.982711
9288.000000;0.981265
9287.000000;0.980726
9286.000000;0.981404
9285.000000;0.982727
9284.000000;0.983721
9283.000000;0.983707
9282.000000;0.982709
9281.000000;0.981318
9280.000000;0.980167
9279.000000;0.979481
9278.000000;0.979079
9277.000000;0.978726
9276.000000;0.978354
9275.000000;0.978010
9274.000000;0.977821
9273.000000;0.978029
9272.000000;0.978778
9271.000000;0.979706
9270.000000;0.980023
9269.000000;0.979320
9268.000000;0.978131
9267.000000;0.977346
9266.000000;0.977142
9265.000000;0.976902
9264.000000;0.976208
9263.000000;0.975441
9262.000000;0.975146
9261.000000;0.975230
9260.000000;0.975193
9259.000000;0.974843
9258.000000;0.974355
9257.000000;0.973737
9256.000000;0.972784
9255.000000;0.971637
9254.000000;0.970892
9253.000000;0.970861
9252.000000;0.971076
9251.000000;0.970878
9250.000000;0.970271
9249.000000;0.969806
9248.000000;0.969772
9247.000000;0.969912
9246.000000;0.969899
9245.000000;0.969681
9244.000000;0.969288
9243.000000;0.968640
9242.000000;0.967751
9241.000000;0.966851
9240.000000;0.966113
