Criado como novo conjunto de dados;"1909daniel.spp","-4251222.7 Secs"
cm-1;Abs
10000.000000;1.774810
9999.000000;1.775701
9998.000000;1.775773
9997.000000;1.774141
9996.000000;1.770998
9995.000000;1.767838
9994.000000;1.766086
9993.000000;1.765698
9992.000000;1.765659
9991.000000;1.765551
9990.000000;1.765971
9989.000000;1.767112
9988.000000;1.767782
9987.000000;1.766631
9986.000000;1.763980
9985.000000;1.761503
9984.000000;1.760209
9983.000000;1.759670
9982.000000;1.759277
9981.000000;1.759179
9980.000000;1.759412
9979.000000;1.758954
9978.000000;1.756611
9977.000000;1.752673
9976.000000;1.748882
9975.000000;1.746605
9974.000000;1.745712
9973.000000;1.745336
9972.000000;1.744850
9971.000000;1.743990
9970.000000;1.742731
9969.000000;1.741408
9968.000000;1.740725
9967.000000;1.741199
9966.000000;1.742773
9965.000000;1.745168
9964.000000;1.748261
9963.000000;1.751663
9962.000000;1.754215
9961.000000;1.754613
9960.000000;1.752557
9959.000000;1.748843
9958.000000;1.744427
9957.000000;1.740089
9956.000000;1.736943
9955.000000;1.736070
9954.000000;1.737133
9953.000000;1.738155
9952.000000;1.737529
9951.000000;1.735877
9950.000000;1.734899
9949.000000;1.734851
9948.000000;1.734408
9947.000000;1.732826
9946.000000;1.730906
9945.000000;1.729624
9944.000000;1.728938
9943.000000;1.728393
9942.000000;1.728004
9941.000000;1.727907
9940.000000;1.727793
9939.000000;1.727507
9938.000000;1.727757
9937.000000;1.729234
9936.000000;1.731169
9935.000000;1.731634
9934.000000;1.729566
9933.000000;1.725901
9932.000000;1.722480
9931.000000;1.720378
9930.000000;1.719442
9929.000000;1.718949
9928.000000;1.718307
9927.000000;1.717297
9926.000000;1.715966
9925.000000;1.714464
9924.000000;1.713129
9923.000000;1.712586
9922.000000;1.713294
9921.000000;1.714719
9920.000000;1.715403
9919.000000;1.714317
9918.000000;1.711943
9917.000000;1.709558
9916.000000;1.707599
9915.000000;1.705560
9914.000000;1.703451
9913.000000;1.702259
9912.000000;1.702476
9911.000000;1.703052
9910.000000;1.702556
9909.000000;1.701063
9908.000000;1.700136
9907.000000;1.700892
9906.000000;1.702641
9905.000000;1.703538
9904.000000;1.702305
9903.000000;1.699260
9902.000000;1.695850
9901.000000;1.693418
9900.000000;1.692452
9899.000000;1.692710
9898.000000;1.693702
9897.000000;1.694888
9896.000000;1.695499
9895.000000;1.694663
9894.000000;1.692110
9893.000000;1.688655
9892.000000;1.685781
9891.000000;1.684735
9890.000000;1.685870
9889.000000;1.688398
9888.000000;1.690744
9887.000000;1.691640
9886.000000;1.691139
9885.000000;1.690344
9884.000000;1.690126
9883.000000;1.690494
9882.000000;1.691084
9881.000000;1.691520
9880.000000;1.691073
9879.000000;1.688869
9878.000000;1.685200
9877.000000;1.682022
9876.000000;1.681306
9875.000000;1.683049
9874.000000;1.685369
9873.000000;1.686290
9872.000000;1.685033
9871.000000;1.682024
9870.000000;1.678449
9869.000000;1.675663
9868.000000;1.674176
9867.000000;1.673179
9866.000000;1.671675
9865.000000;1.669984
9864.000000;1.669378
9863.000000;1.670206
9862.000000;1.671339
9861.000000;1.671726
9860.000000;1.671640
9859.000000;1.671864
9858.000000;1.672372
9857.000000;1.672408
9856.000000;1.671426
9855.000000;1.669382
9854.000000;1.666508
9853.000000;1.663332
9852.000000;1.660677
9851.000000;1.659213
9850.000000;1.659026
9849.000000;1.659709
9848.000000;1.660550
9847.000000;1.660552
9846.000000;1.658979
9845.000000;1.656322
9844.000000;1.654206
9843.000000;1.653870
9842.000000;1.654964
9841.000000;1.656094
9840.000000;1.656297
9839.000000;1.655617
9838.000000;1.654612
9837.000000;1.653854
9836.000000;1.653792
9835.000000;1.654464
9834.000000;1.655205
9833.000000;1.655098
9832.000000;1.653829
9831.000000;1.651791
9830.000000;1.649444
9829.000000;1.646994
9828.000000;1.644722
9827.000000;1.643163
9826.000000;1.642752
9825.000000;1.643462
9824.000000;1.644872
9823.000000;1.646481
9822.000000;1.647915
9821.000000;1.648934
9820.000000;1.649284
9819.000000;1.648668
9818.000000;1.647154
9817.000000;1.645476
9816.000000;1.644375
9815.000000;1.643545
9814.000000;1.641909
9813.000000;1.639292
9812.000000;1.637102
9811.000000;1.636695
9810.000000;1.637457
9809.000000;1.637314
9808.000000;1.635266
9807.000000;1.632577
9806.000000;1.631101
9805.000000;1.631298
9804.000000;1.632326
9803.000000;1.633285
9802.000000;1.633717
9801.000000;1.633332
9800.000000;1.631998
9799.000000;1.629997
9798.000000;1.627836
9797.000000;1.625656
9796.000000;1.623161
9795.000000;1.620337
9794.000000;1.618057
9793.000000;1.617569
9792.000000;1.619183
9791.000000;1.621611
9790.000000;1.622909
9789.000000;1.622215
9788.000000;1.620332
9787.000000;1.618554
9786.000000;1.617373
9785.000000;1.616510
9784.000000;1.615712
9783.000000;1.615004
9782.000000;1.614441
9781.000000;1.614190
9780.000000;1.614635
9779.000000;1.615795
9778.000000;1.616663
9777.000000;1.615898
9776.000000;1.613509
9775.000000;1.611072
9774.000000;1.610030
9773.000000;1.610334
9772.000000;1.610940
9771.000000;1.611134
9770.000000;1.610794
9769.000000;1.609702
9768.000000;1.607474
9767.000000;1.604380
9766.000000;1.601612
9765.000000;1.600278
9764.000000;1.600354
9763.000000;1.600862
9762.000000;1.600920
9761.000000;1.600451
9760.000000;1.599915
9759.000000;1.599644
9758.000000;1.599544
9757.000000;1.599366
9756.000000;1.599135
9755.000000;1.599219
9754.000000;1.599981
9753.000000;1.601394
9752.000000;1.602892
9751.000000;1.603616
9750.000000;1.602972
9749.000000;1.601091
9748.000000;1.598704
9747.000000;1.596377
9746.000000;1.593974
9745.000000;1.590996
9744.000000;1.587423
9743.000000;1.584045
9742.000000;1.581822
9741.000000;1.581124
9740.000000;1.581823
9739.000000;1.583831
9738.000000;1.586892
9737.000000;1.589846
9736.000000;1.590845
9735.000000;1.588880
9734.000000;1.585033
9733.000000;1.581762
9732.000000;1.580858
9731.000000;1.582285
9730.000000;1.584640
9729.000000;1.586211
9728.000000;1.585770
9727.000000;1.583165
9726.000000;1.579630
9725.000000;1.577116
9724.000000;1.576708
9723.000000;1.577595
9722.000000;1.577940
9721.000000;1.576860
9720.000000;1.575160
9719.000000;1.574123
9718.000000;1.574148
9717.000000;1.574703
9716.000000;1.575011
9715.000000;1.574408
9714.000000;1.572537
9713.000000;1.569877
9712.000000;1.567918
9711.000000;1.568018
9710.000000;1.569804
9709.000000;1.571152
9708.000000;1.570147
9707.000000;1.566924
9706.000000;1.563220
9705.000000;1.560500
9704.000000;1.559085
9703.000000;1.558789
9702.000000;1.559513
9701.000000;1.560945
9700.000000;1.562323
9699.000000;1.563077
9698.000000;1.563420
9697.000000;1.563704
9696.000000;1.563319
9695.000000;1.561022
9694.000000;1.556672
9693.000000;1.552066
9692.000000;1.549463
9691.000000;1.549545
9690.000000;1.551088
9689.000000;1.552311
9688.000000;1.552240
9687.000000;1.550978
9686.000000;1.549226
9685.000000;1.547763
9684.000000;1.547000
9683.000000;1.546743
9682.000000;1.546532
9681.000000;1.546284
9680.000000;1.546422
