Criado como novo conjunto de dados;"1909daniel.spp","-4212881.0 Secs"
cm-1;Abs
10000.000000;1.171047
9999.000000;1.170824
9998.000000;1.170602
9997.000000;1.170379
9996.000000;1.170158
9995.000000;1.169934
9994.000000;1.169715
9993.000000;1.169489
9992.000000;1.169276
9991.000000;1.169038
9990.000000;1.168849
9989.000000;1.168451
9988.000000;1.167807
9987.000000;1.167127
9986.000000;1.166042
9985.000000;1.164159
9984.000000;1.162004
9983.000000;1.160916
9982.000000;1.161380
9981.000000;1.162175
9980.000000;1.161663
9979.000000;1.159558
9978.000000;1.156935
9977.000000;1.154920
9976.000000;1.153903
9975.000000;1.153673
9974.000000;1.153709
9973.000000;1.153517
9972.000000;1.153145
9971.000000;1.153230
9970.000000;1.154101
9969.000000;1.155054
9968.000000;1.155000
9967.000000;1.153702
9966.000000;1.151853
9965.000000;1.150116
9964.000000;1.148692
9963.000000;1.147772
9962.000000;1.147637
9961.000000;1.147982
9960.000000;1.147764
9959.000000;1.146285
9958.000000;1.144182
9957.000000;1.142818
9956.000000;1.142711
9955.000000;1.142997
9954.000000;1.142549
9953.000000;1.141294
9952.000000;1.140095
9951.000000;1.139564
9950.000000;1.139427
9949.000000;1.139071
9948.000000;1.138267
9947.000000;1.137165
9946.000000;1.135929
9945.000000;1.134731
9944.000000;1.133864
9943.000000;1.133472
9942.000000;1.133283
9941.000000;1.132975
9940.000000;1.132674
9939.000000;1.132693
9938.000000;1.132837
9937.000000;1.132489
9936.000000;1.131443
9935.000000;1.130171
9934.000000;1.129097
9933.000000;1.128083
9932.000000;1.126880
9931.000000;1.125690
9930.000000;1.124878
9929.000000;1.124360
9928.000000;1.123649
9927.000000;1.122465
9926.000000;1.121066
9925.000000;1.119976
9924.000000;1.119481
9923.000000;1.119382
9922.000000;1.119223
9921.000000;1.118803
9920.000000;1.118403
9919.000000;1.118368
9918.000000;1.118554
9917.000000;1.118455
9916.000000;1.117847
9915.000000;1.116959
9914.000000;1.115984
9913.000000;1.114779
9912.000000;1.113173
9911.000000;1.111339
9910.000000;1.109696
9909.000000;1.108630
9908.000000;1.108326
9907.000000;1.108599
9906.000000;1.108792
9905.000000;1.108171
9904.000000;1.106654
9903.000000;1.104908
9902.000000;1.103589
9901.000000;1.102740
9900.000000;1.102052
9899.000000;1.101426
9898.000000;1.100994
9897.000000;1.100745
9896.000000;1.100415
9895.000000;1.099718
9894.000000;1.098574
9893.000000;1.097162
9892.000000;1.095852
9891.000000;1.094960
9890.000000;1.094507
9889.000000;1.094260
9888.000000;1.094004
9887.000000;1.093622
9886.000000;1.092964
9885.000000;1.091941
9884.000000;1.090829
9883.000000;1.090152
9882.000000;1.090076
9881.000000;1.090135
9880.000000;1.089741
9879.000000;1.088819
9878.000000;1.087738
9877.000000;1.086787
9876.000000;1.085927
9875.000000;1.085025
9874.000000;1.084132
9873.000000;1.083414
9872.000000;1.082891
9871.000000;1.082355
9870.000000;1.081688
9869.000000;1.081206
9868.000000;1.081401
9867.000000;1.082160
9866.000000;1.082514
9865.000000;1.081546
9864.000000;1.079464
9863.000000;1.077371
9862.000000;1.075995
9861.000000;1.075077
9860.000000;1.074063
9859.000000;1.072942
9858.000000;1.072176
9857.000000;1.072053
9856.000000;1.072329
9855.000000;1.072375
9854.000000;1.071604
9853.000000;1.069952
9852.000000;1.068025
9851.000000;1.066573
9850.000000;1.065813
9849.000000;1.065425
9848.000000;1.065148
9847.000000;1.065002
9846.000000;1.064934
9845.000000;1.064659
9844.000000;1.064011
9843.000000;1.063129
9842.000000;1.062189
9841.000000;1.061253
9840.000000;1.060533
9839.000000;1.060363
9838.000000;1.060616
9837.000000;1.060444
9836.000000;1.059067
9835.000000;1.056718
9834.000000;1.054509
9833.000000;1.053408
9832.000000;1.053511
9831.000000;1.054173
9830.000000;1.054573
9829.000000;1.054256
9828.000000;1.053398
9827.000000;1.052614
9826.000000;1.052398
9825.000000;1.052728
9824.000000;1.053145
9823.000000;1.053108
9822.000000;1.052259
9821.000000;1.050611
9820.000000;1.048639
9819.000000;1.047054
9818.000000;1.046286
9817.000000;1.046128
9816.000000;1.045945
9815.000000;1.045229
9814.000000;1.043995
9813.000000;1.042735
9812.000000;1.041962
9811.000000;1.041700
9810.000000;1.041389
9809.000000;1.040441
9808.000000;1.038894
9807.000000;1.037340
9806.000000;1.036199
9805.000000;1.035313
9804.000000;1.034342
9803.000000;1.033293
9802.000000;1.032472
9801.000000;1.032060
9800.000000;1.031935
9799.000000;1.031818
9798.000000;1.031430
9797.000000;1.030566
9796.000000;1.029217
9795.000000;1.027711
9794.000000;1.026610
9793.000000;1.026314
9792.000000;1.026646
9791.000000;1.026901
9790.000000;1.026463
9789.000000;1.025411
9788.000000;1.024366
9787.000000;1.023713
9786.000000;1.023215
9785.000000;1.022497
9784.000000;1.021585
9783.000000;1.020720
9782.000000;1.019878
9781.000000;1.018878
9780.000000;1.017851
9779.000000;1.017166
9778.000000;1.016893
9777.000000;1.016717
9776.000000;1.016395
9775.000000;1.015929
9774.000000;1.015248
9773.000000;1.014132
9772.000000;1.012610
9771.000000;1.011108
9770.000000;1.010024
9769.000000;1.009358
9768.000000;1.008889
9767.000000;1.008484
9766.000000;1.008111
9765.000000;1.007741
9764.000000;1.007372
9763.000000;1.006989
9762.000000;1.006423
9761.000000;1.005482
9760.000000;1.004291
9759.000000;1.003287
9758.000000;1.002745
9757.000000;1.002503
9756.000000;1.002236
9755.000000;1.001806
9754.000000;1.001234
9753.000000;1.000550
9752.000000;0.999819
9751.000000;0.999125
9750.000000;0.998377
9749.000000;0.997297
9748.000000;0.995814
9747.000000;0.994309
9746.000000;0.993266
9745.000000;0.992739
9744.000000;0.992344
9743.000000;0.991724
9742.000000;0.990842
9741.000000;0.989851
9740.000000;0.988876
9739.000000;0.988047
9738.000000;0.987579
9737.000000;0.987597
9736.000000;0.987825
9735.000000;0.987689
9734.000000;0.986933
9733.000000;0.985999
9732.000000;0.985499
9731.000000;0.985354
9730.000000;0.984844
9729.000000;0.983594
9728.000000;0.982120
9727.000000;0.981097
9726.000000;0.980487
9725.000000;0.979833
9724.000000;0.979106
9723.000000;0.978731
9722.000000;0.978824
9721.000000;0.978884
9720.000000;0.978368
9719.000000;0.977239
9718.000000;0.975877
9717.000000;0.974698
9716.000000;0.973879
9715.000000;0.973247
9714.000000;0.972474
9713.000000;0.971550
9712.000000;0.970916
9711.000000;0.970853
9710.000000;0.970915
9709.000000;0.970396
9708.000000;0.969268
9707.000000;0.968158
9706.000000;0.967412
9705.000000;0.966724
9704.000000;0.965801
9703.000000;0.964871
9702.000000;0.964311
9701.000000;0.964115
9700.000000;0.963974
9699.000000;0.963578
9698.000000;0.962702
9697.000000;0.961296
9696.000000;0.959725
9695.000000;0.958653
9694.000000;0.958426
9693.000000;0.958698
9692.000000;0.958823
9691.000000;0.958484
9690.000000;0.957809
9689.000000;0.957015
9688.000000;0.956138
9687.000000;0.955084
9686.000000;0.953874
9685.000000;0.952797
9684.000000;0.952192
9683.000000;0.951995
9682.000000;0.951694
9681.000000;0.950961
9680.000000;0.950149
9679.000000;0.949793
9678.000000;0.949783
9677.000000;0.949483
9676.000000;0.948598
9675.000000;0.947462
9674.000000;0.946424
9673.000000;0.945480
9672.000000;0.944577
9671.000000;0.943811
9670.000000;0.943146
9669.000000;0.942366
9668.000000;0.941509
9667.000000;0.940968
9666.000000;0.940896
9665.000000;0.940827
9664.000000;0.940127
9663.000000;0.938633
9662.000000;0.936734
9661.000000;0.935055
9660.000000;0.934167
9659.000000;0.934249
9658.000000;0.934806
9657.000000;0.934991
9656.000000;0.934421
9655.000000;0.933459
9654.000000;0.932580
9653.000000;0.931823
9652.000000;0.931059
9651.000000;0.930422
9650.000000;0.930110
9649.000000;0.929957
9648.000000;0.929544
9647.000000;0.928651
9646.000000;0.927406
9645.000000;0.926106
9644.000000;0.925035
9643.000000;0.924315
9642.000000;0.923784
9641.000000;0.923145
9640.000000;0.922331
9639.000000;0.921561
9638.000000;0.920987
9637.000000;0.920521
9636.000000;0.920073
9635.000000;0.919693
9634.000000;0.919371
9633.000000;0.918939
9632.000000;0.918293
9631.000000;0.917490
9630.000000;0.916602
9629.000000;0.915707
9628.000000;0.915049
9627.000000;0.914826
9626.000000;0.914762
9625.000000;0.914326
9624.000000;0.913492
9623.000000;0.912816
9622.000000;0.912574
9621.000000;0.912340
9620.000000;0.911728
9619.000000;0.911011
9618.000000;0.910533
9617.000000;0.909965
9616.000000;0.908776
9615.000000;0.907159
9614.000000;0.905906
9613.000000;0.905430
9612.000000;0.905403
9611.000000;0.905285
9610.000000;0.904769
9609.000000;0.903750
9608.000000;0.902326
9607.000000;0.900918
9606.000000;0.900039
9605.000000;0.899805
9604.000000;0.899878
9603.000000;0.899870
