Criado como novo conjunto de dados;"1909daniel.spp","-4261483.3 Secs"
cm-1;Abs
10000.000000;1.850013
9999.000000;1.851489
9998.000000;1.853049
9997.000000;1.854471
9996.000000;1.856156
9995.000000;1.857334
9994.000000;1.859951
9993.000000;1.866396
9992.000000;1.871516
9991.000000;1.873688
9990.000000;1.872952
9989.000000;1.870852
9988.000000;1.868535
9987.000000;1.866863
9986.000000;1.866168
9985.000000;1.866057
9984.000000;1.865512
9983.000000;1.863816
9982.000000;1.861483
9981.000000;1.859842
9980.000000;1.859543
9979.000000;1.859738
9978.000000;1.858917
9977.000000;1.856476
9976.000000;1.853250
9975.000000;1.850606
9974.000000;1.849548
9973.000000;1.850441
9972.000000;1.852808
9971.000000;1.855298
9970.000000;1.856383
9969.000000;1.855326
9968.000000;1.852373
9967.000000;1.848314
9966.000000;1.844373
9965.000000;1.842149
9964.000000;1.842610
9963.000000;1.844897
9962.000000;1.846827
9961.000000;1.846845
9960.000000;1.845028
9959.000000;1.842330
9958.000000;1.839731
9957.000000;1.838214
9956.000000;1.838514
9955.000000;1.839891
9954.000000;1.839892
9953.000000;1.836848
9952.000000;1.832337
9951.000000;1.829802
9950.000000;1.830789
9949.000000;1.833546
9948.000000;1.835488
9947.000000;1.836035
9946.000000;1.836354
9945.000000;1.837149
9944.000000;1.837588
9943.000000;1.836388
9942.000000;1.833476
9941.000000;1.830129
9940.000000;1.827644
9939.000000;1.826137
9938.000000;1.824652
9937.000000;1.822345
9936.000000;1.819418
9935.000000;1.816829
9934.000000;1.815413
9933.000000;1.815509
9932.000000;1.816925
9931.000000;1.818692
9930.000000;1.819407
9929.000000;1.818654
9928.000000;1.817780
9927.000000;1.818461
9926.000000;1.820447
9925.000000;1.821425
9924.000000;1.819769
9923.000000;1.816815
9922.000000;1.815357
9921.000000;1.816510
9920.000000;1.818915
9919.000000;1.820634
9918.000000;1.820994
9917.000000;1.820382
9916.000000;1.819054
9915.000000;1.816927
9914.000000;1.814313
9913.000000;1.812125
9912.000000;1.811056
9911.000000;1.810837
9910.000000;1.810638
9909.000000;1.810299
9908.000000;1.810613
9907.000000;1.811864
9906.000000;1.812629
9905.000000;1.810936
9904.000000;1.806780
9903.000000;1.802760
9902.000000;1.801625
9901.000000;1.803562
9900.000000;1.806236
9899.000000;1.807187
9898.000000;1.805811
9897.000000;1.803168
9896.000000;1.800535
9895.000000;1.798478
9894.000000;1.796897
9893.000000;1.795571
9892.000000;1.794762
9891.000000;1.795170
9890.000000;1.796929
9889.000000;1.798802
9888.000000;1.799095
9887.000000;1.797542
9886.000000;1.795675
9885.000000;1.795094
9884.000000;1.795960
9883.000000;1.797464
9882.000000;1.798816
9881.000000;1.799037
9880.000000;1.796803
9879.000000;1.791723
9878.000000;1.785564
9877.000000;1.781214
9876.000000;1.780320
9875.000000;1.782216
9874.000000;1.784773
9873.000000;1.785825
9872.000000;1.784239
9871.000000;1.780602
9870.000000;1.777022
9869.000000;1.775402
9868.000000;1.775638
9867.000000;1.775978
9866.000000;1.775234
9865.000000;1.773937
9864.000000;1.773140
9863.000000;1.773079
9862.000000;1.773546
9861.000000;1.774751
9860.000000;1.776912
9859.000000;1.779292
9858.000000;1.780618
9857.000000;1.780348
9856.000000;1.778742
9855.000000;1.776082
9854.000000;1.772792
9853.000000;1.769923
9852.000000;1.768387
9851.000000;1.767785
9850.000000;1.767138
9849.000000;1.766788
9848.000000;1.768213
9847.000000;1.771462
9846.000000;1.774088
9845.000000;1.773698
9844.000000;1.770738
9843.000000;1.767483
9842.000000;1.765071
9841.000000;1.762951
9840.000000;1.760835
9839.000000;1.759585
9838.000000;1.759652
9837.000000;1.759804
9836.000000;1.758382
9835.000000;1.755466
9834.000000;1.753068
9833.000000;1.753035
9832.000000;1.755151
9831.000000;1.757400
9830.000000;1.757880
9829.000000;1.756536
9828.000000;1.755105
9827.000000;1.755322
9826.000000;1.757078
9825.000000;1.758381
9824.000000;1.757315
9823.000000;1.754002
9822.000000;1.750387
9821.000000;1.748177
9820.000000;1.747340
9819.000000;1.746752
9818.000000;1.745968
9817.000000;1.745631
9816.000000;1.746110
9815.000000;1.746545
9814.000000;1.745816
9813.000000;1.744104
9812.000000;1.742773
9811.000000;1.742760
9810.000000;1.743612
9809.000000;1.744125
9808.000000;1.743435
9807.000000;1.741409
9806.000000;1.738601
9805.000000;1.736123
9804.000000;1.735012
9803.000000;1.735238
9802.000000;1.735628
9801.000000;1.735105
9800.000000;1.733716
9799.000000;1.732112
9798.000000;1.730520
9797.000000;1.728877
9796.000000;1.727703
9795.000000;1.727901
9794.000000;1.729701
9793.000000;1.732532
9792.000000;1.735783
9791.000000;1.738892
9790.000000;1.740684
9789.000000;1.739689
9788.000000;1.735785
9787.000000;1.730782
9786.000000;1.726706
9785.000000;1.723981
9784.000000;1.721679
9783.000000;1.719070
9782.000000;1.716370
9781.000000;1.714214
9780.000000;1.713124
9779.000000;1.713473
9778.000000;1.715344
9777.000000;1.718165
9776.000000;1.720753
9775.000000;1.721827
9774.000000;1.720544
9773.000000;1.717008
9772.000000;1.712718
9771.000000;1.710153
9770.000000;1.711031
9769.000000;1.714508
9768.000000;1.717469
9767.000000;1.717280
9766.000000;1.714196
9765.000000;1.710539
9764.000000;1.707988
9763.000000;1.706494
9762.000000;1.705514
9761.000000;1.705168
9760.000000;1.705653
9759.000000;1.706273
9758.000000;1.705927
9757.000000;1.704465
9756.000000;1.702996
9755.000000;1.702755
9754.000000;1.704054
9753.000000;1.706354
9752.000000;1.708807
9751.000000;1.710400
9750.000000;1.710163
9749.000000;1.707916
9748.000000;1.704795
9747.000000;1.702391
9746.000000;1.701136
9745.000000;1.699853
9744.000000;1.697229
9743.000000;1.693474
9742.000000;1.690112
9741.000000;1.688294
9740.000000;1.687942
9739.000000;1.688553
9738.000000;1.689963
9737.000000;1.691661
9736.000000;1.692069
9735.000000;1.689845
9734.000000;1.686056
9733.000000;1.683741
9732.000000;1.684638
9731.000000;1.687157
9730.000000;1.688380
9729.000000;1.687683
9728.000000;1.687101
9727.000000;1.688173
9726.000000;1.689923
9725.000000;1.690345
9724.000000;1.688917
9723.000000;1.686845
9722.000000;1.685297
9721.000000;1.684315
9720.000000;1.683398
9719.000000;1.682324
9718.000000;1.681238
9717.000000;1.680515
9716.000000;1.680677
9715.000000;1.681862
9714.000000;1.683123
9713.000000;1.682880
9712.000000;1.680597
9711.000000;1.677605
9710.000000;1.675742
9709.000000;1.675352
9708.000000;1.675105
9707.000000;1.673775
9706.000000;1.671675
9705.000000;1.670048
9704.000000;1.669420
9703.000000;1.669058
9702.000000;1.668050
9701.000000;1.666546
9700.000000;1.665572
9699.000000;1.665787
9698.000000;1.666802
9697.000000;1.667712
9696.000000;1.668032
9695.000000;1.667951
9694.000000;1.667813
9693.000000;1.667606
9692.000000;1.667044
9691.000000;1.666057
9690.000000;1.665010
9689.000000;1.664232
9688.000000;1.663481
9687.000000;1.662295
9686.000000;1.660858
9685.000000;1.659985
9684.000000;1.659982
9683.000000;1.659948
9682.000000;1.658620
9681.000000;1.655762
9680.000000;1.652263
9679.000000;1.649076
9678.000000;1.646730
9677.000000;1.645656
9676.000000;1.646017
9675.000000;1.646910
9674.000000;1.646673
9673.000000;1.644791
9672.000000;1.642849
9671.000000;1.642698
9670.000000;1.644070
9669.000000;1.644915
9668.000000;1.644031
9667.000000;1.642458
9666.000000;1.641949
9665.000000;1.642847
9664.000000;1.643942
9663.000000;1.643910
9662.000000;1.642325
9661.000000;1.639531
9660.000000;1.636310
9659.000000;1.633706
9658.000000;1.632550
9657.000000;1.632950
9656.000000;1.634293
9655.000000;1.635709
9654.000000;1.636517
9653.000000;1.636360
9652.000000;1.635264
9651.000000;1.633754
9650.000000;1.632686
9649.000000;1.632789
9648.000000;1.634313
9647.000000;1.636798
9646.000000;1.638834
9645.000000;1.638407
9644.000000;1.634433
9643.000000;1.628409
9642.000000;1.623847
9641.000000;1.623359
9640.000000;1.626234
9639.000000;1.629129
9638.000000;1.629353
9637.000000;1.627157
9636.000000;1.624644
9635.000000;1.623291
9634.000000;1.623145
9633.000000;1.623651
9632.000000;1.624287
9631.000000;1.624515
9630.000000;1.624038
9629.000000;1.623403
9628.000000;1.623696
9627.000000;1.625057
9626.000000;1.625920
9625.000000;1.624476
9624.000000;1.620790
9623.000000;1.616898
9622.000000;1.614765
9621.000000;1.614571
9620.000000;1.615114
9619.000000;1.615463
9618.000000;1.615841
9617.000000;1.616869
9616.000000;1.618396
9615.000000;1.619379
9614.000000;1.618911
9613.000000;1.617196
9612.000000;1.615287
9611.000000;1.614021
9610.000000;1.613380
9609.000000;1.612707
9608.000000;1.611478
9607.000000;1.609838
9606.000000;1.608409
9605.000000;1.607621
9604.000000;1.607383
9603.000000;1.607394
9602.000000;1.607414
9601.000000;1.607080
9600.000000;1.605899
9599.000000;1.604007
9598.000000;1.602681
9597.000000;1.603205
9596.000000;1.604990
9595.000000;1.605558
9594.000000;1.603140
9593.000000;1.598835
9592.000000;1.595418
9591.000000;1.594462
9590.000000;1.595345
9589.000000;1.596625
9588.000000;1.597553
9587.000000;1.598205
9586.000000;1.598811
9585.000000;1.599307
9584.000000;1.599162
9583.000000;1.597649
9582.000000;1.594812
9581.000000;1.591997
9580.000000;1.590604
9579.000000;1.590436
9578.000000;1.590008
9577.000000;1.588517
9576.000000;1.586669
9575.000000;1.585480
9574.000000;1.585191
9573.000000;1.585693
9572.000000;1.587144
9571.000000;1.589555
9570.000000;1.592228
9569.000000;1.594088
9568.000000;1.594273
9567.000000;1.592280
9566.000000;1.588261
9565.000000;1.583569
9564.000000;1.580157
9563.000000;1.578785
9562.000000;1.578345
9561.000000;1.577537
9560.000000;1.576635
9559.000000;1.576662
9558.000000;1.577346
9557.000000;1.577101
9556.000000;1.575116
9555.000000;1.572484
9554.000000;1.570866
9553.000000;1.570711
9552.000000;1.571115
9551.000000;1.570973
9550.000000;1.569957
9549.000000;1.568618
9548.000000;1.567785
9547.000000;1.567786
9546.000000;1.568166
9545.000000;1.568138
9544.000000;1.567335
9543.000000;1.566077
9542.000000;1.565045
9541.000000;1.564804
9540.000000;1.565444
9539.000000;1.566448
9538.000000;1.567035
9537.000000;1.566724
9536.000000;1.565460
9535.000000;1.563436
9534.000000;1.561194
9533.000000;1.559719
9532.000000;1.559714
9531.000000;1.560538
9530.000000;1.560516
9529.000000;1.558752
9528.000000;1.556134
9527.000000;1.554268
9526.000000;1.554025
9525.000000;1.555314
9524.000000;1.557476
9523.000000;1.559415
9522.000000;1.560106
9521.000000;1.559644
9520.000000;1.559137
9519.000000;1.558948
9518.000000;1.557957
9517.000000;1.555461
9516.000000;1.552850
9515.000000;1.552045
9514.000000;1.552835
9513.000000;1.553128
9512.000000;1.551734
9511.000000;1.549667
9510.000000;1.548503
9509.000000;1.548577
9508.000000;1.549052
9507.000000;1.548927
9506.000000;1.547780
9505.000000;1.546097
9504.000000;1.544842
9503.000000;1.544276
9502.000000;1.543538
9501.000000;1.542109
9500.000000;1.541107
9499.000000;1.541856
9498.000000;1.543546
9497.000000;1.543884
9496.000000;1.542273
9495.000000;1.540681
9494.000000;1.540757
9493.000000;1.541657
9492.000000;1.541433
9491.000000;1.539440
9490.000000;1.536673
9489.000000;1.534615
9488.000000;1.534374
9487.000000;1.536077
9486.000000;1.538288
9485.000000;1.538799
9484.000000;1.536873
9483.000000;1.534085
9482.000000;1.532295
9481.000000;1.531602
9480.000000;1.530965
9479.000000;1.529989
9478.000000;1.529061
9477.000000;1.528255
9476.000000;1.527177
9475.000000;1.525676
9474.000000;1.523969
9473.000000;1.522330
9472.000000;1.521232
9471.000000;1.521368
9470.000000;1.522815
9469.000000;1.524532
9468.000000;1.525380
9467.000000;1.525321
9466.000000;1.524990
9465.000000;1.524579
9464.000000;1.524069
9463.000000;1.524074
9462.000000;1.525268
9461.000000;1.527023
9460.000000;1.527616
9459.000000;1.526046
9458.000000;1.522968
9457.000000;1.519824
9456.000000;1.517695
9455.000000;1.516862
9454.000000;1.516676
9453.000000;1.515908
9452.000000;1.514012
9451.000000;1.511977
9450.000000;1.511178
9449.000000;1.511550
9448.000000;1.511812
9447.000000;1.511436
9446.000000;1.511236
9445.000000;1.511715
9444.000000;1.512006
9443.000000;1.511224
9442.000000;1.510007
9441.000000;1.509748
9440.000000;1.510735
9439.000000;1.511803
9438.000000;1.511607
9437.000000;1.509771
9436.000000;1.507050
9435.000000;1.504888
9434.000000;1.504499
9433.000000;1.505738
9432.000000;1.506914
9431.000000;1.506335
9430.000000;1.504108
9429.000000;1.501948
9428.000000;1.501218
9427.000000;1.501628
9426.000000;1.501902
9425.000000;1.501289
9424.000000;1.500095
9423.000000;1.498992
9422.000000;1.498217
9421.000000;1.497526
9420.000000;1.496765
9419.000000;1.496275
9418.000000;1.496600
9417.000000;1.497796
9416.000000;1.499158
9415.000000;1.499691
9414.000000;1.498850
9413.000000;1.496899
9412.000000;1.494737
9411.000000;1.493385
9410.000000;1.493398
9409.000000;1.494475
9408.000000;1.495656
9407.000000;1.496018
9406.000000;1.495240
9405.000000;1.493608
9404.000000;1.491645
9403.000000;1.489860
9402.000000;1.488623
9401.000000;1.487985
9400.000000;1.487600
9399.000000;1.487081
9398.000000;1.486488
9397.000000;1.486222
9396.000000;1.486234
9395.000000;1.485646
9394.000000;1.483642
9393.000000;1.480768
9392.000000;1.478894
9391.000000;1.479600
9390.000000;1.482670
9389.000000;1.486393
9388.000000;1.489207
9387.000000;1.490735
9386.000000;1.491363
9385.000000;1.491426
9384.000000;1.491090
9383.000000;1.490646
9382.000000;1.490237
9381.000000;1.489410
9380.000000;1.487543
9379.000000;1.484806
9378.000000;1.482296
9377.000000;1.481077
9376.000000;1.481333
9375.000000;1.482530
9374.000000;1.484061
9373.000000;1.485473
9372.000000;1.486298
9371.000000;1.486086
9370.000000;1.484713
9369.000000;1.482520
9368.000000;1.480044
9367.000000;1.477603
9366.000000;1.475157
9365.000000;1.472590
9364.000000;1.470140
9363.000000;1.468419
9362.000000;1.467851
9361.000000;1.468124
9360.000000;1.468479
9359.000000;1.468553
9358.000000;1.468688
9357.000000;1.469235
9356.000000;1.469839
9355.000000;1.469747
9354.000000;1.468687
9353.000000;1.467126
9352.000000;1.465721
9351.000000;1.464788
9350.000000;1.464397
9349.000000;1.464617
9348.000000;1.465373
9347.000000;1.466271
9346.000000;1.466887
9345.000000;1.467100
9344.000000;1.466884
9343.000000;1.465970
9342.000000;1.464179
9341.000000;1.462029
9340.000000;1.460458
9339.000000;1.459771
9338.000000;1.459307
9337.000000;1.458431
9336.000000;1.457381
9335.000000;1.456608
9334.000000;1.455810
9333.000000;1.454362
9332.000000;1.452507
9331.000000;1.451317
9330.000000;1.451371
9329.000000;1.452123
9328.000000;1.452723
9327.000000;1.452827
9326.000000;1.452372
9325.000000;1.451247
9324.000000;1.449677
9323.000000;1.448490
9322.000000;1.448444
9321.000000;1.449467
9320.000000;1.450885
9319.000000;1.452152
9318.000000;1.452967
9317.000000;1.453014
9316.000000;1.452220
9315.000000;1.451113
9314.000000;1.450343
9313.000000;1.449956
9312.000000;1.449606
9311.000000;1.449293
9310.000000;1.449271
9309.000000;1.449269
9308.000000;1.448570
9307.000000;1.446986
9306.000000;1.445046
9305.000000;1.443122
9304.000000;1.441122
9303.000000;1.439262
9302.000000;1.438435
9301.000000;1.439359
9300.000000;1.441730
9299.000000;1.444508
9298.000000;1.446638
9297.000000;1.447176
9296.000000;1.445441
9295.000000;1.441952
9294.000000;1.438764
9293.000000;1.437868
9292.000000;1.439171
9291.000000;1.440598
9290.000000;1.440418
9289.000000;1.438969
9288.000000;1.437786
9287.000000;1.437744
9286.000000;1.438568
9285.000000;1.439580
9284.000000;1.440296
9283.000000;1.440526
9282.000000;1.440419
9281.000000;1.440321
9280.000000;1.440181
9279.000000;1.439319
9278.000000;1.437281
9277.000000;1.434707
9276.000000;1.432645
9275.000000;1.431135
9274.000000;1.429282
9273.000000;1.426942
9272.000000;1.425505
9271.000000;1.426371
9270.000000;1.429069
9269.000000;1.431521
9268.000000;1.432137
9267.000000;1.431166
9266.000000;1.429928
9265.000000;1.429315
9264.000000;1.429338
9263.000000;1.429703
9262.000000;1.430315
9261.000000;1.431045
9260.000000;1.431318
9259.000000;1.430371
9258.000000;1.428172
9257.000000;1.425837
9256.000000;1.424647
9255.000000;1.424659
9254.000000;1.424729
9253.000000;1.424016
9252.000000;1.422987
9251.000000;1.422619
9250.000000;1.423146
9249.000000;1.424089
9248.000000;1.425046
9247.000000;1.425735
9246.000000;1.425599
9245.000000;1.424332
9244.000000;1.422782
9243.000000;1.422350
9242.000000;1.423204
9241.000000;1.423836
9240.000000;1.422852
9239.000000;1.420690
9238.000000;1.419021
9237.000000;1.418858
9236.000000;1.419692
9235.000000;1.420213
9234.000000;1.419511
9233.000000;1.417770
9232.000000;1.416066
9231.000000;1.415353
9230.000000;1.415505
9229.000000;1.415554
9228.000000;1.414908
9227.000000;1.413936
9226.000000;1.413187
9225.000000;1.412607
9224.000000;1.411985
9223.000000;1.411665
9222.000000;1.412184
9221.000000;1.413366
9220.000000;1.414287
9219.000000;1.414205
9218.000000;1.413223
9217.000000;1.412041
9216.000000;1.411257
9215.000000;1.410876
9214.000000;1.410404
9213.000000;1.409584
9212.000000;1.409028
9211.000000;1.409648
9210.000000;1.411304
9209.000000;1.412599
9208.000000;1.412401
9207.000000;1.411086
9206.000000;1.409694
9205.000000;1.408498
9204.000000;1.407230
9203.000000;1.406266
9202.000000;1.406409
9201.000000;1.407511
9200.000000;1.408340
9199.000000;1.408169
9198.000000;1.407671
9197.000000;1.407717
9196.000000;1.407842
9195.000000;1.406631
9194.000000;1.403521
9193.000000;1.399691
9192.000000;1.397074
9191.000000;1.396630
9190.000000;1.397531
9189.000000;1.397999
9188.000000;1.397077
9187.000000;1.395541
9186.000000;1.394990
9185.000000;1.396232
9184.000000;1.398703
9183.000000;1.401074
9182.000000;1.402081
9181.000000;1.401135
9180.000000;1.398827
9179.000000;1.396842
9178.000000;1.396697
9177.000000;1.398300
9176.000000;1.400136
9175.000000;1.401064
9174.000000;1.401429
9173.000000;1.402092
9172.000000;1.402984
9171.000000;1.403206
9170.000000;1.402201
9169.000000;1.400321
9168.000000;1.398386
9167.000000;1.397085
9166.000000;1.396612
9165.000000;1.396480
9164.000000;1.395861
9163.000000;1.394516
9162.000000;1.393211
9161.000000;1.392821
9160.000000;1.393182
9159.000000;1.393293
9158.000000;1.392599
9157.000000;1.391555
9156.000000;1.390725
9155.000000;1.389915
9154.000000;1.388660
9153.000000;1.387238
9152.000000;1.386612
9151.000000;1.387347
9150.000000;1.388937
9149.000000;1.390274
9148.000000;1.390576
9147.000000;1.389766
9146.000000;1.388289
9145.000000;1.386875
9144.000000;1.386254
9143.000000;1.386662
9142.000000;1.387648
9141.000000;1.388640
9140.000000;1.389556
9139.000000;1.390418
9138.000000;1.390591
9137.000000;1.389226
9136.000000;1.386609
9135.000000;1.384202
9134.000000;1.382992
9133.000000;1.382580
9132.000000;1.382349
9131.000000;1.382679
9130.000000;1.384094
9129.000000;1.385740
9128.000000;1.385952
9127.000000;1.384326
9126.000000;1.382187
9125.000000;1.380957
9124.000000;1.380932
9123.000000;1.381620
9122.000000;1.382384
9121.000000;1.382556
9120.000000;1.381759
9119.000000;1.380418
9118.000000;1.379343
9117.000000;1.378643
9116.000000;1.377777
9115.000000;1.376804
9114.000000;1.376641
9113.000000;1.377693
9112.000000;1.379075
9111.000000;1.379670
