Criado como novo conjunto de dados;"1909daniel.spp","-4222781.5 Secs"
cm-1;Abs
10000.000000;1.482719
9999.000000;1.480221
9998.000000;1.477735
9997.000000;1.475267
9996.000000;1.472806
9995.000000;1.470372
9994.000000;1.467918
9993.000000;1.465496
9992.000000;1.463597
9991.000000;1.462552
9990.000000;1.462274
9989.000000;1.462492
9988.000000;1.463163
9987.000000;1.464250
9986.000000;1.465243
9985.000000;1.465362
9984.000000;1.464383
9983.000000;1.462888
9982.000000;1.461463
9981.000000;1.459993
9980.000000;1.458078
9979.000000;1.455956
9978.000000;1.454541
9977.000000;1.454401
9976.000000;1.455005
9975.000000;1.455235
9974.000000;1.454630
9973.000000;1.453832
9972.000000;1.453680
9971.000000;1.454151
9970.000000;1.454508
9969.000000;1.454361
9968.000000;1.454092
9967.000000;1.454145
9966.000000;1.454468
9965.000000;1.454865
9964.000000;1.455328
9963.000000;1.455585
9962.000000;1.454796
9961.000000;1.452405
9960.000000;1.449148
9959.000000;1.446529
9958.000000;1.445299
9957.000000;1.444984
9956.000000;1.444914
9955.000000;1.445014
9954.000000;1.445290
9953.000000;1.445181
9952.000000;1.444078
9951.000000;1.442246
9950.000000;1.440700
9949.000000;1.440162
9948.000000;1.440472
9947.000000;1.440909
9946.000000;1.440807
9945.000000;1.439917
9944.000000;1.438466
9943.000000;1.436982
9942.000000;1.435904
9941.000000;1.435318
9940.000000;1.435048
9939.000000;1.434908
9938.000000;1.434735
9937.000000;1.434331
9936.000000;1.433600
9935.000000;1.432728
9934.000000;1.432024
9933.000000;1.431512
9932.000000;1.430811
9931.000000;1.429518
9930.000000;1.427753
9929.000000;1.426148
9928.000000;1.425175
9927.000000;1.424597
9926.000000;1.423703
9925.000000;1.422109
9924.000000;1.420281
9923.000000;1.419134
9922.000000;1.419182
9921.000000;1.420184
9920.000000;1.421494
9919.000000;1.422485
9918.000000;1.422678
9917.000000;1.421797
9916.000000;1.419958
9915.000000;1.417680
9914.000000;1.415535
9913.000000;1.413839
9912.000000;1.412712
9911.000000;1.412255
9910.000000;1.412495
9909.000000;1.413225
9908.000000;1.414024
9907.000000;1.414482
9906.000000;1.414414
9905.000000;1.413963
9904.000000;1.413429
9903.000000;1.412918
9902.000000;1.412163
9901.000000;1.410829
9900.000000;1.409065
9899.000000;1.407539
9898.000000;1.406802
9897.000000;1.406789
9896.000000;1.407071
9895.000000;1.407404
9894.000000;1.407766
9893.000000;1.407934
9892.000000;1.407423
9891.000000;1.405993
9890.000000;1.404095
9889.000000;1.402531
9888.000000;1.401668
9887.000000;1.401166
9886.000000;1.400613
