Criado como novo conjunto de dados;"1909daniel.spp","-4241502.8 Secs"
cm-1;Abs
10000.000000;1.914035
9999.000000;1.913139
9998.000000;1.912244
9997.000000;1.911350
9996.000000;1.910461
9995.000000;1.909569
9994.000000;1.908686
9993.000000;1.907792
9992.000000;1.906932
9991.000000;1.905420
9990.000000;1.904379
9989.000000;1.903739
9988.000000;1.902426
9987.000000;1.899896
9986.000000;1.896903
9985.000000;1.894848
9984.000000;1.894703
9983.000000;1.896525
9982.000000;1.899295
9981.000000;1.901080
9980.000000;1.900052
9979.000000;1.896197
9978.000000;1.891761
9977.000000;1.889307
9976.000000;1.889446
9975.000000;1.890647
9974.000000;1.890988
9973.000000;1.889781
9972.000000;1.887723
9971.000000;1.886065
9970.000000;1.885469
9969.000000;1.885523
9968.000000;1.885646
9967.000000;1.886098
9966.000000;1.887444
9965.000000;1.889203
9964.000000;1.889892
9963.000000;1.888556
9962.000000;1.885621
9961.000000;1.882084
9960.000000;1.878583
9959.000000;1.875705
9958.000000;1.874326
9957.000000;1.874845
9956.000000;1.876595
9955.000000;1.878540
9954.000000;1.880071
9953.000000;1.880678
9952.000000;1.879669
9951.000000;1.877013
9950.000000;1.873969
9949.000000;1.872032
9948.000000;1.871481
9947.000000;1.871564
9946.000000;1.871706
9945.000000;1.871848
9944.000000;1.872100
9943.000000;1.872726
9942.000000;1.873962
9941.000000;1.875077
9940.000000;1.874157
9939.000000;1.870072
9938.000000;1.864267
9937.000000;1.859342
9936.000000;1.856388
9935.000000;1.854815
9934.000000;1.854340
9933.000000;1.855640
9932.000000;1.858761
9931.000000;1.862134
9930.000000;1.863859
9929.000000;1.863419
9928.000000;1.861784
9927.000000;1.860398
9926.000000;1.860253
9925.000000;1.861237
9924.000000;1.862211
9923.000000;1.862325
9922.000000;1.862110
9921.000000;1.862545
9920.000000;1.863286
9919.000000;1.862873
9918.000000;1.860738
9917.000000;1.857889
9916.000000;1.855621
9915.000000;1.854549
9914.000000;1.854769
9913.000000;1.855965
9912.000000;1.857089
9911.000000;1.856804
9910.000000;1.854873
9909.000000;1.852313
9908.000000;1.849703
9907.000000;1.846346
9906.000000;1.841816
9905.000000;1.837393
9904.000000;1.834994
9903.000000;1.835153
9902.000000;1.836765
9901.000000;1.838466
9900.000000;1.839594
9899.000000;1.840015
9898.000000;1.839796
9897.000000;1.839231
9896.000000;1.838796
9895.000000;1.838683
9894.000000;1.838398
9893.000000;1.837193
9892.000000;1.835052
9891.000000;1.833059
9890.000000;1.832432
9889.000000;1.833183
9888.000000;1.834163
9887.000000;1.834536
9886.000000;1.834465
9885.000000;1.833995
9884.000000;1.832407
9883.000000;1.829604
9882.000000;1.827090
9881.000000;1.826296
9880.000000;1.826589
9879.000000;1.826244
9878.000000;1.824997
9877.000000;1.824141
9876.000000;1.824137
9875.000000;1.823794
9874.000000;1.822211
9873.000000;1.819912
9872.000000;1.817502
9871.000000;1.814915
9870.000000;1.812837
9869.000000;1.813214
9868.000000;1.816883
9867.000000;1.821737
9866.000000;1.824711
9865.000000;1.824946
9864.000000;1.823545
9863.000000;1.821102
9862.000000;1.817610
9861.000000;1.814223
9860.000000;1.812728
9859.000000;1.812960
9858.000000;1.812435
9857.000000;1.809440
9856.000000;1.805400
9855.000000;1.803044
9854.000000;1.803194
9853.000000;1.804485
9852.000000;1.805479
9851.000000;1.805924
9850.000000;1.806080
9849.000000;1.805883
9848.000000;1.805236
9847.000000;1.804581
9846.000000;1.804488
9845.000000;1.804698
9844.000000;1.804138
9843.000000;1.802134
9842.000000;1.799395
9841.000000;1.797527
9840.000000;1.797567
9839.000000;1.799043
9838.000000;1.800348
9837.000000;1.799993
9836.000000;1.797720
9835.000000;1.794630
9834.000000;1.792213
9833.000000;1.790950
9832.000000;1.789740
9831.000000;1.787165
9830.000000;1.783495
9829.000000;1.780824
9828.000000;1.780714
9827.000000;1.782152
9826.000000;1.782604
9825.000000;1.781127
9824.000000;1.779596
9823.000000;1.780429
9822.000000;1.783760
9821.000000;1.787226
9820.000000;1.788292
9819.000000;1.786676
9818.000000;1.784378
9817.000000;1.783614
9816.000000;1.785093
9815.000000;1.787818
9814.000000;1.789853
9813.000000;1.789703
9812.000000;1.787597
9811.000000;1.785199
9810.000000;1.783786
9809.000000;1.782958
9808.000000;1.781432
9807.000000;1.778746
9806.000000;1.775443
9805.000000;1.771947
9804.000000;1.768086
9803.000000;1.763845
9802.000000;1.760017
9801.000000;1.757593
9800.000000;1.756924
9799.000000;1.758018
9798.000000;1.761002
9797.000000;1.765424
9796.000000;1.769480
9795.000000;1.771152
9794.000000;1.770228
9793.000000;1.768158
9792.000000;1.765925
9791.000000;1.763181
9790.000000;1.759818
9789.000000;1.757179
9788.000000;1.756719
9787.000000;1.758076
9786.000000;1.759342
9785.000000;1.759166
9784.000000;1.758133
9783.000000;1.757928
9782.000000;1.759286
9781.000000;1.760951
9780.000000;1.760648
9779.000000;1.757371
9778.000000;1.752847
9777.000000;1.749958
9776.000000;1.749537
9775.000000;1.749493
9774.000000;1.747465
9773.000000;1.743749
9772.000000;1.740814
9771.000000;1.740481
9770.000000;1.742464
9769.000000;1.745276
9768.000000;1.747717
9767.000000;1.749351
9766.000000;1.749942
9765.000000;1.749036
9764.000000;1.746452
9763.000000;1.742893
9762.000000;1.739783
9761.000000;1.738378
9760.000000;1.738701
9759.000000;1.739402
9758.000000;1.739038
9757.000000;1.737459
9756.000000;1.735645
9755.000000;1.734441
9754.000000;1.734059
9753.000000;1.734636
9752.000000;1.736445
9751.000000;1.739159
9750.000000;1.741389
9749.000000;1.741522
9748.000000;1.739103
9747.000000;1.735316
9746.000000;1.732176
9745.000000;1.731106
9744.000000;1.732082
9743.000000;1.734043
9742.000000;1.735965
9741.000000;1.737366
9740.000000;1.737753
9739.000000;1.736238
9738.000000;1.732463
9737.000000;1.727705
9736.000000;1.724163
