Criado como novo conjunto de dados;"1909daniel.spp","-4239342.4 Secs"
cm-1;Abs
10000.000000;1.755535
9999.000000;1.753064
9998.000000;1.750584
9997.000000;1.748638
9996.000000;1.747730
9995.000000;1.747966
9994.000000;1.748700
9993.000000;1.748815
9992.000000;1.747836
9991.000000;1.746183
9990.000000;1.744527
9989.000000;1.743146
9988.000000;1.742176
9987.000000;1.741955
9986.000000;1.742549
9985.000000;1.743251
9984.000000;1.743187
9983.000000;1.742245
9982.000000;1.740953
9981.000000;1.739545
9980.000000;1.737614
9979.000000;1.734798
9978.000000;1.731627
9977.000000;1.729569
9976.000000;1.730093
9975.000000;1.733364
9974.000000;1.737673
9973.000000;1.740498
9972.000000;1.740537
9971.000000;1.738658
9970.000000;1.736758
9969.000000;1.735981
9968.000000;1.736103
9967.000000;1.736117
9966.000000;1.735139
9965.000000;1.733181
9964.000000;1.731295
9963.000000;1.730629
9962.000000;1.731199
9961.000000;1.731929
9960.000000;1.731910
9959.000000;1.731160
9958.000000;1.730040
9957.000000;1.728578
9956.000000;1.726875
9955.000000;1.725599
9954.000000;1.725393
9953.000000;1.726134
9952.000000;1.727248
9951.000000;1.728299
9950.000000;1.728833
9949.000000;1.728211
9948.000000;1.726273
9947.000000;1.723714
9946.000000;1.721169
9945.000000;1.718539
9944.000000;1.715889
9943.000000;1.714329
9942.000000;1.714875
9941.000000;1.716734
9940.000000;1.717825
9939.000000;1.717084
9938.000000;1.715337
9937.000000;1.713878
9936.000000;1.713269
9935.000000;1.713614
9934.000000;1.714763
9933.000000;1.715778
9932.000000;1.715169
9931.000000;1.712372
9930.000000;1.708520
9929.000000;1.705410
9928.000000;1.704196
9927.000000;1.705080
9926.000000;1.707300
9925.000000;1.709154
9924.000000;1.708949
9923.000000;1.706422
9922.000000;1.702709
9921.000000;1.698962
9920.000000;1.695747
9919.000000;1.693737
9918.000000;1.693809
9917.000000;1.695851
9916.000000;1.698303
9915.000000;1.699716
9914.000000;1.700260
9913.000000;1.700944
9912.000000;1.701857
9911.000000;1.701944
9910.000000;1.700197
9909.000000;1.696593
9908.000000;1.692233
9907.000000;1.688947
9906.000000;1.688156
9905.000000;1.689460
9904.000000;1.690729
9903.000000;1.690319
9902.000000;1.688828
9901.000000;1.687957
9900.000000;1.688189
9899.000000;1.688451
9898.000000;1.687614
9897.000000;1.685502
9896.000000;1.682700
9895.000000;1.680255
9894.000000;1.679376
9893.000000;1.680516
9892.000000;1.682604
9891.000000;1.683784
9890.000000;1.683159
9889.000000;1.681457
9888.000000;1.680007
9887.000000;1.679483
9886.000000;1.679496
9885.000000;1.679036
9884.000000;1.677495
9883.000000;1.675537
9882.000000;1.674545
9881.000000;1.674860
9880.000000;1.675173
9879.000000;1.674278
9878.000000;1.672770
9877.000000;1.672070
9876.000000;1.672260
9875.000000;1.671992
9874.000000;1.670364
9873.000000;1.667872
9872.000000;1.665484
9871.000000;1.663850
9870.000000;1.663496
9869.000000;1.664686
9868.000000;1.666728
9867.000000;1.668268
9866.000000;1.668550
9865.000000;1.667833
9864.000000;1.666660
9863.000000;1.665473
9862.000000;1.664801
9861.000000;1.664836
9860.000000;1.664713
9859.000000;1.663274
9858.000000;1.660855
9857.000000;1.659315
9856.000000;1.659768
9855.000000;1.661078
9854.000000;1.661132
9853.000000;1.659069
9852.000000;1.655758
9851.000000;1.652619
9850.000000;1.650586
9849.000000;1.649849
9848.000000;1.650033
9847.000000;1.650734
9846.000000;1.652035
9845.000000;1.654158
9844.000000;1.656470
9843.000000;1.657501
9842.000000;1.656349
9841.000000;1.653529
9840.000000;1.650145
9839.000000;1.646982
9838.000000;1.644674
9837.000000;1.643728
9836.000000;1.643718
9835.000000;1.643272
9834.000000;1.641707
9833.000000;1.640140
9832.000000;1.640014
9831.000000;1.640977
9830.000000;1.641415
9829.000000;1.640887
9828.000000;1.640674
9827.000000;1.641665
9826.000000;1.642884
9825.000000;1.642775
9824.000000;1.641240
9823.000000;1.639521
9822.000000;1.638355
9821.000000;1.637217
9820.000000;1.635477
9819.000000;1.633573
9818.000000;1.632417
9817.000000;1.631985
9816.000000;1.631200
9815.000000;1.629300
9814.000000;1.626864
9813.000000;1.625104
9812.000000;1.624571
9811.000000;1.625014
9810.000000;1.626192
9809.000000;1.628023
9808.000000;1.629918
9807.000000;1.630888
9806.000000;1.630651
9805.000000;1.629881
9804.000000;1.628972
9803.000000;1.627396
9802.000000;1.624910
9801.000000;1.622572
9800.000000;1.621541
9799.000000;1.621297
9798.000000;1.620101
9797.000000;1.617254
9796.000000;1.614104
9795.000000;1.612561
9794.000000;1.613219
9793.000000;1.615044
9792.000000;1.616349
9791.000000;1.615838
9790.000000;1.613325
9789.000000;1.609932
9788.000000;1.607367
9787.000000;1.606649
9786.000000;1.607466
9785.000000;1.608747
9784.000000;1.609652
9783.000000;1.610006
9782.000000;1.610091
9781.000000;1.610284
9780.000000;1.610710
9779.000000;1.611027
9778.000000;1.610696
9777.000000;1.609669
9776.000000;1.608638
9775.000000;1.608246
9774.000000;1.608204
9773.000000;1.607591
9772.000000;1.606043
9771.000000;1.604267
9770.000000;1.603201
9769.000000;1.602962
9768.000000;1.602852
9767.000000;1.602187
9766.000000;1.600830
9765.000000;1.599062
9764.000000;1.597335
9763.000000;1.596145
9762.000000;1.595721
9761.000000;1.595646
9760.000000;1.595111
9759.000000;1.593788
9758.000000;1.592234
9757.000000;1.591223
9756.000000;1.590891
9755.000000;1.590798
9754.000000;1.590553
9753.000000;1.590088
9752.000000;1.589538
9751.000000;1.589241
9750.000000;1.589638
9749.000000;1.590641
9748.000000;1.591216
9747.000000;1.590281
9746.000000;1.588113
9745.000000;1.586094
9744.000000;1.584938
9743.000000;1.583935
9742.000000;1.582283
9741.000000;1.580528
9740.000000;1.580064
9739.000000;1.581513
9738.000000;1.583962
9737.000000;1.585516
9736.000000;1.584452
9735.000000;1.580476
9734.000000;1.575403
9733.000000;1.572149
9732.000000;1.572332
9731.000000;1.574777
9730.000000;1.576703
9729.000000;1.576462
9728.000000;1.574797
9727.000000;1.573542
9726.000000;1.573710
9725.000000;1.574816
9724.000000;1.575434
9723.000000;1.574278
9722.000000;1.571243
9721.000000;1.567567
9720.000000;1.564715
9719.000000;1.563260
9718.000000;1.563001
9717.000000;1.563742
