Criado como novo conjunto de dados;"e2410_daniel_v2.spp","65345.2 Secs"
cm-1;Abs
10000.000000;1.232392
9999.000000;1.231193
9998.000000;1.229973
9997.000000;1.228807
9996.000000;1.227422
9995.000000;1.226072
9994.000000;1.225497
9993.000000;1.225723
9992.000000;1.226151
9991.000000;1.226203
9990.000000;1.225746
9989.000000;1.224899
9988.000000;1.223927
9987.000000;1.223193
9986.000000;1.222753
9985.000000;1.222044
9984.000000;1.220474
9983.000000;1.218354
9982.000000;1.216761
9981.000000;1.216445
9980.000000;1.217228
9979.000000;1.218411
9978.000000;1.219320
9977.000000;1.219456
9976.000000;1.218678
9975.000000;1.217409
9974.000000;1.216299
9973.000000;1.215559
9972.000000;1.214971
9971.000000;1.214525
9970.000000;1.214554
9969.000000;1.215081
9968.000000;1.215535
9967.000000;1.215344
9966.000000;1.214483
9965.000000;1.213274
9964.000000;1.212022
9963.000000;1.211029
9962.000000;1.210560
9961.000000;1.210510
9960.000000;1.210402
9959.000000;1.209941
9958.000000;1.209325
9957.000000;1.208827
9956.000000;1.208381
9955.000000;1.207829
9954.000000;1.207290
9953.000000;1.206988
9952.000000;1.206852
9951.000000;1.206519
9950.000000;1.205653
9949.000000;1.204187
9948.000000;1.202386
9947.000000;1.200778
9946.000000;1.199823
9945.000000;1.199523
9944.000000;1.199472
9943.000000;1.199372
9942.000000;1.199348
9941.000000;1.199665
9940.000000;1.200317
9939.000000;1.200987
9938.000000;1.201277
9937.000000;1.200934
9936.000000;1.200033
9935.000000;1.198987
9934.000000;1.198210
9933.000000;1.197706
9932.000000;1.197140
9931.000000;1.196315
9930.000000;1.195348
9929.000000;1.194362
9928.000000;1.193296
9927.000000;1.192150
9926.000000;1.191187
9925.000000;1.190732
9924.000000;1.190869
9923.000000;1.191406
9922.000000;1.191967
9921.000000;1.192106
9920.000000;1.191568
9919.000000;1.190580
9918.000000;1.189673
9917.000000;1.189090
9916.000000;1.188569
9915.000000;1.187799
9914.000000;1.186907
9913.000000;1.186322
9912.000000;1.186283
9911.000000;1.186583
9910.000000;1.186733
9909.000000;1.186307
9908.000000;1.185246
9907.000000;1.183914
9906.000000;1.182765
9905.000000;1.181949
9904.000000;1.181323
9903.000000;1.180784
9902.000000;1.180360
9901.000000;1.179985
9900.000000;1.179445
9899.000000;1.178672
9898.000000;1.177870
9897.000000;1.177168
9896.000000;1.176296
9895.000000;1.174875
9894.000000;1.173030
9893.000000;1.171473
9892.000000;1.170878
9891.000000;1.171221
9890.000000;1.171807
9889.000000;1.171964
9888.000000;1.171660
9887.000000;1.171363
9886.000000;1.171386
9885.000000;1.171547
9884.000000;1.171448
9883.000000;1.170876
9882.000000;1.169852
9881.000000;1.168552
9880.000000;1.167358
9879.000000;1.166808
9878.000000;1.167187
9877.000000;1.168216
9876.000000;1.169274
9875.000000;1.169875
9874.000000;1.169835
9873.000000;1.169179
9872.000000;1.168146
9871.000000;1.167152
9870.000000;1.166474
9869.000000;1.165995
9868.000000;1.165455
9867.000000;1.164848
9866.000000;1.164306
9865.000000;1.163741
9864.000000;1.162946
9863.000000;1.162020
9862.000000;1.161320
9861.000000;1.160924
9860.000000;1.160441
9859.000000;1.159503
9858.000000;1.158242
9857.000000;1.157156
9856.000000;1.156588
9855.000000;1.156410
9854.000000;1.156160
9853.000000;1.155504
9852.000000;1.154603
9851.000000;1.153939
9850.000000;1.153691
9849.000000;1.153469
9848.000000;1.152851
9847.000000;1.152026
9846.000000;1.151596
9845.000000;1.151817
9844.000000;1.152338
9843.000000;1.152630
9842.000000;1.152416
9841.000000;1.151696
9840.000000;1.150710
9839.000000;1.149913
9838.000000;1.149672
9837.000000;1.149828
9836.000000;1.149769
9835.000000;1.149060
9834.000000;1.147863
9833.000000;1.146680
9832.000000;1.145876
9831.000000;1.145510
9830.000000;1.145421
9829.000000;1.145326
9828.000000;1.144967
9827.000000;1.144272
9826.000000;1.143374
9825.000000;1.142473
9824.000000;1.141728
9823.000000;1.141205
9822.000000;1.140856
9821.000000;1.140585
9820.000000;1.140401
9819.000000;1.140384
9818.000000;1.140366
9817.000000;1.139867
9816.000000;1.138631
9815.000000;1.137104
9814.000000;1.136047
9813.000000;1.135701
9812.000000;1.135662
9811.000000;1.135527
9810.000000;1.135317
9809.000000;1.135194
9808.000000;1.135075
9807.000000;1.134753
9806.000000;1.134214
9805.000000;1.133625
9804.000000;1.133088
9803.000000;1.132548
9802.000000;1.131902
9801.000000;1.131134
9800.000000;1.130409
9799.000000;1.130012
9798.000000;1.130088
9797.000000;1.130393
9796.000000;1.130400
9795.000000;1.129710
9794.000000;1.128328
9793.000000;1.126618
9792.000000;1.125109
9791.000000;1.124283
9790.000000;1.124294
9789.000000;1.124801
9788.000000;1.125176
9787.000000;1.125000
9786.000000;1.124341
9785.000000;1.123570
9784.000000;1.122954
9783.000000;1.122420
9782.000000;1.121682
9781.000000;1.120616
9780.000000;1.119535
9779.000000;1.118967
9778.000000;1.119115
9777.000000;1.119619
9776.000000;1.119913
9775.000000;1.119683
9774.000000;1.118925
9773.000000;1.117798
9772.000000;1.116629
9771.000000;1.115864
9770.000000;1.115719
9769.000000;1.115936
9768.000000;1.116077
9767.000000;1.115972
9766.000000;1.115702
9765.000000;1.115317
9764.000000;1.114806
9763.000000;1.114229
9762.000000;1.113601
9761.000000;1.112750
9760.000000;1.111598
9759.000000;1.110492
9758.000000;1.109916
9757.000000;1.109859
9756.000000;1.109773
9755.000000;1.109220
9754.000000;1.108272
9753.000000;1.107245
9752.000000;1.106392
9751.000000;1.105940
9750.000000;1.106113
9749.000000;1.106836
9748.000000;1.107579
9747.000000;1.107721
9746.000000;1.107067
9745.000000;1.105926
9744.000000;1.104761
9743.000000;1.103855
9742.000000;1.103241
9741.000000;1.102798
9740.000000;1.102382
9739.000000;1.101880
9738.000000;1.101224
9737.000000;1.100464
9736.000000;1.099823
9735.000000;1.099506
9734.000000;1.099384
9733.000000;1.099034
9732.000000;1.098228
9731.000000;1.097221
9730.000000;1.096396
9729.000000;1.095808
9728.000000;1.095287
9727.000000;1.094829
9726.000000;1.094593
9725.000000;1.094581
9724.000000;1.094644
9723.000000;1.094761
9722.000000;1.095035
9721.000000;1.095324
9720.000000;1.095174
9719.000000;1.094247
9718.000000;1.092739
9717.000000;1.091275
9716.000000;1.090412
9715.000000;1.090206
9714.000000;1.090192
9713.000000;1.089867
9712.000000;1.089270
9711.000000;1.088956
9710.000000;1.089269
9709.000000;1.089820
9708.000000;1.089897
9707.000000;1.089268
9706.000000;1.088311
9705.000000;1.087430
9704.000000;1.086657
9703.000000;1.085840
9702.000000;1.084962
9701.000000;1.084180
9700.000000;1.083667
9699.000000;1.083436
9698.000000;1.083223
9697.000000;1.082676
9696.000000;1.081797
9695.000000;1.081040
9694.000000;1.080775
9693.000000;1.080805
9692.000000;1.080670
9691.000000;1.080270
9690.000000;1.079852
9689.000000;1.079516
9688.000000;1.079152
9687.000000;1.078842
9686.000000;1.078820
9685.000000;1.078925
9684.000000;1.078507
9683.000000;1.077139
9682.000000;1.075205
9681.000000;1.073596
9680.000000;1.072985
9679.000000;1.073416
9678.000000;1.074324
9677.000000;1.074850
9676.000000;1.074463
9675.000000;1.073421
9674.000000;1.072426
9673.000000;1.071757
9672.000000;1.071070
9671.000000;1.070127
9670.000000;1.069302
9669.000000;1.069045
9668.000000;1.069138
9667.000000;1.068918
9666.000000;1.068154
9665.000000;1.067296
9664.000000;1.066846
9663.000000;1.066807
9662.000000;1.066841
9661.000000;1.066703
9660.000000;1.066373
9659.000000;1.065927
9658.000000;1.065465
9657.000000;1.065091
9656.000000;1.064830
9655.000000;1.064577
9654.000000;1.064216
9653.000000;1.063797
9652.000000;1.063476
9651.000000;1.063265
9650.000000;1.062946
9649.000000;1.062330
9648.000000;1.061545
9647.000000;1.060912
9646.000000;1.060545
9645.000000;1.060223
9644.000000;1.059746
9643.000000;1.059270
9642.000000;1.059128
9641.000000;1.059320
9640.000000;1.059345
9639.000000;1.058631
9638.000000;1.057108
9637.000000;1.055336
9636.000000;1.054037
9635.000000;1.053517
9634.000000;1.053510
9633.000000;1.053574
9632.000000;1.053521
9631.000000;1.053424
9630.000000;1.053290
9629.000000;1.052957
9628.000000;1.052339
9627.000000;1.051572
9626.000000;1.050867
9625.000000;1.050347
9624.000000;1.050086
9623.000000;1.050083
9622.000000;1.050088
9621.000000;1.049667
9620.000000;1.048681
9619.000000;1.047604
9618.000000;1.047107
9617.000000;1.047321
9616.000000;1.047690
9615.000000;1.047562
9614.000000;1.046795
9613.000000;1.045754
9612.000000;1.044852
9611.000000;1.044236
9610.000000;1.043852
9609.000000;1.043658
9608.000000;1.043631
9607.000000;1.043630
9606.000000;1.043404
9605.000000;1.042856
9604.000000;1.042188
9603.000000;1.041654
9602.000000;1.041286
9601.000000;1.041024
9600.000000;1.040974
9599.000000;1.041199
9598.000000;1.041330
9597.000000;1.040784
9596.000000;1.039520
9595.000000;1.038217
9594.000000;1.037543
9593.000000;1.037480
9592.000000;1.037538
9591.000000;1.037366
9590.000000;1.036914
9589.000000;1.036210
9588.000000;1.035277
9587.000000;1.034215
9586.000000;1.033144
9585.000000;1.032154
9584.000000;1.031375
9583.000000;1.030971
9582.000000;1.030914
9581.000000;1.030929
9580.000000;1.030778
9579.000000;1.030463
9578.000000;1.030067
9577.000000;1.029620
9576.000000;1.029239
9575.000000;1.029091
9574.000000;1.029019
9573.000000;1.028490
9572.000000;1.027257
9571.000000;1.025889
9570.000000;1.025258
9569.000000;1.025599
9568.000000;1.026356
9567.000000;1.026838
9566.000000;1.026768
9565.000000;1.026265
9564.000000;1.025630
9563.000000;1.025164
9562.000000;1.024911
9561.000000;1.024552
9560.000000;1.023759
9559.000000;1.022667
9558.000000;1.021804
9557.000000;1.021556
9556.000000;1.021847
9555.000000;1.022272
9554.000000;1.022358
9553.000000;1.021774
9552.000000;1.020556
9551.000000;1.019162
9550.000000;1.018175
9549.000000;1.017903
9548.000000;1.018298
9547.000000;1.019087
9546.000000;1.019847
9545.000000;1.020135
9544.000000;1.019815
9543.000000;1.019177
9542.000000;1.018558
9541.000000;1.017936
9540.000000;1.017108
9539.000000;1.016119
9538.000000;1.015208
9537.000000;1.014421
9536.000000;1.013601
9535.000000;1.012773
9534.000000;1.012200
9533.000000;1.011989
9532.000000;1.011877
9531.000000;1.011523
9530.000000;1.010870
9529.000000;1.010134
9528.000000;1.009571
9527.000000;1.009303
9526.000000;1.009258
9525.000000;1.009217
9524.000000;1.008977
9523.000000;1.008498
9522.000000;1.007863
9521.000000;1.007154
9520.000000;1.006438
9519.000000;1.005819
9518.000000;1.005382
9517.000000;1.005126
9516.000000;1.005006
9515.000000;1.004984
9514.000000;1.004996
9513.000000;1.004979
9512.000000;1.004944
9511.000000;1.004899
9510.000000;1.004679
9509.000000;1.004078
9508.000000;1.003248
9507.000000;1.002637
9506.000000;1.002372
9505.000000;1.001996
9504.000000;1.001119
9503.000000;1.000050
9502.000000;0.999412
9501.000000;0.999335
9500.000000;0.999404
9499.000000;0.999325
9498.000000;0.999196
9497.000000;0.999107
9496.000000;0.998883
9495.000000;0.998374
9494.000000;0.997721
9493.000000;0.997213
9492.000000;0.997017
9491.000000;0.997069
9490.000000;0.997078
9489.000000;0.996651
9488.000000;0.995647
9487.000000;0.994437
9486.000000;0.993639
9485.000000;0.993563
9484.000000;0.994014
9483.000000;0.994547
9482.000000;0.994698
9481.000000;0.994097
