Criado como novo conjunto de dados;"e2410_daniel_v2.spp","43024.1 Secs"
cm-1;Abs
10000.000000;0.583653
9999.000000;0.583749
9998.000000;0.583843
9997.000000;0.583941
9996.000000;0.584031
9995.000000;0.584136
9994.000000;0.584200
9993.000000;0.584138
9992.000000;0.583930
9991.000000;0.583384
9990.000000;0.582583
9989.000000;0.581837
9988.000000;0.581309
9987.000000;0.580881
9986.000000;0.580414
9985.000000;0.579857
9984.000000;0.579148
9983.000000;0.578289
9982.000000;0.577491
9981.000000;0.576966
9980.000000;0.576609
9979.000000;0.576128
9978.000000;0.575452
9977.000000;0.574754
9976.000000;0.574126
9975.000000;0.573514
9974.000000;0.572937
9973.000000;0.572499
9972.000000;0.572189
9971.000000;0.571914
9970.000000;0.571707
9969.000000;0.571661
9968.000000;0.571668
9967.000000;0.571473
9966.000000;0.570974
9965.000000;0.570254
9964.000000;0.569354
9963.000000;0.568263
9962.000000;0.567115
9961.000000;0.566152
9960.000000;0.565474
9959.000000;0.565012
9958.000000;0.564702
9957.000000;0.564491
9956.000000;0.564230
9955.000000;0.563807
9954.000000;0.563330
9953.000000;0.562973
9952.000000;0.562672
9951.000000;0.562248
9950.000000;0.561745
9949.000000;0.561358
9948.000000;0.561061
9947.000000;0.560574
9946.000000;0.559763
9945.000000;0.558813
9944.000000;0.557975
9943.000000;0.557354
9942.000000;0.556950
9941.000000;0.556701
9940.000000;0.556434
9939.000000;0.555991
9938.000000;0.555422
9937.000000;0.554907
9936.000000;0.554470
9935.000000;0.553985
9934.000000;0.553434
9933.000000;0.552944
9932.000000;0.552536
9931.000000;0.552062
9930.000000;0.551445
9929.000000;0.550794
9928.000000;0.550213
9927.000000;0.549667
9926.000000;0.549104
9925.000000;0.548573
9924.000000;0.548151
9923.000000;0.547839
9922.000000;0.547565
9921.000000;0.547242
9920.000000;0.546826
9919.000000;0.546379
9918.000000;0.546048
9917.000000;0.545874
9916.000000;0.545679
9915.000000;0.545232
9914.000000;0.544504
9913.000000;0.543670
9912.000000;0.542932
9911.000000;0.542405
9910.000000;0.542077
9909.000000;0.541784
9908.000000;0.541325
9907.000000;0.540699
9906.000000;0.540117
9905.000000;0.539671
9904.000000;0.539172
9903.000000;0.538466
9902.000000;0.537734
9901.000000;0.537248
9900.000000;0.536945
9899.000000;0.536531
9898.000000;0.535920
9897.000000;0.535311
9896.000000;0.534844
9895.000000;0.534409
9894.000000;0.533833
9893.000000;0.533089
9892.000000;0.532305
9891.000000;0.531684
9890.000000;0.531383
9889.000000;0.531311
9888.000000;0.531112
9887.000000;0.530504
9886.000000;0.529614
9885.000000;0.528824
9884.000000;0.528349
