Criado como novo conjunto de dados;"e2410_daniel_v2.spp","106567.6 Secs"
cm-1;Abs
10000.000000;0.145355
9999.000000;0.146026
9998.000000;0.146805
9997.000000;0.147701
9996.000000;0.148637
9995.000000;0.149496
9994.000000;0.150201
9993.000000;0.150751
9992.000000;0.151196
9991.000000;0.151633
9990.000000;0.152168
9989.000000;0.152834
9988.000000;0.153534
9987.000000;0.154131
9986.000000;0.154591
9985.000000;0.155032
9984.000000;0.155621
9983.000000;0.156433
9982.000000;0.157377
9981.000000;0.158246
9980.000000;0.158881
9979.000000;0.159328
9978.000000;0.159820
9977.000000;0.160540
9976.000000;0.161429
9975.000000;0.162249
9974.000000;0.162860
9973.000000;0.163352
9972.000000;0.163919
9971.000000;0.164665
9970.000000;0.165563
9969.000000;0.166530
9968.000000;0.167477
9967.000000;0.168322
9966.000000;0.169035
9965.000000;0.169668
9964.000000;0.170292
9963.000000;0.170934
9962.000000;0.171613
9961.000000;0.172382
9960.000000;0.173260
9959.000000;0.174112
9958.000000;0.174720
9957.000000;0.175013
9956.000000;0.175166
9955.000000;0.175431
9954.000000;0.175910
9953.000000;0.176560
9952.000000;0.177323
9951.000000;0.178176
9950.000000;0.179047
9949.000000;0.179792
9948.000000;0.180305
9947.000000;0.180636
9946.000000;0.180983
9945.000000;0.181552
9944.000000;0.182406
9943.000000;0.183414
9942.000000;0.184367
9941.000000;0.185153
9940.000000;0.185828
9939.000000;0.186514
9938.000000;0.187268
9937.000000;0.188060
9936.000000;0.188846
9935.000000;0.189612
9934.000000;0.190358
9933.000000;0.191067
9932.000000;0.191713
9931.000000;0.192305
9930.000000;0.192934
9929.000000;0.193737
9928.000000;0.194773
9927.000000;0.195921
9926.000000;0.196955
9925.000000;0.197748
9924.000000;0.198360
9923.000000;0.198930
9922.000000;0.199563
9921.000000;0.200327
9920.000000;0.201240
9919.000000;0.202195
9918.000000;0.203000
9917.000000;0.203575
9916.000000;0.204044
9915.000000;0.204557
9914.000000;0.205122
9913.000000;0.205720
9912.000000;0.206447
9911.000000;0.207380
9910.000000;0.208386
9909.000000;0.209270
9908.000000;0.210072
9907.000000;0.210991
9906.000000;0.212007
9905.000000;0.212842
9904.000000;0.213336
9903.000000;0.213678
9902.000000;0.214147
9901.000000;0.214813
9900.000000;0.215608
9899.000000;0.216515
9898.000000;0.217508
9897.000000;0.218437
9896.000000;0.219128
9895.000000;0.219571
9894.000000;0.219885
9893.000000;0.220174
9892.000000;0.220542
9891.000000;0.221144
9890.000000;0.222079
9889.000000;0.223251
9888.000000;0.224469
9887.000000;0.225616
9886.000000;0.226618
9885.000000;0.227329
9884.000000;0.227672
9883.000000;0.227875
9882.000000;0.228372
9881.000000;0.229378
9880.000000;0.230692
9879.000000;0.231945
9878.000000;0.232931
9877.000000;0.233655
9876.000000;0.234209
9875.000000;0.234732
9874.000000;0.235392
9873.000000;0.236279
9872.000000;0.237298
9871.000000;0.238250
9870.000000;0.239025
9869.000000;0.239687
9868.000000;0.240370
9867.000000;0.241126
9866.000000;0.241900
9865.000000;0.242626
9864.000000;0.243336
9863.000000;0.244154
9862.000000;0.245194
9861.000000;0.246433
9860.000000;0.247705
9859.000000;0.248801
9858.000000;0.249596
9857.000000;0.250116
9856.000000;0.250512
9855.000000;0.250962
9854.000000;0.251550
9853.000000;0.252241
9852.000000;0.252962
9851.000000;0.253694
9850.000000;0.254506
9849.000000;0.255489
9848.000000;0.256672
9847.000000;0.257957
9846.000000;0.259163
9845.000000;0.260182
9844.000000;0.261087
9843.000000;0.262038
9842.000000;0.263086
9841.000000;0.264113
9840.000000;0.264986
9839.000000;0.265691
9838.000000;0.266283
9837.000000;0.266786
9836.000000;0.267228
9835.000000;0.267718
9834.000000;0.268406
9833.000000;0.269344
9832.000000;0.270447
9831.000000;0.271585
9830.000000;0.272684
9829.000000;0.273722
9828.000000;0.274672
9827.000000;0.275480
9826.000000;0.276132
9825.000000;0.276730
9824.000000;0.277456
9823.000000;0.278405
9822.000000;0.279451
9821.000000;0.280334
9820.000000;0.280912
9819.000000;0.281295
9818.000000;0.281751
9817.000000;0.282516
9816.000000;0.283672
9815.000000;0.285131
9814.000000;0.286697
9813.000000;0.288170
9812.000000;0.289413
9811.000000;0.290335
9810.000000;0.290908
9809.000000;0.291277
9808.000000;0.291730
9807.000000;0.292420
9806.000000;0.293184
9805.000000;0.293823
9804.000000;0.294481
9803.000000;0.295502
9802.000000;0.296900
9801.000000;0.298276
9800.000000;0.299358
9799.000000;0.300305
9798.000000;0.301322
9797.000000;0.302257
9796.000000;0.302869
9795.000000;0.303288
9794.000000;0.303897
9793.000000;0.304821
9792.000000;0.305856
9791.000000;0.306842
9790.000000;0.307861
9789.000000;0.309013
9788.000000;0.310219
9787.000000;0.311288
9786.000000;0.312059
9785.000000;0.312502
9784.000000;0.312836
9783.000000;0.313465
9782.000000;0.314596
9781.000000;0.315961
9780.000000;0.317133
9779.000000;0.318081
9778.000000;0.319139
9777.000000;0.320427
9776.000000;0.321610
9775.000000;0.322354
9774.000000;0.322768
9773.000000;0.323218
9772.000000;0.323846
9771.000000;0.324497
9770.000000;0.325050
9769.000000;0.325627
9768.000000;0.326464
9767.000000;0.327655
9766.000000;0.329061
9765.000000;0.330444
9764.000000;0.331666
9763.000000;0.332735
9762.000000;0.333677
9761.000000;0.334487
9760.000000;0.335258
9759.000000;0.336195
9758.000000;0.337359
9757.000000;0.338511
9756.000000;0.339402
9755.000000;0.340123
9754.000000;0.340933
9753.000000;0.341830
9752.000000;0.342582
9751.000000;0.343177
9750.000000;0.343913
9749.000000;0.344951
9748.000000;0.346062
9747.000000;0.346954
9746.000000;0.347635
9745.000000;0.348322
9744.000000;0.349183
9743.000000;0.350288
9742.000000;0.351607
9741.000000;0.352910
9740.000000;0.353889
9739.000000;0.354554
9738.000000;0.355337
