Criado como novo conjunto de dados;"e2410_daniel_v2.spp","105847.6 Secs"
cm-1;Abs
10000.000000;0.145451
9999.000000;0.146266
9998.000000;0.147113
9997.000000;0.147855
9996.000000;0.148593
9995.000000;0.149451
9994.000000;0.150338
9993.000000;0.151013
9992.000000;0.151334
9991.000000;0.151388
9990.000000;0.151410
9989.000000;0.151634
9988.000000;0.152183
9987.000000;0.153035
9986.000000;0.154066
9985.000000;0.155144
9984.000000;0.156171
9983.000000;0.157068
9982.000000;0.157785
9981.000000;0.158373
9980.000000;0.158988
9979.000000;0.159761
9978.000000;0.160660
9977.000000;0.161496
9976.000000;0.162060
9975.000000;0.162286
9974.000000;0.162329
9973.000000;0.162508
9972.000000;0.163099
9971.000000;0.164108
9970.000000;0.165270
9969.000000;0.166298
9968.000000;0.167113
9967.000000;0.167788
9966.000000;0.168372
9965.000000;0.168864
9964.000000;0.169330
9963.000000;0.169903
9962.000000;0.170600
9961.000000;0.171267
9960.000000;0.171760
9959.000000;0.172170
9958.000000;0.172763
9957.000000;0.173688
9956.000000;0.174791
9955.000000;0.175773
9954.000000;0.176497
9953.000000;0.177101
9952.000000;0.177787
9951.000000;0.178587
9950.000000;0.179392
9949.000000;0.180152
9948.000000;0.180919
9947.000000;0.181695
9946.000000;0.182362
9945.000000;0.182870
9944.000000;0.183373
9943.000000;0.184069
9942.000000;0.184938
9941.000000;0.185786
9940.000000;0.186511
9939.000000;0.187210
9938.000000;0.187980
9937.000000;0.188739
9936.000000;0.189337
9935.000000;0.189768
9934.000000;0.190191
9933.000000;0.190772
9932.000000;0.191559
9931.000000;0.192496
9930.000000;0.193475
9929.000000;0.194364
9928.000000;0.195045
9927.000000;0.195504
9926.000000;0.195901
9925.000000;0.196489
9924.000000;0.197404
9923.000000;0.198529
9922.000000;0.199613
9921.000000;0.200544
9920.000000;0.201436
9919.000000;0.202426
9918.000000;0.203454
9917.000000;0.204334
9916.000000;0.204994
9915.000000;0.205531
9914.000000;0.206052
9913.000000;0.206566
9912.000000;0.207090
9911.000000;0.207745
9910.000000;0.208652
9909.000000;0.209757
9908.000000;0.210827
9907.000000;0.211663
9906.000000;0.212281
9905.000000;0.212889
9904.000000;0.213649
9903.000000;0.214500
9902.000000;0.215232
9901.000000;0.215762
9900.000000;0.216276
9899.000000;0.217033
9898.000000;0.218036
9897.000000;0.218986
9896.000000;0.219592
9895.000000;0.219893
9894.000000;0.220214
9893.000000;0.220858
9892.000000;0.221837
9891.000000;0.222912
9890.000000;0.223855
9889.000000;0.224669
9888.000000;0.225555
9887.000000;0.226637
9886.000000;0.227791
9885.000000;0.228771
9884.000000;0.229495
9883.000000;0.230124
9882.000000;0.230843
9881.000000;0.231646
9880.000000;0.232388
9879.000000;0.232976
9878.000000;0.233474
9877.000000;0.234028
9876.000000;0.234750
9875.000000;0.235666
9874.000000;0.236721
9873.000000;0.237836
9872.000000;0.238955
9871.000000;0.240046
9870.000000;0.241061
9869.000000;0.241929
9868.000000;0.242615
9867.000000;0.243186
9866.000000;0.243791
9865.000000;0.244555
9864.000000;0.245481
9863.000000;0.246438
9862.000000;0.247265
9861.000000;0.247914
9860.000000;0.248479
9859.000000;0.249087
9858.000000;0.249759
9857.000000;0.250421
9856.000000;0.251031
9855.000000;0.251670
9854.000000;0.252482
9853.000000;0.253537
9852.000000;0.254731
9851.000000;0.255821
9850.000000;0.256601
9849.000000;0.257110
9848.000000;0.257640
9847.000000;0.258474
9846.000000;0.259611
9845.000000;0.260790
9844.000000;0.261796
9843.000000;0.262671
9842.000000;0.263600
9841.000000;0.264635
9840.000000;0.265606
9839.000000;0.266321
9838.000000;0.266806
9837.000000;0.267306
9836.000000;0.268038
9835.000000;0.268939
9834.000000;0.269752
9833.000000;0.270346
9832.000000;0.270886
9831.000000;0.271635
9830.000000;0.272658
9829.000000;0.273812
9828.000000;0.274965
9827.000000;0.276092
9826.000000;0.277188
9825.000000;0.278210
9824.000000;0.279140
9823.000000;0.280001
9822.000000;0.280791
9821.000000;0.281510
9820.000000;0.282254
9819.000000;0.283168
9818.000000;0.284230
9817.000000;0.285235
9816.000000;0.286065
9815.000000;0.286861
9814.000000;0.287803
9813.000000;0.288846
9812.000000;0.289813
9811.000000;0.290669
9810.000000;0.291533
9809.000000;0.292432
9808.000000;0.293257
9807.000000;0.293969
9806.000000;0.294676
9805.000000;0.295448
9804.000000;0.296194
9803.000000;0.296820
9802.000000;0.297415
9801.000000;0.298170
9800.000000;0.299159
9799.000000;0.300291
9798.000000;0.301419
9797.000000;0.302429
9796.000000;0.303267
9795.000000;0.303987
9794.000000;0.304754
9793.000000;0.305729
9792.000000;0.306914
9791.000000;0.308158
9790.000000;0.309296
9789.000000;0.310242
9788.000000;0.310973
9787.000000;0.311544
9786.000000;0.312123
9785.000000;0.312898
9784.000000;0.313883
9783.000000;0.314883
9782.000000;0.315754
9781.000000;0.316618
9780.000000;0.317752
9779.000000;0.319256
9778.000000;0.320932
9777.000000;0.322453
9776.000000;0.323575
9775.000000;0.324195
9774.000000;0.324357
9773.000000;0.324288
9772.000000;0.324337
9771.000000;0.324762
9770.000000;0.325564
9769.000000;0.326573
9768.000000;0.327660
9767.000000;0.328825
9766.000000;0.330103
9765.000000;0.331444
9764.000000;0.332731
9763.000000;0.333857
9762.000000;0.334801
9761.000000;0.335630
9760.000000;0.336455
9759.000000;0.337364
9758.000000;0.338396
9757.000000;0.339545
9756.000000;0.340753
9755.000000;0.341891
9754.000000;0.342834
9753.000000;0.343594
9752.000000;0.344341
9751.000000;0.345247
9750.000000;0.346334
9749.000000;0.347505
9748.000000;0.348693
9747.000000;0.349877
9746.000000;0.351003
9745.000000;0.351970
9744.000000;0.352751
9743.000000;0.353452
9742.000000;0.354204
9741.000000;0.355018
9740.000000;0.355778
9739.000000;0.356370
9738.000000;0.356812
9737.000000;0.357271
9736.000000;0.357982
9735.000000;0.359082
9734.000000;0.360511
9733.000000;0.362050
9732.000000;0.363494
9731.000000;0.364771
9730.000000;0.365917
9729.000000;0.366956
9728.000000;0.367871
9727.000000;0.368660
9726.000000;0.369375
9725.000000;0.370118
9724.000000;0.371019
9723.000000;0.372212
9722.000000;0.373745
9721.000000;0.375420
9720.000000;0.376792
9719.000000;0.377464
9718.000000;0.377467
9717.000000;0.377276
9716.000000;0.377385
9715.000000;0.377910
9714.000000;0.378678
9713.000000;0.379601
9712.000000;0.380795
9711.000000;0.382319
9710.000000;0.383956
9709.000000;0.385355
9708.000000;0.386369
9707.000000;0.387157
9706.000000;0.387996
9705.000000;0.389042
9704.000000;0.390246
9703.000000;0.391434
9702.000000;0.392446
9701.000000;0.393264
9700.000000;0.394042
9699.000000;0.395028
9698.000000;0.396409
9697.000000;0.398150
9696.000000;0.399901
9695.000000;0.401155
9694.000000;0.401629
9693.000000;0.401532
9692.000000;0.401401
9691.000000;0.401678
9690.000000;0.402494
9689.000000;0.403771
9688.000000;0.405335
9687.000000;0.406906
9686.000000;0.408157
9685.000000;0.408941
9684.000000;0.409439
9683.000000;0.410042
9682.000000;0.411069
9681.000000;0.412561
9680.000000;0.414217
9679.000000;0.415582
9678.000000;0.416445
9677.000000;0.417047
9676.000000;0.417729
9675.000000;0.418435
9674.000000;0.418842
9673.000000;0.419001
9672.000000;0.419471
9671.000000;0.420595
9670.000000;0.421985
9669.000000;0.423063
9668.000000;0.423892
9667.000000;0.425056
9666.000000;0.426761
9665.000000;0.428509
9664.000000;0.429755
9663.000000;0.430517
9662.000000;0.431149
9661.000000;0.431763
9660.000000;0.432178
9659.000000;0.432384
9658.000000;0.432786
9657.000000;0.433876
9656.000000;0.435704
9655.000000;0.437729
9654.000000;0.439260
9653.000000;0.440082
9652.000000;0.440574
9651.000000;0.441189
9650.000000;0.441958
9649.000000;0.442604
9648.000000;0.443039
9647.000000;0.443536
9646.000000;0.444381
9645.000000;0.445549
9644.000000;0.446773
9643.000000;0.447840
9642.000000;0.448760
9641.000000;0.449697
9640.000000;0.450760
9639.000000;0.451868
9638.000000;0.452854
9637.000000;0.453703
9636.000000;0.454584
9635.000000;0.455543
9634.000000;0.456330
9633.000000;0.456691
9632.000000;0.456812
9631.000000;0.457246
9630.000000;0.458389
9629.000000;0.460151
9628.000000;0.462082
9627.000000;0.463671
9626.000000;0.464565
9625.000000;0.464751
9624.000000;0.464621
9623.000000;0.464740
9622.000000;0.465455
9621.000000;0.466722
9620.000000;0.468266
9619.000000;0.469810
9618.000000;0.471183
9617.000000;0.472330
9616.000000;0.473242
9615.000000;0.473843
9614.000000;0.474070
9613.000000;0.474124
9612.000000;0.474490
9611.000000;0.475490
9610.000000;0.476914
9609.000000;0.478286
9608.000000;0.479429
9607.000000;0.480487
9606.000000;0.481494
9605.000000;0.482267
9604.000000;0.482770
9603.000000;0.483226
9602.000000;0.483788
9601.000000;0.484361
9600.000000;0.484864
9599.000000;0.485394
9598.000000;0.486006
9597.000000;0.486601
9596.000000;0.487166
9595.000000;0.487872
9594.000000;0.488778
9593.000000;0.489661
9592.000000;0.490346
9591.000000;0.490988
9590.000000;0.491829
9589.000000;0.492853
9588.000000;0.493886
9587.000000;0.494860
9586.000000;0.495757
9585.000000;0.496483
9584.000000;0.497073
9583.000000;0.497858
9582.000000;0.499108
9581.000000;0.500552
9580.000000;0.501564
9579.000000;0.501871
9578.000000;0.501854
9577.000000;0.502084
9576.000000;0.502766
9575.000000;0.503717
9574.000000;0.504695
9573.000000;0.505617
9572.000000;0.506502
9571.000000;0.507278
9570.000000;0.507742
9569.000000;0.507807
9568.000000;0.507747
9567.000000;0.508023
9566.000000;0.508780
9565.000000;0.509693
9564.000000;0.510433
9563.000000;0.511088
9562.000000;0.511916
9561.000000;0.512813
9560.000000;0.513376
9559.000000;0.513472
9558.000000;0.513495
9557.000000;0.513956
9556.000000;0.515027
9555.000000;0.516523
9554.000000;0.518111
9553.000000;0.519423
9552.000000;0.520176
9551.000000;0.520355
9550.000000;0.520249
9549.000000;0.520197
9548.000000;0.520349
9547.000000;0.520683
9546.000000;0.521127
9545.000000;0.521546
9544.000000;0.521723
9543.000000;0.521514
9542.000000;0.521102
9541.000000;0.520987
9540.000000;0.521620
9539.000000;0.522974
9538.000000;0.524493
9537.000000;0.525549
9536.000000;0.525983
9535.000000;0.526130
9534.000000;0.526315
9533.000000;0.526475
9532.000000;0.526414
9531.000000;0.526282
9530.000000;0.526524
9529.000000;0.527335
9528.000000;0.528411
9527.000000;0.529350
9526.000000;0.530121
9525.000000;0.530968
9524.000000;0.531984
9523.000000;0.532982
9522.000000;0.533688
9521.000000;0.533886
9520.000000;0.533438
9519.000000;0.532439
9518.000000;0.531350
9517.000000;0.530737
9516.000000;0.530750
9515.000000;0.531088
9514.000000;0.531537
9513.000000;0.532296
9512.000000;0.533534
9511.000000;0.534844
9510.000000;0.535554
9509.000000;0.535554
9508.000000;0.535414
9507.000000;0.535593
9506.000000;0.535916
9505.000000;0.536038
9504.000000;0.536085
9503.000000;0.536449
9502.000000;0.537112
9501.000000;0.537610
9500.000000;0.537683
9499.000000;0.537589
9498.000000;0.537693
9497.000000;0.538045
9496.000000;0.538511
9495.000000;0.539034
9494.000000;0.539520
9493.000000;0.539667
9492.000000;0.539246
9491.000000;0.538540
9490.000000;0.538180
9489.000000;0.538465
9488.000000;0.539009
9487.000000;0.539192
9486.000000;0.538857
9485.000000;0.538449
9484.000000;0.538493
9483.000000;0.539090
9482.000000;0.539902
9481.000000;0.540478
9480.000000;0.540546
9479.000000;0.540142
9478.000000;0.539623
9477.000000;0.539465
9476.000000;0.539845
9475.000000;0.540409
9474.000000;0.540642
9473.000000;0.540495
9472.000000;0.540398
9471.000000;0.540559
9470.000000;0.540512
9469.000000;0.539664
9468.000000;0.538127
9467.000000;0.536706
9466.000000;0.536061
9465.000000;0.536178
9464.000000;0.536642
9463.000000;0.537143
9462.000000;0.537635
9461.000000;0.538216
9460.000000;0.538981
9459.000000;0.539831
9458.000000;0.540348
9457.000000;0.540058
9456.000000;0.538939
9455.000000;0.537539
9454.000000;0.536510
9453.000000;0.536158
9452.000000;0.536434
9451.000000;0.537101
9450.000000;0.537724
9449.000000;0.537737
9448.000000;0.536868
9447.000000;0.535466
9446.000000;0.534248
9445.000000;0.533742
9444.000000;0.534012
9443.000000;0.534769
9442.000000;0.535527
9441.000000;0.535807
9440.000000;0.535435
9439.000000;0.534700
9438.000000;0.534024
9437.000000;0.533493
9436.000000;0.532853
9435.000000;0.531947
9434.000000;0.531001
9433.000000;0.530410
9432.000000;0.530366
9431.000000;0.530694
9430.000000;0.530965
9429.000000;0.530800
9428.000000;0.530184
9427.000000;0.529491
9426.000000;0.529111
9425.000000;0.529083
9424.000000;0.529212
9423.000000;0.529414
9422.000000;0.529714
9421.000000;0.529949
9420.000000;0.529761
9419.000000;0.529001
9418.000000;0.527960
9417.000000;0.527057
9416.000000;0.526442
9415.000000;0.525974
9414.000000;0.525427
9413.000000;0.524616
9412.000000;0.523521
9411.000000;0.522459
9410.000000;0.521988
9409.000000;0.522382
9408.000000;0.523229
9407.000000;0.523717
9406.000000;0.523355
9405.000000;0.522298
9404.000000;0.521041
9403.000000;0.520008
9402.000000;0.519424
9401.000000;0.519316
9400.000000;0.519472
9399.000000;0.519500
9398.000000;0.519095
9397.000000;0.518238
9396.000000;0.517137
9395.000000;0.516025
9394.000000;0.515048
9393.000000;0.514239
9392.000000;0.513552
9391.000000;0.512941
9390.000000;0.512438
9389.000000;0.512095
9388.000000;0.511832
9387.000000;0.511473
9386.000000;0.511018
9385.000000;0.510710
9384.000000;0.510697
9383.000000;0.510745
9382.000000;0.510494
9381.000000;0.509930
9380.000000;0.509331
9379.000000;0.508742
9378.000000;0.507832
9377.000000;0.506467
9376.000000;0.505162
9375.000000;0.504604
9374.000000;0.504805
9373.000000;0.505028
9372.000000;0.504640
9371.000000;0.503759
9370.000000;0.502925
9369.000000;0.502335
9368.000000;0.501658
9367.000000;0.500552
9366.000000;0.499139
9365.000000;0.497900
9364.000000;0.497187
9363.000000;0.496927
9362.000000;0.496752
9361.000000;0.496371
9360.000000;0.495778
9359.000000;0.495139
9358.000000;0.494541
9357.000000;0.493946
9356.000000;0.493327
9355.000000;0.492720
9354.000000;0.492091
9353.000000;0.491317
9352.000000;0.490415
9351.000000;0.489668
9350.000000;0.489346
9349.000000;0.489335
9348.000000;0.489179
9347.000000;0.488505
9346.000000;0.487316
9345.000000;0.485897
9344.000000;0.484584
9343.000000;0.483617
9342.000000;0.483040
9341.000000;0.482675
9340.000000;0.482312
9339.000000;0.481939
9338.000000;0.481668
9337.000000;0.481392
9336.000000;0.480763
9335.000000;0.479645
9334.000000;0.478400
9333.000000;0.477511
9332.000000;0.477052
9331.000000;0.476708
9330.000000;0.476229
9329.000000;0.475609
9328.000000;0.474864
9327.000000;0.473945
9326.000000;0.472954
9325.000000;0.472177
9324.000000;0.471767
9323.000000;0.471531
9322.000000;0.471184
