Criado como novo conjunto de dados;"e2410_daniel_v2.spp","34563.3 Secs"
cm-1;Abs
10000.000000;0.457074
9999.000000;0.456224
9998.000000;0.455383
9997.000000;0.454526
9996.000000;0.453775
9995.000000;0.453234
9994.000000;0.452819
9993.000000;0.452461
9992.000000;0.452128
9991.000000;0.451823
9990.000000;0.451554
9989.000000;0.451283
9988.000000;0.450897
9987.000000;0.450305
9986.000000;0.449556
9985.000000;0.448795
9984.000000;0.448135
9983.000000;0.447649
9982.000000;0.447421
9981.000000;0.447459
9980.000000;0.447545
9979.000000;0.447345
9978.000000;0.446715
9977.000000;0.445811
9976.000000;0.444895
9975.000000;0.444142
9974.000000;0.443614
9973.000000;0.443268
9972.000000;0.442951
9971.000000;0.442511
9970.000000;0.441980
9969.000000;0.441501
9968.000000;0.441071
9967.000000;0.440510
9966.000000;0.439752
9965.000000;0.438994
9964.000000;0.438457
9963.000000;0.438146
9962.000000;0.437919
9961.000000;0.437674
9960.000000;0.437332
9959.000000;0.436791
9958.000000;0.436019
9957.000000;0.435147
9956.000000;0.434328
9955.000000;0.433606
9954.000000;0.432993
9953.000000;0.432577
9952.000000;0.432380
9951.000000;0.432184
9950.000000;0.431683
9949.000000;0.430821
9948.000000;0.429869
9947.000000;0.429141
9946.000000;0.428740
9945.000000;0.428547
9944.000000;0.428362
9943.000000;0.428037
9942.000000;0.427566
9941.000000;0.427080
9940.000000;0.426709
9939.000000;0.426424
9938.000000;0.426053
9937.000000;0.425472
9936.000000;0.424751
9935.000000;0.424096
9934.000000;0.423657
9933.000000;0.423387
9932.000000;0.423126
9931.000000;0.422791
9930.000000;0.422444
9929.000000;0.422135
9928.000000;0.421770
9927.000000;0.421225
9926.000000;0.420558
9925.000000;0.419964
9924.000000;0.419515
9923.000000;0.419083
9922.000000;0.418566
9921.000000;0.418032
9920.000000;0.417567
9919.000000;0.417085
9918.000000;0.416444
9917.000000;0.415675
9916.000000;0.414978
9915.000000;0.414516
9914.000000;0.414280
9913.000000;0.414130
9912.000000;0.413880
9911.000000;0.413389
9910.000000;0.412659
9909.000000;0.411863
9908.000000;0.411202
9907.000000;0.410722
9906.000000;0.410294
9905.000000;0.409749
9904.000000;0.409028
9903.000000;0.408224
9902.000000;0.407527
9901.000000;0.407087
9900.000000;0.406893
9899.000000;0.406786
9898.000000;0.406601
9897.000000;0.406278
9896.000000;0.405856
9895.000000;0.405423
9894.000000;0.405065
9893.000000;0.404785
9892.000000;0.404453
9891.000000;0.403936
9890.000000;0.403279
9889.000000;0.402663
9888.000000;0.402149
9887.000000;0.401609
9886.000000;0.400949
9885.000000;0.400293
9884.000000;0.399806
9883.000000;0.399463
9882.000000;0.399097
9881.000000;0.398621
9880.000000;0.398051
9879.000000;0.397394
9878.000000;0.396658
9877.000000;0.395945
9876.000000;0.395393
9875.000000;0.395027
9874.000000;0.394745
9873.000000;0.394459
9872.000000;0.394145
9871.000000;0.393751
9870.000000;0.393194
9869.000000;0.392486
9868.000000;0.391771
9867.000000;0.391185
9866.000000;0.390737
9865.000000;0.390345
9864.000000;0.389933
9863.000000;0.389480
9862.000000;0.389028
9861.000000;0.388656
9860.000000;0.388394
9859.000000;0.388133
9858.000000;0.387695
9857.000000;0.387033
9856.000000;0.386316
9855.000000;0.385762
9854.000000;0.385399
9853.000000;0.385051
9852.000000;0.384538
9851.000000;0.383858
9850.000000;0.383144
9849.000000;0.382510
9848.000000;0.381960
9847.000000;0.381445
9846.000000;0.380943
9845.000000;0.380443
9844.000000;0.379925
9843.000000;0.379415
9842.000000;0.379026
9841.000000;0.378834
9840.000000;0.378695
9839.000000;0.378301
9838.000000;0.377527
9837.000000;0.376623
9836.000000;0.375951
9835.000000;0.375569
9834.000000;0.375192
9833.000000;0.374580
9832.000000;0.373855
9831.000000;0.373332
9830.000000;0.373117
9829.000000;0.372968
9828.000000;0.372588
9827.000000;0.371969
9826.000000;0.371396
9825.000000;0.371096
9824.000000;0.370965
9823.000000;0.370696
9822.000000;0.370126
9821.000000;0.369404
9820.000000;0.368795
9819.000000;0.368409
9818.000000;0.368153
9817.000000;0.367857
9816.000000;0.367411
9815.000000;0.366810
9814.000000;0.366153
9813.000000;0.365576
9812.000000;0.365142
9811.000000;0.364779
9810.000000;0.364351
9809.000000;0.363788
9808.000000;0.363119
9807.000000;0.362422
9806.000000;0.361799
9805.000000;0.361368
9804.000000;0.361173
9803.000000;0.361089
9802.000000;0.360875
9801.000000;0.360380
9800.000000;0.359684
9799.000000;0.359001
9798.000000;0.358469
9797.000000;0.358043
9796.000000;0.357593
9795.000000;0.357068
9794.000000;0.356540
9793.000000;0.356115
9792.000000;0.355823
9791.000000;0.355590
9790.000000;0.355294
9789.000000;0.354834
9788.000000;0.354180
9787.000000;0.353416
9786.000000;0.352708
9785.000000;0.352191
9784.000000;0.351845
9783.000000;0.351531
9782.000000;0.351141
9781.000000;0.350697
9780.000000;0.350271
9779.000000;0.349862
9778.000000;0.349414
9777.000000;0.348927
9776.000000;0.348482
9775.000000;0.348130
9774.000000;0.347804
9773.000000;0.347399
9772.000000;0.346927
9771.000000;0.346524
9770.000000;0.346280
9769.000000;0.346076
9768.000000;0.345660
9767.000000;0.344899
9766.000000;0.343926
9765.000000;0.343035
9764.000000;0.342445
9763.000000;0.342163
9762.000000;0.342006
9761.000000;0.341733
9760.000000;0.341209
9759.000000;0.340522
9758.000000;0.339938
9757.000000;0.339640
9756.000000;0.339528
9755.000000;0.339310
9754.000000;0.338821
9753.000000;0.338179
9752.000000;0.337602
9751.000000;0.337167
9750.000000;0.336803
9749.000000;0.336438
9748.000000;0.336044
9747.000000;0.335567
9746.000000;0.334942
9745.000000;0.334223
9744.000000;0.333614
9743.000000;0.333273
9742.000000;0.333122
9741.000000;0.332918
9740.000000;0.332529
9739.000000;0.332067
9738.000000;0.331728
9737.000000;0.331547
9736.000000;0.331370
9735.000000;0.331020
9734.000000;0.330430
9733.000000;0.329648
9732.000000;0.328776
9731.000000;0.327961
9730.000000;0.327350
9729.000000;0.326993
9728.000000;0.326776
9727.000000;0.326503
9726.000000;0.326035
9725.000000;0.325387
9724.000000;0.324709
9723.000000;0.324171
9722.000000;0.323828
9721.000000;0.323569
9720.000000;0.323243
9719.000000;0.322839
9718.000000;0.322482
9717.000000;0.322228
9716.000000;0.321952
9715.000000;0.321487
9714.000000;0.320825
9713.000000;0.320096
9712.000000;0.319416
9711.000000;0.318858
9710.000000;0.318497
9709.000000;0.318338
9708.000000;0.318205
9707.000000;0.317841
9706.000000;0.317200
9705.000000;0.316516
9704.000000;0.316030
9703.000000;0.315727
9702.000000;0.315422
9701.000000;0.315027
9700.000000;0.314610
9699.000000;0.314223
9698.000000;0.313810
9697.000000;0.313342
9696.000000;0.312931
9695.000000;0.312704
9694.000000;0.312580
9693.000000;0.312294
9692.000000;0.311696
9691.000000;0.310949
