Criado como novo conjunto de dados;"e2410_daniel_v2.spp","100087.3 Secs"
cm-1;Abs
10000.000000;0.130502
9999.000000;0.130821
9998.000000;0.131141
9997.000000;0.131460
9996.000000;0.131802
9995.000000;0.132254
9994.000000;0.132869
9993.000000;0.133656
9992.000000;0.134534
9991.000000;0.135326
9990.000000;0.135905
9989.000000;0.136318
9988.000000;0.136753
9987.000000;0.137359
9986.000000;0.138143
9985.000000;0.139005
9984.000000;0.139845
9983.000000;0.140631
9982.000000;0.141381
9981.000000;0.142124
9980.000000;0.142884
9979.000000;0.143659
9978.000000;0.144391
9977.000000;0.144982
9976.000000;0.145404
9975.000000;0.145762
9974.000000;0.146215
9973.000000;0.146819
9972.000000;0.147498
9971.000000;0.148159
9970.000000;0.148785
9969.000000;0.149395
9968.000000;0.149992
9967.000000;0.150584
9966.000000;0.151180
9965.000000;0.151759
9964.000000;0.152299
9963.000000;0.152875
9962.000000;0.153650
9961.000000;0.154671
9960.000000;0.155755
9959.000000;0.156654
9958.000000;0.157311
9957.000000;0.157876
9956.000000;0.158498
9955.000000;0.159171
9954.000000;0.159780
9953.000000;0.160225
9952.000000;0.160521
9951.000000;0.160813
9950.000000;0.161287
9949.000000;0.162012
9948.000000;0.162886
9947.000000;0.163768
9946.000000;0.164607
9945.000000;0.165424
9944.000000;0.166234
9943.000000;0.167061
9942.000000;0.167959
9941.000000;0.168922
9940.000000;0.169801
9939.000000;0.170425
9938.000000;0.170811
9937.000000;0.171173
9936.000000;0.171713
9935.000000;0.172459
9934.000000;0.173304
9933.000000;0.174122
9932.000000;0.174848
9931.000000;0.175535
9930.000000;0.176318
9929.000000;0.177260
9928.000000;0.178234
9927.000000;0.179032
9926.000000;0.179602
9925.000000;0.180073
9924.000000;0.180570
9923.000000;0.181109
9922.000000;0.181688
9921.000000;0.182348
9920.000000;0.183104
9919.000000;0.183900
9918.000000;0.184725
9917.000000;0.185667
9916.000000;0.186772
9915.000000;0.187891
9914.000000;0.188757
9913.000000;0.189230
9912.000000;0.189437
9911.000000;0.189680
9910.000000;0.190202
9909.000000;0.191008
9908.000000;0.191869
9907.000000;0.192550
9906.000000;0.193034
9905.000000;0.193501
9904.000000;0.194104
9903.000000;0.194819
9902.000000;0.195508
9901.000000;0.196074
9900.000000;0.196550
9899.000000;0.197113
9898.000000;0.198000
9897.000000;0.199291
9896.000000;0.200725
9895.000000;0.201844
9894.000000;0.202437
9893.000000;0.202787
9892.000000;0.203403
9891.000000;0.204538
9890.000000;0.205991
9889.000000;0.207328
9888.000000;0.208238
9887.000000;0.208747
9886.000000;0.209170
9885.000000;0.209825
9884.000000;0.210753
9883.000000;0.211709
9882.000000;0.212459
9881.000000;0.213010
9880.000000;0.213524
9879.000000;0.214106
9878.000000;0.214794
9877.000000;0.215645
9876.000000;0.216672
9875.000000;0.217729
9874.000000;0.218613
9873.000000;0.219310
9872.000000;0.219998
9871.000000;0.220785
9870.000000;0.221564
9869.000000;0.222215
9868.000000;0.222829
9867.000000;0.223631
9866.000000;0.224682
9865.000000;0.225765
9864.000000;0.226589
9863.000000;0.227072
9862.000000;0.227414
9861.000000;0.227896
9860.000000;0.228640
9859.000000;0.229571
9858.000000;0.230570
9857.000000;0.231579
9856.000000;0.232560
9855.000000;0.233455
9854.000000;0.234281
9853.000000;0.235189
9852.000000;0.236286
9851.000000;0.237438
9850.000000;0.238366
9849.000000;0.238965
9848.000000;0.239416
9847.000000;0.239937
9846.000000;0.240552
9845.000000;0.241173
9844.000000;0.241799
9843.000000;0.242553
9842.000000;0.243556
9841.000000;0.244815
9840.000000;0.246201
9839.000000;0.247490
9838.000000;0.248503
9837.000000;0.249257
9836.000000;0.249932
9835.000000;0.250645
9834.000000;0.251327
9833.000000;0.251895
9832.000000;0.252439
9831.000000;0.253124
9830.000000;0.253950
9829.000000;0.254741
9828.000000;0.255389
9827.000000;0.255981
9826.000000;0.256674
9825.000000;0.257539
9824.000000;0.258561
9823.000000;0.259686
9822.000000;0.260799
9821.000000;0.261740
9820.000000;0.262434
9819.000000;0.262991
9818.000000;0.263595
9817.000000;0.264325
9816.000000;0.265147
9815.000000;0.266063
9814.000000;0.267146
9813.000000;0.268376
9812.000000;0.269540
9811.000000;0.270412
9810.000000;0.271032
9809.000000;0.271692
9808.000000;0.272598
9807.000000;0.273657
9806.000000;0.274661
9805.000000;0.275585
9804.000000;0.276559
9803.000000;0.277569
9802.000000;0.278401
9801.000000;0.278952
9800.000000;0.279446
9799.000000;0.280200
9798.000000;0.281246
9797.000000;0.282328
9796.000000;0.283232
9795.000000;0.283969
9794.000000;0.284659
9793.000000;0.285395
9792.000000;0.286273
9791.000000;0.287404
9790.000000;0.288777
9789.000000;0.290175
9788.000000;0.291348
9787.000000;0.292257
9786.000000;0.293090
9785.000000;0.294025
9784.000000;0.295042
9783.000000;0.296000
9782.000000;0.296830
9781.000000;0.297612
9780.000000;0.298473
9779.000000;0.299437
9778.000000;0.300399
9777.000000;0.301220
9776.000000;0.301827
9775.000000;0.302251
9774.000000;0.302613
9773.000000;0.303082
9772.000000;0.303766
9771.000000;0.304632
9770.000000;0.305573
9769.000000;0.306594
9768.000000;0.307827
9767.000000;0.309293
9766.000000;0.310727
9765.000000;0.311810
9764.000000;0.312530
9763.000000;0.313177
9762.000000;0.313938
9761.000000;0.314710
9760.000000;0.315383
9759.000000;0.316112
9758.000000;0.317122
9757.000000;0.318326
9756.000000;0.319379
9755.000000;0.320097
9754.000000;0.320643
9753.000000;0.321264
9752.000000;0.322015
9751.000000;0.322829
9750.000000;0.323712
9749.000000;0.324701
9748.000000;0.325713
9747.000000;0.326609
9746.000000;0.327418
9745.000000;0.328351
9744.000000;0.329555
9743.000000;0.330912
9742.000000;0.332158
9741.000000;0.333158
9740.000000;0.333984
9739.000000;0.334779
9738.000000;0.335612
9737.000000;0.336478
9736.000000;0.337387
9735.000000;0.338401
9734.000000;0.339569
9733.000000;0.340862
9732.000000;0.342185
9731.000000;0.343458
9730.000000;0.344676
9729.000000;0.345864
9728.000000;0.346985
9727.000000;0.347922
9726.000000;0.348592
9725.000000;0.349047
9724.000000;0.349453
9723.000000;0.349978
9722.000000;0.350722
9721.000000;0.351695
9720.000000;0.352808
9719.000000;0.353869
9718.000000;0.354708
9717.000000;0.355342
9716.000000;0.355976
9715.000000;0.356768
9714.000000;0.357685
9713.000000;0.358644
9712.000000;0.359714
9711.000000;0.361011
9710.000000;0.362424
9709.000000;0.363628
9708.000000;0.364444
9707.000000;0.365050
9706.000000;0.365718
9705.000000;0.366488
9704.000000;0.367236
9703.000000;0.367970
9702.000000;0.368837
9701.000000;0.369807
9700.000000;0.370593
9699.000000;0.371027
9698.000000;0.371409
9697.000000;0.372285
9696.000000;0.373877
9695.000000;0.375817
9694.000000;0.377479
9693.000000;0.378494
9692.000000;0.378954
9691.000000;0.379217
9690.000000;0.379616
9689.000000;0.380342
9688.000000;0.381461
9687.000000;0.382898
9686.000000;0.384374
9685.000000;0.385502
9684.000000;0.386090
9683.000000;0.386378
9682.000000;0.386842
9681.000000;0.387755
9680.000000;0.389026
9679.000000;0.390463
9678.000000;0.392021
9677.000000;0.393690
9676.000000;0.395306
9675.000000;0.396711
9674.000000;0.398010
9673.000000;0.399401
9672.000000;0.400757
9671.000000;0.401674
9670.000000;0.402000
9669.000000;0.402060
9668.000000;0.402231
9667.000000;0.402523
9666.000000;0.402811
9665.000000;0.403231
9664.000000;0.404054
9663.000000;0.405254
9662.000000;0.406492
9661.000000;0.407531
9660.000000;0.408445
9659.000000;0.409416
