Criado como novo conjunto de dados;"e2410_daniel_v2.spp","77226.3 Secs"
cm-1;Abs
10000.000000;1.470800
9999.000000;1.469829
9998.000000;1.469089
9997.000000;1.468548
9996.000000;1.468415
9995.000000;1.469036
9994.000000;1.470124
9993.000000;1.470951
9992.000000;1.471102
9991.000000;1.470605
9990.000000;1.469339
9989.000000;1.467231
9988.000000;1.464958
9987.000000;1.463533
9986.000000;1.463010
9985.000000;1.462460
9984.000000;1.461436
9983.000000;1.460623
9982.000000;1.460669
9981.000000;1.461173
9980.000000;1.461260
9979.000000;1.460551
9978.000000;1.459194
9977.000000;1.457488
9976.000000;1.455876
9975.000000;1.454796
9974.000000;1.454219
9973.000000;1.453799
9972.000000;1.453651
9971.000000;1.454305
9970.000000;1.455658
9969.000000;1.456671
9968.000000;1.456536
9967.000000;1.455550
9966.000000;1.454389
9965.000000;1.453129
9964.000000;1.451537
9963.000000;1.449857
9962.000000;1.448687
9961.000000;1.448319
9960.000000;1.448531
9959.000000;1.448754
9958.000000;1.448272
9957.000000;1.446748
9956.000000;1.444836
9955.000000;1.443852
9954.000000;1.444451
9953.000000;1.445920
9952.000000;1.446984
9951.000000;1.447002
9950.000000;1.446131
9949.000000;1.444741
9948.000000;1.443150
9947.000000;1.441706
9946.000000;1.440724
9945.000000;1.440345
9944.000000;1.440467
9943.000000;1.440630
9942.000000;1.440069
9941.000000;1.438362
9940.000000;1.436166
9939.000000;1.434829
9938.000000;1.435059
9937.000000;1.436278
9936.000000;1.437389
9935.000000;1.437856
9934.000000;1.437889
9933.000000;1.437901
9932.000000;1.437997
9931.000000;1.437765
9930.000000;1.436534
9929.000000;1.434185
9928.000000;1.431593
9927.000000;1.429829
9926.000000;1.429003
9925.000000;1.428411
9924.000000;1.427713
9923.000000;1.427196
9922.000000;1.426823
9921.000000;1.425950
9920.000000;1.424346
9919.000000;1.422732
9918.000000;1.421806
9917.000000;1.421416
9916.000000;1.421207
9915.000000;1.421515
9914.000000;1.422882
9913.000000;1.425004
9912.000000;1.426761
9911.000000;1.427256
9910.000000;1.426537
9909.000000;1.425437
9908.000000;1.424915
9907.000000;1.425185
9906.000000;1.425252
9905.000000;1.423742
9904.000000;1.420585
9903.000000;1.417385
9902.000000;1.415686
9901.000000;1.415335
9900.000000;1.415039
9899.000000;1.414086
9898.000000;1.412892
9897.000000;1.412119
9896.000000;1.411978
9895.000000;1.412352
9894.000000;1.412991
9893.000000;1.413487
9892.000000;1.413538
9891.000000;1.413315
9890.000000;1.413182
9889.000000;1.413053
9888.000000;1.412454
9887.000000;1.411369
9886.000000;1.410554
9885.000000;1.410670
9884.000000;1.411318
9883.000000;1.411297
9882.000000;1.409800
9881.000000;1.407132
9880.000000;1.404292
9879.000000;1.402224
9878.000000;1.401508
9877.000000;1.402330
9876.000000;1.404288
9875.000000;1.406283
9874.000000;1.407092
9873.000000;1.406335
9872.000000;1.404750
9871.000000;1.403343
9870.000000;1.402473
9869.000000;1.401839
9868.000000;1.401133
9867.000000;1.400412
9866.000000;1.399951
9865.000000;1.399911
9864.000000;1.400120
9863.000000;1.400112
9862.000000;1.399514
9861.000000;1.398512
9860.000000;1.397777
9859.000000;1.397844
9858.000000;1.398662
9857.000000;1.399745
9856.000000;1.400467
9855.000000;1.400292
9854.000000;1.399165
9853.000000;1.397810
9852.000000;1.397125
9851.000000;1.397062
9850.000000;1.396636
9849.000000;1.395349
9848.000000;1.393977
9847.000000;1.393396
9846.000000;1.393235
9845.000000;1.392462
9844.000000;1.390973
9843.000000;1.389765
9842.000000;1.389620
9841.000000;1.390323
9840.000000;1.391154
9839.000000;1.391505
9838.000000;1.390998
9837.000000;1.389601
9836.000000;1.387761
9835.000000;1.386034
9834.000000;1.384588
9833.000000;1.383392
9832.000000;1.382687
9831.000000;1.382728
9830.000000;1.383150
9829.000000;1.383187
9828.000000;1.382571
9827.000000;1.381731
9826.000000;1.381107
9825.000000;1.380756
9824.000000;1.380615
9823.000000;1.380622
9822.000000;1.380495
9821.000000;1.379877
9820.000000;1.378778
9819.000000;1.377488
9818.000000;1.376121
9817.000000;1.374684
9816.000000;1.373529
9815.000000;1.373104
9814.000000;1.373241
9813.000000;1.373290
9812.000000;1.373098
9811.000000;1.373212
9810.000000;1.373830
9809.000000;1.374138
9808.000000;1.373184
9807.000000;1.371105
9806.000000;1.369028
9805.000000;1.367918
9804.000000;1.367790
9803.000000;1.367925
9802.000000;1.367607
9801.000000;1.366652
