Criado como novo conjunto de dados;"e2410_daniel_v2.spp","70745.7 Secs"
cm-1;Abs
10000.000000;1.337170
9999.000000;1.336978
9998.000000;1.336574
9997.000000;1.335659
9996.000000;1.333951
9995.000000;1.331524
9994.000000;1.329051
9993.000000;1.327442
9992.000000;1.327060
9991.000000;1.327356
9990.000000;1.327475
9989.000000;1.327079
9988.000000;1.326334
9987.000000;1.325353
9986.000000;1.324185
9985.000000;1.323274
9984.000000;1.323348
9983.000000;1.324596
9982.000000;1.326243
9981.000000;1.327206
9980.000000;1.327107
9979.000000;1.326461
9978.000000;1.325975
9977.000000;1.325813
9976.000000;1.325458
9975.000000;1.324249
9974.000000;1.322091
9973.000000;1.319642
9972.000000;1.317768
9971.000000;1.316849
9970.000000;1.316600
9969.000000;1.316436
9968.000000;1.315956
9967.000000;1.315273
9966.000000;1.314967
9965.000000;1.315479
9964.000000;1.316461
9963.000000;1.316969
9962.000000;1.316446
9961.000000;1.315237
9960.000000;1.313985
9959.000000;1.312889
9958.000000;1.311808
9957.000000;1.310719
9956.000000;1.309671
9955.000000;1.308581
9954.000000;1.307480
9953.000000;1.306735
9952.000000;1.306654
9951.000000;1.307057
9950.000000;1.307563
9949.000000;1.308042
9948.000000;1.308377
9947.000000;1.308139
9946.000000;1.307103
9945.000000;1.305876
9944.000000;1.305343
9943.000000;1.305563
9942.000000;1.305821
9941.000000;1.305702
9940.000000;1.305452
9939.000000;1.305229
9938.000000;1.304701
9937.000000;1.303661
9936.000000;1.302507
9935.000000;1.301783
9934.000000;1.301616
9933.000000;1.301793
9932.000000;1.302033
9931.000000;1.301945
9930.000000;1.301093
9929.000000;1.299427
9928.000000;1.297479
9927.000000;1.295925
9926.000000;1.295064
9925.000000;1.294731
9924.000000;1.294508
9923.000000;1.294016
9922.000000;1.293259
9921.000000;1.292721
9920.000000;1.292840
9919.000000;1.293372
9918.000000;1.293556
9917.000000;1.292961
9916.000000;1.291897
9915.000000;1.290947
9914.000000;1.290429
9913.000000;1.290362
9912.000000;1.290544
9911.000000;1.290486
9910.000000;1.289649
9909.000000;1.288050
9908.000000;1.286420
9907.000000;1.285499
9906.000000;1.285337
9905.000000;1.285388
9904.000000;1.285175
9903.000000;1.284694
9902.000000;1.284254
9901.000000;1.284041
9900.000000;1.283866
9899.000000;1.283328
9898.000000;1.282249
9897.000000;1.280833
9896.000000;1.279356
9895.000000;1.277937
9894.000000;1.276774
9893.000000;1.276355
9892.000000;1.276990
9891.000000;1.278231
9890.000000;1.279158
9889.000000;1.279319
9888.000000;1.279024
9887.000000;1.278708
9886.000000;1.278411
9885.000000;1.277974
9884.000000;1.277368
9883.000000;1.276650
9882.000000;1.275892
9881.000000;1.275266
9880.000000;1.274929
9879.000000;1.274709
9878.000000;1.274209
9877.000000;1.273372
9876.000000;1.272638
9875.000000;1.272355
9874.000000;1.272322
9873.000000;1.272154
9872.000000;1.271875
9871.000000;1.271833
9870.000000;1.272089
9869.000000;1.272128
9868.000000;1.271279
9867.000000;1.269427
9866.000000;1.267274
9865.000000;1.265810
9864.000000;1.265399
9863.000000;1.265392
9862.000000;1.264805
9861.000000;1.263387
9860.000000;1.261831
9859.000000;1.260948
9858.000000;1.260869
9857.000000;1.261127
9856.000000;1.261254
9855.000000;1.261173
9854.000000;1.261075
9853.000000;1.261053
9852.000000;1.260902
9851.000000;1.260306
9850.000000;1.259244
9849.000000;1.258076
9848.000000;1.257147
9847.000000;1.256422
9846.000000;1.255707
9845.000000;1.255060
9844.000000;1.254668
9843.000000;1.254414
9842.000000;1.253885
9841.000000;1.252865
9840.000000;1.251587
9839.000000;1.250469
9838.000000;1.249767
9837.000000;1.249470
9836.000000;1.249334
9835.000000;1.249033
9834.000000;1.248460
9833.000000;1.247841
9832.000000;1.247413
9831.000000;1.247102
9830.000000;1.246752
9829.000000;1.246481
9828.000000;1.246450
9827.000000;1.246418
9826.000000;1.245985
9825.000000;1.245243
9824.000000;1.244725
9823.000000;1.244605
9822.000000;1.244385
9821.000000;1.243605
9820.000000;1.242512
9819.000000;1.241765
9818.000000;1.241707
9817.000000;1.242125
9816.000000;1.242486
9815.000000;1.242230
9814.000000;1.241065
9813.000000;1.239269
9812.000000;1.237609
9811.000000;1.236734
9810.000000;1.236637
9809.000000;1.236802
9808.000000;1.236834
9807.000000;1.236807
9806.000000;1.237032
9805.000000;1.237584
9804.000000;1.238143
9803.000000;1.238325
9802.000000;1.238144
9801.000000;1.238000
9800.000000;1.238102
9799.000000;1.238064
9798.000000;1.237269
9797.000000;1.235623
9796.000000;1.233734
9795.000000;1.232345
9794.000000;1.231737
9793.000000;1.231626
9792.000000;1.231481
9791.000000;1.230964
9790.000000;1.230200
9789.000000;1.229605
9788.000000;1.229347
9787.000000;1.229139
9786.000000;1.228682
9785.000000;1.228110
9784.000000;1.227711
9783.000000;1.227397
9782.000000;1.226861
9781.000000;1.226176
9780.000000;1.225761
9779.000000;1.225676
9778.000000;1.225398
9777.000000;1.224481
9776.000000;1.223112
9775.000000;1.221754
9774.000000;1.220530
9773.000000;1.219281
9772.000000;1.218071
9771.000000;1.217288
9770.000000;1.217191
9769.000000;1.217530
9768.000000;1.217729
9767.000000;1.217422
9766.000000;1.216775
9765.000000;1.216252
9764.000000;1.216073
9763.000000;1.215999
9762.000000;1.215669
9761.000000;1.215038
9760.000000;1.214375
9759.000000;1.213928
9758.000000;1.213728
9757.000000;1.213673
9756.000000;1.213658
9755.000000;1.213643
9754.000000;1.213662
9753.000000;1.213718
9752.000000;1.213599
9751.000000;1.212979
9750.000000;1.211837
9749.000000;1.210624
9748.000000;1.209801
9747.000000;1.209357
9746.000000;1.208945
9745.000000;1.208352
9744.000000;1.207618
9743.000000;1.206805
9742.000000;1.205955
9741.000000;1.205225
9740.000000;1.204789
9739.000000;1.204579
9738.000000;1.204332
9737.000000;1.203868
9736.000000;1.203189
9735.000000;1.202345
9734.000000;1.201419
9733.000000;1.200627
9732.000000;1.200183
9731.000000;1.200061
9730.000000;1.200021
9729.000000;1.199874
9728.000000;1.199592
9727.000000;1.199227
9726.000000;1.198889
9725.000000;1.198700
9724.000000;1.198617
9723.000000;1.198375
9722.000000;1.197820
9721.000000;1.197173
9720.000000;1.196748
9719.000000;1.196491
9718.000000;1.196053
9717.000000;1.195252
9716.000000;1.194259
9715.000000;1.193370
9714.000000;1.192832
9713.000000;1.192779
9712.000000;1.193078
9711.000000;1.193274
9710.000000;1.192966
9709.000000;1.192231
9708.000000;1.191519
9707.000000;1.191120
9706.000000;1.190956
9705.000000;1.190809
9704.000000;1.190547
9703.000000;1.190168
9702.000000;1.189775
9701.000000;1.189437
9700.000000;1.188971
9699.000000;1.188061
9698.000000;1.186794
9697.000000;1.185799
9696.000000;1.185564
9695.000000;1.185863
9694.000000;1.186163
9693.000000;1.186307
9692.000000;1.186381
9691.000000;1.186194
9690.000000;1.185493
9689.000000;1.184551
9688.000000;1.183898
9687.000000;1.183529
9686.000000;1.183014
9685.000000;1.182368
9684.000000;1.182112
9683.000000;1.182298
9682.000000;1.182154
9681.000000;1.181043
9680.000000;1.179291
9679.000000;1.177690
9678.000000;1.176623
9677.000000;1.176043
9676.000000;1.175852
9675.000000;1.175846
9674.000000;1.175539
9673.000000;1.174593
9672.000000;1.173363
9671.000000;1.172616
9670.000000;1.172673
9669.000000;1.173098
9668.000000;1.173232
9667.000000;1.172850
9666.000000;1.172244
9665.000000;1.171817
9664.000000;1.171693
9663.000000;1.171687
9662.000000;1.171548
9661.000000;1.171167
9660.000000;1.170576
9659.000000;1.169896
9658.000000;1.169359
9657.000000;1.169217
9656.000000;1.169431
9655.000000;1.169521
9654.000000;1.168962
9653.000000;1.167719
9652.000000;1.166253
9651.000000;1.165045
9650.000000;1.164252
9649.000000;1.163749
9648.000000;1.163354
9647.000000;1.163004
9646.000000;1.162832
9645.000000;1.162983
9644.000000;1.163251
9643.000000;1.163099
9642.000000;1.162258
9641.000000;1.161135
9640.000000;1.160379
9639.000000;1.160222
9638.000000;1.160500
9637.000000;1.161059
9636.000000;1.161739
9635.000000;1.162119
9634.000000;1.161805
9633.000000;1.160923
9632.000000;1.159915
9631.000000;1.158892
9630.000000;1.157677
9629.000000;1.156402
9628.000000;1.155504
9627.000000;1.155042
9626.000000;1.154569
9625.000000;1.153838
9624.000000;1.153135
9623.000000;1.152723
9622.000000;1.152434
9621.000000;1.152097
9620.000000;1.151934
9619.000000;1.152195
9618.000000;1.152702
9617.000000;1.153043
9616.000000;1.152976
9615.000000;1.152410
9614.000000;1.151302
9613.000000;1.149881
9612.000000;1.148715
9611.000000;1.148185
9610.000000;1.148024
9609.000000;1.147648
9608.000000;1.146826
9607.000000;1.145813
9606.000000;1.144942
9605.000000;1.144336
9604.000000;1.143960
9603.000000;1.143715
9602.000000;1.143497
9601.000000;1.143287
9600.000000;1.143160
9599.000000;1.143135
9598.000000;1.143097
9597.000000;1.142943
9596.000000;1.142707
9595.000000;1.142468
9594.000000;1.142218
9593.000000;1.141883
9592.000000;1.141426
9591.000000;1.140918
9590.000000;1.140605
9589.000000;1.140779
9588.000000;1.141371
9587.000000;1.141739
9586.000000;1.141186
9585.000000;1.139762
9584.000000;1.138280
9583.000000;1.137471
9582.000000;1.137381
9581.000000;1.137611
9580.000000;1.137808
9579.000000;1.137761
9578.000000;1.137340
9577.000000;1.136587
9576.000000;1.135722
9575.000000;1.134901
9574.000000;1.134057
9573.000000;1.133060
9572.000000;1.131930
9571.000000;1.130813
9570.000000;1.129903
9569.000000;1.129411
9568.000000;1.129408
9567.000000;1.129632
9566.000000;1.129653
9565.000000;1.129286
9564.000000;1.128682
9563.000000;1.128036
9562.000000;1.127491
9561.000000;1.127271
9560.000000;1.127506
9559.000000;1.127801
9558.000000;1.127448
9557.000000;1.126316
9556.000000;1.125159
9555.000000;1.124719
9554.000000;1.124821
9553.000000;1.124693
9552.000000;1.123980
9551.000000;1.123049
9550.000000;1.122437
9549.000000;1.122380
9548.000000;1.122827
9547.000000;1.123532
9546.000000;1.124067
9545.000000;1.124017
9544.000000;1.123309
9543.000000;1.122227
9542.000000;1.121134
9541.000000;1.120240
9540.000000;1.119580
9539.000000;1.119049
9538.000000;1.118502
9537.000000;1.117932
9536.000000;1.117509
9535.000000;1.117360
9534.000000;1.117376
9533.000000;1.117327
9532.000000;1.117087
9531.000000;1.116651
9530.000000;1.116057
9529.000000;1.115422
9528.000000;1.114944
9527.000000;1.114688
9526.000000;1.114461
9525.000000;1.114048
9524.000000;1.113491
9523.000000;1.112973
9522.000000;1.112522
9521.000000;1.112038
9520.000000;1.111572
9519.000000;1.111326
9518.000000;1.111306
9517.000000;1.111166
9516.000000;1.110517
9515.000000;1.109327
9514.000000;1.107929
9513.000000;1.106721
9512.000000;1.105900
9511.000000;1.105434
9510.000000;1.105179
9509.000000;1.105038
9508.000000;1.105051
9507.000000;1.105330
9506.000000;1.105851
9505.000000;1.106315
9504.000000;1.106305
9503.000000;1.105665
9502.000000;1.104680
9501.000000;1.103796
9500.000000;1.103208
9499.000000;1.102836
9498.000000;1.102640
9497.000000;1.102711
9496.000000;1.102989
9495.000000;1.103133
9494.000000;1.102862
9493.000000;1.102284
9492.000000;1.101687
9491.000000;1.101156
9490.000000;1.100625
9489.000000;1.100184
9488.000000;1.100034
9487.000000;1.100155
9486.000000;1.100282
9485.000000;1.100209
9484.000000;1.099916
9483.000000;1.099399
9482.000000;1.098645
9481.000000;1.097772
9480.000000;1.096939
9479.000000;1.096087
9478.000000;1.095051
9477.000000;1.093992
9476.000000;1.093410
9475.000000;1.093557
9474.000000;1.094076
9473.000000;1.094389
9472.000000;1.094293
9471.000000;1.094028
9470.000000;1.093884
9469.000000;1.093880
9468.000000;1.093724
9467.000000;1.093035
9466.000000;1.091758
9465.000000;1.090416
9464.000000;1.089732
9463.000000;1.089877
9462.000000;1.090245
9461.000000;1.090132
9460.000000;1.089515
9459.000000;1.088996
9458.000000;1.089043
9457.000000;1.089485
9456.000000;1.089698
9455.000000;1.089146
9454.000000;1.087816
9453.000000;1.086215
9452.000000;1.084960
9451.000000;1.084285
9450.000000;1.083979
9449.000000;1.083753
9448.000000;1.083531
9447.000000;1.083340
9446.000000;1.083098
9445.000000;1.082698
9444.000000;1.082175
9443.000000;1.081636
9442.000000;1.081067
9441.000000;1.080391
9440.000000;1.079683
9439.000000;1.079181
9438.000000;1.079041
9437.000000;1.079178
9436.000000;1.079353
9435.000000;1.079360
9434.000000;1.079133
9433.000000;1.078779
9432.000000;1.078504
9431.000000;1.078427
9430.000000;1.078408
9429.000000;1.078116
9428.000000;1.077333
9427.000000;1.076242
9426.000000;1.075353
9425.000000;1.075084
9424.000000;1.075393
9423.000000;1.075826
9422.000000;1.075950
9421.000000;1.075679
9420.000000;1.075192
9419.000000;1.074648
9418.000000;1.074098
9417.000000;1.073552
9416.000000;1.073009
9415.000000;1.072449
9414.000000;1.071946
9413.000000;1.071712
9412.000000;1.071852
9411.000000;1.072081
9410.000000;1.071889
9409.000000;1.071098
9408.000000;1.070112
9407.000000;1.069512
9406.000000;1.069494
9405.000000;1.069721
9404.000000;1.069655
9403.000000;1.069018
9402.000000;1.068013
9401.000000;1.067154
9400.000000;1.066813
9399.000000;1.066880
9398.000000;1.066917
9397.000000;1.066652
9396.000000;1.066235
9395.000000;1.065975
9394.000000;1.065914
9393.000000;1.065742
9392.000000;1.065147
9391.000000;1.064209
9390.000000;1.063390
9389.000000;1.063054
9388.000000;1.063046
9387.000000;1.062872
9386.000000;1.062342
9385.000000;1.061844
9384.000000;1.061830
9383.000000;1.062187
9382.000000;1.062375
9381.000000;1.062113
9380.000000;1.061636
9379.000000;1.061261
9378.000000;1.060964
9377.000000;1.060507
9376.000000;1.059802
9375.000000;1.058999
9374.000000;1.058317
9373.000000;1.057873
9372.000000;1.057615
9371.000000;1.057342
9370.000000;1.056864
9369.000000;1.056186
9368.000000;1.055490
9367.000000;1.054962
9366.000000;1.054705
9365.000000;1.054778
9364.000000;1.055154
9363.000000;1.055623
9362.000000;1.055897
9361.000000;1.055841
9360.000000;1.055493
9359.000000;1.054860
9358.000000;1.053862
9357.000000;1.052577
9356.000000;1.051368
9355.000000;1.050625
