Criado como novo conjunto de dados;"Jao_teste_celulas.spp","9004.0 Secs"
cm-1;Abs
10000.000000;1.296151
9999.000000;1.294776
9998.000000;1.293855
9997.000000;1.293390
9996.000000;1.292939
9995.000000;1.292271
9994.000000;1.291652
9993.000000;1.291484
9992.000000;1.291845
9991.000000;1.292411
9990.000000;1.292717
9989.000000;1.292476
9988.000000;1.291807
9987.000000;1.291200
9986.000000;1.291114
9985.000000;1.291502
9984.000000;1.291779
9983.000000;1.291336
9982.000000;1.290061
9981.000000;1.288350
9980.000000;1.286752
9979.000000;1.285652
9978.000000;1.285189
9977.000000;1.285280
9976.000000;1.285671
9975.000000;1.286028
9974.000000;1.286087
9973.000000;1.285779
9972.000000;1.285277
9971.000000;1.284875
9970.000000;1.284723
9969.000000;1.284665
9968.000000;1.284429
9967.000000;1.283996
9966.000000;1.283660
9965.000000;1.283650
9964.000000;1.283813
9963.000000;1.283776
9962.000000;1.283365
9961.000000;1.282673
9960.000000;1.281753
9959.000000;1.280483
9958.000000;1.278861
9957.000000;1.277301
9956.000000;1.276382
9955.000000;1.276256
9954.000000;1.276453
9953.000000;1.276422
9952.000000;1.276161
9951.000000;1.276100
9950.000000;1.276327
9949.000000;1.276205
9948.000000;1.275070
9947.000000;1.273240
9946.000000;1.271936
9945.000000;1.272026
9944.000000;1.273015
9943.000000;1.273522
9942.000000;1.272691
9941.000000;1.270922
9940.000000;1.269213
9939.000000;1.268167
9938.000000;1.267815
9937.000000;1.268055
9936.000000;1.268817
9935.000000;1.269797
9934.000000;1.270388
9933.000000;1.270132
9932.000000;1.269110
9931.000000;1.267818
9930.000000;1.266761
9929.000000;1.266230
9928.000000;1.266275
9927.000000;1.266677
9926.000000;1.267030
9925.000000;1.267056
9924.000000;1.266800
9923.000000;1.266379
9922.000000;1.265624
9921.000000;1.264267
9920.000000;1.262507
9919.000000;1.261069
9918.000000;1.260517
9917.000000;1.260638
9916.000000;1.260702
9915.000000;1.260253
9914.000000;1.259505
9913.000000;1.258983
9912.000000;1.258968
9911.000000;1.259318
9910.000000;1.259685
9909.000000;1.259826
9908.000000;1.259733
9907.000000;1.259523
9906.000000;1.259176
9905.000000;1.258459
9904.000000;1.257183
9903.000000;1.255533
9902.000000;1.254042
9901.000000;1.253167
9900.000000;1.252943
9899.000000;1.253024
9898.000000;1.253017
9897.000000;1.252767
9896.000000;1.252358
9895.000000;1.251919
9894.000000;1.251444
9893.000000;1.250838
9892.000000;1.250123
9891.000000;1.249522
9890.000000;1.249271
9889.000000;1.249347
9888.000000;1.249451
9887.000000;1.249260
9886.000000;1.248700
9885.000000;1.248008
9884.000000;1.247548
9883.000000;1.247545
9882.000000;1.247906
9881.000000;1.248278
9880.000000;1.248330
9879.000000;1.247972
9878.000000;1.247266
9877.000000;1.246228
9876.000000;1.244849
9875.000000;1.243346
9874.000000;1.242198
9873.000000;1.241796
9872.000000;1.242038
9871.000000;1.242359
9870.000000;1.242220
9869.000000;1.241605
9868.000000;1.240992
9867.000000;1.240810
9866.000000;1.240946
9865.000000;1.240843
9864.000000;1.240134
9863.000000;1.239090
9862.000000;1.238321
9861.000000;1.238084
9860.000000;1.238066
9859.000000;1.237862
9858.000000;1.237525
9857.000000;1.237446
9856.000000;1.237763
9855.000000;1.238088
9854.000000;1.237875
9853.000000;1.236971
9852.000000;1.235746
9851.000000;1.234735
9850.000000;1.234247
9849.000000;1.234241
9848.000000;1.234416
9847.000000;1.234386
9846.000000;1.233903
9845.000000;1.233069
9844.000000;1.232290
9843.000000;1.231897
9842.000000;1.231784
9841.000000;1.231523
9840.000000;1.230876
9839.000000;1.230106
9838.000000;1.229676
9837.000000;1.229738
9836.000000;1.229990
9835.000000;1.229974
9834.000000;1.229377
9833.000000;1.228164
9832.000000;1.226622
9831.000000;1.225296
9830.000000;1.224675
9829.000000;1.224807
9828.000000;1.225292
9827.000000;1.225689
9826.000000;1.225810
9825.000000;1.225586
9824.000000;1.224837
9823.000000;1.223408
9822.000000;1.221484
9821.000000;1.219627
9820.000000;1.218459
9819.000000;1.218305
9818.000000;1.218996
9817.000000;1.219903
9816.000000;1.220292
9815.000000;1.219905
9814.000000;1.219204
9813.000000;1.218874
9812.000000;1.219048
9811.000000;1.219195
9810.000000;1.218795
9809.000000;1.217959
9808.000000;1.217232
9807.000000;1.216936
9806.000000;1.216886
9805.000000;1.216688
9804.000000;1.216132
9803.000000;1.215291
9802.000000;1.214400
9801.000000;1.213727
9800.000000;1.213428
9799.000000;1.213420
9798.000000;1.213396
9797.000000;1.213069
9796.000000;1.212431
9795.000000;1.211730
9794.000000;1.211186
9793.000000;1.210746
9792.000000;1.210151
9791.000000;1.209210
9790.000000;1.208036
9789.000000;1.207036
9788.000000;1.206613
9787.000000;1.206748
9786.000000;1.206873
9785.000000;1.206348
9784.000000;1.205241
9783.000000;1.204465
9782.000000;1.204818
9781.000000;1.205906
9780.000000;1.206370
9779.000000;1.205391
9778.000000;1.203660
9777.000000;1.202540
9776.000000;1.202511
9775.000000;1.202877
9774.000000;1.202836
9773.000000;1.202332
9772.000000;1.201697
9771.000000;1.200999
9770.000000;1.200152
9769.000000;1.199397
9768.000000;1.199205
9767.000000;1.199685
9766.000000;1.200399
9765.000000;1.200795
9764.000000;1.200644
9763.000000;1.200043
9762.000000;1.199219
9761.000000;1.198409
9760.000000;1.197775
9759.000000;1.197326
9758.000000;1.196949
9757.000000;1.196490
9756.000000;1.195773
9755.000000;1.194663
9754.000000;1.193337
9753.000000;1.192445
9752.000000;1.192665
9751.000000;1.193945
9750.000000;1.195333
9749.000000;1.195758
9748.000000;1.194950
9747.000000;1.193596
9746.000000;1.192721
9745.000000;1.192972
9744.000000;1.194185
9743.000000;1.195384
9742.000000;1.195345
9741.000000;1.193550
9740.000000;1.190684
9739.000000;1.188085
9738.000000;1.186694
9737.000000;1.186559
9736.000000;1.187125
9735.000000;1.187766
9734.000000;1.188069
9733.000000;1.187908
9732.000000;1.187434
9731.000000;1.186874
9730.000000;1.186254
9729.000000;1.185398
9728.000000;1.184321
9727.000000;1.183460
9726.000000;1.183328
9725.000000;1.183926
9724.000000;1.184654
9723.000000;1.184833
9722.000000;1.184253
9721.000000;1.183180
9720.000000;1.182008
9719.000000;1.181029
9718.000000;1.180424
9717.000000;1.180244
9716.000000;1.180328
9715.000000;1.180360
9714.000000;1.180141
9713.000000;1.179733
9712.000000;1.179257
9711.000000;1.178654
9710.000000;1.177806
9709.000000;1.176804
9708.000000;1.175906
9707.000000;1.175237
9706.000000;1.174700
9705.000000;1.174216
9704.000000;1.173838
9703.000000;1.173590
9702.000000;1.173440
9701.000000;1.173498
9700.000000;1.173939
9699.000000;1.174525
9698.000000;1.174510
9697.000000;1.173407
9696.000000;1.171714
9695.000000;1.170465
9694.000000;1.170129
9693.000000;1.170318
9692.000000;1.170501
9691.000000;1.170543
9690.000000;1.170441
9689.000000;1.170021
9688.000000;1.169218
9687.000000;1.168343
9686.000000;1.167756
9685.000000;1.167468
9684.000000;1.167294
9683.000000;1.167117
9682.000000;1.166740
9681.000000;1.165784
