Criado como novo conjunto de dados;"Jao_teste_celulas.spp","7263.3 Secs"
cm-1;Abs
10000.000000;1.379430
9999.000000;1.378012
9998.000000;1.375944
9997.000000;1.374469
9996.000000;1.374817
9995.000000;1.376569
9994.000000;1.378291
9993.000000;1.378727
9992.000000;1.377783
9991.000000;1.375923
9990.000000;1.373654
9989.000000;1.371535
9988.000000;1.370238
9987.000000;1.370031
9986.000000;1.370391
9985.000000;1.370465
9984.000000;1.369876
9983.000000;1.368936
9982.000000;1.368176
9981.000000;1.367863
9980.000000;1.367799
9979.000000;1.367395
9978.000000;1.366102
9977.000000;1.364067
9976.000000;1.362274
9975.000000;1.361722
9974.000000;1.362454
9973.000000;1.363580
9972.000000;1.364221
9971.000000;1.364213
9970.000000;1.363866
9969.000000;1.363417
9968.000000;1.362936
9967.000000;1.362518
9966.000000;1.362265
9965.000000;1.362128
9964.000000;1.361951
9963.000000;1.361669
9962.000000;1.361284
9961.000000;1.360705
9960.000000;1.359786
9959.000000;1.358546
9958.000000;1.357212
9957.000000;1.356087
9956.000000;1.355472
9955.000000;1.355654
9954.000000;1.356685
9953.000000;1.358020
9952.000000;1.358603
9951.000000;1.357730
9950.000000;1.355809
9949.000000;1.353993
9948.000000;1.353058
9947.000000;1.352832
9946.000000;1.352720
9945.000000;1.352486
9944.000000;1.352308
9943.000000;1.352271
9942.000000;1.352133
9941.000000;1.351665
9940.000000;1.351038
9939.000000;1.350749
9938.000000;1.351146
9937.000000;1.352060
9936.000000;1.352942
9935.000000;1.353333
9934.000000;1.353152
9933.000000;1.352482
9932.000000;1.351284
9931.000000;1.349594
9930.000000;1.347902
9929.000000;1.346920
9928.000000;1.346824
9927.000000;1.346952
9926.000000;1.346471
9925.000000;1.345234
9924.000000;1.343785
9923.000000;1.342708
9922.000000;1.342167
9921.000000;1.341906
9920.000000;1.341468
9919.000000;1.340568
9918.000000;1.339497
9917.000000;1.339020
9916.000000;1.339540
9915.000000;1.340472
9914.000000;1.340828
9913.000000;1.340371
9912.000000;1.339747
9911.000000;1.339454
9910.000000;1.339228
9909.000000;1.338618
9908.000000;1.337724
9907.000000;1.337022
9906.000000;1.336663
9905.000000;1.336368
9904.000000;1.335884
9903.000000;1.335277
9902.000000;1.334849
9901.000000;1.334900
9900.000000;1.335437
9899.000000;1.336013
9898.000000;1.336032
9897.000000;1.335392
9896.000000;1.334646
9895.000000;1.334311
9894.000000;1.334223
9893.000000;1.333815
9892.000000;1.332847
9891.000000;1.331596
9890.000000;1.330426
9889.000000;1.329456
9888.000000;1.328626
9887.000000;1.327869
9886.000000;1.327232
9885.000000;1.326946
9884.000000;1.327285
9883.000000;1.328166
9882.000000;1.328986
9881.000000;1.329075
9880.000000;1.328266
9879.000000;1.326882
9878.000000;1.325329
9877.000000;1.323950
9876.000000;1.323156
9875.000000;1.323262
9874.000000;1.324075
9873.000000;1.324844
9872.000000;1.324773
9871.000000;1.323590
9870.000000;1.321743
9869.000000;1.320180
9868.000000;1.319737
9867.000000;1.320436
9866.000000;1.321388
9865.000000;1.321684
9864.000000;1.321347
9863.000000;1.321091
9862.000000;1.321163
9861.000000;1.320884
9860.000000;1.319539
9859.000000;1.317343
9858.000000;1.315217
9857.000000;1.313840
9856.000000;1.313227
9855.000000;1.313070
9854.000000;1.313134
9853.000000;1.313295
9852.000000;1.313405
9851.000000;1.313291
9850.000000;1.312870
9849.000000;1.312261
9848.000000;1.311734
9847.000000;1.311466
9846.000000;1.311322
9845.000000;1.310967
9844.000000;1.310197
9843.000000;1.309094
9842.000000;1.307836
9841.000000;1.306537
9840.000000;1.305319
9839.000000;1.304396
9838.000000;1.303990
9837.000000;1.304241
9836.000000;1.305197
9835.000000;1.306681
9834.000000;1.308106
9833.000000;1.308703
9832.000000;1.308223
9831.000000;1.307245
9830.000000;1.306501
9829.000000;1.306006
9828.000000;1.305214
9827.000000;1.303970
9826.000000;1.302856
9825.000000;1.302477
9824.000000;1.302739
9823.000000;1.303081
9822.000000;1.303168
9821.000000;1.303019
9820.000000;1.302594
9819.000000;1.301663
9818.000000;1.300192
9817.000000;1.298610
9816.000000;1.297540
9815.000000;1.297309
9814.000000;1.297731
9813.000000;1.298244
9812.000000;1.298281
9811.000000;1.297713
9810.000000;1.296982
9809.000000;1.296651
9808.000000;1.296774
9807.000000;1.296839
9806.000000;1.296394
9805.000000;1.295511
9804.000000;1.294567
9803.000000;1.293793
9802.000000;1.293233
9801.000000;1.292930
9800.000000;1.292844
9799.000000;1.292726
9798.000000;1.292386
9797.000000;1.292006
9796.000000;1.291896
9795.000000;1.291989
9794.000000;1.291868
9793.000000;1.291301
9792.000000;1.290435
9791.000000;1.289460
9790.000000;1.288461
9789.000000;1.287632
9788.000000;1.287257
9787.000000;1.287313
9786.000000;1.287395
9785.000000;1.287216
9784.000000;1.286897
9783.000000;1.286563
9782.000000;1.286028
9781.000000;1.285142
9780.000000;1.284132
9779.000000;1.283223
9778.000000;1.282213
9777.000000;1.280872
9776.000000;1.279581
