Criado como novo conjunto de dados;"Jao_teste_celulas.spp","3182.4 Secs"
cm-1;Abs
10000.000000;0.925457
9999.000000;0.924787
9998.000000;0.924118
9997.000000;0.923450
9996.000000;0.922784
9995.000000;0.922118
9994.000000;0.921453
9993.000000;0.920788
9992.000000;0.920127
9991.000000;0.919462
9990.000000;0.918811
9989.000000;0.918088
9988.000000;0.917217
9987.000000;0.916392
9986.000000;0.915973
9985.000000;0.916102
9984.000000;0.916389
9983.000000;0.916199
9982.000000;0.915338
9981.000000;0.914310
9980.000000;0.913780
9979.000000;0.913875
9978.000000;0.914139
9977.000000;0.914070
9976.000000;0.913546
9975.000000;0.912717
9974.000000;0.911742
9973.000000;0.910781
9972.000000;0.910079
9971.000000;0.909760
9970.000000;0.909587
9969.000000;0.909177
9968.000000;0.908520
9967.000000;0.908029
9966.000000;0.907948
9965.000000;0.907981
9964.000000;0.907694
9963.000000;0.907068
9962.000000;0.906356
9961.000000;0.905607
9960.000000;0.904731
9959.000000;0.903945
9958.000000;0.903688
9957.000000;0.903989
9956.000000;0.904276
9955.000000;0.904030
9954.000000;0.903360
9953.000000;0.902726
9952.000000;0.902321
9951.000000;0.901964
9950.000000;0.901432
9949.000000;0.900661
9948.000000;0.899729
9947.000000;0.898856
9946.000000;0.898320
9945.000000;0.898163
9944.000000;0.898028
9943.000000;0.897524
9942.000000;0.896700
9941.000000;0.895953
9940.000000;0.895494
9939.000000;0.895120
9938.000000;0.894551
9937.000000;0.893804
9936.000000;0.893141
9935.000000;0.892772
9934.000000;0.892716
9933.000000;0.892844
9932.000000;0.892993
9931.000000;0.893055
9930.000000;0.893026
9929.000000;0.892936
9928.000000;0.892741
9927.000000;0.892317
9926.000000;0.891602
9925.000000;0.890706
9924.000000;0.889866
9923.000000;0.889284
9922.000000;0.888980
9921.000000;0.888737
9920.000000;0.888260
9919.000000;0.887446
9918.000000;0.886503
9917.000000;0.885788
9916.000000;0.885526
9915.000000;0.885668
9914.000000;0.885929
9913.000000;0.885942
9912.000000;0.885487
9911.000000;0.884660
9910.000000;0.883764
9909.000000;0.882998
9908.000000;0.882344
9907.000000;0.881767
9906.000000;0.881361
9905.000000;0.881127
9904.000000;0.880809
9903.000000;0.880202
9902.000000;0.879555
9901.000000;0.879363
9900.000000;0.879725
9899.000000;0.880169
9898.000000;0.880200
9897.000000;0.879797
9896.000000;0.879242
9895.000000;0.878688
9894.000000;0.878069
9893.000000;0.877319
9892.000000;0.876476
9891.000000;0.875629
9890.000000;0.874898
9889.000000;0.874406
9888.000000;0.874145
9887.000000;0.873916
9886.000000;0.873534
9885.000000;0.873037
9884.000000;0.872589
9883.000000;0.872237
9882.000000;0.871901
9881.000000;0.871546
9880.000000;0.871190
9879.000000;0.870778
9878.000000;0.870224
9877.000000;0.869615
9876.000000;0.869190
9875.000000;0.869041
9874.000000;0.868973
9873.000000;0.868764
9872.000000;0.868444
9871.000000;0.868206
9870.000000;0.868097
9869.000000;0.867926
9868.000000;0.867484
9867.000000;0.866753
9866.000000;0.865883
9865.000000;0.865025
9864.000000;0.864226
9863.000000;0.863483
9862.000000;0.862842
9861.000000;0.862406
9860.000000;0.862211
9859.000000;0.862152
9858.000000;0.862057
9857.000000;0.861821
9856.000000;0.861445
9855.000000;0.860986
9854.000000;0.860531
9853.000000;0.860190
9852.000000;0.860040
9851.000000;0.860049
9850.000000;0.860099
9849.000000;0.860071
9848.000000;0.859858
9847.000000;0.859337
9846.000000;0.858477
9845.000000;0.857486
9844.000000;0.856709
9843.000000;0.856282
9842.000000;0.855981
9841.000000;0.855477
9840.000000;0.854691
9839.000000;0.853846
9838.000000;0.853237
9837.000000;0.853021
9836.000000;0.853130
9835.000000;0.853283
9834.000000;0.853155
9833.000000;0.852631
9832.000000;0.851906
9831.000000;0.851240
9830.000000;0.850671
9829.000000;0.850038
9828.000000;0.849244
9827.000000;0.848421
9826.000000;0.847841
9825.000000;0.847706
9824.000000;0.847953
9823.000000;0.848223
9822.000000;0.848110
9821.000000;0.847551
9820.000000;0.846882
9819.000000;0.846421
9818.000000;0.846120
9817.000000;0.845771
9816.000000;0.845382
9815.000000;0.845070
9814.000000;0.844698
9813.000000;0.843980
9812.000000;0.843004
9811.000000;0.842291
9810.000000;0.842166
9809.000000;0.842319
9808.000000;0.842211
9807.000000;0.841709
9806.000000;0.841079
9805.000000;0.840506
9804.000000;0.839935
9803.000000;0.839317
9802.000000;0.838729
9801.000000;0.838229
9800.000000;0.837802
9799.000000;0.837480
9798.000000;0.837346
9797.000000;0.837361
9796.000000;0.837336
9795.000000;0.837142
9794.000000;0.836838
9793.000000;0.836541
9792.000000;0.836260
9791.000000;0.835897
9790.000000;0.835335
9789.000000;0.834519
9788.000000;0.833534
9787.000000;0.832631
9786.000000;0.832053
9785.000000;0.831810
9784.000000;0.831695
9783.000000;0.831506
9782.000000;0.831184
9781.000000;0.830732
9780.000000;0.830162
9779.000000;0.829557
9778.000000;0.829040
9777.000000;0.828631
9776.000000;0.828207
9775.000000;0.827681
9774.000000;0.827099
9773.000000;0.826534
9772.000000;0.825991
9771.000000;0.825485
9770.000000;0.825088
9769.000000;0.824783
9768.000000;0.824385
9767.000000;0.823737
9766.000000;0.822903
9765.000000;0.822083
9764.000000;0.821402
9763.000000;0.820924
9762.000000;0.820740
9761.000000;0.820843
9760.000000;0.820949
9759.000000;0.820670
9758.000000;0.819937
9757.000000;0.819123
9756.000000;0.818656
9755.000000;0.818618
9754.000000;0.818748
9753.000000;0.818723
9752.000000;0.818368
9751.000000;0.817701
9750.000000;0.816913
9749.000000;0.816264
9748.000000;0.815889
9747.000000;0.815670
9746.000000;0.815358
9745.000000;0.814849
9744.000000;0.814300
9743.000000;0.813946
9742.000000;0.813812
9741.000000;0.813621
9740.000000;0.813051
9739.000000;0.812107
9738.000000;0.811197
9737.000000;0.810776
9736.000000;0.810909
9735.000000;0.811208
9734.000000;0.811178
9733.000000;0.810592
9732.000000;0.809577
9731.000000;0.808467
9730.000000;0.807634
9729.000000;0.807336
9728.000000;0.807560
9727.000000;0.807975
9726.000000;0.808115
9725.000000;0.807703
9724.000000;0.806832
9723.000000;0.805858
9722.000000;0.805128
9721.000000;0.804748
9720.000000;0.804558
9719.000000;0.804307
9718.000000;0.803858
9717.000000;0.803268
9716.000000;0.802706
9715.000000;0.802318
9714.000000;0.802144
9713.000000;0.802069
9712.000000;0.801844
9711.000000;0.801254
9710.000000;0.800328
9709.000000;0.799377
9708.000000;0.798758
9707.000000;0.798578
9706.000000;0.798608
9705.000000;0.798476
9704.000000;0.797938
9703.000000;0.797059
9702.000000;0.796184
9701.000000;0.795687
9700.000000;0.795654
9699.000000;0.795782
9698.000000;0.795652
9697.000000;0.795138
9696.000000;0.794500
9695.000000;0.794088
9694.000000;0.793980
9693.000000;0.793936
9692.000000;0.793673
9691.000000;0.793147
9690.000000;0.792555
9689.000000;0.792099
9688.000000;0.791803
9687.000000;0.791558
9686.000000;0.791264
9685.000000;0.790876
9684.000000;0.790373
9683.000000;0.789802
9682.000000;0.789350
9681.000000;0.789208
9680.000000;0.789306
9679.000000;0.789299
9678.000000;0.788925
9677.000000;0.788270
9676.000000;0.787555
9675.000000;0.786762
9674.000000;0.785700
9673.000000;0.784417
9672.000000;0.783331
9671.000000;0.782828
9670.000000;0.782884
9669.000000;0.783153
9668.000000;0.783330
9667.000000;0.783316
9666.000000;0.783143
9665.000000;0.782868
9664.000000;0.782559
9663.000000;0.782248
9662.000000;0.781892
9661.000000;0.781429
