Criado como novo conjunto de dados;"Jao_teste_celulas.spp","3722.5 Secs"
cm-1;Abs
10000.000000;1.131472
9999.000000;1.131173
9998.000000;1.130278
9997.000000;1.129602
9996.000000;1.130131
9995.000000;1.131641
9994.000000;1.132981
9993.000000;1.133041
9992.000000;1.131881
9991.000000;1.130413
9990.000000;1.129371
9989.000000;1.128636
9988.000000;1.127682
9987.000000;1.126375
9986.000000;1.125141
9985.000000;1.124433
9984.000000;1.124330
9983.000000;1.124620
9982.000000;1.125020
9981.000000;1.125215
9980.000000;1.124903
9979.000000;1.124040
9978.000000;1.122960
9977.000000;1.122089
9976.000000;1.121582
9975.000000;1.121316
9974.000000;1.121168
9973.000000;1.121122
9972.000000;1.121155
9971.000000;1.121177
9970.000000;1.121078
9969.000000;1.120734
9968.000000;1.120011
9967.000000;1.118902
9966.000000;1.117639
9965.000000;1.116519
9964.000000;1.115630
9963.000000;1.114872
9962.000000;1.114240
9961.000000;1.113880
9960.000000;1.113813
9959.000000;1.113782
9958.000000;1.113471
9957.000000;1.112786
9956.000000;1.111889
9955.000000;1.111075
9954.000000;1.110657
9953.000000;1.110787
9952.000000;1.111286
9951.000000;1.111713
9950.000000;1.111689
9949.000000;1.111102
9948.000000;1.110061
9947.000000;1.108845
9946.000000;1.107926
9945.000000;1.107665
9944.000000;1.107764
9943.000000;1.107290
9942.000000;1.105634
9941.000000;1.103355
9940.000000;1.101737
9939.000000;1.101550
9938.000000;1.102481
9937.000000;1.103640
9936.000000;1.104326
9935.000000;1.104298
9934.000000;1.103685
9933.000000;1.102837
9932.000000;1.102074
9931.000000;1.101418
9930.000000;1.100674
9929.000000;1.099783
9928.000000;1.098915
9927.000000;1.098143
9926.000000;1.097298
9925.000000;1.096296
9924.000000;1.095401
9923.000000;1.094970
9922.000000;1.095052
9921.000000;1.095403
9920.000000;1.095751
9919.000000;1.095857
9918.000000;1.095476
9917.000000;1.094557
9916.000000;1.093446
9915.000000;1.092658
9914.000000;1.092404
9913.000000;1.092514
9912.000000;1.092752
9911.000000;1.092960
9910.000000;1.092880
9909.000000;1.092148
9908.000000;1.090692
9907.000000;1.089014
9906.000000;1.087825
9905.000000;1.087402
9904.000000;1.087391
9903.000000;1.087278
9902.000000;1.086938
9901.000000;1.086670
9900.000000;1.086724
9899.000000;1.086937
9898.000000;1.086907
9897.000000;1.086485
9896.000000;1.085924
9895.000000;1.085525
9894.000000;1.085323
9893.000000;1.085216
9892.000000;1.085231
9891.000000;1.085408
9890.000000;1.085495
9889.000000;1.085033
9888.000000;1.083868
9887.000000;1.082360
9886.000000;1.080992
9885.000000;1.079937
9884.000000;1.079140
9883.000000;1.078676
9882.000000;1.078748
9881.000000;1.079268
9880.000000;1.079685
9879.000000;1.079432
9878.000000;1.078534
9877.000000;1.077572
9876.000000;1.076963
9875.000000;1.076445
9874.000000;1.075491
9873.000000;1.074168
9872.000000;1.073247
9871.000000;1.073303
9870.000000;1.073948
9869.000000;1.074200
9868.000000;1.073520
9867.000000;1.072209
9866.000000;1.070875
9865.000000;1.069872
9864.000000;1.069315
9863.000000;1.069246
9862.000000;1.069484
9861.000000;1.069533
9860.000000;1.068961
9859.000000;1.067846
9858.000000;1.066687
9857.000000;1.065895
9856.000000;1.065521
9855.000000;1.065383
9854.000000;1.065245
9853.000000;1.064892
9852.000000;1.064244
9851.000000;1.063467
9850.000000;1.062850
9849.000000;1.062505
9848.000000;1.062309
9847.000000;1.062176
9846.000000;1.062225
9845.000000;1.062528
9844.000000;1.062805
9843.000000;1.062569
9842.000000;1.061656
9841.000000;1.060463
9840.000000;1.059592
9839.000000;1.059300
9838.000000;1.059379
9837.000000;1.059439
9836.000000;1.059211
9835.000000;1.058577
9834.000000;1.057543
9833.000000;1.056301
9832.000000;1.055233
9831.000000;1.054660
9830.000000;1.054560
9829.000000;1.054594
9828.000000;1.054413
9827.000000;1.053895
9826.000000;1.053147
9825.000000;1.052410
9824.000000;1.051930
9823.000000;1.051751
9822.000000;1.051575
9821.000000;1.050971
9820.000000;1.049842
9819.000000;1.048610
9818.000000;1.047827
9817.000000;1.047665
9816.000000;1.047831
9815.000000;1.047922
9814.000000;1.047765
9813.000000;1.047462
9812.000000;1.047208
9811.000000;1.047103
9810.000000;1.047073
9809.000000;1.046961
9808.000000;1.046700
9807.000000;1.046379
9806.000000;1.046118
9805.000000;1.045904
9804.000000;1.045590
9803.000000;1.044992
9802.000000;1.044012
9801.000000;1.042735
9800.000000;1.041458
9799.000000;1.040496
9798.000000;1.039906
9797.000000;1.039451
9796.000000;1.038899
9795.000000;1.038198
9794.000000;1.037361
9793.000000;1.036362
9792.000000;1.035346
9791.000000;1.034725
9790.000000;1.034796
9789.000000;1.035335
9788.000000;1.035851
9787.000000;1.036186
9786.000000;1.036518
9785.000000;1.036761
9784.000000;1.036409
9783.000000;1.035261
9782.000000;1.033949
9781.000000;1.033313
9780.000000;1.033400
9779.000000;1.033451
9778.000000;1.032891
9777.000000;1.031948
9776.000000;1.031195
9775.000000;1.030799
9774.000000;1.030478
9773.000000;1.030000
9772.000000;1.029442
9771.000000;1.028973
9770.000000;1.028622
9769.000000;1.028313
9768.000000;1.027984
9767.000000;1.027614
9766.000000;1.027173
9765.000000;1.026635
9764.000000;1.025995
9763.000000;1.025306
9762.000000;1.024721
9761.000000;1.024432
9760.000000;1.024453
9759.000000;1.024452
9758.000000;1.023966
9757.000000;1.022900
9756.000000;1.021688
9755.000000;1.020838
9754.000000;1.020377
9753.000000;1.019895
9752.000000;1.019146
9751.000000;1.018429
9750.000000;1.018299
9749.000000;1.018934
9748.000000;1.019878
9747.000000;1.020368
9746.000000;1.019925
9745.000000;1.018692
9744.000000;1.017274
9743.000000;1.016277
9742.000000;1.015927
9741.000000;1.016007
9740.000000;1.016056
9739.000000;1.015668
9738.000000;1.014774
9737.000000;1.013752
9736.000000;1.013176
9735.000000;1.013295
9734.000000;1.013698
9733.000000;1.013614
9732.000000;1.012626
9731.000000;1.011041
9730.000000;1.009574
9729.000000;1.008756
9728.000000;1.008643
9727.000000;1.008936
9726.000000;1.009259
9725.000000;1.009355
9724.000000;1.009166
9723.000000;1.008751
9722.000000;1.008193
9721.000000;1.007580
9720.000000;1.007035
9719.000000;1.006598
9718.000000;1.006087
9717.000000;1.005216
9716.000000;1.003953
9715.000000;1.002638
9714.000000;1.001679
9713.000000;1.001235
9712.000000;1.001237
9711.000000;1.001572
9710.000000;1.002052
9709.000000;1.002325
9708.000000;1.002061
9707.000000;1.001263
9706.000000;1.000263
9705.000000;0.999391
9704.000000;0.998776
9703.000000;0.998431
9702.000000;0.998325
9701.000000;0.998297
9700.000000;0.998057
9699.000000;0.997415
9698.000000;0.996472
9697.000000;0.995506
9696.000000;0.994700
9695.000000;0.994047
9694.000000;0.993470
9693.000000;0.992986
9692.000000;0.992712
9691.000000;0.992724
9690.000000;0.992903
9689.000000;0.992972
9688.000000;0.992741
9687.000000;0.992295
9686.000000;0.991854
9685.000000;0.991485
9684.000000;0.991040
9683.000000;0.990369
9682.000000;0.989481
9681.000000;0.988481
9680.000000;0.987466
9679.000000;0.986542
9678.000000;0.985852
9677.000000;0.985486
9676.000000;0.985384
9675.000000;0.985393
9674.000000;0.985394
9673.000000;0.985354
9672.000000;0.985276
9671.000000;0.985155
9670.000000;0.984969
9669.000000;0.984671
9668.000000;0.984207
9667.000000;0.983579
9666.000000;0.982914
9665.000000;0.982428
9664.000000;0.982272
9663.000000;0.982381
9662.000000;0.982463
9661.000000;0.982224
9660.000000;0.981636
9659.000000;0.980955
9658.000000;0.980439
9657.000000;0.980122
9656.000000;0.979909
9655.000000;0.979774
9654.000000;0.979726
9653.000000;0.979630
9652.000000;0.979267
9651.000000;0.978588
9650.000000;0.977751
9649.000000;0.976883
9648.000000;0.975966
9647.000000;0.975030
9646.000000;0.974273
9645.000000;0.973831
9644.000000;0.973555
9643.000000;0.973193
9642.000000;0.972711
9641.000000;0.972277
9640.000000;0.971980
9639.000000;0.971727
9638.000000;0.971415
9637.000000;0.971027
9636.000000;0.970548
9635.000000;0.969945
9634.000000;0.969280
9633.000000;0.968732
9632.000000;0.968420
9631.000000;0.968268
9630.000000;0.968118
9629.000000;0.967919
9628.000000;0.967754
9627.000000;0.967716
9626.000000;0.967813
9625.000000;0.967916
9624.000000;0.967778
9623.000000;0.967170
9622.000000;0.966118
9621.000000;0.965008
9620.000000;0.964316
9619.000000;0.964171
9618.000000;0.964228
9617.000000;0.964007
9616.000000;0.963351
9615.000000;0.962490
9614.000000;0.961709
9613.000000;0.961066
9612.000000;0.960475
9611.000000;0.959964
9610.000000;0.959686
9609.000000;0.959664
9608.000000;0.959657
9607.000000;0.959378
9606.000000;0.958784
9605.000000;0.958047
9604.000000;0.957310
9603.000000;0.956588
9602.000000;0.955925
9601.000000;0.955466
9600.000000;0.955257
9599.000000;0.955058
9598.000000;0.954509
9597.000000;0.953556
9596.000000;0.952606
9595.000000;0.952160
9594.000000;0.952266
9593.000000;0.952423
9592.000000;0.952061
9591.000000;0.951102
9590.000000;0.949991
9589.000000;0.949226
9588.000000;0.948950
9587.000000;0.948983
9586.000000;0.949070
9585.000000;0.948977
9584.000000;0.948509
9583.000000;0.947660
9582.000000;0.946759
9581.000000;0.946256
9580.000000;0.946294
9579.000000;0.946604
9578.000000;0.946851
9577.000000;0.946904
9576.000000;0.946704
9575.000000;0.946082
9574.000000;0.944979
9573.000000;0.943743
9572.000000;0.942920
9571.000000;0.942684
9570.000000;0.942658
9569.000000;0.942379
9568.000000;0.941798
9567.000000;0.941183
9566.000000;0.940677
9565.000000;0.940147
9564.000000;0.939461
9563.000000;0.938785
9562.000000;0.938474
9561.000000;0.938681
9560.000000;0.939119
9559.000000;0.939290
9558.000000;0.938940
9557.000000;0.938260
9556.000000;0.937611
9555.000000;0.937117
9554.000000;0.936611
9553.000000;0.935904
9552.000000;0.935007
9551.000000;0.934103
9550.000000;0.933416
9549.000000;0.933123
9548.000000;0.933250
9547.000000;0.933552
9546.000000;0.933623
9545.000000;0.933232
9544.000000;0.932549
9543.000000;0.931979
9542.000000;0.931807
9541.000000;0.932006
9540.000000;0.932294
9539.000000;0.932341
9538.000000;0.931975
9537.000000;0.931320
9536.000000;0.930699
9535.000000;0.930347
9534.000000;0.930207
9533.000000;0.930015
9532.000000;0.929528
9531.000000;0.928665
9530.000000;0.927547
9529.000000;0.926470
9528.000000;0.925729
9527.000000;0.925356
9526.000000;0.925094
9525.000000;0.924705
9524.000000;0.924226
9523.000000;0.923823
9522.000000;0.923527
9521.000000;0.923246
9520.000000;0.922967
9519.000000;0.922732
9518.000000;0.922466
