Criado como novo conjunto de dados;"Jao_teste_celulas.spp","7923.5 Secs"
cm-1;Abs
10000.000000;1.477674
9999.000000;1.475865
9998.000000;1.473308
9997.000000;1.470547
9996.000000;1.469242
9995.000000;1.470282
9994.000000;1.472669
9993.000000;1.474367
9992.000000;1.474580
9991.000000;1.474227
9990.000000;1.474379
9989.000000;1.474784
9988.000000;1.474410
9987.000000;1.472917
9986.000000;1.471117
9985.000000;1.470024
9984.000000;1.469781
9983.000000;1.469641
9982.000000;1.468895
9981.000000;1.467701
9980.000000;1.466881
9979.000000;1.466966
9978.000000;1.467624
9977.000000;1.468141
9976.000000;1.468240
9975.000000;1.468167
9974.000000;1.468106
9973.000000;1.467915
9972.000000;1.467505
9971.000000;1.467055
9970.000000;1.466588
9969.000000;1.465677
9968.000000;1.464009
9967.000000;1.462105
9966.000000;1.460984
9965.000000;1.460997
9964.000000;1.461321
9963.000000;1.460821
9962.000000;1.459270
9961.000000;1.457524
9960.000000;1.456592
9959.000000;1.456767
9958.000000;1.457578
9957.000000;1.458322
9956.000000;1.458573
9955.000000;1.458345
9954.000000;1.457938
9953.000000;1.457610
9952.000000;1.457358
9951.000000;1.456972
9950.000000;1.456318
9949.000000;1.455550
9948.000000;1.454978
9947.000000;1.454694
9946.000000;1.454374
9945.000000;1.453548
9944.000000;1.452106
9943.000000;1.450518
9942.000000;1.449525
9941.000000;1.449615
9940.000000;1.450710
9939.000000;1.452197
9938.000000;1.453190
9937.000000;1.453069
9936.000000;1.452081
9935.000000;1.451242
9934.000000;1.451287
9933.000000;1.451762
9932.000000;1.451477
9931.000000;1.449966
9930.000000;1.448082
9929.000000;1.446884
9928.000000;1.446361
9927.000000;1.445714
9926.000000;1.444656
9925.000000;1.443856
9924.000000;1.444034
9923.000000;1.445074
9922.000000;1.446131
9921.000000;1.446275
9920.000000;1.444972
9919.000000;1.442446
9918.000000;1.439828
9917.000000;1.438582
9916.000000;1.439311
9915.000000;1.441134
9914.000000;1.442508
9913.000000;1.442597
9912.000000;1.441583
9911.000000;1.439938
9910.000000;1.437982
9909.000000;1.436212
9908.000000;1.435445
9907.000000;1.436088
9906.000000;1.437399
9905.000000;1.437931
9904.000000;1.436973
9903.000000;1.435340
9902.000000;1.434450
9901.000000;1.434705
9900.000000;1.435065
9899.000000;1.434268
9898.000000;1.432245
9897.000000;1.430098
9896.000000;1.428922
9895.000000;1.429012
9894.000000;1.430062
9893.000000;1.431575
9892.000000;1.432921
9891.000000;1.433410
9890.000000;1.432725
9889.000000;1.431195
9888.000000;1.429439
9887.000000;1.427830
9886.000000;1.426456
9885.000000;1.425467
9884.000000;1.425161
9883.000000;1.425671
9882.000000;1.426705
9881.000000;1.427666
9880.000000;1.428058
9879.000000;1.427832
9878.000000;1.427312
9877.000000;1.426661
9876.000000;1.425546
9875.000000;1.423678
9874.000000;1.421672
9873.000000;1.420829
9872.000000;1.421713
9871.000000;1.423298
9870.000000;1.423967
9869.000000;1.423208
9868.000000;1.421882
9867.000000;1.420949
9866.000000;1.420554
9865.000000;1.420323
9864.000000;1.419944
9863.000000;1.419289
9862.000000;1.418458
9861.000000;1.417947
9860.000000;1.418285
9859.000000;1.419174
9858.000000;1.419396
9857.000000;1.418046
9856.000000;1.415668
9855.000000;1.413736
9854.000000;1.413138
9853.000000;1.413523
9852.000000;1.413991
9851.000000;1.414046
9850.000000;1.413786
9849.000000;1.413518
9848.000000;1.413408
9847.000000;1.413432
9846.000000;1.413439
9845.000000;1.413199
9844.000000;1.412442
9843.000000;1.411016
9842.000000;1.409168
9841.000000;1.407581
9840.000000;1.406856
9839.000000;1.406905
9838.000000;1.407080
9837.000000;1.406990
9836.000000;1.406909
9835.000000;1.407197
9834.000000;1.407649
9833.000000;1.407812
9832.000000;1.407723
9831.000000;1.407908
9830.000000;1.408630
9829.000000;1.409501
9828.000000;1.409912
9827.000000;1.409558
9826.000000;1.408512
9825.000000;1.407081
9824.000000;1.405739
9823.000000;1.404926
9822.000000;1.404730
9821.000000;1.404863
9820.000000;1.404936
9819.000000;1.404606
9818.000000;1.403584
9817.000000;1.401859
9816.000000;1.400023
9815.000000;1.399010
9814.000000;1.399270
9813.000000;1.400293
9812.000000;1.401074
9811.000000;1.400975
9810.000000;1.400109
9809.000000;1.399104
9808.000000;1.398631
9807.000000;1.398899
9806.000000;1.399372
9805.000000;1.399135
9804.000000;1.397836
9803.000000;1.396200
9802.000000;1.395380
9801.000000;1.395869
9800.000000;1.397167
9799.000000;1.398308
9798.000000;1.398498
9797.000000;1.397448
9796.000000;1.395440
9795.000000;1.393132
9794.000000;1.391091
9793.000000;1.389546
9792.000000;1.388644
9791.000000;1.388671
9790.000000;1.389638
9789.000000;1.390766
9788.000000;1.390900
9787.000000;1.389652
9786.000000;1.387791
9785.000000;1.386363
9784.000000;1.385738
9783.000000;1.385644
9782.000000;1.385728
9781.000000;1.385778
9780.000000;1.385597
9779.000000;1.385022
9778.000000;1.384059
9777.000000;1.382866
9776.000000;1.381637
9775.000000;1.380596
9774.000000;1.379952
9773.000000;1.379736
9772.000000;1.379836
9771.000000;1.380278
9770.000000;1.381204
9769.000000;1.382320
9768.000000;1.382707
9767.000000;1.381687
9766.000000;1.379789
9765.000000;1.378359
9764.000000;1.378113
9763.000000;1.378449
9762.000000;1.378261
9761.000000;1.377167
9760.000000;1.375741
9759.000000;1.374779
9758.000000;1.374601
9757.000000;1.374937
9756.000000;1.375228
9755.000000;1.375057
9754.000000;1.374468
9753.000000;1.373852
9752.000000;1.373462
9751.000000;1.373130
9750.000000;1.372553
9749.000000;1.371770
9748.000000;1.371203
9747.000000;1.371260
9746.000000;1.372007
9745.000000;1.373164
9744.000000;1.374269
9743.000000;1.374791
9742.000000;1.374338
9741.000000;1.372946
9740.000000;1.371181
9739.000000;1.369786
9738.000000;1.369148
9737.000000;1.369094
9736.000000;1.369189
9735.000000;1.369135
9734.000000;1.368850
9733.000000;1.368320
9732.000000;1.367600
9731.000000;1.366925
9730.000000;1.366556
9729.000000;1.366419
9728.000000;1.366134
9727.000000;1.365503
9726.000000;1.364789
9725.000000;1.364342
9724.000000;1.364089
9723.000000;1.363669
9722.000000;1.363006
9721.000000;1.362466
9720.000000;1.362395
9719.000000;1.362715
9718.000000;1.363036
9717.000000;1.363004
9716.000000;1.362511
9715.000000;1.361753
9714.000000;1.361124
9713.000000;1.360868
9712.000000;1.360798
9711.000000;1.360503
9710.000000;1.359844
9709.000000;1.359037
9708.000000;1.358216
9707.000000;1.357217
9706.000000;1.355938
9705.000000;1.354704
9704.000000;1.353963
9703.000000;1.353720
