Criado como novo conjunto de dados;"Jao_teste_celulas.spp","12004.7 Secs"
cm-1;Abs
10000.000000;2.138965
9999.000000;2.140733
9998.000000;2.140329
9997.000000;2.141209
9996.000000;2.144333
9995.000000;2.146245
9994.000000;2.145254
9993.000000;2.143771
9992.000000;2.145936
9991.000000;2.151144
9990.000000;2.154261
9989.000000;2.151934
9988.000000;2.147223
9987.000000;2.145424
9986.000000;2.147415
9985.000000;2.149050
9984.000000;2.146611
9983.000000;2.140882
9982.000000;2.135033
9981.000000;2.130983
9980.000000;2.129104
9979.000000;2.129490
9978.000000;2.131975
9977.000000;2.135191
9976.000000;2.137086
9975.000000;2.136808
9974.000000;2.134995
9973.000000;2.132414
9972.000000;2.129458
9971.000000;2.126825
9970.000000;2.125690
9969.000000;2.126615
9968.000000;2.128674
9967.000000;2.130098
9966.000000;2.129669
9965.000000;2.127316
9964.000000;2.123588
9963.000000;2.119071
9962.000000;2.114416
9961.000000;2.110589
9960.000000;2.108543
9959.000000;2.108284
9958.000000;2.108677
9957.000000;2.108670
9956.000000;2.108484
9955.000000;2.109016
9954.000000;2.110277
9953.000000;2.111297
9952.000000;2.111664
9951.000000;2.112056
9950.000000;2.112784
9949.000000;2.112973
9948.000000;2.112143
9947.000000;2.111725
9946.000000;2.113654
9945.000000;2.117922
9944.000000;2.122848
9943.000000;2.127313
9942.000000;2.131138
9941.000000;2.133459
9940.000000;2.132725
9939.000000;2.128950
9938.000000;2.124412
9937.000000;2.121244
9936.000000;2.119357
9935.000000;2.117638
9934.000000;2.116396
9933.000000;2.117108
9932.000000;2.119932
9931.000000;2.122787
9930.000000;2.123151
9929.000000;2.120316
9928.000000;2.115806
9927.000000;2.112096
9926.000000;2.110931
9925.000000;2.112194
9924.000000;2.114197
9923.000000;2.115476
9922.000000;2.116198
9921.000000;2.117186
9920.000000;2.117771
9919.000000;2.115970
9918.000000;2.111430
9917.000000;2.106931
9916.000000;2.105807
9915.000000;2.108390
9914.000000;2.111843
9913.000000;2.113414
9912.000000;2.113050
9911.000000;2.112340
9910.000000;2.111868
9909.000000;2.110697
9908.000000;2.108047
9907.000000;2.104549
9906.000000;2.101712
9905.000000;2.100665
9904.000000;2.101699
9903.000000;2.104248
9902.000000;2.107029
9901.000000;2.108942
9900.000000;2.109934
9899.000000;2.110570
9898.000000;2.110535
9897.000000;2.108220
9896.000000;2.102921
9895.000000;2.096982
9894.000000;2.094072
9893.000000;2.095287
9892.000000;2.098299
9891.000000;2.100555
9890.000000;2.101841
9889.000000;2.102921
9888.000000;2.103255
9887.000000;2.101633
9886.000000;2.098311
9885.000000;2.094908
9884.000000;2.092561
9883.000000;2.091458
9882.000000;2.091793
9881.000000;2.093705
9880.000000;2.096038
9879.000000;2.096864
9878.000000;2.095897
9877.000000;2.094557
9876.000000;2.093316
9875.000000;2.091132
9874.000000;2.088111
9873.000000;2.086698
9872.000000;2.088880
9871.000000;2.093553
9870.000000;2.098058
9869.000000;2.101519
9868.000000;2.104808
9867.000000;2.107502
9866.000000;2.107259
9865.000000;2.103039
9864.000000;2.097143
9863.000000;2.092733
9862.000000;2.090495
9861.000000;2.088789
9860.000000;2.086430
9859.000000;2.084277
9858.000000;2.083967
9857.000000;2.085711
9856.000000;2.087727
9855.000000;2.087896
9854.000000;2.085968
9853.000000;2.083807
9852.000000;2.083353
9851.000000;2.084713
9850.000000;2.086460
9849.000000;2.087466
9848.000000;2.087842
9847.000000;2.088088
9846.000000;2.088174
9845.000000;2.087883
9844.000000;2.087403
9843.000000;2.087078
9842.000000;2.086812
9841.000000;2.086064
9840.000000;2.084440
9839.000000;2.082138
9838.000000;2.079561
9837.000000;2.076681
9836.000000;2.073361
9835.000000;2.070349
9834.000000;2.069404
9833.000000;2.071978
9832.000000;2.077267
9831.000000;2.081800
9830.000000;2.082141
9829.000000;2.078484
9828.000000;2.074560
9827.000000;2.073572
9826.000000;2.075036
9825.000000;2.075859
9824.000000;2.074240
9823.000000;2.071852
9822.000000;2.071472
9821.000000;2.073598
9820.000000;2.076434
9819.000000;2.078430
9818.000000;2.079825
9817.000000;2.081324
9816.000000;2.082136
9815.000000;2.080607
9814.000000;2.076633
9813.000000;2.072010
9812.000000;2.068020
9811.000000;2.064258
9810.000000;2.060555
9809.000000;2.058598
9808.000000;2.060163
9807.000000;2.064391
9806.000000;2.068369
9805.000000;2.070522
9804.000000;2.071786
9803.000000;2.072933
9802.000000;2.072715
9801.000000;2.070040
9800.000000;2.066620
9799.000000;2.065355
9798.000000;2.066574
9797.000000;2.067677
9796.000000;2.066760
9795.000000;2.065083
9794.000000;2.064964
9793.000000;2.066321
9792.000000;2.066691
9791.000000;2.064670
9790.000000;2.062058
9789.000000;2.061892
9788.000000;2.064724
9787.000000;2.067532
9786.000000;2.066833
9785.000000;2.062408
9784.000000;2.057170
9783.000000;2.053806
9782.000000;2.052412
9781.000000;2.051399
9780.000000;2.049928
9779.000000;2.048745
9778.000000;2.048746
9777.000000;2.049600
9776.000000;2.050237
9775.000000;2.050271
9774.000000;2.050438
9773.000000;2.051798
9772.000000;2.054865
9771.000000;2.059242
9770.000000;2.063392
9769.000000;2.064777
9768.000000;2.061379
9767.000000;2.054216
9766.000000;2.047593
9765.000000;2.045515
9764.000000;2.048081
9763.000000;2.051831
9762.000000;2.053547
9761.000000;2.053101
9760.000000;2.052176
9759.000000;2.051593
9758.000000;2.051191
9757.000000;2.051304
9756.000000;2.052645
9755.000000;2.054927
9754.000000;2.056849
9753.000000;2.057652
9752.000000;2.057487
9751.000000;2.056147
9750.000000;2.053298
9749.000000;2.050352
9748.000000;2.050036
9747.000000;2.053101
9746.000000;2.056573
9745.000000;2.056461
9744.000000;2.051785
9743.000000;2.044675
9742.000000;2.037437
9741.000000;2.031349
9740.000000;2.027512
9739.000000;2.026924
9738.000000;2.029190
9737.000000;2.032288
9736.000000;2.034512
9735.000000;2.035834
9734.000000;2.036771
9733.000000;2.036918
9732.000000;2.035683
9731.000000;2.033923
9730.000000;2.033480
9729.000000;2.035009
9728.000000;2.037184
9727.000000;2.038382
9726.000000;2.038440
9725.000000;2.038050
9724.000000;2.037121
9723.000000;2.034844
9722.000000;2.031395
9721.000000;2.028605
9720.000000;2.028288
9719.000000;2.030291
9718.000000;2.032684
9717.000000;2.033638
9716.000000;2.032545
9715.000000;2.029528
9714.000000;2.025072
9713.000000;2.020655
9712.000000;2.018761
9711.000000;2.021135
9710.000000;2.027011
9709.000000;2.033534
9708.000000;2.038060
9707.000000;2.039647
9706.000000;2.038464
9705.000000;2.035016
9704.000000;2.030621
9703.000000;2.027415
9702.000000;2.026589
9701.000000;2.026918
9700.000000;2.026105
9699.000000;2.023729
9698.000000;2.021843
9697.000000;2.022327
9696.000000;2.024602
9695.000000;2.026449
9694.000000;2.026458
9693.000000;2.024895
9692.000000;2.022528
9691.000000;2.019837
9690.000000;2.017575
9689.000000;2.016914
9688.000000;2.018255
9687.000000;2.020297
9686.000000;2.021102
9685.000000;2.020080
9684.000000;2.018248
9683.000000;2.016689
