Criado como novo conjunto de dados;"Jao_teste_celulas.spp","3903.1 Secs"
cm-1;Abs
10000.000000;0.959346
9999.000000;0.958602
9998.000000;0.958064
9997.000000;0.957729
9996.000000;0.957740
9995.000000;0.958079
9994.000000;0.958340
9993.000000;0.958048
9992.000000;0.957180
9991.000000;0.956195
9990.000000;0.955555
9989.000000;0.955342
9988.000000;0.955322
9987.000000;0.955220
9986.000000;0.954889
9985.000000;0.954392
9984.000000;0.953975
9983.000000;0.953855
9982.000000;0.953941
9981.000000;0.953869
9980.000000;0.953379
9979.000000;0.952571
9978.000000;0.951742
9977.000000;0.951074
9976.000000;0.950600
9975.000000;0.950313
9974.000000;0.950146
9973.000000;0.949866
9972.000000;0.949213
9971.000000;0.948174
9970.000000;0.947031
9969.000000;0.946084
9968.000000;0.945425
9967.000000;0.944994
9966.000000;0.944731
9965.000000;0.944592
9964.000000;0.944450
9963.000000;0.944103
9962.000000;0.943419
9961.000000;0.942488
9960.000000;0.941614
9959.000000;0.941105
9958.000000;0.941013
9957.000000;0.941097
9956.000000;0.941079
9955.000000;0.940902
9954.000000;0.940676
9953.000000;0.940407
9952.000000;0.939883
9951.000000;0.938889
9950.000000;0.937504
9949.000000;0.936151
9948.000000;0.935353
9947.000000;0.935391
9946.000000;0.936096
9945.000000;0.936921
9944.000000;0.937267
9943.000000;0.936824
9942.000000;0.935683
9941.000000;0.934201
9940.000000;0.932817
9939.000000;0.931879
9938.000000;0.931489
9937.000000;0.931452
9936.000000;0.931445
9935.000000;0.931263
9934.000000;0.930886
9933.000000;0.930407
9932.000000;0.930015
9931.000000;0.929983
9930.000000;0.930420
9929.000000;0.930968
9928.000000;0.930999
9927.000000;0.930292
9926.000000;0.929334
9925.000000;0.928743
9924.000000;0.928505
9923.000000;0.928076
9922.000000;0.927201
9921.000000;0.926307
9920.000000;0.925969
9919.000000;0.926238
9918.000000;0.926672
9917.000000;0.926850
9916.000000;0.926638
9915.000000;0.926053
9914.000000;0.925115
9913.000000;0.923916
9912.000000;0.922683
9911.000000;0.921688
9910.000000;0.921095
9909.000000;0.920899
9908.000000;0.920914
9907.000000;0.920837
9906.000000;0.920443
9905.000000;0.919757
9904.000000;0.918966
9903.000000;0.918167
9902.000000;0.917308
9901.000000;0.916401
9900.000000;0.915655
9899.000000;0.915263
9898.000000;0.915146
9897.000000;0.915020
9896.000000;0.914721
9895.000000;0.914353
9894.000000;0.914098
9893.000000;0.913996
9892.000000;0.913910
9891.000000;0.913639
9890.000000;0.913023
9889.000000;0.912066
9888.000000;0.910996
9887.000000;0.910152
9886.000000;0.909711
9885.000000;0.909562
9884.000000;0.909508
9883.000000;0.909519
9882.000000;0.909648
9881.000000;0.909723
9880.000000;0.909322
9879.000000;0.908222
9878.000000;0.906803
9877.000000;0.905831
9876.000000;0.905787
9875.000000;0.906446
9874.000000;0.907116
9873.000000;0.907239
9872.000000;0.906784
9871.000000;0.906158
9870.000000;0.905787
9869.000000;0.905720
9868.000000;0.905552
9867.000000;0.904814
9866.000000;0.903488
9865.000000;0.902089
9864.000000;0.901150
9863.000000;0.900729
9862.000000;0.900503
9861.000000;0.900279
9860.000000;0.900168
9859.000000;0.900257
9858.000000;0.900354
9857.000000;0.900190
9856.000000;0.899750
9855.000000;0.899206
9854.000000;0.898632
9853.000000;0.897959
9852.000000;0.897169
9851.000000;0.896372
9850.000000;0.895683
9849.000000;0.895125
9848.000000;0.894679
9847.000000;0.894307
9846.000000;0.893919
9845.000000;0.893434
9844.000000;0.892891
9843.000000;0.892392
9842.000000;0.891948
9841.000000;0.891489
9840.000000;0.891017
9839.000000;0.890603
9838.000000;0.890239
9837.000000;0.889854
9836.000000;0.889514
9835.000000;0.889414
9834.000000;0.889537
9833.000000;0.889532
9832.000000;0.889105
9831.000000;0.888451
9830.000000;0.888060
9829.000000;0.888137
9828.000000;0.888359
9827.000000;0.888223
9826.000000;0.887471
9825.000000;0.886199
9824.000000;0.884712
9823.000000;0.883373
9822.000000;0.882471
9821.000000;0.882092
9820.000000;0.882099
9819.000000;0.882232
9818.000000;0.882242
9817.000000;0.881955
9816.000000;0.881326
9815.000000;0.880492
9814.000000;0.879727
9813.000000;0.879297
9812.000000;0.879281
9811.000000;0.879486
9810.000000;0.879557
9809.000000;0.879219
9808.000000;0.878477
9807.000000;0.877548
9806.000000;0.876603
9805.000000;0.875647
9804.000000;0.874672
9803.000000;0.873827
9802.000000;0.873312
9801.000000;0.873171
9800.000000;0.873293
9799.000000;0.873553
9798.000000;0.873828
9797.000000;0.873920
9796.000000;0.873639
9795.000000;0.873033
9794.000000;0.872408
9793.000000;0.872060
9792.000000;0.872041
9791.000000;0.872171
9790.000000;0.872157
9789.000000;0.871747
9788.000000;0.870908
9787.000000;0.869924
9786.000000;0.869197
9785.000000;0.868869
9784.000000;0.868746
9783.000000;0.868586
9782.000000;0.868352
9781.000000;0.868120
9780.000000;0.867888
9779.000000;0.867587
9778.000000;0.867161
9777.000000;0.866539
9776.000000;0.865681
9775.000000;0.864762
9774.000000;0.864174
9773.000000;0.864112
9772.000000;0.864236
9771.000000;0.863940
9770.000000;0.862967
9769.000000;0.861640
9768.000000;0.860503
9767.000000;0.859898
9766.000000;0.859838
9765.000000;0.860044
9764.000000;0.860061
9763.000000;0.859536
9762.000000;0.858554
9761.000000;0.857588
9760.000000;0.857042
9759.000000;0.856902
9758.000000;0.856866
9757.000000;0.856703
9756.000000;0.856374
9755.000000;0.855930
9754.000000;0.855417
9753.000000;0.854869
9752.000000;0.854304
9751.000000;0.853701
9750.000000;0.853046
9749.000000;0.852370
9748.000000;0.851747
9747.000000;0.851291
9746.000000;0.851130
9745.000000;0.851256
9744.000000;0.851365
9743.000000;0.851024
9742.000000;0.850136
9741.000000;0.849154
9740.000000;0.848655
9739.000000;0.848737
9738.000000;0.848983
9737.000000;0.848965
9736.000000;0.848612
9735.000000;0.848074
9734.000000;0.847446
9733.000000;0.846753
9732.000000;0.846049
9731.000000;0.845393
9730.000000;0.844751
9729.000000;0.844083
9728.000000;0.843493
9727.000000;0.843207
9726.000000;0.843340
9725.000000;0.843726
9724.000000;0.843998
9723.000000;0.843827
9722.000000;0.843123
9721.000000;0.842085
9720.000000;0.841084
9719.000000;0.840445
9718.000000;0.840259
9717.000000;0.840343
9716.000000;0.840378
9715.000000;0.840119
9714.000000;0.839542
9713.000000;0.838837
9712.000000;0.838270
9711.000000;0.838004
9710.000000;0.837988
9709.000000;0.837993
9708.000000;0.837756
9707.000000;0.837158
9706.000000;0.836299
9705.000000;0.835430
9704.000000;0.834767
9703.000000;0.834339
9702.000000;0.834000
9701.000000;0.833577
9700.000000;0.833018
9699.000000;0.832392
9698.000000;0.831781
9697.000000;0.831219
9696.000000;0.830749
9695.000000;0.830476
9694.000000;0.830483
9693.000000;0.830674
9692.000000;0.830779
9691.000000;0.830595
9690.000000;0.830184
9689.000000;0.829782
9688.000000;0.829534
9687.000000;0.829389
9686.000000;0.829231
9685.000000;0.829000
9684.000000;0.828640
9683.000000;0.828036
9682.000000;0.827145
9681.000000;0.826171
9680.000000;0.825481
9679.000000;0.825289
9678.000000;0.825432
9677.000000;0.825487
9676.000000;0.825121
9675.000000;0.824335
9674.000000;0.823408
9673.000000;0.822641
9672.000000;0.822147
9671.000000;0.821860
9670.000000;0.821669
9669.000000;0.821471
9668.000000;0.821141
9667.000000;0.820577
9666.000000;0.819836
9665.000000;0.819146
9664.000000;0.818683
9663.000000;0.818390
9662.000000;0.818083
9661.000000;0.817707
9660.000000;0.817357
9659.000000;0.817101
9658.000000;0.816890
9657.000000;0.816635
9656.000000;0.816257
9655.000000;0.815664
9654.000000;0.814822
9653.000000;0.813897
9652.000000;0.813193
9651.000000;0.812859
9650.000000;0.812735
9649.000000;0.812528
9648.000000;0.812078
9647.000000;0.811404
9646.000000;0.810605
9645.000000;0.809828
9644.000000;0.809254
9643.000000;0.808997
9642.000000;0.809017
9641.000000;0.809175
9640.000000;0.809311
9639.000000;0.809222
9638.000000;0.808698
9637.000000;0.807746
9636.000000;0.806713
9635.000000;0.806021
9634.000000;0.805774
9633.000000;0.805745
9632.000000;0.805704
9631.000000;0.805587
9630.000000;0.805336
9629.000000;0.804806
9628.000000;0.804001
9627.000000;0.803264
9626.000000;0.803002
9625.000000;0.803212
9624.000000;0.803435
9623.000000;0.803224
9622.000000;0.802575
9621.000000;0.801843
9620.000000;0.801316
9619.000000;0.800965
9618.000000;0.800611
9617.000000;0.800221
9616.000000;0.799936
9615.000000;0.799824
9614.000000;0.799714
9613.000000;0.799343
9612.000000;0.798644
9611.000000;0.797828
9610.000000;0.797181
9609.000000;0.796839
9608.000000;0.796736
9607.000000;0.796707
9606.000000;0.796599
9605.000000;0.796333
9604.000000;0.795912
9603.000000;0.795388
9602.000000;0.794811
9601.000000;0.794217
9600.000000;0.793652
9599.000000;0.793172
9598.000000;0.792796
9597.000000;0.792479
9596.000000;0.792146
9595.000000;0.791761
9594.000000;0.791361
9593.000000;0.791000
9592.000000;0.790663
9591.000000;0.790260
9590.000000;0.789730
9589.000000;0.789135
9588.000000;0.788592
9587.000000;0.788109
9586.000000;0.787562
9585.000000;0.786862
9584.000000;0.786092
9583.000000;0.785436
9582.000000;0.785034
9581.000000;0.784910
9580.000000;0.784987
9579.000000;0.785104
9578.000000;0.785077
9577.000000;0.784842
9576.000000;0.784499
9575.000000;0.784164
9574.000000;0.783842
9573.000000;0.783523
9572.000000;0.783305
9571.000000;0.783273
9570.000000;0.783299
9569.000000;0.783136
9568.000000;0.782693
9567.000000;0.782077
9566.000000;0.781365
9565.000000;0.780546
9564.000000;0.779715
9563.000000;0.779107
9562.000000;0.778833
9561.000000;0.778733
9560.000000;0.778617
9559.000000;0.778507
9558.000000;0.778484
9557.000000;0.778434
9556.000000;0.778150
9555.000000;0.777609
9554.000000;0.776958
9553.000000;0.776274
9552.000000;0.775533
9551.000000;0.774835
9550.000000;0.774431
9549.000000;0.774430
9548.000000;0.774593
9547.000000;0.774521
9546.000000;0.774018
9545.000000;0.773218
9544.000000;0.772438
9543.000000;0.771929
9542.000000;0.771718
9541.000000;0.771595
9540.000000;0.771296
9539.000000;0.770735
9538.000000;0.770059
9537.000000;0.769487
9536.000000;0.769123
9535.000000;0.768909
9534.000000;0.768693
9533.000000;0.768342
9532.000000;0.767853
9531.000000;0.767360
9530.000000;0.766999
9529.000000;0.766749
9528.000000;0.766452
9527.000000;0.765993
9526.000000;0.765398
9525.000000;0.764775
9524.000000;0.764248
9523.000000;0.763927
9522.000000;0.763835
9521.000000;0.763809
9520.000000;0.763605
9519.000000;0.763173
9518.000000;0.762739
9517.000000;0.762508
9516.000000;0.762379
9515.000000;0.762041
9514.000000;0.761319
9513.000000;0.760334
9512.000000;0.759358
9511.000000;0.758623
9510.000000;0.758219
9509.000000;0.758064
9508.000000;0.757957
9507.000000;0.757742
9506.000000;0.757421
9505.000000;0.757051
9504.000000;0.756575
9503.000000;0.755920
9502.000000;0.755237
9501.000000;0.754852
9500.000000;0.754902
9499.000000;0.755111
9498.000000;0.755063
9497.000000;0.754609
9496.000000;0.753934
9495.000000;0.753308
9494.000000;0.752879
9493.000000;0.752663
9492.000000;0.752582
9491.000000;0.752499
9490.000000;0.752334
9489.000000;0.752118
9488.000000;0.751892
9487.000000;0.751563
9486.000000;0.750998
9485.000000;0.750276
9484.000000;0.749702
9483.000000;0.749491
9482.000000;0.749516
9481.000000;0.749429
9480.000000;0.748982
9479.000000;0.748192
9478.000000;0.747273
9477.000000;0.746484
9476.000000;0.745977
9475.000000;0.745708
9474.000000;0.745496
9473.000000;0.745235
9472.000000;0.744984
9471.000000;0.744806
9470.000000;0.744595
9469.000000;0.744203
9468.000000;0.743719
9467.000000;0.743435
