Criado como novo conjunto de dados;"Jao_teste_celulas.spp","5943.0 Secs"
cm-1;Abs
10000.000000;1.221726
9999.000000;1.221006
9998.000000;1.220287
9997.000000;1.219569
9996.000000;1.218852
9995.000000;1.218138
9994.000000;1.217422
9993.000000;1.216712
9992.000000;1.215989
9991.000000;1.215723
9990.000000;1.216078
9989.000000;1.216688
9988.000000;1.216893
9987.000000;1.216197
9986.000000;1.214736
9985.000000;1.213216
9984.000000;1.212251
9983.000000;1.211773
9982.000000;1.211265
9981.000000;1.210518
9980.000000;1.209851
9979.000000;1.209525
9978.000000;1.209314
9977.000000;1.208898
9976.000000;1.208437
9975.000000;1.208359
9974.000000;1.208659
9973.000000;1.208772
9972.000000;1.208238
9971.000000;1.207247
9970.000000;1.206389
9969.000000;1.206006
9968.000000;1.205927
9967.000000;1.205704
9966.000000;1.205037
9965.000000;1.204083
9964.000000;1.203416
9963.000000;1.203560
9962.000000;1.204397
9961.000000;1.205129
9960.000000;1.204925
9959.000000;1.203639
9958.000000;1.201866
9957.000000;1.200429
9956.000000;1.199870
9955.000000;1.200194
9954.000000;1.200836
9953.000000;1.200952
9952.000000;1.200073
9951.000000;1.198603
9950.000000;1.197514
9949.000000;1.197403
9948.000000;1.197932
9947.000000;1.198244
9946.000000;1.197850
9945.000000;1.196991
9944.000000;1.196158
9943.000000;1.195464
9942.000000;1.194635
9941.000000;1.193562
9940.000000;1.192604
9939.000000;1.192196
9938.000000;1.192258
9937.000000;1.192255
9936.000000;1.191873
9935.000000;1.191392
9934.000000;1.191246
9933.000000;1.191410
9932.000000;1.191469
9931.000000;1.191211
9930.000000;1.190885
9929.000000;1.190827
9928.000000;1.191032
9927.000000;1.191174
9926.000000;1.190923
9925.000000;1.190161
9924.000000;1.189010
9923.000000;1.187767
9922.000000;1.186787
9921.000000;1.186315
9920.000000;1.186353
9919.000000;1.186650
9918.000000;1.186865
9917.000000;1.186793
9916.000000;1.186490
9915.000000;1.186111
9914.000000;1.185631
9913.000000;1.184867
9912.000000;1.183831
9911.000000;1.182908
9910.000000;1.182536
9909.000000;1.182795
9908.000000;1.183441
9907.000000;1.184193
9906.000000;1.184748
9905.000000;1.184648
9904.000000;1.183508
9903.000000;1.181534
9902.000000;1.179516
9901.000000;1.178128
9900.000000;1.177423
9899.000000;1.177098
9898.000000;1.176987
9897.000000;1.177045
9896.000000;1.177063
9895.000000;1.176771
9894.000000;1.176212
9893.000000;1.175743
9892.000000;1.175598
9891.000000;1.175670
9890.000000;1.175775
9889.000000;1.175877
9888.000000;1.175884
9887.000000;1.175471
9886.000000;1.174396
9885.000000;1.172929
9884.000000;1.171671
9883.000000;1.170892
9882.000000;1.170271
9881.000000;1.169420
9880.000000;1.168488
9879.000000;1.168058
9878.000000;1.168468
9877.000000;1.169403
9876.000000;1.170192
9875.000000;1.170396
9874.000000;1.170086
9873.000000;1.169591
9872.000000;1.169040
9871.000000;1.168203
9870.000000;1.166842
9869.000000;1.165190
9868.000000;1.163905
9867.000000;1.163421
9866.000000;1.163446
9865.000000;1.163295
9864.000000;1.162645
9863.000000;1.161770
9862.000000;1.161055
9861.000000;1.160576
9860.000000;1.160231
9859.000000;1.159995
9858.000000;1.159836
9857.000000;1.159597
9856.000000;1.159177
9855.000000;1.158723
9854.000000;1.158421
9853.000000;1.158188
9852.000000;1.157791
9851.000000;1.157198
9850.000000;1.156579
9849.000000;1.156031
9848.000000;1.155551
9847.000000;1.155256
9846.000000;1.155332
9845.000000;1.155677
9844.000000;1.155846
9843.000000;1.155507
9842.000000;1.154811
9841.000000;1.154162
9840.000000;1.153765
9839.000000;1.153531
9838.000000;1.153322
9837.000000;1.153115
9836.000000;1.152916
9835.000000;1.152628
9834.000000;1.152038
9833.000000;1.150974
9832.000000;1.149545
9831.000000;1.148226
9830.000000;1.147563
9829.000000;1.147644
9828.000000;1.147923
9827.000000;1.147741
9826.000000;1.147018
9825.000000;1.146294
9824.000000;1.146079
9823.000000;1.146309
9822.000000;1.146523
9821.000000;1.146417
9820.000000;1.146073
9819.000000;1.145706
9818.000000;1.145389
9817.000000;1.145066
9816.000000;1.144679
9815.000000;1.144200
9814.000000;1.143634
9813.000000;1.143070
9812.000000;1.142604
9811.000000;1.142136
9810.000000;1.141419
9809.000000;1.140463
9808.000000;1.139740
9807.000000;1.139718
