Criado como novo conjunto de dados;"Jao_teste_celulas.spp","8163.8 Secs"
cm-1;Abs
10000.000000;1.482820
9999.000000;1.483088
9998.000000;1.483282
9997.000000;1.483442
9996.000000;1.483439
9995.000000;1.483155
9994.000000;1.482608
9993.000000;1.481717
9992.000000;1.480322
9991.000000;1.478587
9990.000000;1.477157
9989.000000;1.476507
9988.000000;1.476251
9987.000000;1.475476
9986.000000;1.473792
9985.000000;1.471746
9984.000000;1.470120
9983.000000;1.469112
9982.000000;1.468370
9981.000000;1.467637
9980.000000;1.467188
9979.000000;1.467610
9978.000000;1.469162
9977.000000;1.471229
9976.000000;1.472480
9975.000000;1.471917
9974.000000;1.469921
9973.000000;1.467999
9972.000000;1.467339
9971.000000;1.467787
9970.000000;1.468280
9969.000000;1.467991
9968.000000;1.466842
9967.000000;1.465241
9966.000000;1.463686
9965.000000;1.462594
9964.000000;1.462205
9963.000000;1.462511
9962.000000;1.463281
9961.000000;1.464133
9960.000000;1.464584
9959.000000;1.464267
9958.000000;1.463264
9957.000000;1.462074
9956.000000;1.461152
9955.000000;1.460600
9954.000000;1.460297
9953.000000;1.460066
9952.000000;1.459656
9951.000000;1.458887
9950.000000;1.458055
9949.000000;1.457817
9948.000000;1.458346
9947.000000;1.458914
9946.000000;1.458733
9945.000000;1.457965
9944.000000;1.457365
9943.000000;1.457117
9942.000000;1.456673
9941.000000;1.455744
9940.000000;1.454789
9939.000000;1.454298
9938.000000;1.454091
9937.000000;1.453636
9936.000000;1.452798
9935.000000;1.451941
9934.000000;1.451465
9933.000000;1.451475
9932.000000;1.451733
9931.000000;1.451732
9930.000000;1.450955
9929.000000;1.449299
9928.000000;1.447252
9927.000000;1.445580
9926.000000;1.444786
9925.000000;1.444791
9924.000000;1.444977
9923.000000;1.444601
9922.000000;1.443448
9921.000000;1.442123
9920.000000;1.441563
9919.000000;1.442277
9918.000000;1.444068
9917.000000;1.446318
9916.000000;1.448278
9915.000000;1.449190
9914.000000;1.448598
9913.000000;1.446776
9912.000000;1.444676
9911.000000;1.443266
9910.000000;1.442913
9909.000000;1.443252
9908.000000;1.443440
9907.000000;1.442636
9906.000000;1.440634
9905.000000;1.438172
9904.000000;1.436372
9903.000000;1.435775
9902.000000;1.436073
9901.000000;1.436683
