Criado como novo conjunto de dados;"Jao_teste_celulas.spp","481.8 Secs"
cm-1;Abs
10000.000000;0.766391
9999.000000;0.766032
9998.000000;0.765668
9997.000000;0.765314
9996.000000;0.764944
9995.000000;0.764606
9994.000000;0.764177
9993.000000;0.763423
9992.000000;0.762601
9991.000000;0.761942
9990.000000;0.761526
9989.000000;0.761283
9988.000000;0.761079
9987.000000;0.760672
9986.000000;0.759861
9985.000000;0.758761
9984.000000;0.757807
9983.000000;0.757340
9982.000000;0.757261
9981.000000;0.757186
9980.000000;0.756852
9979.000000;0.756287
9978.000000;0.755660
9977.000000;0.755093
9976.000000;0.754628
9975.000000;0.754269
9974.000000;0.753989
9973.000000;0.753738
9972.000000;0.753485
9971.000000;0.753272
9970.000000;0.753194
9969.000000;0.753274
9968.000000;0.753350
9967.000000;0.753146
9966.000000;0.752543
9965.000000;0.751754
9964.000000;0.751150
9963.000000;0.750897
9962.000000;0.750818
9961.000000;0.750579
9960.000000;0.749979
9959.000000;0.749101
9958.000000;0.748257
9957.000000;0.747750
9956.000000;0.747595
9955.000000;0.747466
9954.000000;0.747029
9953.000000;0.746331
9952.000000;0.745740
9951.000000;0.745503
9950.000000;0.745484
9949.000000;0.745361
9948.000000;0.744964
9947.000000;0.744333
9946.000000;0.743585
9945.000000;0.742823
9944.000000;0.742126
9943.000000;0.741541
9942.000000;0.741097
9941.000000;0.740835
9940.000000;0.740736
9939.000000;0.740620
9938.000000;0.740227
9937.000000;0.739489
9936.000000;0.738603
9935.000000;0.737776
9934.000000;0.737028
9933.000000;0.736323
9932.000000;0.735748
9931.000000;0.735373
9930.000000;0.735061
9929.000000;0.734604
9928.000000;0.734034
9927.000000;0.733602
9926.000000;0.733399
9925.000000;0.733181
9924.000000;0.732631
9923.000000;0.731725
9922.000000;0.730798
9921.000000;0.730267
9920.000000;0.730315
9919.000000;0.730759
9918.000000;0.731184
9917.000000;0.731221
9916.000000;0.730731
9915.000000;0.729771
9914.000000;0.728530
9913.000000;0.727331
9912.000000;0.726531
9911.000000;0.726238
9910.000000;0.726166
9909.000000;0.725918
9908.000000;0.725374
9907.000000;0.724675
9906.000000;0.723925
9905.000000;0.723126
9904.000000;0.722410
9903.000000;0.722058
9902.000000;0.722172
9901.000000;0.722452
9900.000000;0.722432
9899.000000;0.721880
9898.000000;0.720939
9897.000000;0.719966
9896.000000;0.719284
9895.000000;0.718979
9894.000000;0.718864
9893.000000;0.718678
9892.000000;0.718354
9891.000000;0.718011
9890.000000;0.717683
9889.000000;0.717198
9888.000000;0.716403
9887.000000;0.715402
9886.000000;0.714461
9885.000000;0.713723
9884.000000;0.713130
9883.000000;0.712593
9882.000000;0.712182
9881.000000;0.712103
9880.000000;0.712474
9879.000000;0.713079
9878.000000;0.713387
9877.000000;0.712949
9876.000000;0.711820
9875.000000;0.710475
9874.000000;0.709337
9873.000000;0.708514
9872.000000;0.707984
9871.000000;0.707796
9870.000000;0.707946
9869.000000;0.708203
9868.000000;0.708255
9867.000000;0.707984
9866.000000;0.707481
9865.000000;0.706877
9864.000000;0.706262
9863.000000;0.705700
9862.000000;0.705176
9861.000000;0.704569
9860.000000;0.703810
9859.000000;0.703021
9858.000000;0.702394
9857.000000;0.701973
9856.000000;0.701657
9855.000000;0.701348
9854.000000;0.700959
9853.000000;0.700360
9852.000000;0.699495
9851.000000;0.698534
9850.000000;0.697744
9849.000000;0.697188
9848.000000;0.696740
9847.000000;0.696366
9846.000000;0.696199
9845.000000;0.696258
9844.000000;0.696300
9843.000000;0.696076
9842.000000;0.695612
9841.000000;0.695109
9840.000000;0.694693
9839.000000;0.694374
9838.000000;0.694155
9837.000000;0.694013
9836.000000;0.693811
9835.000000;0.693393
9834.000000;0.692775
9833.000000;0.692148
9832.000000;0.691658
9831.000000;0.691277
9830.000000;0.690892
9829.000000;0.690432
9828.000000;0.689898
9827.000000;0.689300
9826.000000;0.688636
9825.000000;0.687914
9824.000000;0.687199
9823.000000;0.686638
9822.000000;0.686391
9821.000000;0.686461
9820.000000;0.686585
9819.000000;0.686394
9818.000000;0.685746
9817.000000;0.684853
9816.000000;0.684057
9815.000000;0.683502
9814.000000;0.683049
9813.000000;0.682496
9812.000000;0.681813
9811.000000;0.681153
9810.000000;0.680682
9809.000000;0.680419
9808.000000;0.680241
9807.000000;0.680032
9806.000000;0.679802
9805.000000;0.679649
9804.000000;0.679586
9803.000000;0.679443
9802.000000;0.679012
9801.000000;0.678300
9800.000000;0.677596
9799.000000;0.677213
9798.000000;0.677173
9797.000000;0.677176
9796.000000;0.676916
9795.000000;0.676389
9794.000000;0.675861
9793.000000;0.675540
9792.000000;0.675338
9791.000000;0.674973
9790.000000;0.674294
9789.000000;0.673429
9788.000000;0.672618
9787.000000;0.671947
9786.000000;0.671315
9785.000000;0.670603
9784.000000;0.669798
9783.000000;0.668929
9782.000000;0.668029
9781.000000;0.667207
9780.000000;0.666665
9779.000000;0.666525
9778.000000;0.666664
9777.000000;0.666820
9776.000000;0.666825
9775.000000;0.666643
9774.000000;0.666241
9773.000000;0.665586
9772.000000;0.664800
9771.000000;0.664133
9770.000000;0.663716
9769.000000;0.663419
9768.000000;0.663054
9767.000000;0.662614
9766.000000;0.662232
9765.000000;0.661991
9764.000000;0.661864
9763.000000;0.661761
9762.000000;0.661523
9761.000000;0.660962
9760.000000;0.660056
9759.000000;0.659058
9758.000000;0.658259
9757.000000;0.657670
9756.000000;0.657095
9755.000000;0.656501
9754.000000;0.656117
9753.000000;0.656088
9752.000000;0.656194
9751.000000;0.656043
9750.000000;0.655466
9749.000000;0.654646
9748.000000;0.653923
9747.000000;0.653565
9746.000000;0.653630
9745.000000;0.653919
9744.000000;0.654057
9743.000000;0.653741
9742.000000;0.652965
9741.000000;0.651973
9740.000000;0.651019
9739.000000;0.650209
9738.000000;0.649557
9737.000000;0.649093
9736.000000;0.648863
9735.000000;0.648815
9734.000000;0.648756
9733.000000;0.648491
9732.000000;0.648038
9731.000000;0.647640
9730.000000;0.647464
9729.000000;0.647324
9728.000000;0.646833
9727.000000;0.645874
9726.000000;0.644788
9725.000000;0.644008
9724.000000;0.643631
9723.000000;0.643448
9722.000000;0.643291
9721.000000;0.643158
9720.000000;0.643045
9719.000000;0.642866
9718.000000;0.642561
9717.000000;0.642138
9716.000000;0.641586
9715.000000;0.640876
9714.000000;0.640136
9713.000000;0.639642
9712.000000;0.639526
9711.000000;0.639566
9710.000000;0.639387
9709.000000;0.638796
9708.000000;0.637868
9707.000000;0.636796
9706.000000;0.635790
9705.000000;0.635043
9704.000000;0.634638
9703.000000;0.634468
9702.000000;0.634367
9701.000000;0.634273
9700.000000;0.634165
9699.000000;0.633899
9698.000000;0.633300
9697.000000;0.632447
9696.000000;0.631671
9695.000000;0.631170
9694.000000;0.630778
9693.000000;0.630230
9692.000000;0.629536
9691.000000;0.628958
9690.000000;0.628669
9689.000000;0.628574
9688.000000;0.628453
9687.000000;0.628166
9686.000000;0.627710
9685.000000;0.627189
9684.000000;0.626732
9683.000000;0.626399
9682.000000;0.626107
9681.000000;0.625701
9680.000000;0.625104
9679.000000;0.624373
9678.000000;0.623641
9677.000000;0.623046
9676.000000;0.622685
9675.000000;0.622558
9674.000000;0.622533
9673.000000;0.622434
9672.000000;0.622170
9671.000000;0.621777
9670.000000;0.621346
9669.000000;0.620959
9668.000000;0.620658
9667.000000;0.620432
9666.000000;0.620225
9665.000000;0.620007
9664.000000;0.619781
9663.000000;0.619479
9662.000000;0.618923
9661.000000;0.618035
9660.000000;0.617048
9659.000000;0.616358
9658.000000;0.616110
9657.000000;0.616061
9656.000000;0.615874
9655.000000;0.615424
9654.000000;0.614763
9653.000000;0.613966
9652.000000;0.613139
9651.000000;0.612476
9650.000000;0.612102
9649.000000;0.611885
9648.000000;0.611563
9647.000000;0.611053
9646.000000;0.610525
9645.000000;0.610152
9644.000000;0.609908
9643.000000;0.609632
9642.000000;0.609211
9641.000000;0.608653
9640.000000;0.608060
9639.000000;0.607564
9638.000000;0.607251
9637.000000;0.607112
9636.000000;0.607061
9635.000000;0.607001
9634.000000;0.606825
9633.000000;0.606414
9632.000000;0.605748
9631.000000;0.605003
9630.000000;0.604426
9629.000000;0.604087
9628.000000;0.603811
9627.000000;0.603395
9626.000000;0.602807
9625.000000;0.602153
9624.000000;0.601551
9623.000000;0.601087
9622.000000;0.600784
9621.000000;0.600542
9620.000000;0.600178
9619.000000;0.599625
9618.000000;0.599021
9617.000000;0.598534
9616.000000;0.598183
9615.000000;0.597920
9614.000000;0.597779
9613.000000;0.597805
9612.000000;0.597877
9611.000000;0.597788
9610.000000;0.597485
9609.000000;0.597082
9608.000000;0.596626
9607.000000;0.596012
9606.000000;0.595197
