Criado como novo conjunto de dados;"Jao_teste_celulas.spp","11584.6 Secs"
cm-1;Abs
10000.000000;2.130191
9999.000000;2.128258
9998.000000;2.122339
9997.000000;2.116381
9996.000000;2.112760
9995.000000;2.110981
9994.000000;2.110332
9993.000000;2.111212
9992.000000;2.113387
9991.000000;2.114783
9990.000000;2.113675
9989.000000;2.111104
9988.000000;2.109658
9987.000000;2.110218
9986.000000;2.111244
9985.000000;2.111254
9984.000000;2.110585
9983.000000;2.110301
9982.000000;2.110273
9981.000000;2.109171
9980.000000;2.106534
9979.000000;2.103836
9978.000000;2.103014
9977.000000;2.104800
9976.000000;2.108714
9975.000000;2.113575
9974.000000;2.117627
9973.000000;2.119157
9972.000000;2.117809
9971.000000;2.115287
9970.000000;2.113642
9969.000000;2.113071
9968.000000;2.112340
9967.000000;2.110283
9966.000000;2.106321
9965.000000;2.100565
9964.000000;2.094101
9963.000000;2.088675
9962.000000;2.085293
9961.000000;2.083557
9960.000000;2.083118
9959.000000;2.084931
9958.000000;2.089776
9957.000000;2.096126
9956.000000;2.101139
9955.000000;2.103967
9954.000000;2.106520
9953.000000;2.110345
9952.000000;2.114139
9951.000000;2.115223
9950.000000;2.112804
9949.000000;2.108886
9948.000000;2.106245
9947.000000;2.105975
9946.000000;2.106923
9945.000000;2.107327
9944.000000;2.106727
9943.000000;2.106009
9942.000000;2.105508
9941.000000;2.104105
9940.000000;2.101306
9939.000000;2.098884
9938.000000;2.098799
9937.000000;2.100223
9936.000000;2.100101
9935.000000;2.096589
9934.000000;2.090737
9933.000000;2.084997
9932.000000;2.081748
9931.000000;2.082922
9930.000000;2.088787
9929.000000;2.096659
9928.000000;2.102488
9927.000000;2.104386
9926.000000;2.103409
9925.000000;2.100946
9924.000000;2.097557
9923.000000;2.094709
9922.000000;2.094745
9921.000000;2.097582
9920.000000;2.099337
9919.000000;2.096316
9918.000000;2.089473
9917.000000;2.082884
9916.000000;2.079108
9915.000000;2.078181
9914.000000;2.079735
9913.000000;2.083577
9912.000000;2.088443
9911.000000;2.092177
9910.000000;2.093490
9909.000000;2.092430
9908.000000;2.089319
9907.000000;2.084649
9906.000000;2.079982
9905.000000;2.077407
9904.000000;2.077486
9903.000000;2.078467
9902.000000;2.078161
9901.000000;2.076354
9900.000000;2.074861
9899.000000;2.075430
9898.000000;2.078103
9897.000000;2.081413
9896.000000;2.083847
9895.000000;2.085062
9894.000000;2.085618
9893.000000;2.085794
9892.000000;2.085144
9891.000000;2.083172
9890.000000;2.080074
9889.000000;2.076634
9888.000000;2.073826
9887.000000;2.072522
9886.000000;2.072870
9885.000000;2.073799
9884.000000;2.073817
9883.000000;2.072617
9882.000000;2.071435
9881.000000;2.071492
9880.000000;2.072535
9879.000000;2.073278
9878.000000;2.072769
9877.000000;2.070998
9876.000000;2.068895
9875.000000;2.068124
9874.000000;2.070011
9873.000000;2.073891
9872.000000;2.076890
9871.000000;2.076063
9870.000000;2.070831
9869.000000;2.063334
9868.000000;2.056875
9867.000000;2.054265
9866.000000;2.056577
9865.000000;2.062263
9864.000000;2.067942
9863.000000;2.071170
9862.000000;2.072148
9861.000000;2.072114
9860.000000;2.071166
9859.000000;2.068688
9858.000000;2.065290
9857.000000;2.063197
9856.000000;2.064157
9855.000000;2.067309
9854.000000;2.069472
9853.000000;2.067867
9852.000000;2.062875
9851.000000;2.057915
9850.000000;2.056316
9849.000000;2.058468
9848.000000;2.062110
9847.000000;2.065004
9846.000000;2.066364
9845.000000;2.065661
9844.000000;2.062086
9843.000000;2.056179
9842.000000;2.050377
9841.000000;2.046929
9840.000000;2.046263
9839.000000;2.047883
9838.000000;2.051390
9837.000000;2.055279
9836.000000;2.056172
9835.000000;2.051902
9834.000000;2.045011
9833.000000;2.040587
9832.000000;2.040790
9831.000000;2.043226
9830.000000;2.044578
9829.000000;2.044354
9828.000000;2.044148
9827.000000;2.045009
9826.000000;2.047080
9825.000000;2.050403
9824.000000;2.054492
9823.000000;2.057621
9822.000000;2.057919
9821.000000;2.055404
9820.000000;2.052085
9819.000000;2.050006
9818.000000;2.049729
9817.000000;2.050493
9816.000000;2.051079
9815.000000;2.050318
9814.000000;2.047412
9813.000000;2.042666
9812.000000;2.037658
9811.000000;2.033976
9810.000000;2.032031
9809.000000;2.031168
9808.000000;2.030660
9807.000000;2.030527
9806.000000;2.031311
9805.000000;2.033233
9804.000000;2.035902
9803.000000;2.038724
9802.000000;2.041133
9801.000000;2.042417
9800.000000;2.041976
9799.000000;2.040134
9798.000000;2.038240
9797.000000;2.037603
9796.000000;2.038384
9795.000000;2.039665
9794.000000;2.040256
9793.000000;2.039403
9792.000000;2.037440
9791.000000;2.035681
9790.000000;2.034813
9789.000000;2.033498
9788.000000;2.029752
9787.000000;2.024044
9786.000000;2.019698
9785.000000;2.019355
9784.000000;2.022034
9783.000000;2.024670
9782.000000;2.025889
9781.000000;2.026697
9780.000000;2.027748
9779.000000;2.028107
9778.000000;2.027128
9777.000000;2.025762
9776.000000;2.025101
9775.000000;2.024929
9774.000000;2.024619
9773.000000;2.024546
9772.000000;2.025571
9771.000000;2.027782
9770.000000;2.030823
9769.000000;2.034645
9768.000000;2.038709
9767.000000;2.041138
9766.000000;2.039668
9765.000000;2.033629
9764.000000;2.024811
9763.000000;2.016378
9762.000000;2.010905
9761.000000;2.009019
9760.000000;2.009442
9759.000000;2.010564
9758.000000;2.012184
9757.000000;2.015266
9756.000000;2.019850
9755.000000;2.024078
9754.000000;2.026028
9753.000000;2.025854
9752.000000;2.025163
9751.000000;2.024779
9750.000000;2.024086
9749.000000;2.022400
9748.000000;2.020011
9747.000000;2.017721
9746.000000;2.016019
9745.000000;2.014919
9744.000000;2.014374
9743.000000;2.014487
9742.000000;2.015081
9741.000000;2.015308
9740.000000;2.014039
9739.000000;2.010770
9738.000000;2.006233
9737.000000;2.002021
9736.000000;1.999546
9735.000000;1.999395
9734.000000;2.001401
9733.000000;2.004684
9732.000000;2.007622
9731.000000;2.008719
9730.000000;2.008217
9729.000000;2.008271
9728.000000;2.010627
9727.000000;2.014329
9726.000000;2.016524
9725.000000;2.015717
9724.000000;2.013337
9723.000000;2.011756
9722.000000;2.011808
9721.000000;2.012677
9720.000000;2.013331
9719.000000;2.013177
9718.000000;2.011912
9717.000000;2.009806
9716.000000;2.007806
9715.000000;2.006688
9714.000000;2.006235
9713.000000;2.005535
9712.000000;2.004025
9711.000000;2.002040
9710.000000;2.000390
9709.000000;1.999742
9708.000000;2.000219
9707.000000;2.001033
9706.000000;2.000760
9705.000000;1.998904
9704.000000;1.996995
9703.000000;1.997199
9702.000000;1.999736
9701.000000;2.002504
9700.000000;2.003659
9699.000000;2.003616
9698.000000;2.003734
9697.000000;2.003891
9696.000000;2.002597
9695.000000;1.999379
9694.000000;1.995826
9693.000000;1.994105
9692.000000;1.995341
9691.000000;1.999157
9690.000000;2.003762
9689.000000;2.006507
9688.000000;2.005607
9687.000000;2.001761
9686.000000;1.997237
9685.000000;1.993310
9684.000000;1.989428
9683.000000;1.985199
9682.000000;1.982140
9681.000000;1.982357
9680.000000;1.986102
9679.000000;1.991276
9678.000000;1.995112
9677.000000;1.996058
9676.000000;1.994171
9675.000000;1.990489
9674.000000;1.986429
9673.000000;1.983336
9672.000000;1.982059
9671.000000;1.982585
9670.000000;1.984180
9669.000000;1.986067
9668.000000;1.988038
9667.000000;1.990303
9666.000000;1.992583
9665.000000;1.993495
9664.000000;1.991563
9663.000000;1.987178
9662.000000;1.982835
9661.000000;1.980889
9660.000000;1.981600
9659.000000;1.983666
9658.000000;1.985811
9657.000000;1.987060
9656.000000;1.986080
9655.000000;1.981889
9654.000000;1.975714
9653.000000;1.970878
9652.000000;1.969908
9651.000000;1.972206
9650.000000;1.975027
9649.000000;1.976405
9648.000000;1.976435
9647.000000;1.976212
9646.000000;1.976512
9645.000000;1.977348
9644.000000;1.978280
9643.000000;1.978860
9642.000000;1.978848
9641.000000;1.978316
9640.000000;1.977517
9639.000000;1.976535
9638.000000;1.975211
9637.000000;1.973595
9636.000000;1.972146
9635.000000;1.971183
9634.000000;1.970530
9633.000000;1.970063
9632.000000;1.970133
9631.000000;1.970886
9630.000000;1.971478
9629.000000;1.970770
9628.000000;1.968816
9627.000000;1.966974
9626.000000;1.966439
9625.000000;1.967349
9624.000000;1.969347
9623.000000;1.972025
9622.000000;1.974265
9621.000000;1.974228
