Criado como novo conjunto de dados;"Jao_teste_celulas.spp","7743.4 Secs"
cm-1;Abs
10000.000000;1.440073
9999.000000;1.439462
9998.000000;1.438545
9997.000000;1.437651
9996.000000;1.437374
9995.000000;1.437867
9994.000000;1.438891
9993.000000;1.439959
9992.000000;1.440450
9991.000000;1.439835
9990.000000;1.438337
9989.000000;1.437011
9988.000000;1.436714
9987.000000;1.437136
9986.000000;1.437152
9985.000000;1.436010
9984.000000;1.433868
9983.000000;1.431394
9982.000000;1.429384
9981.000000;1.428592
9980.000000;1.429210
9979.000000;1.430384
9978.000000;1.430816
9977.000000;1.430105
9976.000000;1.429105
9975.000000;1.428802
9974.000000;1.429276
9973.000000;1.429946
9972.000000;1.430391
9971.000000;1.430571
9970.000000;1.430478
9969.000000;1.429977
9968.000000;1.428942
9967.000000;1.427372
9966.000000;1.425472
9965.000000;1.423731
9964.000000;1.422700
9963.000000;1.422553
9962.000000;1.423034
9961.000000;1.423819
9960.000000;1.424614
9959.000000;1.424897
9958.000000;1.424133
9957.000000;1.422583
9956.000000;1.421359
9955.000000;1.421180
9954.000000;1.421395
9953.000000;1.420777
9952.000000;1.419112
9951.000000;1.417433
9950.000000;1.416746
9949.000000;1.417110
9948.000000;1.417943
9947.000000;1.418722
9946.000000;1.419204
9945.000000;1.419363
9944.000000;1.419361
9943.000000;1.419360
9942.000000;1.419224
9941.000000;1.418578
9940.000000;1.417284
9939.000000;1.415676
9938.000000;1.414273
9937.000000;1.413432
9936.000000;1.413284
9935.000000;1.413709
9934.000000;1.414259
9933.000000;1.414365
9932.000000;1.413829
9931.000000;1.412994
9930.000000;1.412333
9929.000000;1.412016
9928.000000;1.411927
9927.000000;1.411821
9926.000000;1.411353
9925.000000;1.410243
9924.000000;1.408730
9923.000000;1.407680
9922.000000;1.407875
9921.000000;1.409139
9920.000000;1.410378
9919.000000;1.410531
9918.000000;1.409369
9917.000000;1.407408
9916.000000;1.405311
9915.000000;1.403514
9914.000000;1.402218
9913.000000;1.401474
9912.000000;1.401230
9911.000000;1.401370
9910.000000;1.401754
9909.000000;1.402151
9908.000000;1.402222
9907.000000;1.401714
9906.000000;1.400763
9905.000000;1.399874
9904.000000;1.399432
9903.000000;1.399292
9902.000000;1.399032
9901.000000;1.398600
9900.000000;1.398424
9899.000000;1.398771
9898.000000;1.399226
9897.000000;1.399072
9896.000000;1.398098
9895.000000;1.396717
9894.000000;1.395414
9893.000000;1.394455
9892.000000;1.394081
9891.000000;1.394457
9890.000000;1.395239
9889.000000;1.395574
9888.000000;1.394889
9887.000000;1.393520
9886.000000;1.392243
9885.000000;1.391335
9884.000000;1.390452
9883.000000;1.389360
9882.000000;1.388391
9881.000000;1.388065
9880.000000;1.388478
9879.000000;1.389228
9878.000000;1.389801
9877.000000;1.389930
9876.000000;1.389625
9875.000000;1.388952
9874.000000;1.387856
9873.000000;1.386291
9872.000000;1.384555
9871.000000;1.383308
9870.000000;1.383052
9869.000000;1.383609
9868.000000;1.384243
9867.000000;1.384301
9866.000000;1.383683
9865.000000;1.382781
9864.000000;1.382161
9863.000000;1.382175
9862.000000;1.382583
9861.000000;1.382619
9860.000000;1.381771
9859.000000;1.380501
9858.000000;1.379775
9857.000000;1.379847
9856.000000;1.379978
9855.000000;1.379594
9854.000000;1.379173
9853.000000;1.379479
9852.000000;1.380287
9851.000000;1.380572
9850.000000;1.379877
9849.000000;1.378847
9848.000000;1.378270
9847.000000;1.378196
9846.000000;1.378203
9845.000000;1.378067
9844.000000;1.377830
9843.000000;1.377502
9842.000000;1.377039
9841.000000;1.376511
9840.000000;1.376046
9839.000000;1.375675
9838.000000;1.375369
9837.000000;1.375072
9836.000000;1.374598
9835.000000;1.373711
9834.000000;1.372502
9833.000000;1.371452
9832.000000;1.370886
9831.000000;1.370556
9830.000000;1.370023
9829.000000;1.369318
9828.000000;1.368882
9827.000000;1.368878
9826.000000;1.368916
9825.000000;1.368506
9824.000000;1.367547
9823.000000;1.366345
9822.000000;1.365326
9821.000000;1.364787
9820.000000;1.364729
9819.000000;1.364859
9818.000000;1.364897
9817.000000;1.364899
9816.000000;1.365109
9815.000000;1.365474
9814.000000;1.365542
9813.000000;1.364962
9812.000000;1.363919
9811.000000;1.362927
9810.000000;1.362304
9809.000000;1.361976
9808.000000;1.361670
9807.000000;1.361109
9806.000000;1.360113
9805.000000;1.358713
9804.000000;1.357242
9803.000000;1.356218
9802.000000;1.356009
9801.000000;1.356608
9800.000000;1.357708
9799.000000;1.358887
9798.000000;1.359670
9797.000000;1.359556
9796.000000;1.358292
9795.000000;1.356271
9794.000000;1.354476
9793.000000;1.353724
9792.000000;1.353920
9791.000000;1.354205
9790.000000;1.353875
9789.000000;1.353063
9788.000000;1.352458
9787.000000;1.352575
9786.000000;1.353359
9785.000000;1.354278
9784.000000;1.354631
9783.000000;1.353976
9782.000000;1.352505
9781.000000;1.350939
9780.000000;1.349897
9779.000000;1.349442
9778.000000;1.349317
9777.000000;1.349357
9776.000000;1.349429
9775.000000;1.349183
9774.000000;1.348283
9773.000000;1.346872
9772.000000;1.345469
9771.000000;1.344451
9770.000000;1.343926
9769.000000;1.344055
9768.000000;1.344999
9767.000000;1.346395
9766.000000;1.347253
9765.000000;1.346763
9764.000000;1.345046
9763.000000;1.342928
9762.000000;1.341136
9761.000000;1.339891
9760.000000;1.339077
9759.000000;1.338500
9758.000000;1.337980
9757.000000;1.337395
9756.000000;1.336712
9755.000000;1.336004
9754.000000;1.335453
9753.000000;1.335243
9752.000000;1.335337
9751.000000;1.335472
9750.000000;1.335555
9749.000000;1.335949
9748.000000;1.337020
9747.000000;1.338399
9746.000000;1.339145
9745.000000;1.338853
9744.000000;1.338199
9743.000000;1.338004
9742.000000;1.338095
9741.000000;1.337586
9740.000000;1.336136
9739.000000;1.334405
9738.000000;1.333175
9737.000000;1.332465
9736.000000;1.331698
9735.000000;1.330485
9734.000000;1.329065
9733.000000;1.328042
9732.000000;1.327824
9731.000000;1.328235
9730.000000;1.328621
9729.000000;1.328385
9728.000000;1.327502
9727.000000;1.326494
9726.000000;1.325923
9725.000000;1.325925
9724.000000;1.326143
9723.000000;1.326065
9722.000000;1.325489
9721.000000;1.324756
9720.000000;1.324439
9719.000000;1.324735
9718.000000;1.325275
9717.000000;1.325592
9716.000000;1.325611
9715.000000;1.325477
9714.000000;1.325101
9713.000000;1.324263
9712.000000;1.323148
9711.000000;1.322325
9710.000000;1.322023
9709.000000;1.321732
9708.000000;1.320809
9707.000000;1.319321
9706.000000;1.317990
9705.000000;1.317380
9704.000000;1.317402
9703.000000;1.317641
9702.000000;1.317874
9701.000000;1.318092
9700.000000;1.318133
9699.000000;1.317601
9698.000000;1.316309
9697.000000;1.314656
9696.000000;1.313390
9695.000000;1.312969
9694.000000;1.313241
9693.000000;1.313735
9692.000000;1.314089
9691.000000;1.314180
9690.000000;1.314024
9689.000000;1.313740
9688.000000;1.313516
9687.000000;1.313413
9686.000000;1.313238
9685.000000;1.312755
9684.000000;1.312009
9683.000000;1.311267
9682.000000;1.310672
9681.000000;1.310148
9680.000000;1.309666
9679.000000;1.309396
9678.000000;1.309480
9677.000000;1.309796
9676.000000;1.310053
9675.000000;1.310034
9674.000000;1.309675
9673.000000;1.309044
9672.000000;1.308381
9671.000000;1.308018
9670.000000;1.308078
9669.000000;1.308255
9668.000000;1.308076
9667.000000;1.307405
9666.000000;1.306533
9665.000000;1.305787
9664.000000;1.305208
9663.000000;1.304711
9662.000000;1.304355
9661.000000;1.304291
9660.000000;1.304493
9659.000000;1.304686
9658.000000;1.304523
9657.000000;1.303750
9656.000000;1.302294
9655.000000;1.300427
9654.000000;1.298802
9653.000000;1.298039
9652.000000;1.298131
9651.000000;1.298423
9650.000000;1.298348
9649.000000;1.298031
9648.000000;1.297937
9647.000000;1.298038
9646.000000;1.297730
9645.000000;1.296633
9644.000000;1.295153
9643.000000;1.294075
9642.000000;1.293787
9641.000000;1.294076
9640.000000;1.294496
9639.000000;1.294714
9638.000000;1.294561
9637.000000;1.294000
9636.000000;1.293114
9635.000000;1.292080
9634.000000;1.291145
9633.000000;1.290619
9632.000000;1.290669
9631.000000;1.291012
9630.000000;1.290964
9629.000000;1.290054
9628.000000;1.288565
9627.000000;1.287278
9626.000000;1.286729
9625.000000;1.286856
9624.000000;1.287304
9623.000000;1.287787
9622.000000;1.288096
9621.000000;1.287986
9620.000000;1.287318
9619.000000;1.286282
9618.000000;1.285343
9617.000000;1.284923
9616.000000;1.285093
9615.000000;1.285475
9614.000000;1.285493
9613.000000;1.284920
9612.000000;1.284185
9611.000000;1.283962
9610.000000;1.284336
9609.000000;1.284563
9608.000000;1.283882
9607.000000;1.282464
9606.000000;1.281284
9605.000000;1.281072
9604.000000;1.281647
9603.000000;1.282310
9602.000000;1.282629
9601.000000;1.282646
9600.000000;1.282468
9599.000000;1.281951
9598.000000;1.280901
9597.000000;1.279437
9596.000000;1.278043
9595.000000;1.277247
9594.000000;1.277188
9593.000000;1.277420
9592.000000;1.277187
9591.000000;1.276086
9590.000000;1.274562
9589.000000;1.273599
9588.000000;1.273802
9587.000000;1.274803
9586.000000;1.275623
9585.000000;1.275577
9584.000000;1.274765
9583.000000;1.273763
9582.000000;1.273014
9581.000000;1.272519
9580.000000;1.271957
9579.000000;1.271075
9578.000000;1.269991
9577.000000;1.269121
9576.000000;1.268740
9575.000000;1.268658
9574.000000;1.268467
9573.000000;1.268072
9572.000000;1.267775
9571.000000;1.267815
9570.000000;1.268031
9569.000000;1.268067
9568.000000;1.267764
9567.000000;1.267187
9566.000000;1.266423
9565.000000;1.265531
9564.000000;1.264678
9563.000000;1.264134
9562.000000;1.264050
9561.000000;1.264244
9560.000000;1.264258
9559.000000;1.263693
9558.000000;1.262613
9557.000000;1.261609
9556.000000;1.261317
9555.000000;1.261758
9554.000000;1.262236
9553.000000;1.262027
9552.000000;1.261124
9551.000000;1.260190
9550.000000;1.259837
9549.000000;1.260077
9548.000000;1.260464
9547.000000;1.260570
9546.000000;1.260264
9545.000000;1.259652
