Criado como novo conjunto de dados;"Jao_teste_celulas.spp","9724.4 Secs"
cm-1;Abs
10000.000000;1.631133
9999.000000;1.631720
9998.000000;1.632700
9997.000000;1.633386
9996.000000;1.633587
9995.000000;1.633332
9994.000000;1.632223
9993.000000;1.629918
9992.000000;1.627059
9991.000000;1.624965
9990.000000;1.624353
9989.000000;1.624813
9988.000000;1.625529
9987.000000;1.626029
9986.000000;1.626122
9985.000000;1.625624
9984.000000;1.624536
9983.000000;1.623287
9982.000000;1.622521
9981.000000;1.622623
9980.000000;1.623445
9979.000000;1.624373
9978.000000;1.624673
9977.000000;1.623998
9976.000000;1.622712
9975.000000;1.621623
9974.000000;1.621337
9973.000000;1.621860
9972.000000;1.622651
9971.000000;1.622845
9970.000000;1.621618
9969.000000;1.618827
9968.000000;1.615483
9967.000000;1.613229
9966.000000;1.613034
9965.000000;1.614437
9964.000000;1.616227
9963.000000;1.617707
9962.000000;1.618962
9961.000000;1.619989
9960.000000;1.620150
9959.000000;1.618840
9958.000000;1.616414
9957.000000;1.614079
9956.000000;1.612904
9955.000000;1.613103
9954.000000;1.614123
9953.000000;1.615032
9952.000000;1.614849
9951.000000;1.613081
9950.000000;1.610253
9949.000000;1.607603
9948.000000;1.606013
9947.000000;1.605430
9946.000000;1.605404
9945.000000;1.605789
9944.000000;1.606594
9943.000000;1.607458
9942.000000;1.607799
9941.000000;1.607430
9940.000000;1.606587
9939.000000;1.605474
9938.000000;1.604248
9937.000000;1.603385
9936.000000;1.603409
9935.000000;1.604051
9934.000000;1.604198
9933.000000;1.603027
9932.000000;1.600947
9931.000000;1.599201
9930.000000;1.598770
9929.000000;1.599747
9928.000000;1.601292
9927.000000;1.601960
9926.000000;1.600640
9925.000000;1.597690
9924.000000;1.594872
9923.000000;1.593703
9922.000000;1.594033
9921.000000;1.594484
9920.000000;1.594089
9919.000000;1.593086
9918.000000;1.592175
9917.000000;1.591656
9916.000000;1.591472
9915.000000;1.591612
