Criado como novo conjunto de dados;"2706_e01_daniel.spp","46444.4 Secs"
cm-1;Abs
10000.000000;1.106585
9999.000000;1.105904
9998.000000;1.105214
9997.000000;1.104543
9996.000000;1.103840
9995.000000;1.103206
9994.000000;1.102381
9993.000000;1.100988
9992.000000;1.099699
9991.000000;1.098977
9990.000000;1.099073
9989.000000;1.099755
9988.000000;1.100485
9987.000000;1.100694
9986.000000;1.100162
9985.000000;1.099139
9984.000000;1.098110
9983.000000;1.097438
9982.000000;1.097260
9981.000000;1.097606
9980.000000;1.098453
9979.000000;1.099676
9978.000000;1.101040
9977.000000;1.102221
9976.000000;1.102764
9975.000000;1.102242
9974.000000;1.100746
9973.000000;1.099133
9972.000000;1.098392
9971.000000;1.098688
9970.000000;1.099267
9969.000000;1.099343
9968.000000;1.098789
9967.000000;1.097917
9966.000000;1.096986
9965.000000;1.096231
9964.000000;1.096027
9963.000000;1.096601
9962.000000;1.097627
9961.000000;1.098416
9960.000000;1.098533
9959.000000;1.098080
9958.000000;1.097430
9957.000000;1.096880
9956.000000;1.096533
9955.000000;1.096327
9954.000000;1.096099
9953.000000;1.095668
9952.000000;1.094948
9951.000000;1.094047
9950.000000;1.093364
9949.000000;1.093447
9948.000000;1.094487
9947.000000;1.095889
9946.000000;1.096623
9945.000000;1.096146
9944.000000;1.094806
9943.000000;1.093267
9942.000000;1.091918
9941.000000;1.091026
9940.000000;1.091022
9939.000000;1.092068
9938.000000;1.093440
9937.000000;1.093894
9936.000000;1.092896
9935.000000;1.091247
9934.000000;1.090234
9933.000000;1.090337
9932.000000;1.090917
9931.000000;1.091100
9930.000000;1.090751
9929.000000;1.090488
9928.000000;1.090863
9927.000000;1.091747
9926.000000;1.092530
9925.000000;1.092739
9924.000000;1.092308
9923.000000;1.091420
9922.000000;1.090353
9921.000000;1.089520
9920.000000;1.089370
9919.000000;1.090058
9918.000000;1.091264
9917.000000;1.092367
9916.000000;1.092855
9915.000000;1.092650
9914.000000;1.092186
9913.000000;1.092086
9912.000000;1.092599
9911.000000;1.093369
9910.000000;1.093859
9909.000000;1.093942
9908.000000;1.093880
9907.000000;1.093860
9906.000000;1.093830
9905.000000;1.093733
9904.000000;1.093527
9903.000000;1.092974
9902.000000;1.091879
9901.000000;1.090657
9900.000000;1.090238
9899.000000;1.091086
9898.000000;1.092551
9897.000000;1.093475
9896.000000;1.093320
9895.000000;1.092479
9894.000000;1.091640
9893.000000;1.091126
9892.000000;1.090766
9891.000000;1.090246
9890.000000;1.089576
9889.000000;1.089244
9888.000000;1.089704
9887.000000;1.090678
9886.000000;1.091263
9885.000000;1.090914
9884.000000;1.090077
9883.000000;1.089631
9882.000000;1.089924
9881.000000;1.090609
9880.000000;1.091191
9879.000000;1.091428
9878.000000;1.091286
9877.000000;1.090818
9876.000000;1.090113
9875.000000;1.089241
9874.000000;1.088277
9873.000000;1.087466
9872.000000;1.087194
9871.000000;1.087574
9870.000000;1.088184
9869.000000;1.088459
