Criado como novo conjunto de dados;"2706_e01_daniel.spp","80466.0 Secs"
cm-1;Abs
10000.000000;0.828879
9999.000000;0.827877
9998.000000;0.826877
9997.000000;0.825879
9996.000000;0.824884
9995.000000;0.823888
9994.000000;0.822901
9993.000000;0.821904
9992.000000;0.820931
9991.000000;0.819921
9990.000000;0.818993
9989.000000;0.817773
9988.000000;0.816584
9987.000000;0.816329
9986.000000;0.816958
9985.000000;0.817811
9984.000000;0.818194
9983.000000;0.818048
9982.000000;0.817830
9981.000000;0.817947
9980.000000;0.818254
9979.000000;0.818201
9978.000000;0.817511
9977.000000;0.816524
9976.000000;0.815726
9975.000000;0.815176
9974.000000;0.814656
9973.000000;0.814188
9972.000000;0.814074
9971.000000;0.814490
9970.000000;0.815275
9969.000000;0.816032
9968.000000;0.816299
9967.000000;0.815807
9966.000000;0.814793
9965.000000;0.813834
9964.000000;0.813147
9963.000000;0.812313
9962.000000;0.811022
9961.000000;0.809803
9960.000000;0.809539
9959.000000;0.810484
9958.000000;0.812170
9957.000000;0.814066
9956.000000;0.815719
9955.000000;0.816410
9954.000000;0.815438
9953.000000;0.813023
9952.000000;0.810499
9951.000000;0.809331
9950.000000;0.810087
9949.000000;0.812223
9948.000000;0.814497
9947.000000;0.815691
9946.000000;0.815367
9945.000000;0.814108
9944.000000;0.812844
9943.000000;0.812011
9942.000000;0.811572
9941.000000;0.811569
9940.000000;0.812145
9939.000000;0.813046
9938.000000;0.813679
9937.000000;0.813774
9936.000000;0.813558
9935.000000;0.813230
9934.000000;0.812752
9933.000000;0.812256
9932.000000;0.812114
9931.000000;0.812326
9930.000000;0.812260
9929.000000;0.811346
9928.000000;0.809759
9927.000000;0.808151
9926.000000;0.806980
9925.000000;0.806350
9924.000000;0.806277
9923.000000;0.806771
9922.000000;0.807701
9921.000000;0.808784
9920.000000;0.809687
9919.000000;0.810063
9918.000000;0.809636
9917.000000;0.808435
9916.000000;0.806904
9915.000000;0.805706
9914.000000;0.805406
9913.000000;0.806229
9912.000000;0.807874
9911.000000;0.809524
9910.000000;0.810290
9909.000000;0.809869
9908.000000;0.808717
9907.000000;0.807548
9906.000000;0.806797
9905.000000;0.806520
9904.000000;0.806550
9903.000000;0.806616
9902.000000;0.806448
9901.000000;0.805969
9900.000000;0.805499
9899.000000;0.805700
