Criado como novo conjunto de dados;"2706_e01_daniel.spp","89826.8 Secs"
cm-1;Abs
10000.000000;0.652132
9999.000000;0.651515
9998.000000;0.651000
9997.000000;0.650623
9996.000000;0.650499
9995.000000;0.650719
9994.000000;0.651078
9993.000000;0.651176
9992.000000;0.650929
9991.000000;0.650724
9990.000000;0.650897
9989.000000;0.651304
9988.000000;0.651576
9987.000000;0.651538
9986.000000;0.651170
9985.000000;0.650408
9984.000000;0.649308
9983.000000;0.648277
9982.000000;0.647813
9981.000000;0.648068
9980.000000;0.648822
9979.000000;0.649785
9978.000000;0.650702
9977.000000;0.651253
9976.000000;0.651156
9975.000000;0.650431
9974.000000;0.649423
9973.000000;0.648543
9972.000000;0.648055
9971.000000;0.648025
9970.000000;0.648316
9969.000000;0.648672
9968.000000;0.648919
9967.000000;0.649081
9966.000000;0.649237
9965.000000;0.649338
9964.000000;0.649269
9963.000000;0.649017
9962.000000;0.648687
9961.000000;0.648379
9960.000000;0.648128
9959.000000;0.647915
9958.000000;0.647696
9957.000000;0.647493
9956.000000;0.647467
9955.000000;0.647761
9954.000000;0.648241
9953.000000;0.648543
9952.000000;0.648459
9951.000000;0.648137
9950.000000;0.647797
9949.000000;0.647437
9948.000000;0.646970
9947.000000;0.646494
9946.000000;0.646198
9945.000000;0.646089
9944.000000;0.646003
9943.000000;0.645852
9942.000000;0.645680
9941.000000;0.645514
9940.000000;0.645334
9939.000000;0.645175
9938.000000;0.645140
9937.000000;0.645267
9936.000000;0.645471
9935.000000;0.645584
9934.000000;0.645400
9933.000000;0.644779
9932.000000;0.643869
9931.000000;0.643144
9930.000000;0.643060
9929.000000;0.643606
9928.000000;0.644312
9927.000000;0.644698
9926.000000;0.644660
9925.000000;0.644413
9924.000000;0.644191
9923.000000;0.644068
9922.000000;0.644005
9921.000000;0.643972
9920.000000;0.643965
9919.000000;0.643936
9918.000000;0.643772
9917.000000;0.643431
9916.000000;0.643097
9915.000000;0.643084
9914.000000;0.643531
9913.000000;0.644232
9912.000000;0.644813
9911.000000;0.645036
9910.000000;0.644866
9909.000000;0.644357
9908.000000;0.643617
9907.000000;0.642911
9906.000000;0.642628
9905.000000;0.643015
9904.000000;0.643880
9903.000000;0.644652
9902.000000;0.644805
9901.000000;0.644284
9900.000000;0.643475
9899.000000;0.642795
9898.000000;0.642346
9897.000000;0.642012
9896.000000;0.641755
9895.000000;0.641691
9894.000000;0.641900
9893.000000;0.642287
9892.000000;0.642675
9891.000000;0.642946
9890.000000;0.643071
9889.000000;0.643045
9888.000000;0.642836
9887.000000;0.642389
9886.000000;0.641682
9885.000000;0.640815
9884.000000;0.640006
9883.000000;0.639454
9882.000000;0.639182
9881.000000;0.639094
9880.000000;0.639155
9879.000000;0.639435
9878.000000;0.639970
9877.000000;0.640611
9876.000000;0.641092
9875.000000;0.641228
9874.000000;0.641087
9873.000000;0.640923
9872.000000;0.640920
9871.000000;0.640995
9870.000000;0.640907
9869.000000;0.640563
9868.000000;0.640127
9867.000000;0.639810
9866.000000;0.639659
9865.000000;0.639610
9864.000000;0.639614
9863.000000;0.639626
9862.000000;0.639558
9861.000000;0.639352
9860.000000;0.639068
9859.000000;0.638803
9858.000000;0.638591
9857.000000;0.638433
9856.000000;0.638352
9855.000000;0.638349
9854.000000;0.638366
9853.000000;0.638383
9852.000000;0.638443
9851.000000;0.638520
9850.000000;0.638495
9849.000000;0.638371
9848.000000;0.638360
9847.000000;0.638613
9846.000000;0.638991
9845.000000;0.639240
9844.000000;0.639268
9843.000000;0.639092
9842.000000;0.638673
9841.000000;0.638071
9840.000000;0.637640
9839.000000;0.637735
9838.000000;0.638227
9837.000000;0.638556
9836.000000;0.638297
9835.000000;0.637518
9834.000000;0.636591
9833.000000;0.635865
9832.000000;0.635524
9831.000000;0.635522
9830.000000;0.635588
9829.000000;0.635465
9828.000000;0.635169
9827.000000;0.634902
9826.000000;0.634742
9825.000000;0.634623
9824.000000;0.634591
9823.000000;0.634817
9822.000000;0.635316
9821.000000;0.635846
9820.000000;0.636176
9819.000000;0.636291
9818.000000;0.636277
9817.000000;0.636184
9816.000000;0.636084
9815.000000;0.636099
9814.000000;0.636271
9813.000000;0.636495
9812.000000;0.636662
9811.000000;0.636753
9810.000000;0.636758
9809.000000;0.636608
9808.000000;0.636261
9807.000000;0.635798
9806.000000;0.635396
9805.000000;0.635254
9804.000000;0.635483
9803.000000;0.635941
9802.000000;0.636239
9801.000000;0.636080
9800.000000;0.635582
9799.000000;0.635115
9798.000000;0.634842
9797.000000;0.634617
9796.000000;0.634303
9795.000000;0.633961
9794.000000;0.633665
9793.000000;0.633347
9792.000000;0.632973
9791.000000;0.632685
9790.000000;0.632660
9789.000000;0.632886
9788.000000;0.633189
9787.000000;0.633394
9786.000000;0.633394
9785.000000;0.633188
9784.000000;0.632920
9783.000000;0.632804
9782.000000;0.632911
9781.000000;0.633062
9780.000000;0.632994
9779.000000;0.632607
9778.000000;0.632053
9777.000000;0.631604
9776.000000;0.631460
9775.000000;0.631601
9774.000000;0.631830
9773.000000;0.631984
9772.000000;0.632051
9771.000000;0.632057
9770.000000;0.631954
9769.000000;0.631732
9768.000000;0.631568
9767.000000;0.631663
9766.000000;0.631970
9765.000000;0.632226
9764.000000;0.632238
9763.000000;0.632024
9762.000000;0.631683
9761.000000;0.631311
9760.000000;0.631043
9759.000000;0.630995
9758.000000;0.631093
9757.000000;0.631097
9756.000000;0.630860
9755.000000;0.630452
9754.000000;0.630001
9753.000000;0.629559
9752.000000;0.629164
9751.000000;0.628922
9750.000000;0.628942
9749.000000;0.629219
9748.000000;0.629624
9747.000000;0.629978
9746.000000;0.630143
9745.000000;0.630130
9744.000000;0.630086
9743.000000;0.630111
9742.000000;0.630120
9741.000000;0.629959
9740.000000;0.629619
9739.000000;0.629229
9738.000000;0.628889
9737.000000;0.628651
9736.000000;0.628595
9735.000000;0.628789
9734.000000;0.629144
9733.000000;0.629445
9732.000000;0.629542
9731.000000;0.629442
9730.000000;0.629237
9729.000000;0.629043
9728.000000;0.628959
9727.000000;0.628986
9726.000000;0.629002
9725.000000;0.628907
9724.000000;0.628734
9723.000000;0.628523
9722.000000;0.628217
9721.000000;0.627806
9720.000000;0.627487
9719.000000;0.627445
9718.000000;0.627562
9717.000000;0.627545
9716.000000;0.627292
9715.000000;0.626919
9714.000000;0.626478
9713.000000;0.625929
9712.000000;0.625421
9711.000000;0.625304
9710.000000;0.625745
9709.000000;0.626485
9708.000000;0.627103
9707.000000;0.627381
9706.000000;0.627358
9705.000000;0.627156
9704.000000;0.626854
9703.000000;0.626476
9702.000000;0.626046
9701.000000;0.625684
9700.000000;0.625566
9699.000000;0.625689
9698.000000;0.625764
9697.000000;0.625516
9696.000000;0.625059
9695.000000;0.624789
9694.000000;0.624927
9693.000000;0.625344
9692.000000;0.625803
9691.000000;0.626156
9690.000000;0.626284
9689.000000;0.626116
9688.000000;0.625809
9687.000000;0.625693
9686.000000;0.625915
9685.000000;0.626255
9684.000000;0.626403
9683.000000;0.626301
9682.000000;0.626126
9681.000000;0.626009
9680.000000;0.625909
9679.000000;0.625712
9678.000000;0.625398
9677.000000;0.625089
9676.000000;0.624925
9675.000000;0.624882
9674.000000;0.624775
9673.000000;0.624506
9672.000000;0.624199
9671.000000;0.624003
9670.000000;0.623874
9669.000000;0.623715
9668.000000;0.623612
9667.000000;0.623721
9666.000000;0.623952
9665.000000;0.624021
9664.000000;0.623797
9663.000000;0.623412
9662.000000;0.623059
9661.000000;0.622892
9660.000000;0.623073
9659.000000;0.623654
9658.000000;0.624354
9657.000000;0.624717
9656.000000;0.624582
9655.000000;0.624185
9654.000000;0.623757
9653.000000;0.623289
9652.000000;0.622779
9651.000000;0.622456
9650.000000;0.622516
9649.000000;0.622807
9648.000000;0.622952
9647.000000;0.622747
9646.000000;0.622309
9645.000000;0.621902
9644.000000;0.621693
9643.000000;0.621664
9642.000000;0.621695
9641.000000;0.621743
9640.000000;0.621892
9639.000000;0.622172
9638.000000;0.622374
9637.000000;0.622223
9636.000000;0.621715
9635.000000;0.621100
9634.000000;0.620549
9633.000000;0.620018
9632.000000;0.619511
9631.000000;0.619238
9630.000000;0.619381
9629.000000;0.619839
9628.000000;0.620311
9627.000000;0.620554
9626.000000;0.620503
9625.000000;0.620256
9624.000000;0.620039
9623.000000;0.620066
9622.000000;0.620349
9621.000000;0.620671
9620.000000;0.620803
9619.000000;0.620672
9618.000000;0.620333
9617.000000;0.619892
9616.000000;0.619502
9615.000000;0.619335
9614.000000;0.619476
9613.000000;0.619868
9612.000000;0.620344
9611.000000;0.620648
9610.000000;0.620515
9609.000000;0.619906
9608.000000;0.619149
9607.000000;0.618682
9606.000000;0.618625
9605.000000;0.618752
9604.000000;0.618839
9603.000000;0.618830
9602.000000;0.618678
9601.000000;0.618318
9600.000000;0.617904
9599.000000;0.617800
9598.000000;0.618151
9597.000000;0.618629
9596.000000;0.618790
9595.000000;0.618557
9594.000000;0.618184
9593.000000;0.617889
9592.000000;0.617722
9591.000000;0.617716
9590.000000;0.617904
9589.000000;0.618186
9588.000000;0.618337
9587.000000;0.618237
9586.000000;0.618004
9585.000000;0.617860
9584.000000;0.617923
9583.000000;0.618134
9582.000000;0.618332
9581.000000;0.618365
9580.000000;0.618174
9579.000000;0.617802
9578.000000;0.617367
9577.000000;0.617002
9576.000000;0.616801
9575.000000;0.616775
9574.000000;0.616875
9573.000000;0.617048
9572.000000;0.617248
9571.000000;0.617383
9570.000000;0.617359
9569.000000;0.617224
9568.000000;0.617170
9567.000000;0.617281
9566.000000;0.617383
9565.000000;0.617265
9564.000000;0.616995
9563.000000;0.616817
9562.000000;0.616768
9561.000000;0.616607
9560.000000;0.616169
9559.000000;0.615614
9558.000000;0.615263
9557.000000;0.615278
9556.000000;0.615567
9555.000000;0.615903
9554.000000;0.616082
9553.000000;0.616048
9552.000000;0.615915
9551.000000;0.615808
9550.000000;0.615707
9549.000000;0.615507
9548.000000;0.615244
9547.000000;0.615120
9546.000000;0.615276
9545.000000;0.615615
9544.000000;0.615886
9543.000000;0.615906
9542.000000;0.615677
9541.000000;0.615363
9540.000000;0.615136
9539.000000;0.615018
9538.000000;0.614904
9537.000000;0.614773
9536.000000;0.614773
9535.000000;0.614984
9534.000000;0.615196
9533.000000;0.615106
9532.000000;0.614711
9531.000000;0.614305
9530.000000;0.614073
9529.000000;0.613868
9528.000000;0.613470
9527.000000;0.612905
9526.000000;0.612423
9525.000000;0.612247
9524.000000;0.612396
9523.000000;0.612682
9522.000000;0.612835
9521.000000;0.612711
9520.000000;0.612422
9519.000000;0.612205
9518.000000;0.612190
9517.000000;0.612334
9516.000000;0.612546
9515.000000;0.612754
9514.000000;0.612872
9513.000000;0.612838
9512.000000;0.612689
9511.000000;0.612518
9510.000000;0.612349
9509.000000;0.612150
9508.000000;0.611939
