Criado como novo conjunto de dados;"2706_e01_daniel.spp","8642.2 Secs"
cm-1;Abs
10000.000000;0.735491
9999.000000;0.735638
9998.000000;0.735786
9997.000000;0.735933
9996.000000;0.736081
9995.000000;0.736229
9994.000000;0.736376
9993.000000;0.736525
9992.000000;0.736671
9991.000000;0.736822
9990.000000;0.736964
9989.000000;0.737130
9988.000000;0.737283
9987.000000;0.737470
9986.000000;0.737767
9985.000000;0.738010
9984.000000;0.738009
9983.000000;0.737759
9982.000000;0.737407
9981.000000;0.737102
9980.000000;0.737002
9979.000000;0.737253
9978.000000;0.737820
9977.000000;0.738411
9976.000000;0.738698
9975.000000;0.738558
9974.000000;0.738070
9973.000000;0.737399
9972.000000;0.736791
9971.000000;0.736529
9970.000000;0.736736
9969.000000;0.737249
9968.000000;0.737762
9967.000000;0.738021
9966.000000;0.737903
9965.000000;0.737462
9964.000000;0.736968
9963.000000;0.736722
9962.000000;0.736758
9961.000000;0.736822
9960.000000;0.736724
9959.000000;0.736518
9958.000000;0.736295
9957.000000;0.736008
9956.000000;0.735649
9955.000000;0.735392
9954.000000;0.735376
9953.000000;0.735517
9952.000000;0.735697
9951.000000;0.735956
9950.000000;0.736327
9949.000000;0.736641
9948.000000;0.736756
9947.000000;0.736824
9946.000000;0.737047
9945.000000;0.737264
9944.000000;0.737067
9943.000000;0.736354
9942.000000;0.735465
9941.000000;0.734762
9940.000000;0.734302
9939.000000;0.733980
9938.000000;0.733780
9937.000000;0.733782
9936.000000;0.734015
9935.000000;0.734388
9934.000000;0.734700
9933.000000;0.734743
9932.000000;0.734503
9931.000000;0.734238
9930.000000;0.734231
9929.000000;0.734468
9928.000000;0.734684
9927.000000;0.734706
9926.000000;0.734605
9925.000000;0.734488
9924.000000;0.734312
9923.000000;0.733985
9922.000000;0.733534
9921.000000;0.733058
9920.000000;0.732588
9919.000000;0.732115
9918.000000;0.731704
9917.000000;0.731509
9916.000000;0.731621
9915.000000;0.731948
9914.000000;0.732284
9913.000000;0.732504
9912.000000;0.732664
9911.000000;0.732885
9910.000000;0.733144
9909.000000;0.733272
9908.000000;0.733158
9907.000000;0.732879
9906.000000;0.732571
9905.000000;0.732273
9904.000000;0.731961
9903.000000;0.731676
9902.000000;0.731477
9901.000000;0.731324
9900.000000;0.731131
9899.000000;0.730945
9898.000000;0.730953
9897.000000;0.731258
9896.000000;0.731725
9895.000000;0.732088
9894.000000;0.732189
9893.000000;0.732049
9892.000000;0.731775
9891.000000;0.731458
9890.000000;0.731163
9889.000000;0.730973
9888.000000;0.730954
9887.000000;0.731063
9886.000000;0.731152
9885.000000;0.731136
9884.000000;0.731083
9883.000000;0.731054
9882.000000;0.730913
9881.000000;0.730444
9880.000000;0.729686
9879.000000;0.728976
9878.000000;0.728622
9877.000000;0.728657
9876.000000;0.728969
9875.000000;0.729495
9874.000000;0.730123
9873.000000;0.730564
9872.000000;0.730513
9871.000000;0.729965
9870.000000;0.729228
9869.000000;0.728651
9868.000000;0.728419
9867.000000;0.728548
9866.000000;0.728915
9865.000000;0.729300
9864.000000;0.729526
9863.000000;0.729617
9862.000000;0.729764
9861.000000;0.730110
9860.000000;0.730622
9859.000000;0.731135
9858.000000;0.731425
9857.000000;0.731286
9856.000000;0.730679
9855.000000;0.729857
9854.000000;0.729224
9853.000000;0.728974
9852.000000;0.728925
9851.000000;0.728774
9850.000000;0.728484
9849.000000;0.728322
9848.000000;0.728499
9847.000000;0.728853
