Criado como novo conjunto de dados;"2706_e01_daniel.spp","105127.5 Secs"
cm-1;Abs
10000.000000;0.864227
9999.000000;0.864216
9998.000000;0.864206
9997.000000;0.864195
9996.000000;0.864184
9995.000000;0.864173
9994.000000;0.864164
9993.000000;0.864150
9992.000000;0.864147
9991.000000;0.863937
9990.000000;0.863910
9989.000000;0.864336
9988.000000;0.864983
9987.000000;0.865323
9986.000000;0.865048
9985.000000;0.864400
9984.000000;0.863911
9983.000000;0.863827
9982.000000;0.863906
9981.000000;0.863832
9980.000000;0.863674
9979.000000;0.863733
9978.000000;0.864022
9977.000000;0.864180
9976.000000;0.863941
9975.000000;0.863459
9974.000000;0.863061
9973.000000;0.862838
9972.000000;0.862646
9971.000000;0.862409
9970.000000;0.862231
9969.000000;0.862227
9968.000000;0.862381
9967.000000;0.862609
9966.000000;0.862859
9965.000000;0.863105
9964.000000;0.863301
9963.000000;0.863419
9962.000000;0.863529
9961.000000;0.863776
9960.000000;0.864213
9959.000000;0.864642
9958.000000;0.864726
9957.000000;0.864339
9956.000000;0.863722
9955.000000;0.863206
9954.000000;0.862844
9953.000000;0.862430
9952.000000;0.861881
9951.000000;0.861425
9950.000000;0.861348
9949.000000;0.861657
9948.000000;0.862085
9947.000000;0.862375
9946.000000;0.862512
9945.000000;0.862682
9944.000000;0.863044
9943.000000;0.863519
9942.000000;0.863817
9941.000000;0.863653
9940.000000;0.862961
9939.000000;0.861922
9938.000000;0.860903
9937.000000;0.860373
9936.000000;0.860668
9935.000000;0.861626
9934.000000;0.862513
9933.000000;0.862598
9932.000000;0.861854
9931.000000;0.860906
9930.000000;0.860293
9929.000000;0.860010
9928.000000;0.859803
9927.000000;0.859594
9926.000000;0.859460
9925.000000;0.859412
9924.000000;0.859434
9923.000000;0.859603
9922.000000;0.859951
9921.000000;0.860246
9920.000000;0.860166
9919.000000;0.859676
9918.000000;0.859100
9917.000000;0.858815
9916.000000;0.858971
9915.000000;0.859463
9914.000000;0.860017
9913.000000;0.860361
9912.000000;0.860441
9911.000000;0.860455
9910.000000;0.860532
9909.000000;0.860451
9908.000000;0.859884
9907.000000;0.858921
9906.000000;0.858122
9905.000000;0.857947
9904.000000;0.858263
9903.000000;0.858518
9902.000000;0.858321
9901.000000;0.857754
9900.000000;0.857189
9899.000000;0.856917
9898.000000;0.856933
9897.000000;0.856993
9896.000000;0.856866
9895.000000;0.856560
9894.000000;0.856321
9893.000000;0.856400
9892.000000;0.856824
9891.000000;0.857364
9890.000000;0.857675
9889.000000;0.857524
9888.000000;0.856951
9887.000000;0.856235
9886.000000;0.855656
9885.000000;0.855325
9884.000000;0.855260
9883.000000;0.855553
9882.000000;0.856273
9881.000000;0.857190
9880.000000;0.857770
9879.000000;0.857613
9878.000000;0.856857
9877.000000;0.856032
9876.000000;0.855561
9875.000000;0.855495
9874.000000;0.855670
9873.000000;0.855928
9872.000000;0.856164
9871.000000;0.856298
9870.000000;0.856309
9869.000000;0.856229
9868.000000;0.856046
9867.000000;0.855694
9866.000000;0.855233
9865.000000;0.854958
9864.000000;0.855120
9863.000000;0.855522
9862.000000;0.855611
9861.000000;0.855092
9860.000000;0.854331
9859.000000;0.853976
9858.000000;0.854247
9857.000000;0.854776
9856.000000;0.855092
9855.000000;0.855096
9854.000000;0.854988
9853.000000;0.854915
9852.000000;0.854829
9851.000000;0.854606
9850.000000;0.854181
9849.000000;0.853616
9848.000000;0.853148
9847.000000;0.853088
9846.000000;0.853524
9845.000000;0.854129
9844.000000;0.854384
9843.000000;0.854086
9842.000000;0.853541
9841.000000;0.853232
9840.000000;0.853352
9839.000000;0.853717
9838.000000;0.854022
9837.000000;0.854088
9836.000000;0.853896
9835.000000;0.853523
9834.000000;0.853128
9833.000000;0.852876
9832.000000;0.852772
9831.000000;0.852613
9830.000000;0.852258
9829.000000;0.851920
9828.000000;0.852011
9827.000000;0.852596
9826.000000;0.853184
9825.000000;0.853230
9824.000000;0.852720
9823.000000;0.852083
9822.000000;0.851636
9821.000000;0.851398
9820.000000;0.851396
9819.000000;0.851757
9818.000000;0.852325
9817.000000;0.852529
9816.000000;0.851988
9815.000000;0.851102
9814.000000;0.850700
9813.000000;0.851110
9812.000000;0.851850
9811.000000;0.852268
9810.000000;0.852244
9809.000000;0.852137
9808.000000;0.852251
9807.000000;0.852562
9806.000000;0.852846
9805.000000;0.852876
9804.000000;0.852512
9803.000000;0.851796
9802.000000;0.850999
9801.000000;0.850496
9800.000000;0.850489
9799.000000;0.850844
9798.000000;0.851200
9797.000000;0.851236
9796.000000;0.850845
9795.000000;0.850137
9794.000000;0.849333
9793.000000;0.848685
9792.000000;0.848393
9791.000000;0.848505
9790.000000;0.848883
9789.000000;0.849339
9788.000000;0.849771
9787.000000;0.850108
9786.000000;0.850153
9785.000000;0.849715
9784.000000;0.848982
9783.000000;0.848556
9782.000000;0.848868
9781.000000;0.849629
9780.000000;0.850069
9779.000000;0.849755
9778.000000;0.848979
9777.000000;0.848337
9776.000000;0.848172
9775.000000;0.848499
9774.000000;0.849195
9773.000000;0.849988
9772.000000;0.850435
9771.000000;0.850215
9770.000000;0.849458
9769.000000;0.848663
9768.000000;0.848256
9767.000000;0.848348
9766.000000;0.848790
9765.000000;0.849279
9764.000000;0.849417
9763.000000;0.848962
9762.000000;0.848103
9761.000000;0.847357
9760.000000;0.847087
9759.000000;0.847224
9758.000000;0.847474
9757.000000;0.847674
9756.000000;0.847828
9755.000000;0.847948
9754.000000;0.848007
9753.000000;0.848039
9752.000000;0.848125
9751.000000;0.848270
9750.000000;0.848376
9749.000000;0.848361
9748.000000;0.848252
9747.000000;0.848136
9746.000000;0.848046
9745.000000;0.847892
9744.000000;0.847542
9743.000000;0.846994
9742.000000;0.846462
9741.000000;0.846192
9740.000000;0.846176
9739.000000;0.846128
9738.000000;0.845845
9737.000000;0.845503
9736.000000;0.845501
9735.000000;0.846024
9734.000000;0.846836
9733.000000;0.847492
9732.000000;0.847687
9731.000000;0.847437
9730.000000;0.847012
9729.000000;0.846724
9728.000000;0.846700
9727.000000;0.846817
9726.000000;0.846861
9725.000000;0.846709
9724.000000;0.846335
9723.000000;0.845745
9722.000000;0.845025
9721.000000;0.844440
9720.000000;0.844314
9719.000000;0.844717
9718.000000;0.845330
9717.000000;0.845676
9716.000000;0.845497
9715.000000;0.844919
9714.000000;0.844303
9713.000000;0.843939
9712.000000;0.843865
9711.000000;0.843945
9710.000000;0.844076
9709.000000;0.844265
9708.000000;0.844478
9707.000000;0.844558
9706.000000;0.844390
9705.000000;0.844078
9704.000000;0.843839
9703.000000;0.843765
9702.000000;0.843807
9701.000000;0.843938
9700.000000;0.844157
