Criado como novo conjunto de dados;"2706_e01_daniel.spp","8102.1 Secs"
cm-1;Abs
10000.000000;0.840846
9999.000000;0.841316
9998.000000;0.841789
9997.000000;0.842260
9996.000000;0.842735
9995.000000;0.843203
9994.000000;0.843691
9993.000000;0.844155
9992.000000;0.844326
9991.000000;0.844069
9990.000000;0.843507
9989.000000;0.842938
9988.000000;0.842546
9987.000000;0.842255
9986.000000;0.841836
9985.000000;0.841231
9984.000000;0.840755
9983.000000;0.840898
9982.000000;0.841830
9981.000000;0.843133
9980.000000;0.844091
9979.000000;0.844263
9978.000000;0.843803
9977.000000;0.843258
9976.000000;0.843072
9975.000000;0.843205
9974.000000;0.843237
9973.000000;0.842875
9972.000000;0.842302
9971.000000;0.841944
9970.000000;0.841984
9969.000000;0.842264
9968.000000;0.842569
9967.000000;0.842759
9966.000000;0.842670
9965.000000;0.842191
9964.000000;0.841572
9963.000000;0.841374
9962.000000;0.841954
9961.000000;0.843113
9960.000000;0.844307
9959.000000;0.845023
9958.000000;0.844897
9957.000000;0.843817
9956.000000;0.842155
9955.000000;0.840691
9954.000000;0.840007
9953.000000;0.840022
9952.000000;0.840280
9951.000000;0.840563
9950.000000;0.840987
9949.000000;0.841572
9948.000000;0.842041
9947.000000;0.842113
9946.000000;0.841841
9945.000000;0.841538
9944.000000;0.841477
9943.000000;0.841711
9942.000000;0.842098
9941.000000;0.842437
9940.000000;0.842581
9939.000000;0.842474
9938.000000;0.842124
9937.000000;0.841593
9936.000000;0.841005
9935.000000;0.840534
9934.000000;0.840363
9933.000000;0.840604
9932.000000;0.841176
9931.000000;0.841715
9930.000000;0.841757
9929.000000;0.841177
9928.000000;0.840412
9927.000000;0.840066
9926.000000;0.840312
9925.000000;0.840793
9924.000000;0.841096
9923.000000;0.841134
9922.000000;0.841037
9921.000000;0.840903
9920.000000;0.840754
9919.000000;0.840607
9918.000000;0.840449
9917.000000;0.840206
9916.000000;0.839812
9915.000000;0.839285
9914.000000;0.838728
9913.000000;0.838307
9912.000000;0.838207
9911.000000;0.838511
9910.000000;0.839112
9909.000000;0.839771
9908.000000;0.840273
9907.000000;0.840500
9906.000000;0.840480
9905.000000;0.840465
9904.000000;0.840811
9903.000000;0.841579
9902.000000;0.842315
9901.000000;0.842444
9900.000000;0.841854
9899.000000;0.840919
9898.000000;0.840025
9897.000000;0.839326
9896.000000;0.838896
9895.000000;0.838811
9894.000000;0.838977
9893.000000;0.839150
9892.000000;0.839202
9891.000000;0.839229
9890.000000;0.839318
9889.000000;0.839384
9888.000000;0.839328
9887.000000;0.839180
9886.000000;0.839047
9885.000000;0.839033
9884.000000;0.839183
9883.000000;0.839376
9882.000000;0.839323
9881.000000;0.838887
9880.000000;0.838394
9879.000000;0.838347
9878.000000;0.838839
9877.000000;0.839467
9876.000000;0.839803
9875.000000;0.839713
9874.000000;0.839239
9873.000000;0.838529
9872.000000;0.837965
9871.000000;0.837984
9870.000000;0.838597
9869.000000;0.839305
9868.000000;0.839656
9867.000000;0.839665
9866.000000;0.839543
9865.000000;0.839310
