Criado como novo conjunto de dados;"2706_e01_daniel.spp","57785.0 Secs"
cm-1;Abs
10000.000000;0.839929
9999.000000;0.839415
9998.000000;0.838902
9997.000000;0.838389
9996.000000;0.837876
9995.000000;0.837367
9994.000000;0.836853
9993.000000;0.836348
9992.000000;0.835830
9991.000000;0.835337
9990.000000;0.834792
9989.000000;0.834510
9988.000000;0.834738
9987.000000;0.835079
9986.000000;0.835065
9985.000000;0.834596
9984.000000;0.833979
9983.000000;0.833429
9982.000000;0.832848
9981.000000;0.832120
9980.000000;0.831408
9979.000000;0.830950
9978.000000;0.830742
9977.000000;0.830666
9976.000000;0.830831
9975.000000;0.831471
9974.000000;0.832508
9973.000000;0.833499
9972.000000;0.834087
9971.000000;0.834275
9970.000000;0.834207
9969.000000;0.833958
9968.000000;0.833646
9967.000000;0.833476
9966.000000;0.833496
9965.000000;0.833514
9964.000000;0.833427
9963.000000;0.833408
9962.000000;0.833568
9961.000000;0.833639
9960.000000;0.833277
9959.000000;0.832583
9958.000000;0.832038
9957.000000;0.831956
9956.000000;0.832191
9955.000000;0.832341
9954.000000;0.832063
9953.000000;0.831283
9952.000000;0.830301
9951.000000;0.829669
9950.000000;0.829712
9949.000000;0.830127
9948.000000;0.830227
9947.000000;0.829634
9946.000000;0.828651
9945.000000;0.827931
9944.000000;0.827900
9943.000000;0.828502
9942.000000;0.829343
9941.000000;0.830006
9940.000000;0.830342
9939.000000;0.830525
9938.000000;0.830801
9937.000000;0.831195
9936.000000;0.831463
9935.000000;0.831286
9934.000000;0.830533
9933.000000;0.829438
9932.000000;0.828538
9931.000000;0.828266
9930.000000;0.828515
9929.000000;0.828756
9928.000000;0.828687
9927.000000;0.828557
9926.000000;0.828669
9925.000000;0.828816
9924.000000;0.828552
9923.000000;0.827895
9922.000000;0.827347
9921.000000;0.827247
9920.000000;0.827488
9919.000000;0.827897
9918.000000;0.828464
9917.000000;0.829037
9916.000000;0.829160
9915.000000;0.828561
9914.000000;0.827589
9913.000000;0.826871
9912.000000;0.826635
9911.000000;0.826633
9910.000000;0.826605
9909.000000;0.826541
9908.000000;0.826528
9907.000000;0.826607
9906.000000;0.826805
9905.000000;0.827104
9904.000000;0.827305
9903.000000;0.827146
9902.000000;0.826638
9901.000000;0.826121
9900.000000;0.825866
9899.000000;0.825753
9898.000000;0.825495
9897.000000;0.825076
9896.000000;0.824791
9895.000000;0.824883
9894.000000;0.825303
9893.000000;0.825849
9892.000000;0.826356
9891.000000;0.826648
9890.000000;0.826501
9889.000000;0.825881
9888.000000;0.825131
9887.000000;0.824683
9886.000000;0.824559
9885.000000;0.824388
9884.000000;0.824006
9883.000000;0.823842
9882.000000;0.824472
9881.000000;0.825859
9880.000000;0.827229
9879.000000;0.827722
9878.000000;0.827069
9877.000000;0.825681
9876.000000;0.824244
9875.000000;0.823279
9874.000000;0.822928
9873.000000;0.822997
9872.000000;0.823179
9871.000000;0.823287
9870.000000;0.823331
9869.000000;0.823416
9868.000000;0.823616
9867.000000;0.823873
9866.000000;0.823953
9865.000000;0.823586
9864.000000;0.822770
9863.000000;0.821894
9862.000000;0.821429
9861.000000;0.821495
9860.000000;0.821824
9859.000000;0.822076
9858.000000;0.822073
9857.000000;0.821772
9856.000000;0.821238
9855.000000;0.820675
9854.000000;0.820317
9853.000000;0.820237
9852.000000;0.820373
9851.000000;0.820706
9850.000000;0.821246
9849.000000;0.821804
9848.000000;0.822041
9847.000000;0.821844
9846.000000;0.821447
9845.000000;0.821086
9844.000000;0.820731
9843.000000;0.820306
9842.000000;0.819945
9841.000000;0.819776
9840.000000;0.819652
9839.000000;0.819378
9838.000000;0.819105
9837.000000;0.819157
9836.000000;0.819501
9835.000000;0.819728
9834.000000;0.819606
9833.000000;0.819348
9832.000000;0.819192
9831.000000;0.819020
9830.000000;0.818638
9829.000000;0.818226
9828.000000;0.818206
9827.000000;0.818687
9826.000000;0.819311
9825.000000;0.819681
9824.000000;0.819766
9823.000000;0.819811
9822.000000;0.819952
9821.000000;0.820043
9820.000000;0.819838
9819.000000;0.819293
9818.000000;0.818649
9817.000000;0.818223
9816.000000;0.818110
