Criado como novo conjunto de dados;"2706_e01_daniel.spp","16202.8 Secs"
cm-1;Abs
10000.000000;0.694222
9999.000000;0.693560
9998.000000;0.692899
9997.000000;0.692238
9996.000000;0.691579
9995.000000;0.690920
9994.000000;0.690263
9993.000000;0.689606
9992.000000;0.688951
9991.000000;0.688296
9990.000000;0.687644
9989.000000;0.686998
9988.000000;0.686483
9987.000000;0.686245
9986.000000;0.686227
9985.000000;0.686242
9984.000000;0.686171
9983.000000;0.686021
9982.000000;0.685796
9981.000000;0.685468
9980.000000;0.685073
9979.000000;0.684735
9978.000000;0.684566
9977.000000;0.684581
9976.000000;0.684705
9975.000000;0.684833
9974.000000;0.684910
9973.000000;0.684983
9972.000000;0.685119
9971.000000;0.685264
9970.000000;0.685275
9969.000000;0.685127
9968.000000;0.684947
9967.000000;0.684776
9966.000000;0.684460
9965.000000;0.683924
9964.000000;0.683430
9963.000000;0.683342
9962.000000;0.683690
9961.000000;0.684145
9960.000000;0.684379
9959.000000;0.684297
9958.000000;0.683992
9957.000000;0.683670
9956.000000;0.683600
9955.000000;0.683901
9954.000000;0.684321
9953.000000;0.684374
9952.000000;0.683817
9951.000000;0.682901
9950.000000;0.682133
9949.000000;0.681842
9948.000000;0.681980
9947.000000;0.682267
9946.000000;0.682468
9945.000000;0.682564
9944.000000;0.682674
9943.000000;0.682824
9942.000000;0.682877
9941.000000;0.682749
9940.000000;0.682583
9939.000000;0.682606
9938.000000;0.682835
9937.000000;0.683041
9936.000000;0.682994
9935.000000;0.682670
9934.000000;0.682213
9933.000000;0.681733
9932.000000;0.681210
9931.000000;0.680614
9930.000000;0.680090
9929.000000;0.679929
9928.000000;0.680291
9927.000000;0.680998
9926.000000;0.681685
9925.000000;0.682118
9924.000000;0.682259
9923.000000;0.682102
9922.000000;0.681668
9921.000000;0.681141
9920.000000;0.680805
9919.000000;0.680777
9918.000000;0.680942
9917.000000;0.681149
9916.000000;0.681287
9915.000000;0.681185
9914.000000;0.680714
9913.000000;0.680073
9912.000000;0.679753
9911.000000;0.680041
9910.000000;0.680712
9909.000000;0.681280
9908.000000;0.681385
9907.000000;0.680927
9906.000000;0.680077
9905.000000;0.679275
9904.000000;0.678954
9903.000000;0.679117
9902.000000;0.679379
9901.000000;0.679535
9900.000000;0.679789
9899.000000;0.680276
9898.000000;0.680662
9897.000000;0.680513
9896.000000;0.679856
9895.000000;0.679130
9894.000000;0.678712
9893.000000;0.678701
9892.000000;0.678976
9891.000000;0.679267
9890.000000;0.679324
9889.000000;0.679215
9888.000000;0.679242
9887.000000;0.679411
9886.000000;0.679280
9885.000000;0.678591
9884.000000;0.677759
9883.000000;0.677370
9882.000000;0.677429
9881.000000;0.677476
9880.000000;0.677290
9879.000000;0.677032
9878.000000;0.676817
9877.000000;0.676582
9876.000000;0.676383
