Criado como novo conjunto de dados;"2706_e01_daniel.spp","17642.6 Secs"
cm-1;Abs
10000.000000;0.729226
9999.000000;0.729051
9998.000000;0.729199
9997.000000;0.729298
9996.000000;0.728922
9995.000000;0.728200
9994.000000;0.727547
9993.000000;0.727202
9992.000000;0.727045
9991.000000;0.726970
9990.000000;0.727055
9989.000000;0.727335
9988.000000;0.727579
9987.000000;0.727488
9986.000000;0.727016
9985.000000;0.726383
9984.000000;0.725868
9983.000000;0.725718
9982.000000;0.726099
9981.000000;0.726885
9980.000000;0.727561
9979.000000;0.727591
9978.000000;0.726977
9977.000000;0.726249
9976.000000;0.725868
9975.000000;0.725813
9974.000000;0.725817
9973.000000;0.725800
9972.000000;0.725892
9971.000000;0.726174
9970.000000;0.726541
9969.000000;0.726782
9968.000000;0.726703
9967.000000;0.726252
9966.000000;0.725625
9965.000000;0.725169
9964.000000;0.725045
9963.000000;0.725073
9962.000000;0.725012
9961.000000;0.724902
9960.000000;0.724913
9959.000000;0.724955
9958.000000;0.724704
9957.000000;0.724090
9956.000000;0.723503
9955.000000;0.723378
9954.000000;0.723693
9953.000000;0.724053
9952.000000;0.724198
9951.000000;0.724268
9950.000000;0.724555
9949.000000;0.725106
9948.000000;0.725639
9947.000000;0.725789
9946.000000;0.725445
9945.000000;0.724845
9944.000000;0.724369
9943.000000;0.724197
9942.000000;0.724191
9941.000000;0.724105
9940.000000;0.723854
9939.000000;0.723539
9938.000000;0.723307
9937.000000;0.723261
9936.000000;0.723451
9935.000000;0.723803
9934.000000;0.724063
9933.000000;0.723990
9932.000000;0.723677
9931.000000;0.723514
9930.000000;0.723693
9929.000000;0.723893
9928.000000;0.723640
9927.000000;0.722935
9926.000000;0.722283
9925.000000;0.722060
9924.000000;0.722089
9923.000000;0.721969
9922.000000;0.721651
9921.000000;0.721483
9920.000000;0.721717
9919.000000;0.722189
9918.000000;0.722524
9917.000000;0.722520
9916.000000;0.722259
9915.000000;0.721936
9914.000000;0.721670
9913.000000;0.721474
9912.000000;0.721288
9911.000000;0.721039
9910.000000;0.720717
9909.000000;0.720428
9908.000000;0.720351
9907.000000;0.720581
9906.000000;0.721030
9905.000000;0.721499
9904.000000;0.721826
9903.000000;0.721924
9902.000000;0.721717
9901.000000;0.721153
9900.000000;0.720349
9899.000000;0.719643
9898.000000;0.719384
9897.000000;0.719649
9896.000000;0.720187
9895.000000;0.720619
9894.000000;0.720704
9893.000000;0.720475
9892.000000;0.720200
9891.000000;0.720143
9890.000000;0.720265
9889.000000;0.720222
9888.000000;0.719739
9887.000000;0.718953
9886.000000;0.718262
9885.000000;0.717918
9884.000000;0.717890
9883.000000;0.718053
9882.000000;0.718301
9881.000000;0.718482
9880.000000;0.718475
9879.000000;0.718416
9878.000000;0.718642
9877.000000;0.719259
9876.000000;0.719937
9875.000000;0.720260
9874.000000;0.720165
9873.000000;0.719878
9872.000000;0.719520
9871.000000;0.718985
9870.000000;0.718174
9869.000000;0.717211
9868.000000;0.716391
9867.000000;0.715965
9866.000000;0.715942
9865.000000;0.716083
9864.000000;0.716152
9863.000000;0.716215
9862.000000;0.716569
9861.000000;0.717334
9860.000000;0.718230
9859.000000;0.718838
9858.000000;0.718944
9857.000000;0.718543
9856.000000;0.717712
9855.000000;0.716633
9854.000000;0.715650
9853.000000;0.715074
9852.000000;0.714984
9851.000000;0.715278
9850.000000;0.715804
9849.000000;0.716307
9848.000000;0.716448
9847.000000;0.716110
9846.000000;0.715589
9845.000000;0.715253
9844.000000;0.715089
9843.000000;0.714829
9842.000000;0.714428
9841.000000;0.714138
9840.000000;0.714128
9839.000000;0.714311
9838.000000;0.714573
9837.000000;0.714928
9836.000000;0.715355
9835.000000;0.715710
9834.000000;0.715881
9833.000000;0.715868
9832.000000;0.715654
9831.000000;0.715206
9830.000000;0.714653
9829.000000;0.714284
9828.000000;0.714272
9827.000000;0.714541
9826.000000;0.714970
9825.000000;0.715509
9824.000000;0.716024
9823.000000;0.716216
9822.000000;0.715896
9821.000000;0.715227
9820.000000;0.714564
9819.000000;0.714132
9818.000000;0.713939
9817.000000;0.713905
9816.000000;0.713954
9815.000000;0.714022
9814.000000;0.714033
9813.000000;0.713864
9812.000000;0.713380
9811.000000;0.712668
9810.000000;0.712184
9809.000000;0.712427
9808.000000;0.713340
9807.000000;0.714237
9806.000000;0.714464
9805.000000;0.714015
9804.000000;0.713392
9803.000000;0.713039
9802.000000;0.713064
9801.000000;0.713333
9800.000000;0.713566
9799.000000;0.713431
9798.000000;0.712842
9797.000000;0.712131
9796.000000;0.711735
9795.000000;0.711686
9794.000000;0.711622
9793.000000;0.711312
9792.000000;0.710939
9791.000000;0.710794
9790.000000;0.710909
9789.000000;0.711135
9788.000000;0.711420
9787.000000;0.711793
9786.000000;0.712142
9785.000000;0.712198
9784.000000;0.711826
9783.000000;0.711199
9782.000000;0.710640
9781.000000;0.710326
9780.000000;0.710217
9779.000000;0.710223
9778.000000;0.710340
9777.000000;0.710584
9776.000000;0.710882
9775.000000;0.711089
9774.000000;0.711145
9773.000000;0.711138
9772.000000;0.711181
9771.000000;0.711270
9770.000000;0.711305
9769.000000;0.711246
9768.000000;0.711175
9767.000000;0.711179
9766.000000;0.711188
9765.000000;0.711032
9764.000000;0.710666
9763.000000;0.710280
9762.000000;0.710080
9761.000000;0.710000
9760.000000;0.709733
9759.000000;0.709137
9758.000000;0.708487
9757.000000;0.708231
9756.000000;0.708506
9755.000000;0.708996
9754.000000;0.709247
9753.000000;0.709054
9752.000000;0.708545
9751.000000;0.708012
9750.000000;0.707685
9749.000000;0.707608
9748.000000;0.707646
9747.000000;0.707657
9746.000000;0.707654
9745.000000;0.707774
9744.000000;0.708032
9743.000000;0.708203
9742.000000;0.708034
9741.000000;0.707581
9740.000000;0.707233
9739.000000;0.707334
9738.000000;0.707829
9737.000000;0.708333
9736.000000;0.708539
9735.000000;0.708459
9734.000000;0.708234
9733.000000;0.707879
9732.000000;0.707350
9731.000000;0.706807
9730.000000;0.706582
9729.000000;0.706810
9728.000000;0.707243
9727.000000;0.707501
9726.000000;0.707389
9725.000000;0.706902
9724.000000;0.706129
9723.000000;0.705320
9722.000000;0.704923
9721.000000;0.705254
9720.000000;0.706109
9719.000000;0.706881
9718.000000;0.707091
9717.000000;0.706727
9716.000000;0.706088
9715.000000;0.705501
9714.000000;0.705208
9713.000000;0.705309
9712.000000;0.705704
9711.000000;0.706164
9710.000000;0.706519
9709.000000;0.706721
9708.000000;0.706731
9707.000000;0.706504
9706.000000;0.706148
9705.000000;0.705904
9704.000000;0.705858
9703.000000;0.705810
9702.000000;0.705545
9701.000000;0.705149
9700.000000;0.704924
9699.000000;0.705026
9698.000000;0.705327
9697.000000;0.705600
9696.000000;0.705748
9695.000000;0.705828
9694.000000;0.705919
9693.000000;0.706021
9692.000000;0.706037
9691.000000;0.705871
9690.000000;0.705536
9689.000000;0.705152
9688.000000;0.704840
9687.000000;0.704641
9686.000000;0.704541
9685.000000;0.704511
9684.000000;0.704506
9683.000000;0.704482
9682.000000;0.704436
9681.000000;0.704372
9680.000000;0.704222
9679.000000;0.703907
9678.000000;0.703500
9677.000000;0.703212
9676.000000;0.703138
9675.000000;0.703094
9674.000000;0.702839
9673.000000;0.702404
9672.000000;0.702086
9671.000000;0.702133
9670.000000;0.702514
9669.000000;0.702960
9668.000000;0.703133
9667.000000;0.702815
9666.000000;0.702076
9665.000000;0.701290
9664.000000;0.700879
9663.000000;0.700983
9662.000000;0.701412
9661.000000;0.701886
9660.000000;0.702240
9659.000000;0.702412
9658.000000;0.702382
9657.000000;0.702234
9656.000000;0.702150
9655.000000;0.702227
9654.000000;0.702335
9653.000000;0.702266
9652.000000;0.702017
