Criado como novo conjunto de dados;"2706_e01_daniel.spp","32763.7 Secs"
cm-1;Abs
10000.000000;0.784569
9999.000000;0.783513
9998.000000;0.782767
9997.000000;0.782665
9996.000000;0.783017
9995.000000;0.783393
9994.000000;0.783545
9993.000000;0.783356
9992.000000;0.782719
9991.000000;0.781776
9990.000000;0.781092
9989.000000;0.781144
9988.000000;0.781735
9987.000000;0.782176
9986.000000;0.782065
9985.000000;0.781619
9984.000000;0.781338
9983.000000;0.781550
9982.000000;0.782221
9981.000000;0.782934
9980.000000;0.783097
9979.000000;0.782428
9978.000000;0.781259
9977.000000;0.780217
9976.000000;0.779631
9975.000000;0.779385
9974.000000;0.779240
9973.000000;0.779098
9972.000000;0.778998
9971.000000;0.779063
9970.000000;0.779467
9969.000000;0.780262
9968.000000;0.781178
9967.000000;0.781708
9966.000000;0.781496
9965.000000;0.780662
9964.000000;0.779735
9963.000000;0.779235
9962.000000;0.779291
9961.000000;0.779642
9960.000000;0.779964
9959.000000;0.780114
9958.000000;0.780048
9957.000000;0.779678
9956.000000;0.779000
9955.000000;0.778258
9954.000000;0.777759
9953.000000;0.777560
9952.000000;0.777520
9951.000000;0.777599
9950.000000;0.777873
9949.000000;0.778274
9948.000000;0.778588
9947.000000;0.778741
9946.000000;0.778828
9945.000000;0.778853
9944.000000;0.778689
9943.000000;0.778346
9942.000000;0.778004
9941.000000;0.777724
9940.000000;0.777418
9939.000000;0.777183
9938.000000;0.777328
9937.000000;0.777906
9936.000000;0.778503
9935.000000;0.778691
9934.000000;0.778470
9933.000000;0.778071
9932.000000;0.777557
9931.000000;0.776850
9930.000000;0.776014
9929.000000;0.775300
9928.000000;0.774975
9927.000000;0.775197
9926.000000;0.775889
9925.000000;0.776649
9924.000000;0.776989
9923.000000;0.776840
9922.000000;0.776631
9921.000000;0.776732
9920.000000;0.777014
9919.000000;0.777094
9918.000000;0.776832
9917.000000;0.776392
9916.000000;0.775947
9915.000000;0.775542
9914.000000;0.775165
9913.000000;0.774779
9912.000000;0.774354
9911.000000;0.773987
9910.000000;0.773893
9909.000000;0.774145
9908.000000;0.774525
9907.000000;0.774754
9906.000000;0.774776
9905.000000;0.774721
9904.000000;0.774680
9903.000000;0.774640
9902.000000;0.774573
9901.000000;0.774475
9900.000000;0.774374
9899.000000;0.774349
9898.000000;0.774441
9897.000000;0.774521
9896.000000;0.774360
9895.000000;0.773894
9894.000000;0.773305
9893.000000;0.772812
9892.000000;0.772508
9891.000000;0.772390
9890.000000;0.772380
9889.000000;0.772299
9888.000000;0.772007
9887.000000;0.771616
9886.000000;0.771403
9885.000000;0.771459
9884.000000;0.771628
9883.000000;0.771800
9882.000000;0.772012
9881.000000;0.772199
9880.000000;0.772155
9879.000000;0.771903
9878.000000;0.771812
9877.000000;0.772151
9876.000000;0.772696
9875.000000;0.772965
9874.000000;0.772670
9873.000000;0.771806
9872.000000;0.770540
9871.000000;0.769250
9870.000000;0.768465
9869.000000;0.768466
9868.000000;0.768998
9867.000000;0.769579
9866.000000;0.770047
9865.000000;0.770609
9864.000000;0.771423
9863.000000;0.772299
9862.000000;0.772823
9861.000000;0.772686
9860.000000;0.771956
9859.000000;0.771090
9858.000000;0.770576
9857.000000;0.770474
9856.000000;0.770390
9855.000000;0.769980
9854.000000;0.769328
9853.000000;0.768743
9852.000000;0.768379
9851.000000;0.768214
9850.000000;0.768208
9849.000000;0.768295
9848.000000;0.768319
9847.000000;0.768202
9846.000000;0.768088
9845.000000;0.768138
9844.000000;0.768275
9843.000000;0.768301
9842.000000;0.768186
9841.000000;0.768065
9840.000000;0.768016
9839.000000;0.768014
9838.000000;0.768067
9837.000000;0.768226
9836.000000;0.768483
9835.000000;0.768771
9834.000000;0.769003
9833.000000;0.769029
9832.000000;0.768643
9831.000000;0.767854
9830.000000;0.767100
9829.000000;0.766918
9828.000000;0.767298
9827.000000;0.767580
9826.000000;0.767151
9825.000000;0.766164
9824.000000;0.765408
9823.000000;0.765495
9822.000000;0.766292
9821.000000;0.767124
9820.000000;0.767405
9819.000000;0.767016
9818.000000;0.766250
9817.000000;0.765560
9816.000000;0.765324
9815.000000;0.765605
9814.000000;0.766030
9813.000000;0.766072
9812.000000;0.765592
9811.000000;0.765025
9810.000000;0.764907
9809.000000;0.765301
9808.000000;0.765810
9807.000000;0.766048
9806.000000;0.765910
9805.000000;0.765476
9804.000000;0.764916
9803.000000;0.764477
9802.000000;0.764325
9801.000000;0.764353
9800.000000;0.764297
9799.000000;0.764078
9798.000000;0.763867
9797.000000;0.763821
9796.000000;0.763948
9795.000000;0.764239
9794.000000;0.764704
9793.000000;0.765213
9792.000000;0.765486
9791.000000;0.765361
9790.000000;0.764954
9789.000000;0.764509
9788.000000;0.764208
9787.000000;0.764141
9786.000000;0.764268
9785.000000;0.764399
9784.000000;0.764346
9783.000000;0.764125
9782.000000;0.763867
9781.000000;0.763578
9780.000000;0.763207
9779.000000;0.762909
9778.000000;0.762956
9777.000000;0.763315
9776.000000;0.763587
9775.000000;0.763483
9774.000000;0.763132
9773.000000;0.762818
9772.000000;0.762636
9771.000000;0.762539
9770.000000;0.762503
9769.000000;0.762478
9768.000000;0.762335
9767.000000;0.762032
9766.000000;0.761738
9765.000000;0.761700
9764.000000;0.762046
9763.000000;0.762710
9762.000000;0.763383
9761.000000;0.763590
9760.000000;0.763081
9759.000000;0.762197
9758.000000;0.761584
9757.000000;0.761479
9756.000000;0.761558
9755.000000;0.761541
9754.000000;0.761551
9753.000000;0.761691
9752.000000;0.761642
9751.000000;0.761053
9750.000000;0.760101
9749.000000;0.759310
9748.000000;0.758935
9747.000000;0.758862
9746.000000;0.758959
9745.000000;0.759215
9744.000000;0.759554
9743.000000;0.759806
9742.000000;0.759919
9741.000000;0.759992
9740.000000;0.760058
9739.000000;0.759988
9738.000000;0.759628
9737.000000;0.758963
9736.000000;0.758199
9735.000000;0.757725
9734.000000;0.757877
9733.000000;0.758545
9732.000000;0.759124
9731.000000;0.759045
9730.000000;0.758347
9729.000000;0.757606
9728.000000;0.757370
9727.000000;0.757759
9726.000000;0.758480
9725.000000;0.759030
