Criado como novo conjunto de dados;"2706_e01_daniel.spp","19443.0 Secs"
cm-1;Abs
10000.000000;0.686336
9999.000000;0.686276
9998.000000;0.686408
9997.000000;0.686628
9996.000000;0.686668
9995.000000;0.686467
9994.000000;0.686259
9993.000000;0.686316
9992.000000;0.686571
9991.000000;0.686658
9990.000000;0.686317
9989.000000;0.685741
9988.000000;0.685384
9987.000000;0.685433
9986.000000;0.685569
9985.000000;0.685351
9984.000000;0.684744
9983.000000;0.684143
9982.000000;0.683873
9981.000000;0.683821
9980.000000;0.683663
9979.000000;0.683399
9978.000000;0.683454
9977.000000;0.684130
9976.000000;0.685077
9975.000000;0.685517
9974.000000;0.685068
9973.000000;0.684152
9972.000000;0.683467
9971.000000;0.683251
9970.000000;0.683228
9969.000000;0.683115
9968.000000;0.682910
9967.000000;0.682781
9966.000000;0.682903
9965.000000;0.683320
9964.000000;0.683759
9963.000000;0.683695
9962.000000;0.682941
9961.000000;0.682023
9960.000000;0.681586
9959.000000;0.681584
9958.000000;0.681519
9957.000000;0.681372
9956.000000;0.681620
9955.000000;0.682310
9954.000000;0.682825
9953.000000;0.682824
9952.000000;0.682764
9951.000000;0.683112
9950.000000;0.683617
9949.000000;0.683755
9948.000000;0.683428
9947.000000;0.682822
9946.000000;0.682036
9945.000000;0.681275
9944.000000;0.680950
9943.000000;0.681109
9942.000000;0.681209
9941.000000;0.680923
9940.000000;0.680682
9939.000000;0.680896
9938.000000;0.681145
9937.000000;0.680904
9936.000000;0.680624
9935.000000;0.681136
9934.000000;0.682194
9933.000000;0.682593
9932.000000;0.681823
9931.000000;0.680747
9930.000000;0.680329
9929.000000;0.680434
9928.000000;0.680285
9927.000000;0.679568
9926.000000;0.678663
9925.000000;0.678090
9924.000000;0.678089
9923.000000;0.678563
9922.000000;0.679149
9921.000000;0.679431
9920.000000;0.679276
9919.000000;0.678953
9918.000000;0.678848
9917.000000;0.679113
9916.000000;0.679547
9915.000000;0.679813
9914.000000;0.679824
9913.000000;0.679891
9912.000000;0.680284
9911.000000;0.680660
9910.000000;0.680352
9909.000000;0.679355
9908.000000;0.678518
9907.000000;0.678403
9906.000000;0.678497
9905.000000;0.678082
9904.000000;0.677421
9903.000000;0.677329
9902.000000;0.677843
9901.000000;0.678174
9900.000000;0.677945
9899.000000;0.677641
9898.000000;0.677677
9897.000000;0.677773
9896.000000;0.677556
9895.000000;0.677204
9894.000000;0.677081
9893.000000;0.677170
9892.000000;0.677220
9891.000000;0.677161
9890.000000;0.677091
9889.000000;0.677024
9888.000000;0.676851
9887.000000;0.676438
9886.000000;0.675753
9885.000000;0.675076
9884.000000;0.675014
9883.000000;0.675896
9882.000000;0.677128
9881.000000;0.677619
9880.000000;0.677008
9879.000000;0.676081
9878.000000;0.675798
9877.000000;0.676266
9876.000000;0.676842
9875.000000;0.676938
9874.000000;0.676484
9873.000000;0.675835
9872.000000;0.675430
9871.000000;0.675374
9870.000000;0.675282
9869.000000;0.674762
9868.000000;0.674069
9867.000000;0.673910
9866.000000;0.674529
9865.000000;0.675382
9864.000000;0.675864
9863.000000;0.675940
9862.000000;0.675862
9861.000000;0.675716
9860.000000;0.675582
9859.000000;0.675721
9858.000000;0.676151
9857.000000;0.676321
9856.000000;0.675728
9855.000000;0.674706
9854.000000;0.674083
9853.000000;0.674168
9852.000000;0.674537
9851.000000;0.674814
9850.000000;0.675114
9849.000000;0.675527
9848.000000;0.675643
9847.000000;0.675001
9846.000000;0.673806
9845.000000;0.672804
9844.000000;0.672473
9843.000000;0.672640
9842.000000;0.672900
9841.000000;0.673112
9840.000000;0.673337
9839.000000;0.673519
9838.000000;0.673516
9837.000000;0.673381
9836.000000;0.673322
9835.000000;0.673341
9834.000000;0.673176
9833.000000;0.672678
9832.000000;0.672024
9831.000000;0.671460
9830.000000;0.671061
9829.000000;0.670880
9828.000000;0.671054
9827.000000;0.671503
9826.000000;0.671804
9825.000000;0.671698
9824.000000;0.671563
9823.000000;0.671956
9822.000000;0.672774
9821.000000;0.673271
9820.000000;0.672971
9819.000000;0.672162
9818.000000;0.671417
9817.000000;0.670958
9816.000000;0.670692
9815.000000;0.670547
9814.000000;0.670538
9813.000000;0.670650
9812.000000;0.670864
9811.000000;0.671203
9810.000000;0.671619
9809.000000;0.671925
9808.000000;0.671964
9807.000000;0.671761
9806.000000;0.671428
9805.000000;0.671021
9804.000000;0.670561
9803.000000;0.670126
9802.000000;0.669812
9801.000000;0.669655
9800.000000;0.669610
9799.000000;0.669571
9798.000000;0.669425
9797.000000;0.669179
9796.000000;0.669033
9795.000000;0.669192
9794.000000;0.669587
9793.000000;0.669902
9792.000000;0.669905
9791.000000;0.669664
9790.000000;0.669425
9789.000000;0.669364
9788.000000;0.669487
9787.000000;0.669656
9786.000000;0.669719
9785.000000;0.669679
9784.000000;0.669697
9783.000000;0.669808
