Criado como novo conjunto de dados;"2706_e01_daniel.spp","15842.9 Secs"
cm-1;Abs
10000.000000;0.834561
9999.000000;0.833370
9998.000000;0.832183
9997.000000;0.830999
9996.000000;0.829817
9995.000000;0.828639
9994.000000;0.827474
9993.000000;0.826507
9992.000000;0.825936
9991.000000;0.825620
9990.000000;0.825280
9989.000000;0.824810
9988.000000;0.824515
9987.000000;0.824804
9986.000000;0.825594
9985.000000;0.826216
9984.000000;0.826105
9983.000000;0.825461
9982.000000;0.825007
9981.000000;0.825189
9980.000000;0.825819
9979.000000;0.826371
9978.000000;0.826388
9977.000000;0.825680
9976.000000;0.824446
9975.000000;0.823245
9974.000000;0.822641
9973.000000;0.822812
9972.000000;0.823567
9971.000000;0.824659
9970.000000;0.825892
9969.000000;0.826944
9968.000000;0.827395
9967.000000;0.827068
9966.000000;0.826221
9965.000000;0.825316
9964.000000;0.824674
9963.000000;0.824310
9962.000000;0.823971
9961.000000;0.823369
9960.000000;0.822526
9959.000000;0.821845
9958.000000;0.821670
9957.000000;0.821887
9956.000000;0.822165
9955.000000;0.822481
9954.000000;0.823060
9953.000000;0.823801
9952.000000;0.824212
9951.000000;0.824072
9950.000000;0.823802
9949.000000;0.823896
9948.000000;0.824243
9947.000000;0.824295
9946.000000;0.823768
9945.000000;0.822915
9944.000000;0.822183
9943.000000;0.821840
9942.000000;0.821903
9941.000000;0.822173
9940.000000;0.822321
9939.000000;0.822097
9938.000000;0.821533
9937.000000;0.820880
9936.000000;0.820348
9935.000000;0.819985
9934.000000;0.819773
9933.000000;0.819714
9932.000000;0.819788
9931.000000;0.819908
9930.000000;0.819966
9929.000000;0.819922
9928.000000;0.819827
9927.000000;0.819757
9926.000000;0.819730
9925.000000;0.819676
9924.000000;0.819503
9923.000000;0.819157
9922.000000;0.818598
9921.000000;0.817822
9920.000000;0.816987
9919.000000;0.816512
9918.000000;0.816873
9917.000000;0.818205
9916.000000;0.820102
9915.000000;0.821875
9914.000000;0.822983
9913.000000;0.823257
9912.000000;0.822809
9911.000000;0.821849
9910.000000;0.820572
9909.000000;0.819134
9908.000000;0.817662
9907.000000;0.816306
9906.000000;0.815286
9905.000000;0.814864
9904.000000;0.815199
9903.000000;0.816127
9902.000000;0.817102
9901.000000;0.817492
9900.000000;0.817070
9899.000000;0.816228
9898.000000;0.815664
9897.000000;0.815825
9896.000000;0.816637
9895.000000;0.817667
9894.000000;0.818485
9893.000000;0.818900
9892.000000;0.818940
9891.000000;0.818671
9890.000000;0.818093
9889.000000;0.817289
9888.000000;0.816538
9887.000000;0.816104
9886.000000;0.815869
9885.000000;0.815423
9884.000000;0.814625
9883.000000;0.813926
9882.000000;0.813923
9881.000000;0.814701
9880.000000;0.815753
9879.000000;0.816491
9878.000000;0.816667
9877.000000;0.816406
9876.000000;0.816032
9875.000000;0.815858
9874.000000;0.815961
9873.000000;0.816084
9872.000000;0.815843
9871.000000;0.815089
9870.000000;0.814016
9869.000000;0.813007
9868.000000;0.812446
9867.000000;0.812558
9866.000000;0.813252
9865.000000;0.814123
9864.000000;0.814748
9863.000000;0.814982
9862.000000;0.814921
9861.000000;0.814674
9860.000000;0.814338
9859.000000;0.814113
9858.000000;0.814170
9857.000000;0.814383
9856.000000;0.814380
9855.000000;0.813941
9854.000000;0.813228
9853.000000;0.812612
9852.000000;0.812382
9851.000000;0.812618
9850.000000;0.813184
9849.000000;0.813812
9848.000000;0.814262
9847.000000;0.814472
9846.000000;0.814496
