Criado como novo conjunto de dados;"2706_e01_daniel.spp","59224.8 Secs"
cm-1;Abs
10000.000000;0.873620
9999.000000;0.873766
9998.000000;0.873325
9997.000000;0.872421
9996.000000;0.871713
9995.000000;0.871639
9994.000000;0.872080
9993.000000;0.872454
9992.000000;0.872406
9991.000000;0.872093
9990.000000;0.871942
9989.000000;0.872136
9988.000000;0.872535
9987.000000;0.872969
9986.000000;0.873387
9985.000000;0.873596
9984.000000;0.873136
9983.000000;0.871712
9982.000000;0.869776
9981.000000;0.868340
9980.000000;0.868055
9979.000000;0.868603
9978.000000;0.869139
9977.000000;0.869198
9976.000000;0.869009
9975.000000;0.869006
9974.000000;0.869343
9973.000000;0.869899
9972.000000;0.870458
9971.000000;0.870744
9970.000000;0.870534
9969.000000;0.869975
9968.000000;0.869640
9967.000000;0.869945
9966.000000;0.870560
9965.000000;0.870711
9964.000000;0.870102
9963.000000;0.869267
9962.000000;0.868867
9961.000000;0.868944
9960.000000;0.869083
9959.000000;0.869100
9958.000000;0.869256
9957.000000;0.869803
9956.000000;0.870544
9955.000000;0.870912
9954.000000;0.870400
9953.000000;0.869006
9952.000000;0.867343
9951.000000;0.866241
9950.000000;0.866084
9949.000000;0.866532
9948.000000;0.866998
9947.000000;0.867306
9946.000000;0.867679
9945.000000;0.868191
9944.000000;0.868574
9943.000000;0.868587
9942.000000;0.868312
9941.000000;0.867943
9940.000000;0.867499
9939.000000;0.866949
9938.000000;0.866441
9937.000000;0.866193
9936.000000;0.866188
9935.000000;0.866146
9934.000000;0.865833
9933.000000;0.865277
9932.000000;0.864672
9931.000000;0.864085
9930.000000;0.863380
9929.000000;0.862479
9928.000000;0.861714
9927.000000;0.861720
9926.000000;0.862776
9925.000000;0.864295
9924.000000;0.865215
9923.000000;0.865011
9922.000000;0.864177
9921.000000;0.863669
9920.000000;0.864060
9919.000000;0.865262
9918.000000;0.866755
9917.000000;0.867875
9916.000000;0.868080
9915.000000;0.867275
9914.000000;0.865895
9913.000000;0.864547
9912.000000;0.863567
9911.000000;0.862969
9910.000000;0.862696
9909.000000;0.862698
9908.000000;0.862825
9907.000000;0.862892
9906.000000;0.862885
9905.000000;0.862950
9904.000000;0.863099
9903.000000;0.863067
9902.000000;0.862590
9901.000000;0.861782
9900.000000;0.861140
9899.000000;0.861156
9898.000000;0.861904
9897.000000;0.862979
9896.000000;0.863818
9895.000000;0.864089
9894.000000;0.863806
9893.000000;0.863146
9892.000000;0.862284
9891.000000;0.861427
9890.000000;0.860831
9889.000000;0.860636
9888.000000;0.860719
9887.000000;0.860833
9886.000000;0.860864
9885.000000;0.860863
9884.000000;0.860833
9883.000000;0.860629
9882.000000;0.860148
9881.000000;0.859536
9880.000000;0.859128
9879.000000;0.859141
9878.000000;0.859469
9877.000000;0.859797
9876.000000;0.859969
9875.000000;0.860169
9874.000000;0.860622
9873.000000;0.861138
9872.000000;0.861135
9871.000000;0.860277
9870.000000;0.858958
9869.000000;0.857944
9868.000000;0.857589
9867.000000;0.857603
9866.000000;0.857555
9865.000000;0.857371
9864.000000;0.857276
9863.000000;0.857456
9862.000000;0.857915
9861.000000;0.858543
9860.000000;0.859140
9859.000000;0.859464
9858.000000;0.859421
9857.000000;0.859177
9856.000000;0.858952
9855.000000;0.858744
9854.000000;0.858380
9853.000000;0.857833
9852.000000;0.857360
9851.000000;0.857252
9850.000000;0.857540
9849.000000;0.857967
9848.000000;0.858224
9847.000000;0.858183
9846.000000;0.857967
9845.000000;0.857836
9844.000000;0.857938
9843.000000;0.858158
9842.000000;0.858233
9841.000000;0.858038
9840.000000;0.857697
9839.000000;0.857413
9838.000000;0.857245
9837.000000;0.857092
9836.000000;0.856820
9835.000000;0.856376
9834.000000;0.855844
9833.000000;0.855426
9832.000000;0.855303
9831.000000;0.855460
9830.000000;0.855692
9829.000000;0.855805
9828.000000;0.855738
9827.000000;0.855508
9826.000000;0.855176
9825.000000;0.854949
9824.000000;0.855124
9823.000000;0.855742
9822.000000;0.856429
9821.000000;0.856766
9820.000000;0.856752
9819.000000;0.856650
9818.000000;0.856482
9817.000000;0.856041
9816.000000;0.855391
9815.000000;0.854952
9814.000000;0.854916
9813.000000;0.854945
9812.000000;0.854712
9811.000000;0.854448
9810.000000;0.854592
9809.000000;0.855082
9808.000000;0.855394
9807.000000;0.855255
9806.000000;0.854915
9805.000000;0.854672
9804.000000;0.854480
9803.000000;0.854158
9802.000000;0.853720
9801.000000;0.853310
9800.000000;0.852978
9799.000000;0.852706
9798.000000;0.852565
9797.000000;0.852671
9796.000000;0.853039
9795.000000;0.853533
9794.000000;0.853917
9793.000000;0.853930
9792.000000;0.853471
9791.000000;0.852783
9790.000000;0.852330
9789.000000;0.852378
9788.000000;0.852755
9787.000000;0.853080
9786.000000;0.853129
9785.000000;0.852923
9784.000000;0.852608
9783.000000;0.852383
9782.000000;0.852418
9781.000000;0.852638
9780.000000;0.852650
9779.000000;0.852098
9778.000000;0.851099
9777.000000;0.850210
9776.000000;0.849926
9775.000000;0.850337
9774.000000;0.851234
9773.000000;0.852322
9772.000000;0.853244
9771.000000;0.853572
9770.000000;0.853049
9769.000000;0.851886
9768.000000;0.850702
9767.000000;0.850079
9766.000000;0.850149
9765.000000;0.850601
9764.000000;0.851013
9763.000000;0.851148
9762.000000;0.850972
9761.000000;0.850511
9760.000000;0.849841
9759.000000;0.849209
9758.000000;0.848985
9757.000000;0.849348
9756.000000;0.850025
9755.000000;0.850471
9754.000000;0.850366
9753.000000;0.849896
9752.000000;0.849513
9751.000000;0.849488
9750.000000;0.849743
9749.000000;0.850084
9748.000000;0.850454
9747.000000;0.850889
9746.000000;0.851268
9745.000000;0.851228
9744.000000;0.850452
9743.000000;0.849057
9742.000000;0.847619
9741.000000;0.846777
9740.000000;0.846789
9739.000000;0.847412
9738.000000;0.848139
9737.000000;0.848556
9736.000000;0.848578
9735.000000;0.848415
9734.000000;0.848294
9733.000000;0.848227
9732.000000;0.848059
9731.000000;0.847714
9730.000000;0.847318
9729.000000;0.847030
9728.000000;0.846858
9727.000000;0.846709
9726.000000;0.846563
9725.000000;0.846511
9724.000000;0.846624
9723.000000;0.846876
9722.000000;0.847196
9721.000000;0.847493
9720.000000;0.847636
9719.000000;0.847464
9718.000000;0.846922
9717.000000;0.846158
9716.000000;0.845471
9715.000000;0.845123
9714.000000;0.845176
9713.000000;0.845452
9712.000000;0.845669
9711.000000;0.845681
9710.000000;0.845618
9709.000000;0.845759
9708.000000;0.846198
9707.000000;0.846692
9706.000000;0.846863
9705.000000;0.846558
9704.000000;0.846002
9703.000000;0.845611
9702.000000;0.845643
9701.000000;0.846001
9700.000000;0.846318
9699.000000;0.846265
9698.000000;0.845824
9697.000000;0.845283
9696.000000;0.844966
9695.000000;0.844974
9694.000000;0.845174
9693.000000;0.845364
9692.000000;0.845388
9691.000000;0.845116
9690.000000;0.844468
9689.000000;0.843580
9688.000000;0.842847
9687.000000;0.842634
9686.000000;0.842891
9685.000000;0.843169
9684.000000;0.843110
9683.000000;0.842828
9682.000000;0.842716
9681.000000;0.842940
9680.000000;0.843266
9679.000000;0.843388
9678.000000;0.843246
9677.000000;0.842957
9676.000000;0.842589
9675.000000;0.842141
9674.000000;0.841690
9673.000000;0.841421
9672.000000;0.841466
9671.000000;0.841799
9670.000000;0.842279
9669.000000;0.842728
9668.000000;0.842992
9667.000000;0.843019
9666.000000;0.842897
9665.000000;0.842735
9664.000000;0.842521
9663.000000;0.842173
9662.000000;0.841724
9661.000000;0.841317
9660.000000;0.841021
9659.000000;0.840790
9658.000000;0.840676
9657.000000;0.840888
9656.000000;0.841468
9655.000000;0.842057
9654.000000;0.842206
9653.000000;0.841901
9652.000000;0.841575
9651.000000;0.841569
9650.000000;0.841781
9649.000000;0.841885
9648.000000;0.841701
9647.000000;0.841276
9646.000000;0.840764
9645.000000;0.840376
9644.000000;0.840289
9643.000000;0.840468
9642.000000;0.840611
9641.000000;0.840442
9640.000000;0.840006
9639.000000;0.839559
9638.000000;0.839240
9637.000000;0.839009
9636.000000;0.838893
9635.000000;0.839080
9634.000000;0.839649
9633.000000;0.840333
9632.000000;0.840688
9631.000000;0.840499
9630.000000;0.839976
9629.000000;0.839536
9628.000000;0.839426
9627.000000;0.839535
9626.000000;0.839540
9625.000000;0.839214
9624.000000;0.838605
9623.000000;0.838016
9622.000000;0.837820
9621.000000;0.838247
9620.000000;0.839186
9619.000000;0.840156
9618.000000;0.840610
9617.000000;0.840366
9616.000000;0.839726
9615.000000;0.839135
9614.000000;0.838805
9613.000000;0.838675
9612.000000;0.838567
9611.000000;0.838290
9610.000000;0.837734
9609.000000;0.837046
9608.000000;0.836613
9607.000000;0.836689
9606.000000;0.837109
9605.000000;0.837521
9604.000000;0.837808
9603.000000;0.838069
9602.000000;0.838264
9601.000000;0.838221
9600.000000;0.838003
9599.000000;0.837950
9598.000000;0.838229
9597.000000;0.838595
9596.000000;0.838722
9595.000000;0.838559
9594.000000;0.838233
9593.000000;0.837835
9592.000000;0.837488
9591.000000;0.837407
9590.000000;0.837630
9589.000000;0.837839
9588.000000;0.837707
9587.000000;0.837342
9586.000000;0.837127
9585.000000;0.837175
9584.000000;0.837210
9583.000000;0.836976
9582.000000;0.836543
9581.000000;0.836141
9580.000000;0.835853
9579.000000;0.835565
9578.000000;0.835119
9577.000000;0.834503
9576.000000;0.833967
9575.000000;0.833905
9574.000000;0.834492
9573.000000;0.835410
9572.000000;0.836061
9571.000000;0.836110
9570.000000;0.835742
9569.000000;0.835398
9568.000000;0.835363
9567.000000;0.835601
9566.000000;0.835850
9565.000000;0.835795
9564.000000;0.835280
9563.000000;0.834448
9562.000000;0.833676
9561.000000;0.833320
9560.000000;0.833490
9559.000000;0.834015
9558.000000;0.834557
9557.000000;0.834836
9556.000000;0.834858
9555.000000;0.834896
9554.000000;0.835159
9553.000000;0.835502
9552.000000;0.835572
9551.000000;0.835208
9550.000000;0.834572
9549.000000;0.833925
9548.000000;0.833449
9547.000000;0.833309
9546.000000;0.833640
9545.000000;0.834333
9544.000000;0.834970
9543.000000;0.835126
9542.000000;0.834734
9541.000000;0.834069
9540.000000;0.833447
9539.000000;0.833029
9538.000000;0.832818
9537.000000;0.832710
9536.000000;0.832564
9535.000000;0.832334
9534.000000;0.832145
9533.000000;0.832151
9532.000000;0.832341
9531.000000;0.832527
9530.000000;0.832520
9529.000000;0.832264
9528.000000;0.831838
9527.000000;0.831426
9526.000000;0.831272
9525.000000;0.831530
9524.000000;0.832062
9523.000000;0.832470
9522.000000;0.832437
9521.000000;0.832053
9520.000000;0.831710
9519.000000;0.831650
9518.000000;0.831711
9517.000000;0.831542
9516.000000;0.831023
9515.000000;0.830392
9514.000000;0.829962
9513.000000;0.829823
9512.000000;0.829849
9511.000000;0.829885
9510.000000;0.829856
9509.000000;0.829760
9508.000000;0.829678
9507.000000;0.829770
9506.000000;0.830145
9505.000000;0.830689
9504.000000;0.831102
9503.000000;0.831149
9502.000000;0.830864
9501.000000;0.830480
9500.000000;0.830193
9499.000000;0.830024
9498.000000;0.829879
9497.000000;0.829699
9496.000000;0.829527
9495.000000;0.829438
9494.000000;0.829428
9493.000000;0.829402
9492.000000;0.829275
9491.000000;0.829075
9490.000000;0.828921
9489.000000;0.828894
9488.000000;0.828948
9487.000000;0.828953
9486.000000;0.828845
9485.000000;0.828726
9484.000000;0.828778
9483.000000;0.829044
9482.000000;0.829313
9481.000000;0.829278
9480.000000;0.828825
9479.000000;0.828106
9478.000000;0.827360
9477.000000;0.826771
9476.000000;0.826512
9475.000000;0.826786
9474.000000;0.827636
9473.000000;0.828733
9472.000000;0.829477
9471.000000;0.829418
9470.000000;0.828598
9469.000000;0.827518
9468.000000;0.826756
9467.000000;0.826539
9466.000000;0.826607
9465.000000;0.826514
9464.000000;0.826116
9463.000000;0.825696
