Criado como novo conjunto de dados;"e0108.spp","-4227641.9 Secs"
cm-1;Abs
10000.000000;1.917232
9999.000000;1.916325
9998.000000;1.915418
9997.000000;1.914514
9996.000000;1.913620
9995.000000;1.912700
9994.000000;1.911840
9993.000000;1.910876
9992.000000;1.910106
9991.000000;1.908990
9990.000000;1.908572
9989.000000;1.905250
9988.000000;1.899223
9987.000000;1.895108
9986.000000;1.891378
9985.000000;1.883461
9984.000000;1.869602
9983.000000;1.855825
9982.000000;1.850370
9981.000000;1.856076
9980.000000;1.868412
9979.000000;1.879859
9978.000000;1.885788
9977.000000;1.887094
9976.000000;1.887950
9975.000000;1.890705
9974.000000;1.893379
9973.000000;1.892389
9972.000000;1.887254
9971.000000;1.882335
9970.000000;1.882581
9969.000000;1.887499
9968.000000;1.891855
9967.000000;1.892897
9966.000000;1.893539
9965.000000;1.897025
9964.000000;1.902074
9963.000000;1.904919
9962.000000;1.903316
9961.000000;1.896951
9960.000000;1.886914
9959.000000;1.876984
9958.000000;1.872550
9957.000000;1.875397
9956.000000;1.880596
9955.000000;1.881392
9954.000000;1.877239
9953.000000;1.873290
9952.000000;1.872500
9951.000000;1.872642
9950.000000;1.871029
9949.000000;1.868612
9948.000000;1.868926
9947.000000;1.874765
9946.000000;1.885477
9945.000000;1.896965
9944.000000;1.903966
9943.000000;1.903394
9942.000000;1.897136
9941.000000;1.889723
9940.000000;1.883416
9939.000000;1.878273
9938.000000;1.875451
9937.000000;1.876863
9936.000000;1.881661
9935.000000;1.885631
9934.000000;1.884735
9933.000000;1.878813
9932.000000;1.871630
9931.000000;1.867589
9930.000000;1.868794
9929.000000;1.873837
9928.000000;1.878456
9927.000000;1.879241
9926.000000;1.877251
9925.000000;1.876085
9924.000000;1.876690
9923.000000;1.876550
9922.000000;1.874332
9921.000000;1.872544
9920.000000;1.873782
9919.000000;1.876015
9918.000000;1.873539
9917.000000;1.863020
9916.000000;1.847824
9915.000000;1.835601
9914.000000;1.832175
9913.000000;1.837359
9912.000000;1.845244
9911.000000;1.849311
9910.000000;1.848392
9909.000000;1.846172
9908.000000;1.845775
9907.000000;1.848136
9906.000000;1.854482
9905.000000;1.865589
