Criado como novo conjunto de dados;"e0108.spp","-4216121.2 Secs"
cm-1;Abs
10000.000000;1.988172
9999.000000;1.983554
9998.000000;1.979271
9997.000000;1.974424
9996.000000;1.972801
9995.000000;1.975012
9994.000000;1.975576
9993.000000;1.973349
9992.000000;1.972680
9991.000000;1.977649
9990.000000;1.985268
9989.000000;1.988382
9988.000000;1.984955
9987.000000;1.980355
9986.000000;1.980070
9985.000000;1.985055
9984.000000;1.993750
9983.000000;2.003759
9982.000000;2.010879
9981.000000;2.011453
9980.000000;2.007844
9979.000000;2.006838
9978.000000;2.010816
9977.000000;2.014471
9976.000000;2.012250
9975.000000;2.005907
9974.000000;2.000880
9973.000000;1.999046
9972.000000;1.999137
9971.000000;2.000146
9970.000000;2.001392
9969.000000;2.001980
9968.000000;2.001315
9967.000000;2.000296
9966.000000;2.000331
9965.000000;1.999848
9964.000000;1.996279
9963.000000;1.991105
9962.000000;1.987645
9961.000000;1.986071
9960.000000;1.984920
9959.000000;1.985516
9958.000000;1.989524
9957.000000;1.992888
9956.000000;1.989063
9955.000000;1.978329
9954.000000;1.967748
9953.000000;1.962759
9952.000000;1.962360
9951.000000;1.962436
9950.000000;1.961355
9949.000000;1.959996
9948.000000;1.958715
9947.000000;1.957174
9946.000000;1.955514
9945.000000;1.953862
9944.000000;1.952181
9943.000000;1.951918
9942.000000;1.955994
9941.000000;1.965040
9940.000000;1.974490
9939.000000;1.978108
9938.000000;1.974562
9937.000000;1.967875
9936.000000;1.962023
9935.000000;1.958346
9934.000000;1.957517
9933.000000;1.960356
9932.000000;1.966486
9931.000000;1.974101
9930.000000;1.980440
9929.000000;1.983006
9928.000000;1.981366
9927.000000;1.976866
9926.000000;1.971257
9925.000000;1.966001
9924.000000;1.961517
9923.000000;1.956940
9922.000000;1.951631
9921.000000;1.946544
9920.000000;1.943476
9919.000000;1.944203
9918.000000;1.950844
9917.000000;1.964900
9916.000000;1.984567
9915.000000;2.004292
9914.000000;2.017482
9913.000000;2.019301
9912.000000;2.008460
9911.000000;1.988520
9910.000000;1.967211
9909.000000;1.952421
9908.000000;1.947739
9907.000000;1.951579
9906.000000;1.959664
9905.000000;1.967921
9904.000000;1.974224
9903.000000;1.978706
9902.000000;1.982141
9901.000000;1.983605
9900.000000;1.980532
9899.000000;1.972249
9898.000000;1.962794
9897.000000;1.957945
9896.000000;1.959379
9895.000000;1.963220
9894.000000;1.964844
9893.000000;1.964548
9892.000000;1.966462
9891.000000;1.972125
9890.000000;1.978157
9889.000000;1.980402
9888.000000;1.977772
9887.000000;1.971219
9886.000000;1.961877
9885.000000;1.951892
9884.000000;1.944376
9883.000000;1.940739
9882.000000;1.939261
9881.000000;1.937870
9880.000000;1.937560
9879.000000;1.941114
9878.000000;1.949252
9877.000000;1.958793
9876.000000;1.964008
9875.000000;1.961085
9874.000000;1.952028
9873.000000;1.942566
9872.000000;1.936469
9871.000000;1.932666
9870.000000;1.927852
9869.000000;1.922008
9868.000000;1.919511
9867.000000;1.923314
9866.000000;1.929948
9865.000000;1.932912
9864.000000;1.930826
9863.000000;1.928383
9862.000000;1.929536
9861.000000;1.933676
9860.000000;1.938366
9859.000000;1.943175
9858.000000;1.948482
9857.000000;1.952215
9856.000000;1.951823
9855.000000;1.948717
9854.000000;1.947918
9853.000000;1.953227
9852.000000;1.963082
9851.000000;1.970783
9850.000000;1.969670
9849.000000;1.959556
9848.000000;1.947540
9847.000000;1.942039
9846.000000;1.946774
9845.000000;1.959208
9844.000000;1.972732
9843.000000;1.980157
9842.000000;1.976676
9841.000000;1.962580
9840.000000;1.944523
9839.000000;1.932006
9838.000000;1.930838
9837.000000;1.939013
9836.000000;1.948510
9835.000000;1.952809
9834.000000;1.952774
9833.000000;1.952823
9832.000000;1.953432
9831.000000;1.951155
9830.000000;1.944554
9829.000000;1.936347
9828.000000;1.930064
9827.000000;1.927028
9826.000000;1.926526
9825.000000;1.927389
9824.000000;1.928420
9823.000000;1.928567
9822.000000;1.927897
9821.000000;1.927531
9820.000000;1.927687
9819.000000;1.926587
9818.000000;1.922840
9817.000000;1.917965
9816.000000;1.914620
9815.000000;1.912749
9814.000000;1.909505
9813.000000;1.904236
9812.000000;1.901231
9811.000000;1.905168
9810.000000;1.915661
9809.000000;1.927573
9808.000000;1.935997
9807.000000;1.940197
9806.000000;1.942328
9805.000000;1.943301
9804.000000;1.941629
9803.000000;1.936413
9802.000000;1.929723
9801.000000;1.924640
9800.000000;1.921818
9799.000000;1.919316
9798.000000;1.915778
9797.000000;1.912460
9796.000000;1.911355
9795.000000;1.912660
9794.000000;1.915437
9793.000000;1.919705
9792.000000;1.925888
9791.000000;1.932001
9790.000000;1.933512
9789.000000;1.927845
9788.000000;1.917587
9787.000000;1.907628
9786.000000;1.900984
9785.000000;1.898621
9784.000000;1.901119
9783.000000;1.908260
9782.000000;1.917712
9781.000000;1.925800
9780.000000;1.929941
9779.000000;1.930820
9778.000000;1.931771
9777.000000;1.934628
9776.000000;1.937436
9775.000000;1.936277
9774.000000;1.928469
9773.000000;1.916323
9772.000000;1.907017
9771.000000;1.905927
9770.000000;1.911362
9769.000000;1.917191
9768.000000;1.919327
9767.000000;1.918087
9766.000000;1.915648
9765.000000;1.913529
9764.000000;1.911892
9763.000000;1.909472
9762.000000;1.904574
9761.000000;1.897663
9760.000000;1.892129
9759.000000;1.890823
9758.000000;1.892463
9757.000000;1.893103
9756.000000;1.891518
9755.000000;1.890983
9754.000000;1.894232
9753.000000;1.899366
9752.000000;1.902467
9751.000000;1.902309
9750.000000;1.900969
9749.000000;1.900624
9748.000000;1.901507
9747.000000;1.902822
9746.000000;1.903768
9745.000000;1.903437
9744.000000;1.901033
9743.000000;1.896548
9742.000000;1.891102
9741.000000;1.886850
9740.000000;1.886369
9739.000000;1.890811
9738.000000;1.897857
9737.000000;1.902905
9736.000000;1.903690
9735.000000;1.902695
9734.000000;1.903191
9733.000000;1.904511
9732.000000;1.903908
9731.000000;1.901901
9730.000000;1.902429
9729.000000;1.907175
9728.000000;1.912650
9727.000000;1.913670
9726.000000;1.908550
9725.000000;1.900345
9724.000000;1.892766
9723.000000;1.887398
9722.000000;1.885010
9721.000000;1.885266
9720.000000;1.885673
9719.000000;1.884020
9718.000000;1.880967
9717.000000;1.878808
9716.000000;1.878586
9715.000000;1.879124
9714.000000;1.879012
9713.000000;1.879317
9712.000000;1.883224
9711.000000;1.892471
9710.000000;1.904559
9709.000000;1.913711
9708.000000;1.915349
9707.000000;1.909865
9706.000000;1.901044
9705.000000;1.891979
9704.000000;1.883976
9703.000000;1.878010
9702.000000;1.875507
9701.000000;1.877380
9700.000000;1.882955
9699.000000;1.889954
9698.000000;1.895032
9697.000000;1.895392
9696.000000;1.891152
9695.000000;1.885430
9694.000000;1.881744
9693.000000;1.881560
9692.000000;1.883747
9691.000000;1.885666
9690.000000;1.884989
9689.000000;1.881501
9688.000000;1.877673
9687.000000;1.876747
9686.000000;1.879382
9685.000000;1.882535
9684.000000;1.882610
9683.000000;1.879438
9682.000000;1.875844
9681.000000;1.873823
9680.000000;1.872966
9679.000000;1.872534
9678.000000;1.872893
9677.000000;1.873963
9676.000000;1.874510
9675.000000;1.874582
9674.000000;1.876689
9673.000000;1.882167
9672.000000;1.887348
9671.000000;1.886735
9670.000000;1.880838
9669.000000;1.876882
9668.000000;1.880585
9667.000000;1.890091
9666.000000;1.898334
9665.000000;1.900319
9664.000000;1.896834
9663.000000;1.891468
9662.000000;1.886914
9661.000000;1.884125
9660.000000;1.882488
9659.000000;1.880507
9658.000000;1.877400
9657.000000;1.873865
9656.000000;1.870547
9655.000000;1.866572
9654.000000;1.861574
9653.000000;1.858815
9652.000000;1.863016
9651.000000;1.873950
9650.000000;1.884305
9649.000000;1.886938
9648.000000;1.883672
9647.000000;1.882053
9646.000000;1.884765
9645.000000;1.886923
9644.000000;1.883862
9643.000000;1.878091
9642.000000;1.875332
9641.000000;1.876347
9640.000000;1.876340
9639.000000;1.871332
9638.000000;1.862375
9637.000000;1.853562
