Criado como novo conjunto de dados;"e0108.spp","-4280024.5 Secs"
cm-1;Abs
10000.000000;1.108102
9999.000000;1.108495
9998.000000;1.108906
9997.000000;1.109287
9996.000000;1.109722
9995.000000;1.110050
9994.000000;1.110686
9993.000000;1.112293
9992.000000;1.114085
9991.000000;1.115702
9990.000000;1.116644
9989.000000;1.116464
9988.000000;1.115088
9987.000000;1.113201
9986.000000;1.111653
9985.000000;1.110603
9984.000000;1.109591
9983.000000;1.108469
9982.000000;1.107683
9981.000000;1.107472
9980.000000;1.107378
9979.000000;1.106936
9978.000000;1.106461
9977.000000;1.106566
9976.000000;1.107128
9975.000000;1.107330
9974.000000;1.106725
9973.000000;1.105778
9972.000000;1.105251
9971.000000;1.105418
9970.000000;1.105996
9969.000000;1.106574
9968.000000;1.106967
9967.000000;1.107250
9966.000000;1.107449
9965.000000;1.107159
9964.000000;1.105726
9963.000000;1.103162
9962.000000;1.100741
9961.000000;1.100105
9960.000000;1.101613
9959.000000;1.103923
9958.000000;1.105348
9957.000000;1.105323
9956.000000;1.104350
9955.000000;1.102949
9954.000000;1.101115
9953.000000;1.098687
9952.000000;1.095876
9951.000000;1.093446
9950.000000;1.092472
9949.000000;1.093613
9948.000000;1.096265
9947.000000;1.098652
9946.000000;1.099232
9945.000000;1.098040
9944.000000;1.096427
9943.000000;1.095604
9942.000000;1.095764
9941.000000;1.096388
9940.000000;1.096853
9939.000000;1.096744
9938.000000;1.096106
9937.000000;1.095563
9936.000000;1.095773
9935.000000;1.096561
9934.000000;1.096918
9933.000000;1.096056
9932.000000;1.094180
9931.000000;1.092182
9930.000000;1.090955
9929.000000;1.091097
9928.000000;1.092576
9927.000000;1.094262
9926.000000;1.094400
9925.000000;1.092284
9924.000000;1.089199
9923.000000;1.087054
9922.000000;1.086427
9921.000000;1.086572
9920.000000;1.086939
9919.000000;1.087734
9918.000000;1.088896
9917.000000;1.089585
9916.000000;1.089296
9915.000000;1.088729
9914.000000;1.088826
9913.000000;1.089403
9912.000000;1.089418
9911.000000;1.088346
9910.000000;1.086677
9909.000000;1.085145
9908.000000;1.084020
9907.000000;1.083221
9906.000000;1.082685
9905.000000;1.082462
9904.000000;1.082626
9903.000000;1.083133
9902.000000;1.083678
9901.000000;1.083835
9900.000000;1.083499
9899.000000;1.083055
9898.000000;1.082928
9897.000000;1.082990
9896.000000;1.082598
9895.000000;1.081244
9894.000000;1.079079
9893.000000;1.076893
9892.000000;1.075625
9891.000000;1.075711
9890.000000;1.076679
9889.000000;1.077442
9888.000000;1.077252
9887.000000;1.076387
9886.000000;1.075722
9885.000000;1.075726
9884.000000;1.076120
9883.000000;1.076442
9882.000000;1.076575
9881.000000;1.076531
9880.000000;1.075971
9879.000000;1.074344
9878.000000;1.071646
9877.000000;1.068858
9876.000000;1.067317
9875.000000;1.067489
9874.000000;1.068523
9873.000000;1.069248
9872.000000;1.069469
9871.000000;1.069916
9870.000000;1.070948
9869.000000;1.071825
9868.000000;1.071571
9867.000000;1.070204
9866.000000;1.068715
9865.000000;1.068002
9864.000000;1.068180
9863.000000;1.068811
9862.000000;1.069424
9861.000000;1.069781
9860.000000;1.069908
9859.000000;1.069914
9858.000000;1.069704
9857.000000;1.069001
9856.000000;1.067779
9855.000000;1.066467
9854.000000;1.065556
9853.000000;1.065208
9852.000000;1.065481
9851.000000;1.066551
9850.000000;1.068251
9849.000000;1.069616
9848.000000;1.069534
9847.000000;1.067960
9846.000000;1.066056
9845.000000;1.064938
9844.000000;1.064620
9843.000000;1.064325
9842.000000;1.063410
9841.000000;1.061811
9840.000000;1.059988
9839.000000;1.058640
9838.000000;1.058191
9837.000000;1.058382
9836.000000;1.058555
9835.000000;1.058448
9834.000000;1.058334
9833.000000;1.058323
9832.000000;1.058013
9831.000000;1.057131
9830.000000;1.056093
9829.000000;1.055526
9828.000000;1.055501
9827.000000;1.055645
9826.000000;1.055804
9825.000000;1.056181
9824.000000;1.056885
9823.000000;1.057637
9822.000000;1.057905
9821.000000;1.057218
9820.000000;1.055533
9819.000000;1.053570
9818.000000;1.052544
9817.000000;1.053149
9816.000000;1.054805
9815.000000;1.056186
9814.000000;1.056529
9813.000000;1.056136
9812.000000;1.055602
9811.000000;1.055037
9810.000000;1.054250
9809.000000;1.053293
9808.000000;1.052413
9807.000000;1.051600
9806.000000;1.050587
9805.000000;1.049361
9804.000000;1.048371
9803.000000;1.048081
9802.000000;1.048422
9801.000000;1.048828
9800.000000;1.048785
9799.000000;1.048246
9798.000000;1.047548
9797.000000;1.047112
9796.000000;1.047238
9795.000000;1.047965
9794.000000;1.048956
9793.000000;1.049614
9792.000000;1.049569
9791.000000;1.049052
9790.000000;1.048596
9789.000000;1.048380
9788.000000;1.048056
9787.000000;1.047261
9786.000000;1.046138
9785.000000;1.045162
9784.000000;1.044556
9783.000000;1.044131
9782.000000;1.043664
9781.000000;1.043209
9780.000000;1.042932
9779.000000;1.042717
9778.000000;1.042165
9777.000000;1.041079
9776.000000;1.039878
9775.000000;1.039313
9774.000000;1.039704
9773.000000;1.040644
9772.000000;1.041589
9771.000000;1.042486
9770.000000;1.043503
9769.000000;1.044314
9768.000000;1.044175
9767.000000;1.042831
9766.000000;1.040973
9765.000000;1.039569
9764.000000;1.039019
9763.000000;1.039137
9762.000000;1.039587
9761.000000;1.040030
9760.000000;1.040092
9759.000000;1.039626
9758.000000;1.038930
9757.000000;1.038415
9756.000000;1.038074
9755.000000;1.037518
9754.000000;1.036445
9753.000000;1.034860
9752.000000;1.032989
9751.000000;1.031315
9750.000000;1.030568
9749.000000;1.031151
9748.000000;1.032483
9747.000000;1.033313
9746.000000;1.032945
9745.000000;1.031876
9744.000000;1.031029
9743.000000;1.030725
9742.000000;1.030669
9741.000000;1.030637
9740.000000;1.030712
9739.000000;1.030906
9738.000000;1.030943
9737.000000;1.030548
9736.000000;1.029686
9735.000000;1.028506
9734.000000;1.027257
9733.000000;1.026289
9732.000000;1.025936
9731.000000;1.026232
9730.000000;1.026872
9729.000000;1.027537
9728.000000;1.028179
