Criado como novo conjunto de dados;"e0108.spp","-4291005.4 Secs"
cm-1;Abs
10000.000000;0.410729
9999.000000;0.411089
9998.000000;0.411296
9997.000000;0.411104
9996.000000;0.410477
9995.000000;0.409613
9994.000000;0.408847
9993.000000;0.408453
9992.000000;0.408425
9991.000000;0.408494
9990.000000;0.408391
9989.000000;0.408054
9988.000000;0.407546
9987.000000;0.406886
9986.000000;0.406068
9985.000000;0.405155
9984.000000;0.404248
9983.000000;0.403406
9982.000000;0.402708
9981.000000;0.402315
9980.000000;0.402350
9979.000000;0.402740
9978.000000;0.403275
9977.000000;0.403799
9976.000000;0.404274
9975.000000;0.404667
9974.000000;0.404841
9973.000000;0.404573
9972.000000;0.403710
9971.000000;0.402390
9970.000000;0.401097
9969.000000;0.400351
9968.000000;0.400246
9967.000000;0.400384
9966.000000;0.400263
9965.000000;0.399669
9964.000000;0.398727
9963.000000;0.397783
9962.000000;0.397297
9961.000000;0.397540
9960.000000;0.398200
9959.000000;0.398488
9958.000000;0.397875
9957.000000;0.396670
9956.000000;0.395666
9955.000000;0.395322
9954.000000;0.395440
9953.000000;0.395525
9952.000000;0.395231
9951.000000;0.394519
9950.000000;0.393603
9949.000000;0.392798
9948.000000;0.392284
9947.000000;0.391986
9946.000000;0.391732
9945.000000;0.391467
9944.000000;0.391248
9943.000000;0.391128
9942.000000;0.391149
9941.000000;0.391281
9940.000000;0.391283
9939.000000;0.390833
9938.000000;0.390001
9937.000000;0.389400
9936.000000;0.389543
9935.000000;0.390146
9934.000000;0.390376
9933.000000;0.389747
9932.000000;0.388503
9931.000000;0.387205
9930.000000;0.386245
9929.000000;0.385781
9928.000000;0.385752
9927.000000;0.385841
9926.000000;0.385686
9925.000000;0.385276
9924.000000;0.384938
9923.000000;0.384808
9922.000000;0.384537
9921.000000;0.383713
9920.000000;0.382424
9919.000000;0.381247
9918.000000;0.380745
9917.000000;0.381062
9916.000000;0.381884
9915.000000;0.382667
9914.000000;0.382980
9913.000000;0.382742
9912.000000;0.382149
9911.000000;0.381400
9910.000000;0.380570
9909.000000;0.379716
9908.000000;0.378930
9907.000000;0.378238
9906.000000;0.377602
9905.000000;0.377093
9904.000000;0.376929
9903.000000;0.377212
9902.000000;0.377724
9901.000000;0.378095
9900.000000;0.378128
9899.000000;0.377863
9898.000000;0.377402
9897.000000;0.376775
9896.000000;0.375997
9895.000000;0.375189
9894.000000;0.374592
9893.000000;0.374421
9892.000000;0.374675
9891.000000;0.375118
9890.000000;0.375452
9889.000000;0.375475
9888.000000;0.375073
9887.000000;0.374225
9886.000000;0.373113
9885.000000;0.372118
9884.000000;0.371509
9883.000000;0.371185
9882.000000;0.370864
9881.000000;0.370487
9880.000000;0.370225
9879.000000;0.370135
9878.000000;0.370018
9877.000000;0.369669
9876.000000;0.369077
9875.000000;0.368341
9874.000000;0.367597
9873.000000;0.367110
9872.000000;0.367199
9871.000000;0.367889
9870.000000;0.368724
9869.000000;0.369060
9868.000000;0.368540
9867.000000;0.367306
9866.000000;0.365850
9865.000000;0.364693
9864.000000;0.364063
9863.000000;0.363787
9862.000000;0.363566
9861.000000;0.363348
9860.000000;0.363313
9859.000000;0.363517
9858.000000;0.363755
9857.000000;0.363860
9856.000000;0.363912
9855.000000;0.364002
9854.000000;0.363968
9853.000000;0.363578
9852.000000;0.362878
9851.000000;0.362176
9850.000000;0.361690
9849.000000;0.361331
9848.000000;0.360858
9847.000000;0.360150
9846.000000;0.359337
9845.000000;0.358735
9844.000000;0.358622
9843.000000;0.359013
9842.000000;0.359602
9841.000000;0.359933
9840.000000;0.359630
9839.000000;0.358605
9838.000000;0.357187
9837.000000;0.356016
9836.000000;0.355566
9835.000000;0.355688
9834.000000;0.355756
9833.000000;0.355309
9832.000000;0.354435
9831.000000;0.353537
9830.000000;0.352942
9829.000000;0.352797
9828.000000;0.353077
9827.000000;0.353506
9826.000000;0.353662
9825.000000;0.353377
9824.000000;0.352931
9823.000000;0.352664
9822.000000;0.352539
9821.000000;0.352288
9820.000000;0.351823
9819.000000;0.351280
9818.000000;0.350763
9817.000000;0.350318
9816.000000;0.350049
9815.000000;0.349988
9814.000000;0.349901
9813.000000;0.349509
9812.000000;0.348897
9811.000000;0.348422
9810.000000;0.348221
9809.000000;0.348099
9808.000000;0.347931
9807.000000;0.347838
9806.000000;0.347839
9805.000000;0.347644
9804.000000;0.347007
9803.000000;0.346094
9802.000000;0.345302
9801.000000;0.344844
9800.000000;0.344656
9799.000000;0.344523
9798.000000;0.344164
9797.000000;0.343405
9796.000000;0.342491
9795.000000;0.342031
9794.000000;0.342354
9793.000000;0.343026
9792.000000;0.343288
9791.000000;0.342920
9790.000000;0.342373
9789.000000;0.342070
9788.000000;0.341933
9787.000000;0.341693
9786.000000;0.341345
9785.000000;0.341050
9784.000000;0.340801
9783.000000;0.340453
9782.000000;0.340010
9781.000000;0.339616
9780.000000;0.339279
9779.000000;0.338813
9778.000000;0.338126
9777.000000;0.337423
9776.000000;0.337009
9775.000000;0.336952
9774.000000;0.337035
9773.000000;0.337017
9772.000000;0.336869
9771.000000;0.336749
9770.000000;0.336752
9769.000000;0.336740
9768.000000;0.336453
9767.000000;0.335772
9766.000000;0.334847
9765.000000;0.333936
9764.000000;0.333198
9763.000000;0.332683
9762.000000;0.332454
9761.000000;0.332542
9760.000000;0.332789
9759.000000;0.332903
9758.000000;0.332770
9757.000000;0.332599
9756.000000;0.332628
9755.000000;0.332770
9754.000000;0.332698
9753.000000;0.332271
9752.000000;0.331706
9751.000000;0.331287
9750.000000;0.331029
9749.000000;0.330727
9748.000000;0.330240
9747.000000;0.329638
9746.000000;0.329077
9745.000000;0.328618
9744.000000;0.328185
9743.000000;0.327698
9742.000000;0.327242
9741.000000;0.327072
9740.000000;0.327318
9739.000000;0.327685
9738.000000;0.327628
9737.000000;0.326932
9736.000000;0.326017
9735.000000;0.325509
9734.000000;0.325570
9733.000000;0.325816
9732.000000;0.325849
9731.000000;0.325635
9730.000000;0.325324
9729.000000;0.324959
9728.000000;0.324513
9727.000000;0.324054
9726.000000;0.323688
9725.000000;0.323405
9724.000000;0.323126
9723.000000;0.322838
9722.000000;0.322547
9721.000000;0.322130
9720.000000;0.321429
9719.000000;0.320519
9718.000000;0.319761
9717.000000;0.319490
9716.000000;0.319688
9715.000000;0.319988
9714.000000;0.319983
9713.000000;0.319570
9712.000000;0.319073
9711.000000;0.318982
9710.000000;0.319454
9709.000000;0.320072
9708.000000;0.320235
9707.000000;0.319785
9706.000000;0.319120
9705.000000;0.318653
9704.000000;0.318332
9703.000000;0.317824
9702.000000;0.317024
9701.000000;0.316187
9700.000000;0.315603
9699.000000;0.315321
9698.000000;0.315205
9697.000000;0.315145
9696.000000;0.315156
9695.000000;0.315313
9694.000000;0.315605
9693.000000;0.315812
9692.000000;0.315594
9691.000000;0.314797
9690.000000;0.313657
9689.000000;0.312579
9688.000000;0.311742
9687.000000;0.311050
9686.000000;0.310490
9685.000000;0.310311
9684.000000;0.310692
9683.000000;0.311382
9682.000000;0.311863
9681.000000;0.311849
9680.000000;0.311473
9679.000000;0.311000
9678.000000;0.310553
9677.000000;0.310186
9676.000000;0.310029
9675.000000;0.310161
9674.000000;0.310403
9673.000000;0.310390
9672.000000;0.309910
9671.000000;0.309092
9670.000000;0.308256
9669.000000;0.307644
9668.000000;0.307305
9667.000000;0.307140
9666.000000;0.306989
9665.000000;0.306699
9664.000000;0.306203
9663.000000;0.305565
9662.000000;0.304927
9661.000000;0.304404
9660.000000;0.304038
9659.000000;0.303798
9658.000000;0.303588
9657.000000;0.303281
9656.000000;0.302836
9655.000000;0.302365
9654.000000;0.302057
9653.000000;0.302008
9652.000000;0.302150
9651.000000;0.302327
9650.000000;0.302386
9649.000000;0.302242
9648.000000;0.301924
9647.000000;0.301569
9646.000000;0.301285
9645.000000;0.301030
9644.000000;0.300679
9643.000000;0.300206
9642.000000;0.299715
9641.000000;0.299285
9640.000000;0.298914
9639.000000;0.298612
9638.000000;0.298407
9637.000000;0.298199
9636.000000;0.297786
9635.000000;0.297161
9634.000000;0.296646
9633.000000;0.296546
9632.000000;0.296752
9631.000000;0.296884
9630.000000;0.296781
9629.000000;0.296641
9628.000000;0.296645
9627.000000;0.296646
9626.000000;0.296366
9625.000000;0.295745
9624.000000;0.294987
9623.000000;0.294316
9622.000000;0.293843
9621.000000;0.293607
9620.000000;0.293629
9619.000000;0.293846
9618.000000;0.294062
9617.000000;0.294055
9616.000000;0.293761
9615.000000;0.293324
9614.000000;0.292936
9613.000000;0.292617
9612.000000;0.292232
9611.000000;0.291725
9610.000000;0.291244
9609.000000;0.290990
9608.000000;0.291010
9607.000000;0.291242
9606.000000;0.291669
9605.000000;0.292248
9604.000000;0.292704
9603.000000;0.292616
9602.000000;0.291799
9601.000000;0.290514
9600.000000;0.289230
9599.000000;0.288276
9598.000000;0.287740
9597.000000;0.287579
9596.000000;0.287657
9595.000000;0.287727
9594.000000;0.287552
9593.000000;0.287077
9592.000000;0.286457
9591.000000;0.285882
9590.000000;0.285432
9589.000000;0.285088
9588.000000;0.284814
9587.000000;0.284593
9586.000000;0.284417
9585.000000;0.284308
9584.000000;0.284355
9583.000000;0.284652
9582.000000;0.285141
9581.000000;0.285526
9580.000000;0.285443
9579.000000;0.284777
9578.000000;0.283785
9577.000000;0.282868
9576.000000;0.282264
9575.000000;0.281981
9574.000000;0.281906
9573.000000;0.281892
9572.000000;0.281786
9571.000000;0.281524
9570.000000;0.281214
9569.000000;0.281014
9568.000000;0.280910
9567.000000;0.280695
9566.000000;0.280200
9565.000000;0.279503
9564.000000;0.278907
9563.000000;0.278737
9562.000000;0.279079
9561.000000;0.279589
9560.000000;0.279621
9559.000000;0.278743
9558.000000;0.277201
9557.000000;0.275754
9556.000000;0.275039
9555.000000;0.275136
9554.000000;0.275689
9553.000000;0.276217
9552.000000;0.276327
9551.000000;0.275879
9550.000000;0.275150
9549.000000;0.274698
9548.000000;0.274856
9547.000000;0.275375
9546.000000;0.275645
9545.000000;0.275229
9544.000000;0.274156
9543.000000;0.272869
9542.000000;0.271958
9541.000000;0.271792
9540.000000;0.272208
9539.000000;0.272655
9538.000000;0.272766
9537.000000;0.272705
9536.000000;0.272819
9535.000000;0.273140
9534.000000;0.273414
9533.000000;0.273490
9532.000000;0.273384
9531.000000;0.273026
9530.000000;0.272287
9529.000000;0.271308
9528.000000;0.270523
9527.000000;0.270212
9526.000000;0.270245
9525.000000;0.270351
9524.000000;0.270451
9523.000000;0.270542
9522.000000;0.270457
9521.000000;0.269970
9520.000000;0.269112
9519.000000;0.268204
9518.000000;0.267547
9517.000000;0.267200
9516.000000;0.267046
9515.000000;0.266999
9514.000000;0.267067
9513.000000;0.267267
9512.000000;0.267487
9511.000000;0.267500
9510.000000;0.267189
9509.000000;0.266747
9508.000000;0.266528
9507.000000;0.266615
9506.000000;0.266659
9505.000000;0.266303
9504.000000;0.265670
9503.000000;0.265258
9502.000000;0.265343
9501.000000;0.265654
9500.000000;0.265716
9499.000000;0.265356
9498.000000;0.264769
9497.000000;0.264194
9496.000000;0.263717
9495.000000;0.263386
9494.000000;0.263322
9493.000000;0.263562
9492.000000;0.263855
9491.000000;0.263786
9490.000000;0.263195
9489.000000;0.262366
9488.000000;0.261708
9487.000000;0.261302
9486.000000;0.260887
9485.000000;0.260296
9484.000000;0.259774
9483.000000;0.259734
9482.000000;0.260242
9481.000000;0.260866
9480.000000;0.261066
9479.000000;0.260692
9478.000000;0.260039
9477.000000;0.259475
9476.000000;0.259097
9475.000000;0.258767
9474.000000;0.258391
9473.000000;0.258052
9472.000000;0.257829
9471.000000;0.257596
9470.000000;0.257137
9469.000000;0.256467
9468.000000;0.255956
9467.000000;0.256018
9466.000000;0.256666
9465.000000;0.257425
9464.000000;0.257686
9463.000000;0.257184
9462.000000;0.256160
9461.000000;0.255104
9460.000000;0.254369
9459.000000;0.254004
9458.000000;0.253914
9457.000000;0.254054
9456.000000;0.254401
9455.000000;0.254802
9454.000000;0.255006
9453.000000;0.254930
9452.000000;0.254773
9451.000000;0.254755
9450.000000;0.254801
9449.000000;0.254622
9448.000000;0.254102
9447.000000;0.253452
9446.000000;0.252948
9445.000000;0.252658
9444.000000;0.252528
9443.000000;0.252563
9442.000000;0.252713
9441.000000;0.252661
9440.000000;0.252022
9439.000000;0.250860
9438.000000;0.249800
9437.000000;0.249427
9436.000000;0.249667
9435.000000;0.249950
9434.000000;0.249895
9433.000000;0.249644
9432.000000;0.249515
9431.000000;0.249569
9430.000000;0.249634
9429.000000;0.249587
9428.000000;0.249459
9427.000000;0.249320
9426.000000;0.249213
9425.000000;0.249150
9424.000000;0.249053
9423.000000;0.248726
9422.000000;0.248023
9421.000000;0.247071
9420.000000;0.246232
9419.000000;0.245795
9418.000000;0.245763
9417.000000;0.245948
9416.000000;0.246170
9415.000000;0.246312
9414.000000;0.246283
9413.000000;0.246054
9412.000000;0.245734
9411.000000;0.245490
9410.000000;0.245366
9409.000000;0.245208
9408.000000;0.244830
9407.000000;0.244242
9406.000000;0.243689
9405.000000;0.243440
9404.000000;0.243538
9403.000000;0.243761
9402.000000;0.243820
9401.000000;0.243577
9400.000000;0.243094
9399.000000;0.242525
9398.000000;0.242008
9397.000000;0.241614
9396.000000;0.241333
9395.000000;0.241106
9394.000000;0.240927
9393.000000;0.240920
9392.000000;0.241207
9391.000000;0.241683
9390.000000;0.241998
9389.000000;0.241874
9388.000000;0.241385
9387.000000;0.240857
9386.000000;0.240535
9385.000000;0.240405
9384.000000;0.240315
9383.000000;0.240155
9382.000000;0.239908
9381.000000;0.239632
9380.000000;0.239411
9379.000000;0.239253
9378.000000;0.239018
9377.000000;0.238575
9376.000000;0.238031
9375.000000;0.237708
9374.000000;0.237798
9373.000000;0.238163
9372.000000;0.238544
9371.000000;0.238856
9370.000000;0.239147
9369.000000;0.239361
9368.000000;0.239337
9367.000000;0.238998
9366.000000;0.238406
9365.000000;0.237630
9364.000000;0.236719
9363.000000;0.235830
9362.000000;0.235199
9361.000000;0.234923
9360.000000;0.234890
9359.000000;0.234977
9358.000000;0.235152
9357.000000;0.235329
9356.000000;0.235325
9355.000000;0.235107
9354.000000;0.234928
9353.000000;0.235020
9352.000000;0.235230
9351.000000;0.235166
9350.000000;0.234653
9349.000000;0.233852
9348.000000;0.232994
9347.000000;0.232210
9346.000000;0.231636
9345.000000;0.231444
9344.000000;0.231624
9343.000000;0.231883
9342.000000;0.231918
9341.000000;0.231724
9340.000000;0.231544
