Criado como novo conjunto de dados;"e0108.spp","-4216301.1 Secs"
cm-1;Abs
10000.000000;1.998268
9999.000000;2.002578
9998.000000;2.006892
9997.000000;2.011327
9996.000000;2.015399
9995.000000;2.018667
9994.000000;2.019840
9993.000000;2.016321
9992.000000;2.006638
9991.000000;1.993113
9990.000000;1.982332
9989.000000;1.980834
9988.000000;1.989329
9987.000000;2.001584
9986.000000;2.009318
9985.000000;2.007994
9984.000000;1.998550
9983.000000;1.985976
9982.000000;1.976751
9981.000000;1.975107
9980.000000;1.980645
9979.000000;1.989863
9978.000000;1.999553
9977.000000;2.007665
9976.000000;2.012214
9975.000000;2.012783
9974.000000;2.012906
9973.000000;2.017081
9972.000000;2.024160
9971.000000;2.027040
9970.000000;2.021194
9969.000000;2.010020
9968.000000;1.999568
9967.000000;1.991511
9966.000000;1.983536
9965.000000;1.975222
9964.000000;1.969224
9963.000000;1.966396
9962.000000;1.965009
9961.000000;1.964777
9960.000000;1.967121
9959.000000;1.971641
9958.000000;1.975573
9957.000000;1.977308
9956.000000;1.978299
9955.000000;1.980216
9954.000000;1.981741
9953.000000;1.980111
9952.000000;1.975849
9951.000000;1.973268
9950.000000;1.975613
9949.000000;1.981254
9948.000000;1.984523
9947.000000;1.980574
9946.000000;1.970096
9945.000000;1.958885
9944.000000;1.953164
9943.000000;1.955492
9942.000000;1.963921
9941.000000;1.974098
9940.000000;1.982378
9939.000000;1.987545
9938.000000;1.990356
9937.000000;1.991452
9936.000000;1.989656
9935.000000;1.983682
9934.000000;1.975378
9933.000000;1.968875
9932.000000;1.965971
9931.000000;1.964299
9930.000000;1.961141
9929.000000;1.957326
9928.000000;1.956047
9927.000000;1.959221
9926.000000;1.965914
9925.000000;1.973487
9924.000000;1.979596
9923.000000;1.983341
9922.000000;1.985726
9921.000000;1.988432
9920.000000;1.990526
9919.000000;1.988305
9918.000000;1.980017
9917.000000;1.969529
9916.000000;1.963252
9915.000000;1.963310
9914.000000;1.966134
9913.000000;1.967490
9912.000000;1.966430
9911.000000;1.964428
9910.000000;1.962600
9909.000000;1.961005
9908.000000;1.959809
9907.000000;1.959155
9906.000000;1.957763
9905.000000;1.953515
9904.000000;1.946332
9903.000000;1.939397
9902.000000;1.936571
9901.000000;1.939127
9900.000000;1.945346
9899.000000;1.952539
9898.000000;1.958579
9897.000000;1.961811
9896.000000;1.961236
9895.000000;1.957485
9894.000000;1.952377
9893.000000;1.947105
9892.000000;1.941973
9891.000000;1.937800
9890.000000;1.935764
9889.000000;1.935144
9888.000000;1.933014
9887.000000;1.928111
9886.000000;1.924063
9885.000000;1.925962
9884.000000;1.933892
9883.000000;1.942338
9882.000000;1.946793
9881.000000;1.948788
9880.000000;1.952412
9879.000000;1.957517
9878.000000;1.959072
9877.000000;1.954132
9876.000000;1.946873
9875.000000;1.943774
9874.000000;1.945725
9873.000000;1.947232
9872.000000;1.943672
9871.000000;1.937915
9870.000000;1.937466
9869.000000;1.946103
9868.000000;1.959765
9867.000000;1.970084
9866.000000;1.971623
9865.000000;1.964675
9864.000000;1.952234
9863.000000;1.937690
9862.000000;1.925070
9861.000000;1.918538
9860.000000;1.920463
9859.000000;1.929851
9858.000000;1.941779
9857.000000;1.948827
9856.000000;1.946284
9855.000000;1.937301
9854.000000;1.929900
9853.000000;1.927985
9852.000000;1.927431
9851.000000;1.922183
9850.000000;1.912891
9849.000000;1.906011
9848.000000;1.905776
9847.000000;1.911051
9846.000000;1.919001
9845.000000;1.928401
9844.000000;1.937998
9843.000000;1.944447
9842.000000;1.944841
9841.000000;1.939816
9840.000000;1.932730
9839.000000;1.927597
9838.000000;1.927867
9837.000000;1.934320
9836.000000;1.942669
9835.000000;1.946004
9834.000000;1.942726
9833.000000;1.938305
9832.000000;1.936758
9831.000000;1.935562
9830.000000;1.930925
9829.000000;1.925099
9828.000000;1.924769
9827.000000;1.932101
9826.000000;1.940394
9825.000000;1.940512
9824.000000;1.931211
9823.000000;1.919825
9822.000000;1.913329
9821.000000;1.912041
9820.000000;1.911484
9819.000000;1.908854
9818.000000;1.906312
9817.000000;1.907564
9816.000000;1.913122
9815.000000;1.920023
9814.000000;1.924923
9813.000000;1.925598
9812.000000;1.920503
9811.000000;1.910378
9810.000000;1.900475
9809.000000;1.897634
9808.000000;1.903961
9807.000000;1.914735
9806.000000;1.923583
9805.000000;1.928852
9804.000000;1.932925
9803.000000;1.936787
9802.000000;1.938217
9801.000000;1.934818
9800.000000;1.927000
9799.000000;1.918220
9798.000000;1.913112
9797.000000;1.914239
9796.000000;1.919281
9795.000000;1.922154
9794.000000;1.918942
9793.000000;1.912013
9792.000000;1.906412
9791.000000;1.904252
9790.000000;1.904164
9789.000000;1.904404
9788.000000;1.904758
9787.000000;1.905807
9786.000000;1.908227
9785.000000;1.913197
9784.000000;1.921651
9783.000000;1.931621
9782.000000;1.937286
9781.000000;1.933311
9780.000000;1.920165
9779.000000;1.903867
9778.000000;1.891777
9777.000000;1.888437
9776.000000;1.893708
9775.000000;1.903871
9774.000000;1.913908
9773.000000;1.919513
9772.000000;1.918753
9771.000000;1.913107
9770.000000;1.906903
9769.000000;1.904478
9768.000000;1.906955
9767.000000;1.911639
9766.000000;1.914450
9765.000000;1.913022
9764.000000;1.908250
9763.000000;1.904078
9762.000000;1.905409
9761.000000;1.913907
9760.000000;1.924753
9759.000000;1.929556
9758.000000;1.924823
9757.000000;1.915450
9756.000000;1.908034
9755.000000;1.904032
9754.000000;1.901098
9753.000000;1.898209
9752.000000;1.896730
9751.000000;1.897793
9750.000000;1.901357
9749.000000;1.907168
9748.000000;1.913892
9747.000000;1.917550
9746.000000;1.914472
9745.000000;1.906727
9744.000000;1.901224
9743.000000;1.902760
9742.000000;1.909289
9741.000000;1.913775
9740.000000;1.911241
9739.000000;1.903737
9738.000000;1.897186
9737.000000;1.895059
9736.000000;1.896202
9735.000000;1.897500
9734.000000;1.898120
9733.000000;1.899941
9732.000000;1.903436
9731.000000;1.905950
9730.000000;1.905318
9729.000000;1.902922
9728.000000;1.901263
9727.000000;1.900390
9726.000000;1.899170
9725.000000;1.898617
9724.000000;1.900823
9723.000000;1.904836
9722.000000;1.906585
9721.000000;1.903941
9720.000000;1.899276
9719.000000;1.895646
9718.000000;1.893023
9717.000000;1.890125
9716.000000;1.888238
9715.000000;1.890329
9714.000000;1.896792
9713.000000;1.904078
9712.000000;1.908025
9711.000000;1.907875
9710.000000;1.905846
9709.000000;1.903136
9708.000000;1.898792
9707.000000;1.892745
9706.000000;1.887539
9705.000000;1.886238
9704.000000;1.889290
9703.000000;1.894303
9702.000000;1.898862
9701.000000;1.902279
9700.000000;1.903956
9699.000000;1.901895
9698.000000;1.894704
9697.000000;1.884083
9696.000000;1.873822
9695.000000;1.867094
9694.000000;1.865292
9693.000000;1.868096
9692.000000;1.873203
9691.000000;1.876951
9690.000000;1.877713
9689.000000;1.877838
9688.000000;1.879919
9687.000000;1.883135
9686.000000;1.884863
9685.000000;1.884374
9684.000000;1.883351
9683.000000;1.883618
9682.000000;1.886095
9681.000000;1.890906
9680.000000;1.895954
9679.000000;1.896118
9678.000000;1.887811
9677.000000;1.874838
9676.000000;1.865964
9675.000000;1.866206
9674.000000;1.872546
9673.000000;1.878267
9672.000000;1.880286
9671.000000;1.880770
9670.000000;1.882863
9669.000000;1.887636
9668.000000;1.894316
9667.000000;1.900657
9666.000000;1.903349
9665.000000;1.900532
9664.000000;1.893925
9663.000000;1.886918
9662.000000;1.881180
9661.000000;1.876096
9660.000000;1.870951
9659.000000;1.866758
9658.000000;1.865469
9657.000000;1.867592
9656.000000;1.871309
9655.000000;1.873905
9654.000000;1.873590
9653.000000;1.870433
9652.000000;1.866488
9651.000000;1.864788
9650.000000;1.867048
9649.000000;1.871866
9648.000000;1.875545
9647.000000;1.875172
9646.000000;1.870813
9645.000000;1.864249
9644.000000;1.857220
9643.000000;1.852022
9642.000000;1.851355
9641.000000;1.856060
9640.000000;1.863583
9639.000000;1.869441
9638.000000;1.871369
9637.000000;1.871262
9636.000000;1.871729
9635.000000;1.872661
9634.000000;1.872684
9633.000000;1.871771
9632.000000;1.871004
9631.000000;1.871048
9630.000000;1.870926
9629.000000;1.868776
9628.000000;1.864373
9627.000000;1.859722
9626.000000;1.857493
9625.000000;1.859158
9624.000000;1.863495
9623.000000;1.867296
9622.000000;1.869312
9621.000000;1.872152
9620.000000;1.877777
9619.000000;1.882920
9618.000000;1.882156
9617.000000;1.875416
9616.000000;1.868889
9615.000000;1.867808
9614.000000;1.871464
9613.000000;1.875649
9612.000000;1.877795
9611.000000;1.878074
9610.000000;1.876846
9609.000000;1.874100
9608.000000;1.871178
9607.000000;1.870027
9606.000000;1.870418
