Criado como novo conjunto de dados;"e0108.spp","-4284344.8 Secs"
cm-1;Abs
10000.000000;0.884837
9999.000000;0.884444
9998.000000;0.884231
9997.000000;0.884089
9996.000000;0.883624
9995.000000;0.882741
9994.000000;0.881994
9993.000000;0.881977
9992.000000;0.882487
9991.000000;0.882816
9990.000000;0.882606
9989.000000;0.882008
9988.000000;0.881171
9987.000000;0.880121
9986.000000;0.879138
9985.000000;0.878796
9984.000000;0.879417
9983.000000;0.880635
9982.000000;0.881516
9981.000000;0.881087
9980.000000;0.879070
9979.000000;0.876405
9978.000000;0.874751
9977.000000;0.875034
9976.000000;0.876537
9975.000000;0.877737
9974.000000;0.877899
9973.000000;0.877398
9972.000000;0.876692
9971.000000;0.875783
9970.000000;0.874829
9969.000000;0.874545
9968.000000;0.875452
9967.000000;0.877026
9966.000000;0.878015
9965.000000;0.877557
9964.000000;0.875844
9963.000000;0.873808
9962.000000;0.872346
9961.000000;0.871768
9960.000000;0.871774
9959.000000;0.871911
9958.000000;0.871966
9957.000000;0.871846
9956.000000;0.871322
9955.000000;0.870307
9954.000000;0.869312
9953.000000;0.869111
9952.000000;0.869816
9951.000000;0.870642
9950.000000;0.870771
9949.000000;0.870162
9948.000000;0.869321
9947.000000;0.868592
9946.000000;0.867978
9945.000000;0.867401
9944.000000;0.866810
9943.000000;0.866149
9942.000000;0.865431
9941.000000;0.864788
9940.000000;0.864282
9939.000000;0.863830
9938.000000;0.863486
9937.000000;0.863632
9936.000000;0.864554
9935.000000;0.865819
9934.000000;0.866389
9933.000000;0.865592
9932.000000;0.863924
9931.000000;0.862724
9930.000000;0.862915
9929.000000;0.864068
9928.000000;0.864798
9927.000000;0.864120
9926.000000;0.862346
9925.000000;0.860576
9924.000000;0.859538
9923.000000;0.859095
9922.000000;0.858687
9921.000000;0.857926
9920.000000;0.856830
9919.000000;0.855803
9918.000000;0.855445
9917.000000;0.856091
9916.000000;0.857398
9915.000000;0.858560
9914.000000;0.859039
9913.000000;0.858896
9912.000000;0.858401
9911.000000;0.857671
9910.000000;0.856827
9909.000000;0.856144
9908.000000;0.855753
9907.000000;0.855375
9906.000000;0.854672
9905.000000;0.853758
9904.000000;0.853105
9903.000000;0.852981
9902.000000;0.853161
9901.000000;0.853219
9900.000000;0.852963
9899.000000;0.852552
9898.000000;0.852228
9897.000000;0.851969
9896.000000;0.851461
9895.000000;0.850481
9894.000000;0.849287
9893.000000;0.848479
9892.000000;0.848439
9891.000000;0.849025
9890.000000;0.849772
9889.000000;0.850199
9888.000000;0.849972
9887.000000;0.849069
9886.000000;0.847910
9885.000000;0.847044
9884.000000;0.846529
9883.000000;0.845855
9882.000000;0.844715
9881.000000;0.843631
9880.000000;0.843459
9879.000000;0.844328
9878.000000;0.845344
9877.000000;0.845443
9876.000000;0.844413
9875.000000;0.843037
9874.000000;0.842321
9873.000000;0.842632
9872.000000;0.843502
9871.000000;0.844136
9870.000000;0.844028
9869.000000;0.843125
9868.000000;0.841620
9867.000000;0.839886
9866.000000;0.838558
9865.000000;0.838296
9864.000000;0.839229
9863.000000;0.840744
9862.000000;0.841975
9861.000000;0.842432
9860.000000;0.842126
9859.000000;0.841347
9858.000000;0.840472
9857.000000;0.839809
9856.000000;0.839443
9855.000000;0.839286
9854.000000;0.839346
9853.000000;0.839738
9852.000000;0.840344
9851.000000;0.840721
9850.000000;0.840500
9849.000000;0.839747
9848.000000;0.838721
9847.000000;0.837559
9846.000000;0.836379
9845.000000;0.835433
9844.000000;0.834813
9843.000000;0.834238
9842.000000;0.833471
9841.000000;0.832800
9840.000000;0.832706
9839.000000;0.833144
9838.000000;0.833565
9837.000000;0.833629
9836.000000;0.833441
9835.000000;0.833024
9834.000000;0.832022
9833.000000;0.830263
9832.000000;0.828305
9831.000000;0.827125
9830.000000;0.827306
9829.000000;0.828580
9828.000000;0.829994
9827.000000;0.830497
9826.000000;0.829639
9825.000000;0.827959
9824.000000;0.826586
9823.000000;0.826247
9822.000000;0.826690
9821.000000;0.827096
9820.000000;0.826897
9819.000000;0.826122
9818.000000;0.825195
9817.000000;0.824581
9816.000000;0.824480
9815.000000;0.824642
9814.000000;0.824565
9813.000000;0.824032
9812.000000;0.823348
9811.000000;0.822909
9810.000000;0.822708
9809.000000;0.822495
9808.000000;0.822280
9807.000000;0.822289
9806.000000;0.822456
9805.000000;0.822347
9804.000000;0.821745
9803.000000;0.820973
9802.000000;0.820445
9801.000000;0.820132
9800.000000;0.819730
9799.000000;0.819147
9798.000000;0.818551
9797.000000;0.818069
9796.000000;0.817783
9795.000000;0.817956
9794.000000;0.818810
9793.000000;0.820003
9792.000000;0.820689
9791.000000;0.820346
9790.000000;0.819316
9789.000000;0.818328
9788.000000;0.817715
9787.000000;0.817311
9786.000000;0.816918
9785.000000;0.816565
9784.000000;0.816345
9783.000000;0.816218
9782.000000;0.816007
9781.000000;0.815495
9780.000000;0.814581
9779.000000;0.813520
9778.000000;0.812878
9777.000000;0.813041
9776.000000;0.813767
9775.000000;0.814412
9774.000000;0.814523
9773.000000;0.814057
9772.000000;0.813142
9771.000000;0.811977
9770.000000;0.810893
9769.000000;0.810102
9768.000000;0.809343
9767.000000;0.808187
9766.000000;0.806816
9765.000000;0.806082
9764.000000;0.806533
