Criado como novo conjunto de dados;"e0108.spp","-4283264.9 Secs"
cm-1;Abs
10000.000000;0.873892
9999.000000;0.873318
9998.000000;0.872745
9997.000000;0.872173
9996.000000;0.871602
9995.000000;0.871030
9994.000000;0.870462
9993.000000;0.869890
9992.000000;0.869327
9991.000000;0.868750
9990.000000;0.868204
9989.000000;0.867508
9988.000000;0.866528
9987.000000;0.865478
9986.000000;0.864521
9985.000000;0.863526
9984.000000;0.862215
9983.000000;0.860690
9982.000000;0.859453
9981.000000;0.858889
9980.000000;0.858843
9979.000000;0.858789
9978.000000;0.858375
9977.000000;0.857818
9976.000000;0.857746
9975.000000;0.858520
9974.000000;0.859597
9973.000000;0.859815
9972.000000;0.858607
9971.000000;0.856791
9970.000000;0.855790
9969.000000;0.856175
9968.000000;0.857305
9967.000000;0.858292
9966.000000;0.858832
9965.000000;0.858956
9964.000000;0.858539
9963.000000;0.857530
9962.000000;0.856380
9961.000000;0.855692
9960.000000;0.855412
9959.000000;0.854790
9958.000000;0.853334
9957.000000;0.851537
9956.000000;0.850414
9955.000000;0.850426
9954.000000;0.851073
9953.000000;0.851512
9952.000000;0.851346
9951.000000;0.850777
9950.000000;0.850211
9949.000000;0.849934
9948.000000;0.849993
9947.000000;0.850162
9946.000000;0.850048
9945.000000;0.849443
9944.000000;0.848646
9943.000000;0.848232
9942.000000;0.848398
9941.000000;0.848637
9940.000000;0.848176
9939.000000;0.846817
9938.000000;0.845322
9937.000000;0.844868
9936.000000;0.845974
9935.000000;0.847864
9934.000000;0.848940
9933.000000;0.848147
9932.000000;0.846010
9931.000000;0.844178
9930.000000;0.843896
9929.000000;0.845070
9928.000000;0.846738
9927.000000;0.848066
9926.000000;0.848647
9925.000000;0.848211
9924.000000;0.846646
9923.000000;0.844380
9922.000000;0.842341
9921.000000;0.841295
9920.000000;0.841322
9919.000000;0.841885
9918.000000;0.842234
9917.000000;0.841794
9916.000000;0.840553
9915.000000;0.839236
9914.000000;0.838806
9913.000000;0.839503
9912.000000;0.840464
9911.000000;0.840572
9910.000000;0.839626
9909.000000;0.838382
9908.000000;0.837471
9907.000000;0.836736
9906.000000;0.835803
9905.000000;0.834887
9904.000000;0.834563
9903.000000;0.834864
9902.000000;0.835058
9901.000000;0.834500
9900.000000;0.833384
9899.000000;0.832372
9898.000000;0.831718
9897.000000;0.831107
9896.000000;0.830332
9895.000000;0.829707
9894.000000;0.829628
9893.000000;0.829952
9892.000000;0.830111
9891.000000;0.829802
9890.000000;0.829343
9889.000000;0.829259
9888.000000;0.829677
9887.000000;0.830232
9886.000000;0.830528
9885.000000;0.830527
9884.000000;0.830504
9883.000000;0.830727
9882.000000;0.831212
9881.000000;0.831712
9880.000000;0.831832
9879.000000;0.831229
9878.000000;0.829879
9877.000000;0.828225
9876.000000;0.826927
9875.000000;0.826315
9874.000000;0.826117
9873.000000;0.825790
9872.000000;0.825112
9871.000000;0.824349
9870.000000;0.823906
9869.000000;0.823903
9868.000000;0.824092
9867.000000;0.824121
9866.000000;0.823883
9865.000000;0.823630
9864.000000;0.823658
9863.000000;0.823859
9862.000000;0.823729
9861.000000;0.822965
9860.000000;0.821873
9859.000000;0.820999
9858.000000;0.820487
9857.000000;0.820096
9856.000000;0.819735
9855.000000;0.819613
