Criado como novo conjunto de dados;"e0108.spp","-4293885.3 Secs"
cm-1;Abs
10000.000000;-0.051520
9999.000000;-0.051940
9998.000000;-0.052188
9997.000000;-0.052288
9996.000000;-0.052481
9995.000000;-0.052913
9994.000000;-0.053536
9993.000000;-0.054195
9992.000000;-0.054727
9991.000000;-0.055015
9990.000000;-0.055109
9989.000000;-0.055248
9988.000000;-0.055638
9987.000000;-0.056197
9986.000000;-0.056643
9985.000000;-0.056835
9984.000000;-0.056932
9983.000000;-0.057187
9982.000000;-0.057654
9981.000000;-0.058155
9980.000000;-0.058469
9979.000000;-0.058520
9978.000000;-0.058394
9977.000000;-0.058233
9976.000000;-0.058123
9975.000000;-0.058086
9974.000000;-0.058177
9973.000000;-0.058536
9972.000000;-0.059283
9971.000000;-0.060354
9970.000000;-0.061451
9969.000000;-0.062207
9968.000000;-0.062420
9967.000000;-0.062182
9966.000000;-0.061812
9965.000000;-0.061649
9964.000000;-0.061851
9963.000000;-0.062325
9962.000000;-0.062812
9961.000000;-0.063097
9960.000000;-0.063182
9959.000000;-0.063300
9958.000000;-0.063743
9957.000000;-0.064627
9956.000000;-0.065789
9955.000000;-0.066896
9954.000000;-0.067663
9953.000000;-0.068005
9952.000000;-0.068043
9951.000000;-0.068015
9950.000000;-0.068157
9949.000000;-0.068583
9948.000000;-0.069215
9947.000000;-0.069842
9946.000000;-0.070287
9945.000000;-0.070538
9944.000000;-0.070710
9943.000000;-0.070887
9942.000000;-0.071052
9941.000000;-0.071208
9940.000000;-0.071478
9939.000000;-0.071952
9938.000000;-0.072441
9937.000000;-0.072553
9936.000000;-0.072127
9935.000000;-0.071519
9934.000000;-0.071325
9933.000000;-0.071854
9932.000000;-0.072917
9931.000000;-0.074044
9930.000000;-0.074796
9929.000000;-0.074959
9928.000000;-0.074663
9927.000000;-0.074328
9926.000000;-0.074357
9925.000000;-0.074808
9924.000000;-0.075463
9923.000000;-0.076153
9922.000000;-0.076875
9921.000000;-0.077576
9920.000000;-0.078075
9919.000000;-0.078263
9918.000000;-0.078213
9917.000000;-0.078022
9916.000000;-0.077711
9915.000000;-0.077380
9914.000000;-0.077273
9913.000000;-0.077542
9912.000000;-0.078081
9911.000000;-0.078704
9910.000000;-0.079340
9909.000000;-0.079943
9908.000000;-0.080386
9907.000000;-0.080660
9906.000000;-0.081026
9905.000000;-0.081705
9904.000000;-0.082510
9903.000000;-0.083016
9902.000000;-0.083098
9901.000000;-0.083062
9900.000000;-0.083225
9899.000000;-0.083581
9898.000000;-0.083939
9897.000000;-0.084227
9896.000000;-0.084532
9895.000000;-0.084934
9894.000000;-0.085391
9893.000000;-0.085768
9892.000000;-0.085973
9891.000000;-0.086070
9890.000000;-0.086245
9889.000000;-0.086599
9888.000000;-0.087025
9887.000000;-0.087330
9886.000000;-0.087462
9885.000000;-0.087559
9884.000000;-0.087826
9883.000000;-0.088401
9882.000000;-0.089249
9881.000000;-0.090113
9880.000000;-0.090672
9879.000000;-0.090848
9878.000000;-0.090885
9877.000000;-0.091062
9876.000000;-0.091408
9875.000000;-0.091800
9874.000000;-0.092181
9873.000000;-0.092519
9872.000000;-0.092676
9871.000000;-0.092553
9870.000000;-0.092325
9869.000000;-0.092337
9868.000000;-0.092754
9867.000000;-0.093452
9866.000000;-0.094205
9865.000000;-0.094819
9864.000000;-0.095167
9863.000000;-0.095281
9862.000000;-0.095413
9861.000000;-0.095781
9860.000000;-0.096273
9859.000000;-0.096587
9858.000000;-0.096661
9857.000000;-0.096721
9856.000000;-0.096908
9855.000000;-0.097106
9854.000000;-0.097227
